 |       | t#bar{t}Z+tWZ      | t#bar{t}W      | t#bar{t}H      | VV+LF      | VV+HF      | tZ      | t#bar{t}+Wt      | Other fakes      | Other      | FCNC (c)tZ      | FCNC t#bar{t}(cZ) |
 | GlobalReduction_JET_EtaIntercalibration_Modelling | 0.0036025 / -0.00360248 | 0.0089996 / -0.00899954 | 0.00587487 / -0.00587489 | 0.0194149 / -0.0194149 | 0.0135071 / -0.013507 | 0.00739226 / -0.00739227 | 0.00915736 / -0.00915736 | 0.0426673 / -0.0426673 | 0.00392188 / -0.00392185 | 0.0115517 / -0.0115518 | 0.0066303 / -0.00663023 |
 | GlobalReduction_JET_EtaIntercalibration_NonClosure_2018data | 0.000616194 / -0.000616257 | 0.00384966 / -0.00384967 | 0.00197668 / -0.00197669 | 0.00211115 / -0.00211115 | 0.00206511 / -0.00206514 | 0.00102713 / -0.00102706 | 0.0028125 / -0.0028125 | 0.00906371 / -0.00906373 | -0.00035642 / 0.000356359 | 0.000618857 / -0.000618875 | 0.00139784 / -0.00139787 |
 | GlobalReduction_JET_EtaIntercalibration_NonClosure_highE | 5.55112e-06 / -5.53758e-06 | 3.27666e-08 / 3.27666e-08 | 2.40585e-08 / 2.40585e-08 | 3.1218e-08 / 3.1218e-08 | 3.4312e-08 / 3.4312e-08 | -2.20898e-05 / 2.2083e-05 | -2.04892e-10 / -2.04892e-10 | -5.8868e-09 / -5.8868e-09 | 1.47608e-08 / 1.47608e-08 | 2.47991e-08 / 2.47991e-08 | 3.73915e-08 / 3.73915e-08 |
 | GlobalReduction_JET_EtaIntercalibration_NonClosure_negEta | 2.01576e-05 / -2.01441e-05 | 0.000711091 / -0.000711098 | -4.27809e-05 / 4.27649e-05 | 0.000776975 / -0.000776978 | 0.000154295 / -0.000154326 | 0.000236344 / -0.000236275 | 0.00066666 / -0.000666661 | -5.8868e-09 / -5.8868e-09 | 4.56535e-05 / -4.57144e-05 | 0.000178836 / -0.000178855 | 0.000124444 / -0.000124473 |
 | GlobalReduction_JET_EtaIntercalibration_NonClosure_posEta | 9.86962e-05 / -9.86826e-05 | -1.42507e-06 / 1.41771e-06 | 0.000157979 / -0.000157931 | -5.96582e-05 / 5.96552e-05 | 0.000531999 / -0.00053193 | 0.000191336 / -0.000191343 | -1.73747e-07 / 1.73337e-07 | 3.30174e-07 / -3.41947e-07 | 6.34093e-06 / -6.31141e-06 | 0.000184212 / -0.000184162 | 6.9834e-05 / -6.97592e-05 |
 | GlobalReduction_JET_EtaIntercalibration_TotalStat | 0.00179496 / -0.00179502 | 0.00424371 / -0.00424372 | 0.000951345 / -0.000951361 | 0.00548072 / -0.00548073 | 0.0032816 / -0.00328163 | 0.00195202 / -0.00195195 | 0.00187139 / -0.00187139 | 0.0067885 / -0.00678851 | 0.00211151 / -0.00211148 | 0.00202662 / -0.00202664 | 0.00209019 / -0.00209022 |
 | GlobalReduction_JET_Flavor_Composition | 0.0139878 / -0.0139878 | 0.0110407 / -0.0110407 | 0.0162781 / -0.0162781 | 0.0674786 / -0.0674786 | 0.0388358 / -0.0388359 | 0.0215579 / -0.0215579 | 0.0206028 / -0.0206028 | 0.0447325 / -0.0447325 | 0.0148594 / -0.0148593 | 0.0380772 / -0.0380772 | 0.0183155 / -0.0183154 |
 | GlobalReduction_JET_PunchThrough_MC16 | 7.92181e-06 / -7.90826e-06 | 1.05658e-07 / -1.13017e-07 | -4.00207e-08 / 2.40585e-08 | -8.19618e-07 / 8.16605e-07 | -3.36482e-06 / 3.43345e-06 | 9.71155e-06 / -9.7184e-06 | 6.93962e-07 / -6.94372e-07 | -5.8868e-09 / -5.8868e-09 | 1.47608e-08 / 1.47608e-08 |    nan    |    nan    |
 | GlobalReduction_JET_JER_DataVsMC_MC16 | -0.00180535 / 0.00180535 | -0.0150504 / 0.0150504 | -0.00154185 / 0.00154185 | 0.016305 / -0.016305 | 0.00202942 / -0.00202942 | -0.000111043 / 0.000111043 | 0.00818093 / -0.00818093 | -0.1087 / 0.1087 | -0.00229096 / 0.00229096 |    nan    |    nan    |
 | GlobalReduction_JET_JER_EffectiveNP_1 | 0.000436098 / -0.000436098 | -0.00184413 / 0.00184413 | -0.00340726 / 0.00340726 | 0.0252653 / -0.0252653 | 0.00590603 / -0.00590603 | -0.00224386 / 0.00224386 | -0.00363336 / 0.00363336 | -0.0466403 / 0.0466403 | 0.00892895 / -0.00892895 | 0.00568158 / -0.00568158 | -0.00441223 / 0.00441223 |
 | GlobalReduction_JET_JER_EffectiveNP_2 | -0.000246812 / 0.000246812 | 0.000935087 / -0.000935087 | -0.00427483 / 0.00427483 | 0.0379909 / -0.0379909 | 0.0118446 / -0.0118446 | -0.000535997 / 0.000535997 | -0.00104542 / 0.00104542 | 0.00139162 / -0.00139162 | 0.00198372 / -0.00198372 | 0.0112774 / -0.0112774 | -0.00681486 / 0.00681486 |
 | GlobalReduction_JET_JER_EffectiveNP_3 | 0.000683032 / -0.000683032 | -0.00443266 / 0.00443266 | -0.00313076 / 0.00313076 | 0.0312869 / -0.0312869 | 0.0079872 / -0.0079872 | -0.00144784 / 0.00144784 | 0.00183902 / -0.00183902 | -0.0356117 / 0.0356117 | 0.00874422 / -0.00874422 | 0.00700232 / -0.00700232 | -0.00183153 / 0.00183153 |
 | GlobalReduction_JET_JER_EffectiveNP_4 | 0.000383102 / -0.000383102 | -0.00314779 / 0.00314779 | 0.000122415 / -0.000122415 | 0.0373591 / -0.0373591 | 0.00843188 / -0.00843188 | 0.00303843 / -0.00303843 | 0.00811256 / -0.00811256 | -0.0386916 / 0.0386916 | 0.00718835 / -0.00718835 | 0.0111756 / -0.0111756 | -0.00226154 / 0.00226154 |
 | GlobalReduction_JET_JER_EffectiveNP_5 | 0.000223425 / -0.000223425 | 0.000788794 / -0.000788794 | -0.00250682 / 0.00250682 | 0.011234 / -0.011234 | 0.00518691 / -0.00518691 | 0.00489862 / -0.00489862 | -0.00935485 / 0.00935485 | -0.0293923 / 0.0293923 | 0.00667981 / -0.00667981 | 0.00666987 / -0.00666987 | -0.00152238 / 0.00152238 |
 | GlobalReduction_JET_JER_EffectiveNP_6 | -0.00147368 / 0.00147368 | -0.00565745 / 0.00565745 | -0.000107116 / 0.000107116 | 0.0185308 / -0.0185308 | 0.00333089 / -0.00333089 | 0.00199984 / -0.00199984 | -0.0112597 / 0.0112597 | -0.0327984 / 0.0327984 | 0.0044361 / -0.0044361 | 0.00289789 / -0.00289789 | -0.00254905 / 0.00254905 |
 | GlobalReduction_JET_JER_EffectiveNP_7restTerm | 0.000285751 / -0.000285751 | -0.0119703 / 0.0119703 | -0.00138761 / 0.00138761 | 0.023884 / -0.023884 | 0.0067973 / -0.0067973 | -0.000207585 / 0.000207585 | -0.00174826 / 0.00174826 | -0.0396333 / 0.0396333 | 0.00810627 / -0.00810627 | 0.00444813 / -0.00444813 | -0.00335301 / 0.00335301 |
 | GlobalReduction_JET_Pileup_OffsetMu | 0.00185943 / -0.00185941 | 0.00321244 / -0.00321245 | 0.00206998 / -0.00206999 | 0.0100455 / -0.0100455 | 0.0060214 / -0.00602143 | 0.00255177 / -0.00255178 | 0.00713578 / -0.00713578 | 0.0089608 / -0.00896081 | 0.00204038 / -0.00204035 | 0.00381474 / -0.00381476 | 0.00262662 / -0.00262665 |
 | GlobalReduction_JET_Pileup_OffsetNPV | 0.00409973 / -0.00409971 | 0.00338468 / -0.00338469 | 0.00386208 / -0.00386203 | 0.0216913 / -0.0216913 | 0.0145438 / -0.0145439 | 0.00691918 / -0.00691919 | 0.015449 / -0.015449 | 0.0352044 / -0.0352044 | 0.00157234 / -0.00157231 | 0.00944431 / -0.00944433 | 0.00650527 / -0.0065053 |
 | GlobalReduction_JET_Pileup_PtTerm | -0.000905557 / 0.000905495 | 3.26882e-05 / -3.26956e-05 | 0.000547902 / -0.000547918 | -0.000903229 / 0.000903226 | -0.00072958 / 0.000729648 | -0.00125103 / 0.0012511 | -0.00100194 / 0.00100194 | 5.53911e-06 / -5.55089e-06 | -0.00475067 / 0.00475069 | -0.00098929 / 0.000989272 | -9.30594e-05 / 9.30302e-05 |
 | GlobalReduction_JET_Pileup_RhoTopology | 0.01305 / -0.01305 | 0.0161557 / -0.0161558 | 0.0131331 / -0.0131331 | 0.0495681 / -0.0495682 | 0.0382367 / -0.0382367 | 0.0229163 / -0.0229163 | 0.0276631 / -0.0276631 | 0.0481727 / -0.0481727 | 0.00896672 / -0.00896669 | 0.0342931 / -0.0342931 | 0.018503 / -0.018503 |
 | GlobalReduction_JET_SingleParticle_HighPt | -3.14657e-08 / -3.14657e-08 | 3.27666e-08 / 3.27666e-08 | 2.40585e-08 / 2.40585e-08 | 3.1218e-08 / 3.1218e-08 | 3.4312e-08 / 3.4312e-08 | -3.42177e-09 / -3.42177e-09 | -2.04892e-10 / -2.04892e-10 | -5.8868e-09 / -5.8868e-09 | 1.47608e-08 / 1.47608e-08 | 2.47991e-08 / 2.47991e-08 | 3.73915e-08 / 3.73915e-08 |
 | MET_SoftTrk_ResoPara | 8.63074e-05 / -8.63074e-05 | 3.27666e-08 / -3.27666e-08 | -4.89325e-05 / 4.89325e-05 | 1.94041e-05 / -1.94041e-05 | 5.34185e-07 / -5.34185e-07 | -7.11201e-05 / 7.11201e-05 | -2.04892e-10 / 2.04892e-10 | -5.8868e-09 / 5.8868e-09 | 1.47608e-08 / -1.47608e-08 | -0.000136942 / 0.000136942 | 3.73915e-08 / -3.73915e-08 |
