 |       | t#bar{t}Z+tWZ      | t#bar{t}W      | t#bar{t}H      | VV+LF      | VV+HF      | tZ      | t#bar{t}+Wt      | Other fakes      | Other      | FCNC (c)tZ      | FCNC t#bar{t}(cZ) |
 | MU_SF_TTVA_SYST | 0.000657046 / -0.000657049 | 0.000525911 / -0.000525913 | 0.000495599 / -0.000495601 | 0.000584788 / -0.000584791 | 0.000607623 / -0.000607625 | 0.000514822 / -0.000514824 | 0.000389271 / -0.000389272 | 0.000388666 / -0.000388667 | 0.000375487 / -0.000375488 | 0.000685725 / -0.000685728 | 0.000577241 / -0.000577243 |
 | bTagSF_eigenvars_B_0 | 0.00994767 / -0.00995223 | 0.0204267 / -0.0204459 | 0.0159099 / -0.0159216 | 5.64442e-05 / -5.64444e-05 | -0.00426312 / 0.00426228 | 0.000904201 / -0.000904239 | -0.00269094 / 0.00269061 | -0.0069209 / 0.0069187 | 0.00197721 / -0.00197739 | -0.0118619 / 0.0118555 | -0.0131674 / 0.0131595 |
 | bTagSF_eigenvars_B_1 | 0.00239009 / -0.00239013 | 0.00624089 / -0.00624115 | 0.00481919 / -0.00481934 | -6.61992e-06 / 6.61992e-06 | -0.00124098 / 0.00124097 | -0.00129084 / 0.00129083 | -0.00130832 / 0.00130831 | -0.000890354 / 0.000890349 | 0.00276089 / -0.00276094 | -0.00531556 / 0.00531537 | -0.00423023 / 0.00423011 |
 | bTagSF_eigenvars_B_2 | -0.00182275 / 0.00182273 | -0.00473313 / 0.00473298 | -0.00360487 / 0.00360478 | 5.75971e-06 / -5.75971e-06 | 0.000739112 / -0.000739115 | 0.000587021 / -0.000587023 | 0.00146865 / -0.00146866 | 0.000635233 / -0.000635236 | -0.000734058 / 0.000734054 | 0.00328282 / -0.00328289 | 0.00330613 / -0.0033062 |
 | bTagSF_eigenvars_B_3 | 0.000263854 / -0.000263854 | 0.000434956 / -0.000434958 | 7.5961e-05 / -7.5961e-05 | -3.11991e-06 / 3.11991e-06 | -0.000153049 / 0.000153049 | 0.000258036 / -0.000258036 | -0.000258248 / 0.000258248 | -7.87152e-05 / 7.87152e-05 | -0.000581047 / 0.000581045 | 7.02464e-05 / -7.02464e-05 | -0.000266459 / 0.000266458 |
 | bTagSF_eigenvars_B_4 | 4.00562e-05 / -4.00562e-05 | 0.000211023 / -0.000211024 | 0.00015416 / -0.00015416 | 5.56905e-07 / -5.56905e-07 | 4.76391e-06 / -4.76391e-06 | -5.47617e-05 / 5.47617e-05 | -0.000100934 / 0.000100934 | 0.000138348 / -0.000138348 | 7.37294e-05 / -7.37295e-05 | -0.000100657 / 0.000100657 | -0.000100753 / 0.000100753 |
 | bTagSF_eigenvars_B_5 | -4.11694e-06 / 4.11694e-06 | -1.91623e-05 / 1.91623e-05 | -6.14852e-07 / 6.14852e-07 | -1.25485e-07 / 1.25485e-07 | -4.46634e-06 / 4.46634e-06 | -2.53841e-07 / 2.53841e-07 | 5.2238e-06 / -5.2238e-06 | -5.4911e-05 / 5.49109e-05 | 1.69629e-05 / -1.69629e-05 | 1.43773e-06 / -1.43773e-06 | 1.62467e-06 / -1.62467e-06 |
 | bTagSF_eigenvars_B_6 | -3.64738e-07 / 3.64738e-07 | -1.56724e-06 / 1.56724e-06 | -2.34935e-06 / 2.34935e-06 | 1.82291e-08 / -1.82291e-08 | 8.01432e-09 / -8.01432e-09 | 2.20286e-07 / -2.20286e-07 | 8.48627e-08 / -8.48627e-08 | 3.54031e-06 / -3.54031e-06 | -6.65056e-06 / 6.65056e-06 | 1.7786e-07 / -1.7786e-07 | 7.14196e-07 / -7.14196e-07 |
 | bTagSF_eigenvars_B_7 | 9.66822e-08 / -9.66822e-08 | 4.62617e-07 / -4.62617e-07 | 5.5136e-08 / -5.5136e-08 | -1.47031e-09 / 1.47032e-09 | -2.65105e-08 / 2.65105e-08 | -9.44181e-09 / 9.44181e-09 | 2.33253e-07 / -2.33253e-07 | -3.86148e-08 / 3.86148e-08 | 5.15636e-07 / -5.15636e-07 | -8.18694e-08 / 8.18694e-08 | 5.32235e-08 / -5.32235e-08 |
 | bTagSF_eigenvars_B_8 | -6.42084e-10 / 6.42086e-10 | -1.69131e-08 / 1.69131e-08 | -6.02637e-09 / 6.02637e-09 | -3.51186e-11 / 3.51186e-11 | 5.24371e-09 / -5.24371e-09 | -5.35729e-09 / 5.35729e-09 | -1.38845e-08 / 1.38845e-08 | -3.94731e-08 / 3.94731e-08 | -4.66021e-08 / 4.66021e-08 | 3.25806e-10 / -3.25803e-10 | 7.39234e-09 / -7.39234e-09 |
 | bTagSF_eigenvars_C_0 | 0.0028816 / -0.0028816 | 0.000831811 / -0.000831811 | 0.00343423 / -0.00343424 | -0.00686821 / 0.00686816 | -0.0268967 / 0.0268949 | 0.000601235 / -0.000601235 | 0.000260239 / -0.000260239 | -0.014839 / 0.0148386 | -0.0204076 / 0.0204068 | 0.00272221 / -0.00272221 | 0.00723177 / -0.00723177 |
 | bTagSF_eigenvars_C_1 | 9.00351e-05 / -9.00351e-05 | -2.27533e-05 / 2.27533e-05 | 9.55097e-05 / -9.55098e-05 | 0.000373115 / -0.000373116 | -0.00289294 / 0.00289289 | 7.1021e-05 / -7.1021e-05 | 3.23816e-05 / -3.23816e-05 | -0.000166589 / 0.000166589 | -0.00229793 / 0.0022979 | -0.000118851 / 0.00011885 | 0.000477581 / -0.000477582 |
 | bTagSF_eigenvars_C_2 | -0.000176592 / 0.000176592 | -1.9277e-05 / 1.9277e-05 | -0.000164238 / 0.000164238 | 0.000165802 / -0.000165802 | 0.00120494 / -0.00120495 | -5.46743e-05 / 5.46743e-05 | -7.97536e-06 / 7.97536e-06 | 0.00111599 / -0.001116 | 0.00248182 / -0.00248187 | -0.000121883 / 0.000121883 | -0.000675907 / 0.000675903 |
 | bTagSF_eigenvars_C_3 | 3.83955e-05 / -3.83955e-05 | 9.25217e-06 / -9.25217e-06 | 4.34328e-05 / -4.34328e-05 | -0.000116309 / 0.000116309 | -0.000337935 / 0.000337934 | 1.0247e-05 / -1.0247e-05 | 2.20507e-05 / -2.20507e-05 | -0.000227419 / 0.000227418 | -3.31234e-05 / 3.31234e-05 | 5.68325e-05 / -5.68325e-05 | 6.03092e-05 / -6.03092e-05 |
 | bTagSF_eigenvars_Light_0 | 0.00142328 / -0.00142323 | 0.00111476 / -0.00111473 | 0.000953321 / -0.0009533 | -0.123074 / 0.123258 | -0.00209291 / 0.00209301 | 0.000411411 / -0.000411408 | 0.00168329 / -0.00168323 | -0.00150562 / 0.00150567 | -0.00459969 / 0.00460017 | 0.000783783 / -0.000783769 | 0.000464089 / -0.000464084 |
 | bTagSF_eigenvars_Light_1 | -0.000179331 / 0.000179331 | -7.34797e-05 / 7.34797e-05 | 4.72809e-06 / -4.72809e-06 | 0.00722 / -0.00722034 | 0.000174408 / -0.000174408 | -3.24733e-05 / 3.24733e-05 | -0.000308805 / 0.000308805 | 0.000377798 / -0.000377799 | 0.000398085 / -0.000398086 | -0.000150112 / 0.000150112 | -8.06504e-05 / 8.06503e-05 |
 | bTagSF_eigenvars_Light_2 | -3.85164e-05 / 3.85164e-05 | -4.02661e-05 / 4.02661e-05 | -8.18343e-05 / 8.18342e-05 | -0.00161243 / 0.00161241 | -5.72531e-05 / 5.7253e-05 | -6.86261e-05 / 6.86261e-05 | 7.86001e-05 / -7.86001e-05 | 1.59463e-05 / -1.59463e-05 | -0.000197567 / 0.000197567 | 5.0472e-05 / -5.0472e-05 | -1.05114e-05 / 1.05114e-05 |
 | bTagSF_eigenvars_Light_3 | 3.50129e-05 / -3.5013e-05 | 4.95073e-06 / -4.95073e-06 | 4.76031e-05 / -4.76031e-05 | -0.00256838 / 0.00256834 | -1.66648e-05 / 1.66648e-05 | 2.52117e-05 / -2.52118e-05 | 3.544e-06 / -3.544e-06 | -8.33843e-05 / 8.33843e-05 | -0.000180623 / 0.000180623 | 9.85153e-06 / -9.85154e-06 | 1.61515e-05 / -1.61515e-05 |
 | EG_RESOLUTION_ALL | 0.000145947 / -0.000146009 | -0.00191528 / 0.00191526 | 0.00135512 / -0.00135514 | 0.000648294 / -0.000648298 | 5.1853e-05 / -5.18838e-05 | -1.10436e-05 / 1.10369e-05 | -0.00453416 / 0.00453413 | -0.00382987 / 0.00382983 | 0.00448395 / -0.00448396 | 0.00224664 / -0.00224667 | -0.000390072 / 0.000390043 |
 | EG_SCALE_ALL | -0.000698332 / 0.000698343 | 0.00219297 / -0.00219301 | 0.000658598 / -0.000658553 | -0.000713322 / 0.000713316 | 5.986e-05 / -5.98911e-05 | 0.00035284 / -0.000352848 | 0.0024517 / -0.00245174 | 0.0333842 / -0.0333911 | -0.000801267 / 0.000801292 | -0.000126234 / 0.000126216 | 0.000819324 / -0.000819358 |
 | GlobalReduction_JET_BJES_Response | 0.000881313 / -0.000881382 | 0.0060349 / -0.00603519 | 0.00036279 / -0.000362743 | 0.000192431 / -0.000192434 | 0.00431808 / -0.00431816 | 0.0034268 / -0.0034269 | 0.00462927 / -0.00462944 | 0.0168225 / -0.0168247 | -0.00114145 / 0.00114147 | 0.00234892 / -0.00234898 | 0.00393183 / -0.00393188 |
 | GlobalReduction_JET_EffectiveNP_1 | 0.00376084 / -0.00376112 | 0.00738734 / -0.00738819 | 0.00578358 / -0.00578411 | 0.0175185 / -0.0175232 | 0.0112649 / -0.0112668 | 0.007784 / -0.00778486 | 0.00701079 / -0.00701155 | 0.022067 / -0.0220743 | 0.000751435 / -0.000751503 | 0.0126237 / -0.0126261 | 0.00720004 / -0.00720077 |
 | GlobalReduction_JET_EffectiveNP_2 | -0.00205024 / 0.00205025 | -0.00495281 / 0.00495274 | -0.00128226 / 0.00128224 | -0.00540712 / 0.00540703 | -0.00320972 / 0.00320976 | -0.00221842 / 0.0022184 | -0.000345128 / 0.000345127 | -0.00667722 / 0.00667709 | -0.00395989 / 0.00395979 | -0.00321334 / 0.00321329 | -0.00224804 / 0.002248 |
 | GlobalReduction_JET_EffectiveNP_3 | 0.000971088 / -0.000971075 | 0.000890493 / -0.000890501 | 0.000382864 / -0.000382818 | 0.00207647 / -0.00207648 | 0.00141239 / -0.00141242 | 0.00132592 / -0.00132592 | 0.00128735 / -0.00128735 | 2.54247e-06 / -2.55374e-06 | 0.00061599 / -0.000616048 | 0.00156008 / -0.0015601 | 0.000684797 / -0.000684825 |
 | GlobalReduction_JET_EffectiveNP_4 | -0.000306643 / 0.000306656 | -0.000428805 / 0.000428796 | -0.000157576 / 0.00015756 | -0.000817937 / 0.00081793 | -0.000792316 / 0.000792281 | -0.000619206 / 0.000619196 | -0.000930006 / 0.000929999 | 2.3255e-06 / -2.33714e-06 | -0.000793086 / 0.000793111 | -0.000662284 / 0.000662262 | -0.000169933 / 0.000169904 |
 | GlobalReduction_JET_EffectiveNP_5 | 2.31907e-05 / -2.31773e-05 | -2.84743e-05 / 2.8467e-05 | 0.000239429 / -0.000239445 | -2.32823e-05 / 2.32793e-05 | 6.96738e-05 / -6.96057e-05 | 7.19228e-05 / -7.19296e-05 | -9.47838e-06 / 9.47797e-06 | 8.27888e-07 / -8.3957e-07 | -1.01188e-05 / 1.00584e-05 | 2.22408e-05 / -2.21916e-05 | -2.01869e-05 / 2.02611e-05 |
 | GlobalReduction_JET_EffectiveNP_8 | -7.37008e-06 / 7.38338e-06 | 3.01125e-05 / -3.01197e-05 | 0.000232593 / -0.000232609 | 6.73067e-05 / -6.72454e-05 | -4.52739e-05 / 4.53413e-05 | 6.27048e-05 / -6.27115e-05 | 9.45864e-06 / -9.45905e-06 | -9.19847e-07 / 9.08282e-07 | 0.000103384 / -0.000103355 | -3.52443e-05 / 3.52262e-05 | 1.3312e-05 / -1.32386e-05 |
 | GlobalReduction_JET_EffectiveNP_7 | 6.95683e-06 / -6.9434e-06 | -1.9827e-05 / 1.98197e-05 | -0.000147979 / 0.000148026 | -0.000157723 / 0.00015772 | -6.90594e-05 / 6.91275e-05 | -5.07257e-05 / 5.07189e-05 | -1.03469e-05 / 1.03465e-05 | 2.49683e-06 / -2.50851e-06 | -3.66443e-06 / 3.69373e-06 | -0.000150577 / 0.000150558 | 4.16683e-06 / -4.19585e-06 |
 | GlobalReduction_JET_EffectiveNP_8restTerm | 1.04277e-05 / -1.04143e-05 | 0.000402006 / -0.000402014 | 2.44732e-05 / -2.44258e-05 | 0.000345701 / -0.000345704 | 0.000123191 / -0.000123124 | 0.000129751 / -0.000129758 | -1.06637e-05 / 1.06633e-05 | -1.75404e-06 / 1.74244e-06 | 1.01376e-05 / -1.01975e-05 | 0.000263952 / -0.00026397 | -7.8603e-07 / 7.57232e-07 |
 | GlobalReduction_JET_EtaIntercalibration_Modelling | 0.00353047 / -0.00353071 | 0.00881894 / -0.00882044 | 0.0057572 / -0.00575788 | 0.0190221 / -0.0190294 | 0.013235 / -0.0132385 | 0.00724407 / -0.00724513 | 0.00897352 / -0.00897515 | 0.0417895 / -0.0418251 | 0.00384343 / -0.0038437 | 0.0113194 / -0.011322 | 0.00649746 / -0.00649824 |
 | GlobalReduction_JET_EtaIntercalibration_NonClosure_2018data | 0.000609351 / -0.000609414 | 0.00380652 / -0.00380657 | 0.00195464 / -0.00195467 | 0.00208762 / -0.00208763 | 0.00204208 / -0.00204213 | 0.00101572 / -0.00101566 | 0.00278108 / -0.00278111 | 0.00896051 / -0.00896078 | -0.000352476 / 0.000352416 | 0.000611998 / -0.000612018 | 0.0013823 / -0.00138233 |
 | GlobalReduction_JET_EtaIntercalibration_NonClosure_highE | 5.55109e-06 / -5.53755e-06 | 3.27666e-08 / 3.27666e-08 | 2.4367e-08 / 2.37501e-08 | 3.12774e-08 / 3.11586e-08 | 3.40519e-08 / 3.45717e-08 | -2.20897e-05 / 2.20828e-05 | -2.04891e-10 / -2.04891e-10 | -5.8868e-09 / -5.8868e-09 | 1.47608e-08 / 1.47608e-08 | 2.41256e-08 / 2.54729e-08 | 3.82801e-08 / 3.65058e-08 |
 | GlobalReduction_JET_EtaIntercalibration_NonClosure_negEta | 2.00227e-05 / -2.00093e-05 | 0.00070633 / -0.00070634 | -4.24944e-05 / 4.24785e-05 | 0.00077177 / -0.000771777 | 0.000153262 / -0.000153293 | 0.000234761 / -0.000234693 | 0.000662196 / -0.000662199 | -5.85211e-09 / -5.84262e-09 | 4.53478e-05 / -4.54082e-05 | 0.000177641 / -0.000177659 | 0.000123613 / -0.000123642 |
 | GlobalReduction_JET_EtaIntercalibration_NonClosure_posEta | 9.80255e-05 / -9.80121e-05 | -1.40982e-06 / 1.40251e-06 | 0.000156907 / -0.000156859 | -5.925e-05 / 5.9247e-05 | 0.000528384 / -0.000528318 | 0.00019004 / -0.000190047 | -1.72569e-07 / 1.72163e-07 | 3.27872e-07 / -3.39563e-07 | 6.29802e-06 / -6.26871e-06 | 0.000182969 / -0.00018292 | 6.93609e-05 / -6.92866e-05 |
 | GlobalReduction_JET_EtaIntercalibration_TotalStat | 0.00178148 / -0.00178157 | 0.00421179 / -0.00421193 | 0.000944204 / -0.000944227 | 0.00543943 / -0.00543966 | 0.00325692 / -0.00325703 | 0.00193738 / -0.00193734 | 0.00185734 / -0.00185737 | 0.00673731 / -0.00673766 | 0.00209564 / -0.00209565 | 0.00201137 / -0.00201142 | 0.00207452 / -0.00207458 |
 | GlobalReduction_JET_Flavor_Composition | 0.0126499 / -0.0126479 | 0.00998078 / -0.00997962 | 0.0147256 / -0.0147229 | 0.0614775 / -0.0614033 | 0.0352392 / -0.0352198 | 0.0195156 / -0.0195106 | 0.0186485 / -0.018644 | 0.040623 / -0.0405958 | 0.0134396 / -0.0134374 | 0.0345473 / -0.0345288 | 0.0165732 / -0.0165697 |
 | GlobalReduction_JET_PunchThrough_MC16 | 7.92227e-06 / -7.90872e-06 | 1.05658e-07 / -1.13017e-07 | -4.01552e-08 / 2.4193e-08 | -8.19444e-07 / 8.16431e-07 | -3.36507e-06 / 3.43369e-06 | 9.71376e-06 / -9.7206e-06 | 6.93961e-07 / -6.94371e-07 | -5.8868e-09 / -5.8868e-09 | 1.47608e-08 / 1.47608e-08 | 0 / 0 | 0 / 0 |
 | GlobalReduction_JET_JER_DataVsMC_MC16 | -0.00176697 / 0.00176694 | -0.014739 / 0.014737 | -0.00150906 / 0.00150903 | 0.0159457 / -0.0159484 | 0.00198595 / -0.00198599 | -0.000108693 / 0.000108693 | 0.00800355 / -0.0080042 | -0.106868 / 0.106816 | -0.0022423 / 0.00224225 | 0 / 0 | 0 / 0 |
 | GlobalReduction_JET_JER_EffectiveNP_1 | 0.000425001 / -0.000425006 | -0.00179704 / 0.00179696 | -0.00332059 / 0.00332031 | 0.0246179 / -0.0246335 | 0.00575544 / -0.0057563 | -0.00218679 / 0.00218666 | -0.00354085 / 0.00354052 | -0.0454681 / 0.0454141 | 0.00870111 / -0.00870306 | 0.00553679 / -0.00553758 | -0.00429984 / 0.00429937 |
 | GlobalReduction_JET_JER_EffectiveNP_2 | -0.00024107 / 0.00024107 | 0.000913586 / -0.000913578 | -0.00417441 / 0.00417456 | 0.0372102 / -0.0371934 | 0.0115794 / -0.011578 | -0.000523551 / 0.000523554 | -0.00102096 / 0.00102097 | 0.00135946 / -0.00135945 | 0.00193796 / -0.00193792 | 0.0110245 / -0.0110233 | -0.00665335 / 0.00665373 |
 | GlobalReduction_JET_JER_EffectiveNP_3 | 0.000672006 / -0.000671983 | -0.00435842 / 0.00435936 | -0.00307886 / 0.00307933 | 0.0308961 / -0.0308452 | 0.00786515 / -0.00786201 | -0.00142414 / 0.00142424 | 0.00180969 / -0.00180953 | -0.0348907 / 0.034947 | 0.00861138 / -0.00860761 | 0.00689457 / -0.00689216 | -0.00180134 / 0.0018015 |
 | GlobalReduction_JET_JER_EffectiveNP_4 | 0.000374731 / -0.000374733 | -0.00307859 / 0.00307841 | 0.000119741 / -0.000119741 | 0.0365573 / -0.0365816 | 0.00824818 / -0.00824947 | 0.00297205 / -0.00297222 | 0.00793582 / -0.00793701 | -0.0378303 / 0.0378016 | 0.00703163 / -0.00703257 | 0.0109326 / -0.0109348 | -0.00221192 / 0.00221183 |
 | GlobalReduction_JET_JER_EffectiveNP_5 | 0.000219754 / -0.000219755 | 0.000775896 / -0.0007759 | -0.00246535 / 0.00246531 | 0.0110535 / -0.0110541 | 0.0051025 / -0.00510263 | 0.00481887 / -0.00481899 | -0.00919785 / 0.00919736 | -0.0288794 / 0.0288737 | 0.00657145 / -0.00657167 | 0.00656176 / -0.00656198 | -0.00149713 / 0.00149712 |
 | GlobalReduction_JET_JER_EffectiveNP_6 | -0.00144835 / 0.00144841 | -0.00555794 / 0.00555885 | -0.000105288 / 0.000105289 | 0.0182467 / -0.0182361 | 0.00327511 / -0.00327478 | 0.00196614 / -0.00196602 | -0.0110561 / 0.0110597 | -0.032143 / 0.0321709 | 0.00436227 / -0.00436169 | 0.00284931 / -0.00284907 | -0.00250488 / 0.00250507 |
 | GlobalReduction_JET_JER_EffectiveNP_7restTerm | 0.000280071 / -0.000280072 | -0.0117342 / 0.0117314 | -0.00136006 / 0.00136003 | 0.0234019 / -0.023413 | 0.00666164 / -0.00666254 | -0.000203471 / 0.00020347 | -0.00171349 / 0.00171343 | -0.0388665 / 0.0388363 | 0.00794434 / -0.00794562 | 0.0043596 / -0.00435998 | -0.00328647 / 0.00328625 |
 | GlobalReduction_JET_Pileup_OffsetMu | 0.00181858 / -0.00181851 | 0.00314161 / -0.00314146 | 0.00202447 / -0.00202441 | 0.00981963 / -0.00981811 | 0.00588754 / -0.00588701 | 0.00249561 / -0.00249551 | 0.00697668 / -0.00697589 | 0.00875997 / -0.00875875 | 0.00199553 / -0.00199543 | 0.00373047 / -0.00373026 | 0.00256883 / -0.00256875 |
 | GlobalReduction_JET_Pileup_OffsetNPV | 0.00402988 / -0.00403003 | 0.00332699 / -0.00332711 | 0.00379625 / -0.00379635 | 0.0213314 / -0.0213357 | 0.0142999 / -0.0143019 | 0.00680181 / -0.00680227 | 0.0151903 / -0.0151925 | 0.0346329 / -0.0346435 | 0.00154545 / -0.00154544 | 0.00928469 / -0.00928555 | 0.0063949 / -0.00639533 |
 | GlobalReduction_JET_Pileup_PtTerm | -0.000894152 / 0.000894081 | 3.23182e-05 / -3.23256e-05 | 0.000541005 / -0.000541025 | -0.000891855 / 0.000891843 | -0.000720394 / 0.000720456 | -0.00123527 / 0.00123532 | -0.000989322 / 0.00098931 | 5.46954e-06 / -5.48115e-06 | -0.00469072 / 0.0046905 | -0.00097683 / 0.000976801 | -9.18771e-05 / 9.18482e-05 |
 | GlobalReduction_JET_Pileup_RhoTopology | 0.0119435 / -0.0119408 | 0.014792 / -0.0147877 | 0.0120197 / -0.012017 | 0.0455912 / -0.0455411 | 0.0351136 / -0.0350858 | 0.0210008 / -0.0209918 | 0.025367 / -0.0253534 | 0.044299 / -0.0442521 | 0.00820201 / -0.00820074 | 0.0314751 / -0.0314533 | 0.0169465 / -0.0169408 |
 | GlobalReduction_JET_SingleParticle_HighPt | -3.14657e-08 / -3.14657e-08 | 3.27666e-08 / 3.27666e-08 | 2.40585e-08 / 2.40585e-08 | 3.1218e-08 / 3.1218e-08 | 3.4312e-08 / 3.4312e-08 | -3.42177e-09 / -3.42177e-09 | -2.04892e-10 / -2.04892e-10 | -5.8868e-09 / -5.8868e-09 | 1.47608e-08 / 1.47608e-08 | 2.47991e-08 / 2.47991e-08 | 3.73915e-08 / 3.73915e-08 |
 | MET_SoftTrk_ResoPara | 8.42978e-05 / -8.42979e-05 | 1.93892e-08 / -1.93892e-08 | -4.77844e-05 / 4.77844e-05 | 1.89487e-05 / -1.89487e-05 | 5.16821e-07 / -5.16821e-07 | -6.9474e-05 / 6.94739e-05 | -3.6942e-08 / 3.6942e-08 | -5.74872e-09 / 5.74872e-09 | 1.44145e-08 / -1.44145e-08 | -0.000133757 / 0.000133757 | -2.37014e-08 / 2.37014e-08 |
