 |       | t#bar{t}Z+tWZ      | t#bar{t}W      | t#bar{t}H      | VV+LF      | VV+HF      | tZ      | t#bar{t}+Wt      | Other fakes      | Other      | FCNC (c)tZ      | FCNC t#bar{t}(cZ) |
 | MU_SF_ID_SYST | 0.0038558 / -0.0038558 | 0.0032843 / -0.0032843 | 0.00289807 / -0.00289807 | 0.00483706 / -0.00483706 | 0.00415218 / -0.00415218 | 0.00339311 / -0.00339311 | 0.00212651 / -0.00212651 | 0.00160552 / -0.00160552 | 0.0033211 / -0.0033211 | 0.00453555 / -0.00453555 | 0.00310646 / -0.00310646 |
 | MU_SF_ID_SYST_LOWPT | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 |
 | MU_SF_Isol_STAT | 0.00921354 / -0.00921354 | 0.00939733 / -0.00939733 | 0.00299949 / -0.00299949 | 0.00805769 / -0.00805769 | 0.00773632 / -0.00773632 | 0.00358668 / -0.00358668 | 0.0052312 / -0.0052312 | 0.00309957 / -0.00309957 | 0.00576266 / -0.00576266 | 0.00412826 / -0.00412826 | 0.00331776 / -0.00331776 |
 | MU_SF_Isol_SYST | 0.020096 / -0.020096 | 0.0267177 / -0.0267177 | 0.0174346 / -0.0174346 | 0.0248309 / -0.0248309 | 0.0203269 / -0.0203269 | 0.0163537 / -0.0163537 | 0.0214132 / -0.0214132 | 0.0161375 / -0.0161375 | 0.0203358 / -0.0203358 | 0.013495 / -0.013495 | 0.0163603 / -0.0163603 |
 | MU_SF_TTVA_STAT | 0.000604882 / -0.000604882 | 0.000550899 / -0.000550899 | 0.000491101 / -0.000491101 | 0.000733709 / -0.000733709 | 0.000645235 / -0.000645235 | 0.00053191 / -0.00053191 | 0.000276517 / -0.000276517 | 0.000321301 / -0.000321301 | 0.000615312 / -0.000615312 | 0.000685287 / -0.000685287 | 0.000504942 / -0.000504942 |
 | MU_SF_TTVA_SYST | 0.000772277 / -0.000772277 | 0.000595584 / -0.000595584 | 0.000524095 / -0.000524095 | 0.000828238 / -0.000828238 | 0.000776447 / -0.000776447 | 0.000622427 / -0.000622427 | 0.000327267 / -0.000327267 | 0.000893871 / -0.000893871 | 0.000742844 / -0.000742844 | 0.000828223 / -0.000828223 | 0.000589911 / -0.000589911 |
 | bTagSF_eigenvars_B_0 | -0.00988737 / 0.00988737 | -0.00907614 / 0.00907614 | -0.00967262 / 0.00967262 | 0 / 0 | -0.00929552 / 0.00929552 | -0.0139357 / 0.0139357 | -0.0117094 / 0.0117094 | 0.052513 / -0.052513 | 0.0155736 / -0.0155736 | -0.00799702 / 0.00799702 | -0.0118197 / 0.0118197 |
 | bTagSF_eigenvars_B_1 | -0.0038783 / 0.0038783 | -0.00160793 / 0.00160793 | -0.00386514 / 0.00386514 | 0 / 0 | -0.00173233 / 0.00173233 | -0.00395466 / 0.00395466 | -0.000933097 / 0.000933097 | -0.00530698 / 0.00530698 | 0.000595721 / -0.000595721 | -0.00317754 / 0.00317754 | -0.0036787 / 0.0036787 |
 | bTagSF_eigenvars_B_2 | 0.0025121 / -0.0025121 | 0.0017176 / -0.0017176 | 0.00253972 / -0.00253972 | 0 / 0 | 0.00129622 / -0.00129622 | 0.00258735 / -0.00258735 | 0.0018584 / -0.0018584 | 0.00231259 / -0.00231259 | -0.0014605 / 0.0014605 | 0.00163177 / -0.00163177 | 0.00277789 / -0.00277789 |
 | bTagSF_eigenvars_B_3 | -0.000140699 / 0.000140699 | -0.000271175 / 0.000271175 | -5.35396e-05 / 5.35396e-05 | 0 / 0 | -0.00034039 / 0.00034039 | -0.000368755 / 0.000368755 | -0.000243 / 0.000243 | 0.00122984 / -0.00122984 | 9.01107e-05 / -9.01107e-05 | -7.49241e-05 / 7.49241e-05 | -0.000207933 / 0.000207933 |
 | bTagSF_eigenvars_B_4 | -5.97916e-05 / 5.97916e-05 | -0.000119051 / 0.000119051 | -6.2339e-05 / 6.2339e-05 | 0 / 0 | 3.76541e-05 / -3.76541e-05 | -2.55141e-05 / 2.55141e-05 | -2.88054e-05 / 2.88054e-05 | -0.000851993 / 0.000851993 | 3.36272e-05 / -3.36272e-05 | -6.30671e-05 / 6.30671e-05 | -7.9533e-05 / 7.9533e-05 |
 | bTagSF_eigenvars_B_5 | 3.50048e-06 / -3.50048e-06 | -1.03715e-05 / 1.03715e-05 | 1.13798e-05 / -1.13798e-05 | 0 / 0 | 8.69996e-07 / -8.69996e-07 | 3.64396e-06 / -3.64396e-06 | -1.71398e-05 / 1.71398e-05 | 0.000266113 / -0.000266113 | -2.90023e-05 / 2.90023e-05 | 2.05802e-05 / -2.05802e-05 | 3.90249e-07 / -3.90249e-07 |
 | bTagSF_eigenvars_B_6 | -3.80846e-07 / 3.80846e-07 | 3.63552e-06 / -3.63552e-06 | -7.38789e-07 / 7.38789e-07 | 0 / 0 | -1.08798e-06 / 1.08798e-06 | 1.00267e-06 / -1.00267e-06 | 4.58643e-07 / -4.58643e-07 | -3.83246e-05 / 3.83246e-05 | -1.05739e-06 / 1.05739e-06 | -4.72782e-09 / 4.72782e-09 | 4.5077e-07 / -4.5077e-07 |
 | bTagSF_eigenvars_B_7 | -1.57996e-08 / 1.57996e-08 | -9.13729e-08 / 9.13729e-08 | -3.53788e-07 / 3.53788e-07 | 0 / 0 | -1.06158e-07 / 1.06158e-07 | -5.27442e-07 / 5.27442e-07 | -1.5084e-07 / 1.5084e-07 | 1.73841e-06 / -1.73841e-06 | -1.29355e-06 / 1.29355e-06 | -4.73186e-07 / 4.73186e-07 | 1.13139e-08 / -1.13139e-08 |
 | bTagSF_eigenvars_B_8 | 5.9633e-09 / -5.9633e-09 | -1.93686e-08 / 1.93686e-08 | -1.43046e-08 / 1.43046e-08 | 0 / 0 | -1.10315e-08 / 1.10315e-08 | 2.18925e-08 / -2.18925e-08 | 5.61048e-08 / -5.61048e-08 | -4.51257e-08 / 4.51257e-08 | 3.80415e-08 / -3.80415e-08 | 8.6195e-09 / -8.6195e-09 | 3.56693e-09 / -3.56693e-09 |
 | bTagSF_eigenvars_C_0 | 0.0010531 / -0.0010531 | 0.000312986 / -0.000312986 | 0.00202728 / -0.00202728 | -0.00293809 / 0.00293809 | -0.0145523 / 0.0145523 | 0.000439351 / -0.000439351 | -0.00284868 / 0.00284868 | -0.0532688 / 0.0532688 | -0.00434952 / 0.00434952 | -0.00763332 / 0.00763332 | -0.00508252 / 0.00508252 |
 | bTagSF_eigenvars_C_1 | 8.32817e-05 / -8.32817e-05 | 6.59468e-05 / -6.59468e-05 | 9.77342e-05 / -9.77342e-05 | 0.000151913 / -0.000151913 | -0.000999343 / 0.000999343 | -1.70639e-05 / 1.70639e-05 | 0.000700756 / -0.000700756 | 0.000983371 / -0.000983371 | -0.000872672 / 0.000872672 | -0.000402918 / 0.000402918 | -0.000382217 / 0.000382217 |
 | bTagSF_eigenvars_C_2 | -9.41116e-05 / 9.41116e-05 | -2.47938e-05 / 2.47938e-05 | -8.47024e-05 / 8.47024e-05 | 1.66483e-05 / -1.66483e-05 | 0.000586539 / -0.000586539 | 7.22276e-05 / -7.22276e-05 | 0.000129748 / -0.000129748 | 0.00580426 / -0.00580426 | 0.000726356 / -0.000726356 | 0.000176177 / -0.000176177 | 0.000319606 / -0.000319606 |
 | bTagSF_eigenvars_C_3 | 1.64646e-05 / -1.64646e-05 | -5.29343e-06 / 5.29343e-06 | 3.37917e-05 / -3.37917e-05 | -3.05164e-05 / 3.05164e-05 | -0.000228538 / 0.000228538 | 7.28434e-06 / -7.28434e-06 | -0.000119489 / 0.000119489 | -0.0014761 / 0.0014761 | 9.13096e-05 / -9.13096e-05 | -7.05656e-05 / 7.05656e-05 | -3.35375e-05 / 3.35375e-05 |
 | bTagSF_eigenvars_Light_0 | 0.00052398 / -0.00052398 | -0.0013586 / 0.0013586 | 1.62494e-05 / -1.62494e-05 | -0.135017 / 0.135017 | -0.00818859 / 0.00818859 | 0.000524085 / -0.000524085 | -0.00535657 / 0.00535657 | 0.000662946 / -0.000662946 | -0.00247356 / 0.00247356 | -0.00119798 / 0.00119798 | -0.00068248 / 0.00068248 |
 | bTagSF_eigenvars_Light_1 | -3.80766e-06 / 3.80766e-06 | 0.000701342 / -0.000701342 | 0.000228134 / -0.000228134 | 0.011046 / -0.011046 | 0.000467785 / -0.000467785 | 8.44502e-06 / -8.44502e-06 | 0.000890309 / -0.000890309 | -0.00012115 / 0.00012115 | -0.00154177 / 0.00154177 | 0.000423735 / -0.000423735 | 7.51693e-05 / -7.51693e-05 |
 | bTagSF_eigenvars_Light_2 | -4.90314e-05 / 4.90314e-05 | -0.000210516 / 0.000210516 | -0.000170423 / 0.000170423 | -0.00289247 / 0.00289247 | -0.000192265 / 0.000192265 | -1.19536e-05 / 1.19536e-05 | 0.000472507 / -0.000472507 | 6.14677e-05 / -6.14677e-05 | -0.00111796 / 0.00111796 | 6.92261e-05 / -6.92261e-05 | -8.13679e-06 / 8.13679e-06 |
 | bTagSF_eigenvars_Light_3 | -1.04167e-06 / 1.04167e-06 | 6.42474e-05 / -6.42474e-05 | 6.49582e-05 / -6.49582e-05 | -0.00291921 / 0.00291921 | -0.000158742 / 0.000158742 | 5.99966e-06 / -5.99966e-06 | -0.000353598 / 0.000353598 | 1.65869e-05 / -1.65869e-05 | -0.000530895 / 0.000530895 | -9.48608e-05 / 9.48608e-05 | -3.22571e-06 / 3.22571e-06 |
 | EG_RESOLUTION_ALL | -0.000399072 / 0.000399104 | -0.00157681 / 0.00157682 | 0.000609293 / -0.000609303 | 0.00397551 / -0.00397552 | 0.000172862 / -0.000172872 | -0.000823655 / 0.000823585 | -0.0103724 / 0.0103724 | 1.28931e-08 / 1.28931e-08 | -0.00371673 / 0.00371675 | -0.00294489 / 0.00294488 | -0.000115317 / 0.000115305 |
 | EG_SCALE_ALL | 0.000519437 / -0.000519404 | -0.00327842 / 0.00327844 | 0.00132263 / -0.00132264 | -0.00466218 / 0.00466216 | -0.000239316 / 0.000239306 | -0.000772127 / 0.000772175 | -9.23887e-05 / 9.23804e-05 | 1.28931e-08 / 1.28931e-08 | -0.0015012 / 0.00150122 | 0.00101208 / -0.00101208 | 0.000410239 / -0.000410251 |
 | GlobalReduction_JET_BJES_Response | 0.00631903 / -0.006319 | 0.00365636 / -0.00365635 | 0.00645309 / -0.00645304 | -0.00229905 / 0.0022991 | 0.0101712 / -0.0101712 | 0.0123471 / -0.0123471 | -0.0113501 / 0.0113501 | -0.000183791 / 0.000183816 | -0.00193121 / 0.00193123 | 0.00262996 / -0.00262997 | 0.00517702 / -0.00517703 |
 | GlobalReduction_JET_EffectiveNP_1 | 0.00509712 / -0.00509716 | 0.0047586 / -0.00475858 | 0.00553338 / -0.00553339 | 0.0189748 / -0.0189748 | 0.0115204 / -0.0115204 | 0.00976806 / -0.00976801 | -0.00146729 / 0.00146729 | 0.000868008 / 0.228984 | 0.00204124 / -0.00204131 | 0.00930423 / -0.00930424 | 0.00753505 / -0.00753506 |
 | GlobalReduction_JET_EffectiveNP_2 | -0.00139109 / 0.00139112 | -2.05099e-05 / 2.04452e-05 | -0.0016716 / 0.00167159 | -0.00316102 / 0.00316101 | -0.00326172 / 0.00326171 | -0.002948 / 0.00294805 | -0.00765411 / 0.00765411 | -0.000609227 / 0.000609184 | -0.000368312 / 0.000368247 | -0.00341712 / 0.00341712 | -0.00208565 / 0.00208573 |
 | GlobalReduction_JET_EffectiveNP_3 | 0.000440858 / -0.000440826 | 0.00152812 / -0.0015281 | 0.000508697 / -0.000508707 | -0.000106083 / 0.000106066 | 0.000258813 / -0.000258822 | 0.000276869 / -0.00027682 | 0.0076479 / -0.00764791 | -9.70117e-05 / 9.69687e-05 | 0.000189437 / -0.000189418 | 0.00184436 / -0.00184428 | 0.000587961 / -0.000587973 |
 | GlobalReduction_JET_EffectiveNP_4 | -0.000196641 / 0.000196673 | 4.89874e-05 / -4.8973e-05 | 0.00010606 / -0.00010607 | 0.000117949 / -0.000117966 | -7.56436e-05 / 7.56339e-05 | 0.000595609 / -0.000595561 | -0.00764499 / 0.00764498 | 9.92379e-05 / -9.92121e-05 | -4.27915e-05 / 4.28103e-05 | -0.00165224 / 0.00165223 | -0.00024041 / 0.000240489 |
 | GlobalReduction_JET_EffectiveNP_5 | 4.37411e-05 / -4.37091e-05 | -1.94821e-05 / 1.94965e-05 | -2.75557e-06 / 2.74528e-06 | -3.30588e-06 / 3.28877e-06 | -8.89456e-06 / 8.88486e-06 | 6.76842e-05 / -6.76358e-05 | 0.0076327 / -0.0076327 | -0.00010045 / 0.000100476 | 3.60401e-06 / -3.5852e-06 | -1.55728e-06 / 1.54894e-06 | 1.51213e-05 / -1.51331e-05 |
 | GlobalReduction_JET_EffectiveNP_8 | -1.16018e-05 / 1.16338e-05 | 1.87058e-05 / -1.86915e-05 | 5.21118e-06 / -5.22146e-06 | 1.04908e-06 / -1.06618e-06 | 1.51839e-05 / -1.51935e-05 | 8.10389e-05 / -8.09905e-05 | 4.14477e-06 / -4.15306e-06 | 0.000102057 / -0.0001021 | -2.49846e-06 / 2.51727e-06 | 4.01565e-06 / -4.02399e-06 | 1.05016e-05 / -1.05134e-05 |
 | GlobalReduction_JET_EffectiveNP_7 | 8.46532e-06 / -8.43327e-06 | -2.16708e-06 / 2.18144e-06 | -6.05809e-07 / 5.95526e-07 | -1.00397e-06 / 9.86866e-07 | -4.01792e-06 / 4.00822e-06 | -7.18904e-05 / 7.19388e-05 | -0.00763764 / 0.00763764 | 7.92064e-06 / -7.89485e-06 | 1.09615e-06 / -1.07733e-06 | -1.00912e-06 / 1.00079e-06 | -2.86298e-05 / 2.8618e-05 |
 | GlobalReduction_JET_EffectiveNP_8restTerm | 6.93003e-05 / -6.92682e-05 | 1.22226e-05 / -1.22082e-05 | 1.16458e-06 / -1.17486e-06 | -1.25283e-06 / 1.23572e-06 | 5.57209e-05 / -5.57306e-05 | 0.000141667 / -0.000141737 | 0.00764517 / -0.00764518 | -6.58835e-06 / 6.54538e-06 | 0.000392323 / -0.000392304 | 5.29468e-06 / -5.30302e-06 | 8.0612e-05 / -8.05332e-05 |
 | GlobalReduction_JET_EtaIntercalibration_Modelling | 0.00505248 / -0.00505245 | 0.000308713 / -0.000308698 | 0.00494643 / -0.00494644 | 0.00799824 / -0.0079982 | 0.00926719 / -0.0092672 | 0.00996164 / -0.00996165 | 0.00771833 / -0.00771834 | 0.000790443 / 0.228956 | -0.00319827 / 0.00319829 | 0.0138481 / -0.0138481 | 0.00629761 / -0.00629762 |
 | GlobalReduction_JET_EtaIntercalibration_NonClosure_2018data | 0.000887615 / -0.000887653 | 3.76272e-06 / -3.74836e-06 | 0.00185647 / -0.00185648 | 0.00425342 / -0.00425343 | 0.00130627 / -0.00130628 | 0.00107508 / -0.00107503 | 7.5019e-06 / -7.51019e-06 | 0.000485755 / -0.000485729 | -0.000353265 / 0.000353284 | 0.00272187 / -0.00272179 | 0.00105419 / -0.0010542 |
 | GlobalReduction_JET_EtaIntercalibration_NonClosure_highE | 1.60274e-08 / 1.60274e-08 | -3.23541e-08 / -3.23541e-08 | 2.64726e-08 / 2.64726e-08 | -8.55229e-09 / -8.55229e-09 | 4.59508e-08 / 4.59508e-08 | -3.48991e-08 / -3.48991e-08 | 2.75266e-08 / 2.75266e-08 | 1.28931e-08 / 1.28931e-08 | 9.40793e-09 / 9.40793e-09 | -4.16729e-09 / -4.16729e-09 | -5.88537e-09 / -5.88537e-09 |
 | GlobalReduction_JET_EtaIntercalibration_NonClosure_negEta | 7.9369e-05 / -7.94074e-05 | 1.54893e-06 / -1.53457e-06 | 0.000182693 / -0.000182703 | -7.34977e-06 / 7.33266e-06 | 0.00021604 / -0.00021605 | 0.000131503 / -0.000131455 | 9.65554e-06 / -9.60048e-06 | 1.28931e-08 / 1.28931e-08 | -2.33126e-06 / 2.35008e-06 | 1.18351e-06 / -1.19184e-06 | 0.000154074 / -0.000154086 |
 | GlobalReduction_JET_EtaIntercalibration_NonClosure_posEta | 8.296e-05 / -8.29279e-05 | 1.94425e-06 / -1.92989e-06 | -9.99837e-08 / 8.97008e-08 | 0.00202237 / -0.00202239 | 0.000281367 / -0.000281377 | 0.000317878 / -0.00031783 | 2.6879e-06 / -2.63284e-06 | 1.28931e-08 / 1.28931e-08 | 2.60194e-07 / -2.41378e-07 | -2.01033e-05 / 2.00949e-05 | 1.28567e-05 / -1.28685e-05 |
 | GlobalReduction_JET_EtaIntercalibration_TotalStat | 0.00132205 / -0.00132202 | -0.00170513 / 0.00170514 | 0.00204242 / -0.00204237 | 0.00315211 / -0.00315213 | 0.00325957 / -0.00325958 | 0.00285421 / -0.00285416 | 0.0076593 / -0.00765931 | 0.000610422 / -0.000610465 | 0.00039876 / -0.000398741 | 0.00342031 / -0.00342023 | 0.00179406 / -0.00179407 |
 | GlobalReduction_JET_Flavor_Composition | 0.00653872 / -0.00653868 | 0.00505224 / -0.00505223 | 0.00630116 / -0.00630117 | 0.0536351 / -0.053635 | 0.0217841 / -0.0217841 | 0.0108611 / -0.0108611 | 0.0173799 / -0.0173799 | 0.00274682 / 0.2283 | 0.00272096 / -0.00272094 | 0.0293131 / -0.0293131 | 0.0162028 / -0.0162028 |
 | GlobalReduction_JET_PunchThrough_MC16 | 1.1426e-06 / -1.11055e-06 | -5.85802e-07 / 6.00158e-07 | 2.64726e-08 / -3.67556e-08 | -8.55229e-09 / -8.55229e-09 | 1.47547e-07 / -1.57243e-07 | 8.6239e-05 / -8.61906e-05 | 4.46148e-06 / -4.46977e-06 | 1.28931e-08 / 1.28931e-08 | 9.40793e-09 / 9.40793e-09 |    nan    |    nan    |
 | GlobalReduction_JET_JER_DataVsMC_MC16 | -0.000584746 / 0.000584746 | 0.00100843 / -0.00100843 | -0.00220575 / 0.00220575 | -0.00842231 / 0.00842231 | -0.00185552 / 0.00185552 | 0.000385479 / -0.000385479 | 0.000487382 / -0.000487382 | -1.11267e-05 / 1.11267e-05 | 0.00077519 / -0.00077519 |    nan    |    nan    |
 | GlobalReduction_JET_JER_EffectiveNP_1 | 4.56422e-05 / -4.56422e-05 | -0.00554258 / 0.00554258 | 0.00139756 / -0.00139756 | 0.0362939 / -0.0362939 | 0.00672889 / -0.00672889 | 0.000103021 / -0.000103021 | -0.0209557 / 0.0209557 | -0.00097374 / 0.00097374 | 0.00599263 / -0.00599263 | 0.0010298 / -0.0010298 | -0.00327671 / 0.00327671 |
 | GlobalReduction_JET_JER_EffectiveNP_2 | -0.000960176 / 0.000960176 | -0.00294074 / 0.00294074 | 0.00122431 / -0.00122431 | 0.050155 / -0.050155 | 0.00511432 / -0.00511432 | 0.00454317 / -0.00454317 | -0.0208717 / 0.0208717 | -0.00110549 / 0.00110549 | 0.00774036 / -0.00774036 | 0.00243162 / -0.00243162 | -0.00434513 / 0.00434513 |
 | GlobalReduction_JET_JER_EffectiveNP_3 | 0.00100365 / -0.00100365 | 0.00493712 / -0.00493712 | 0.00340632 / -0.00340632 | 0.0514829 / -0.0514829 | 0.00957462 / -0.00957462 | 0.000106685 / -0.000106685 | -0.0210487 / 0.0210487 | -0.000821086 / 0.000821086 | 0.00251188 / -0.00251188 | -0.00155101 / 0.00155101 | -0.00257489 / 0.00257489 |
 | GlobalReduction_JET_JER_EffectiveNP_4 | 0.000168439 / -0.000168439 | -0.00435931 / 0.00435931 | 0.00410486 / -0.00410486 | 0.042742 / -0.042742 | 0.00448107 / -0.00448107 | 0.00318276 / -0.00318276 | -0.0211195 / 0.0211195 | -0.000555386 / 0.000555386 | 0.00325848 / -0.00325848 | -0.00212183 / 0.00212183 | -0.00220586 / 0.00220586 |
 | GlobalReduction_JET_JER_EffectiveNP_5 | -0.00114275 / 0.00114275 | 0.00407904 / -0.00407904 | 0.00227327 / -0.00227327 | 0.0136063 / -0.0136063 | 0.00647815 / -0.00647815 | -0.00319016 / 0.00319016 | -0.000421831 / 0.000421831 | -0.000959231 / 0.000959231 | 0.00499199 / -0.00499199 | -0.00218788 / 0.00218788 | -0.0019313 / 0.0019313 |
 | GlobalReduction_JET_JER_EffectiveNP_6 | -0.000861883 / 0.000861883 | 4.41644e-05 / -4.41644e-05 | 0.00152161 / -0.00152161 | 0.0302046 / -0.0302046 | 0.00237792 / -0.00237792 | 0.00114575 / -0.00114575 | 0.018395 / -0.018395 | -0.000660318 / 0.000660318 | -0.00164891 / 0.00164891 | -0.00214348 / 0.00214348 | -0.00155566 / 0.00155566 |
 | GlobalReduction_JET_JER_EffectiveNP_7restTerm | 0.000772211 / -0.000772211 | 0.000853306 / -0.000853306 | 0.00344394 / -0.00344394 | 0.0350973 / -0.0350973 | 0.00660901 / -0.00660901 | 0.00123853 / -0.00123853 | 0.000305147 / -0.000305147 | -0.000795093 / 0.000795093 | 0.00250812 / -0.00250812 | 0.00591178 / -0.00591178 | -0.00192877 / 0.00192877 |
 | GlobalReduction_JET_Pileup_OffsetMu | 0.00247298 / -0.00247302 | -0.000227104 / 0.000227119 | 0.000629652 / -0.000629663 | 0.00413521 / -0.00413523 | 0.00553828 / -0.00553819 | 0.00439804 / -0.00439799 | 0.00764961 / -0.00764962 | 0.000520686 / -0.000520729 | -0.00127624 / 0.00127626 | 0.00523745 / -0.00523746 | 0.00232804 / -0.00232796 |
 | GlobalReduction_JET_Pileup_OffsetNPV | 0.00444442 / -0.00444445 | 0.00869899 / -0.00869898 | 0.00709106 / -0.00709107 | 0.00694932 / -0.00694934 | 0.0135145 / -0.0135145 | 0.00719284 / -0.00719279 | -0.00217565 / 0.0021757 | -7.05379e-05 / 7.04949e-05 | -0.00401742 / 0.00401744 | 0.00977985 / -0.00977986 | 0.0064516 / -0.00645161 |
 | GlobalReduction_JET_Pileup_PtTerm | -7.99002e-05 / 7.98619e-05 | 8.24314e-05 / -8.24171e-05 | 6.28606e-06 / -6.29634e-06 | 0.000121681 / -0.000121636 | -0.000146253 / 0.000146244 | 0.000264814 / -0.000264766 | 1.73833e-05 / -1.73916e-05 | 0.229079 / -0.229079 | -0.0001518 / 0.000151819 | 0.00062252 / -0.000622528 | 2.23678e-05 / -2.2289e-05 |
 | GlobalReduction_JET_Pileup_RhoTopology | 0.0123109 / -0.0123109 | 0.00328041 / -0.0032804 | 0.0136664 / -0.0136664 | 0.0289747 / -0.0289747 | 0.0297933 / -0.0297933 | 0.0254743 / -0.0254743 | 0.00458651 / -0.00458652 | 0.00166119 / 0.228933 | -0.00107503 / 0.00107496 | 0.0264921 / -0.0264921 | 0.0189759 / -0.0189759 |
 | GlobalReduction_JET_SingleParticle_HighPt | 1.60274e-08 / 1.60274e-08 | -3.23541e-08 / -3.23541e-08 | 2.64726e-08 / 2.64726e-08 | -8.55229e-09 / -8.55229e-09 | 4.59508e-08 / 4.59508e-08 | -3.48991e-08 / -3.48991e-08 | 2.75266e-08 / 2.75266e-08 | 1.28931e-08 / 1.28931e-08 | 9.40793e-09 / 9.40793e-09 | -4.16729e-09 / -4.16729e-09 | -5.88537e-09 / -5.88537e-09 |
 | MET_SoftTrk_ResoPara | 1.60274e-08 / -1.60274e-08 | 3.23541e-08 / -3.23541e-08 | 2.64726e-08 / -2.64726e-08 | -8.55229e-09 / 8.55229e-09 | 4.59508e-08 / -4.59508e-08 | -3.48991e-08 / 3.48991e-08 | 2.75266e-08 / -2.75266e-08 | 1.28931e-08 / -1.28931e-08 | 9.40793e-09 / -9.40793e-09 | -4.16729e-09 / 4.16729e-09 | -5.88537e-09 / 5.88537e-09 |
