 |       | t#bar{t}Z+tWZ      | t#bar{t}W      | t#bar{t}H      | VV+LF      | VV+HF      | tZ      | t#bar{t}+Wt      | Other fakes      | Other      | FCNC (c)tZ      | FCNC t#bar{t}(cZ) |
 | bTagSF_eigenvars_B_6 | 8.66771e-07 / -8.66771e-07 | -3.88371e-07 / 3.88371e-07 | 2.45971e-06 / -2.45971e-06 | 2.05364e-07 / -2.05364e-07 | -1.20937e-07 / 1.20937e-07 | 1.64545e-06 / -1.64545e-06 | 3.04051e-06 / -3.04051e-06 | -5.69533e-07 / 5.69533e-07 | 1.02645e-05 / -1.02645e-05 | -9.2281e-07 / 9.2281e-07 | 1.15651e-06 / -1.15651e-06 |
 | bTagSF_eigenvars_B_7 | -1.51799e-07 / 1.51799e-07 | -1.43923e-07 / 1.43923e-07 | 4.39362e-08 / -4.39362e-08 | -3.2323e-08 / 3.2323e-08 | -5.97801e-08 / 5.97801e-08 | -1.93152e-08 / 1.93152e-08 | 3.6273e-07 / -3.6273e-07 | 2.91169e-07 / -2.91169e-07 | -1.58537e-06 / 1.58537e-06 | -3.76909e-08 / 3.76909e-08 | 1.91128e-07 / -1.91128e-07 |
 | bTagSF_eigenvars_B_8 | 1.95935e-08 / -1.95935e-08 | -8.61554e-09 / 8.61553e-09 | -3.28659e-09 / 3.28658e-09 | -2.70071e-09 / 2.70071e-09 | 8.16211e-09 / -8.16211e-09 | 1.50441e-08 / -1.50441e-08 | 2.24127e-08 / -2.24127e-08 | -7.26711e-09 / 7.26711e-09 | 4.08082e-08 / -4.08082e-08 | 1.04946e-08 / -1.04946e-08 | 2.22532e-08 / -2.22532e-08 |
 | bTagSF_eigenvars_C_0 | -0.00140505 / 0.00140505 | -9.00238e-05 / 9.00238e-05 | -0.000490177 / 0.000490176 | -0.00938108 / 0.00938068 | -0.0291352 / 0.0291302 | -0.0013469 / 0.00134689 | -0.000242053 / 0.000242053 | -0.00927444 / 0.00927406 | -0.0146605 / 0.0146595 | -0.00289069 / 0.00289066 | -0.0226801 / 0.0226773 |
 | bTagSF_eigenvars_C_1 | -0.000246181 / 0.000246181 | 1.0816e-05 / -1.0816e-05 | -0.000268126 / 0.000268126 | 0.00056753 / -0.000567532 | -0.00926244 / 0.00926194 | -0.000325798 / 0.000325797 | -5.83458e-07 / 5.83458e-07 | -0.000236813 / 0.000236813 | -0.00262882 / 0.00262878 | -0.000284789 / 0.000284789 | -0.00357531 / 0.00357523 |
 | bTagSF_eigenvars_C_2 | 4.7704e-05 / -4.7704e-05 | -1.11463e-05 / 1.11463e-05 | -4.69401e-05 / 4.69401e-05 | 0.000114628 / -0.000114628 | 0.00103427 / -0.00103428 | 6.44876e-05 / -6.44876e-05 | 3.85164e-05 / -3.85164e-05 | 0.000979069 / -0.000979075 | 0.000648575 / -0.000648577 | 0.000108077 / -0.000108077 | 0.00295711 / -0.00295717 |
 | bTagSF_eigenvars_C_3 | 4.64987e-06 / -4.64987e-06 | 5.33342e-06 / -5.33342e-06 | -3.91698e-05 / 3.91698e-05 | -0.000143663 / 0.000143663 | -0.000169661 / 0.00016966 | 7.81557e-06 / -7.81557e-06 | -6.80694e-06 / 6.80694e-06 | -0.000126958 / 0.000126957 | -0.000218743 / 0.000218743 | -2.15398e-05 / 2.15398e-05 | 0.000153897 / -0.000153898 |
 | bTagSF_eigenvars_Light_0 | -0.000163823 / 0.000163823 | -0.000290247 / 0.000290248 | -0.000240542 / 0.000240544 | -0.119187 / 0.119344 | -7.32696e-05 / 7.32698e-05 | -0.00175938 / 0.00175945 | -0.0015509 / 0.00155095 | -0.0033218 / 0.00332203 | -0.00924407 / 0.00924587 | -6.76126e-05 / 6.76127e-05 | -0.00108082 / 0.00108085 |
 | bTagSF_eigenvars_Light_1 | 7.6072e-05 / -7.60721e-05 | 7.90127e-05 / -7.90128e-05 | 4.52483e-05 / -4.52483e-05 | -0.0084565 / 0.00845604 | 3.07113e-05 / -3.07113e-05 | 7.62843e-05 / -7.62843e-05 | 0.000350888 / -0.000350889 | 0.000885332 / -0.000885337 | -0.00048354 / 0.000483539 | -3.81585e-05 / 3.81585e-05 | 0.000171355 / -0.000171355 |
 | bTagSF_eigenvars_Light_2 | -8.6004e-06 / 8.60039e-06 | -1.51932e-05 / 1.51932e-05 | -9.45119e-06 / 9.45119e-06 | -0.00463922 / 0.00463907 | -1.86259e-05 / 1.86259e-05 | 2.5548e-05 / -2.5548e-05 | 1.19432e-05 / -1.19433e-05 | -0.000142021 / 0.00014202 | -0.00073689 / 0.000736887 | -1.45823e-05 / 1.45823e-05 | -0.000133609 / 0.000133608 |
 | bTagSF_eigenvars_Light_3 | 7.72042e-06 / -7.72042e-06 | -3.31033e-06 / 3.31033e-06 | 9.15642e-06 / -9.15642e-06 | -0.0018037 / 0.00180367 | 6.54545e-06 / -6.54546e-06 | 6.662e-07 / -6.662e-07 | -6.01693e-05 / 6.01693e-05 | -5.79889e-05 / 5.79889e-05 | -0.000385915 / 0.000385914 | 1.11106e-05 / -1.11106e-05 | 2.869e-05 / -2.869e-05 |
 | EG_RESOLUTION_ALL | 0.00195098 / -0.00195094 | 0.00100341 / -0.00100344 | 0.00324873 / -0.00324888 | 0.000975754 / -0.000975766 | -0.000660804 / 0.000660817 | -0.00370554 / 0.00370552 | 0.00748647 / -0.00748652 | 0.0422941 / -0.0423001 | -0.0838566 / 0.0838669 | 0.00130288 / -0.00130289 | 0.00400656 / -0.0040066 |
 | EG_SCALE_ALL | 0.00247849 / -0.00247865 | -0.000651459 / 0.000651417 | 0.00362301 / -0.00362303 | 0.00126617 / -0.00126631 | -0.00200813 / 0.002008 | 0.00444213 / -0.00444226 | -0.00142947 / 0.00142942 | -0.0239386 / 0.0239345 | 0.273565 / -0.0783777 | -0.011148 / 0.011147 | -0.0141881 / 0.0141867 |
 | GlobalReduction_JET_BJES_Response | -0.0145593 / 0.0145576 | -0.0228347 / 0.0228306 | -0.0038779 / 0.00387776 | -0.000608054 / 0.000608056 | 0.00110373 / -0.00110372 | -0.000100589 / 0.000100343 | -0.0159233 / 0.0159213 | -0.0220452 / 0.0220413 | -0.0162139 / 0.0162118 | 0.00421402 / -0.00421421 | -0.015409 / 0.0154071 |
 | GlobalReduction_JET_EffectiveNP_1 | -0.0212066 / 0.0211992 | -0.0200963 / 0.0200898 | -0.0273414 / 0.0273292 | 0.0115833 / -0.0115853 | -0.011243 / 0.011241 | 0.000333471 / -0.000333407 | 0.00137166 / -0.00137172 | 0.0132623 / -0.013265 | -0.0563374 / 0.0562851 | -0.00240397 / 0.00240381 | -0.0205702 / 0.0205635 |
 | GlobalReduction_JET_EffectiveNP_2 | 0.00836526 / -0.00836537 | 0.00936854 / -0.00936876 | 0.0117286 / -0.0117289 | -0.00562257 / 0.00562276 | 0.00466196 / -0.00466201 | 0.00159077 / -0.00159077 | -0.0060354 / 0.00603536 | -0.0731271 / 0.0730941 | -0.0744274 / 0.074393 | 0.0105071 / -0.0105075 | 0.0162428 / -0.0162433 |
 | GlobalReduction_JET_EffectiveNP_3 | -0.00257565 / 0.00257559 | -0.00669456 / 0.00669446 | -0.00199566 / 0.00199562 | 0.00112744 / -0.00112742 | -0.00586865 / 0.00586853 | -0.0012444 / 0.00124439 | -0.00685632 / 0.00685623 | -0.0834386 / 0.083394 | 0.353803 / -0.0385337 | 0.00539378 / -0.00539385 | -0.0129207 / 0.0129205 |
 | GlobalReduction_JET_EffectiveNP_4 | 0.00178453 / -0.0017845 | -0.00162966 / 0.0016296 | 0.00286562 / -0.00286571 | -0.000138471 / 0.000138271 | 0.0033929 / -0.00339297 | 0.00652721 / -0.00652736 | -0.00246399 / 0.00246392 | -0.0466086 / 0.0465909 | 0.370186 / -0.041243 | 0.00703116 / -0.00703153 | -0.00063481 / 0.000634793 |
 | GlobalReduction_JET_EffectiveNP_5 | 0.00151579 / -0.00151575 | -0.00213717 / 0.0021372 | -0.00195688 / 0.00195684 | -0.00768965 / 0.00768923 | 0.000997393 / -0.000997377 | -0.00283554 / 0.00283548 | -0.00739811 / 0.00739776 | -0.00501288 / 0.00501268 | -0.0790899 / 0.0790396 | 0.00473133 / -0.00473154 | 0.00713831 / -0.00713871 |
 | GlobalReduction_JET_EffectiveNP_8 | -0.000927266 / 0.000927213 | 0.00299519 / -0.00299525 | 0.00064247 / -0.000642496 | -0.00645727 / 0.00645714 | 0.000402242 / -0.000402216 | 0.00126663 / -0.00126661 | 0.0147554 / -0.014756 | -0.0662288 / 0.066203 | 0.00237992 / -0.00237991 | -0.00546589 / 0.00546585 | 0.00505065 / -0.00505069 |
 | GlobalReduction_JET_EffectiveNP_7 | -0.00203832 / 0.00203833 | 0.00244805 / -0.00244812 | -0.00275343 / 0.00275336 | -0.00977502 / 0.00977442 | -0.00237453 / 0.00237452 | 0.00386025 / -0.00386036 | -0.00328125 / 0.00328125 | 0.0193675 / -0.01937 | -0.000674179 / 0.000674204 | 0.0110408 / -0.0110416 | -0.00174488 / 0.00174485 |
 | GlobalReduction_JET_EffectiveNP_8restTerm | -0.00325944 / 0.00325936 | -0.000723887 / 0.000723856 | 0.000902757 / -0.000902689 | 0.00198712 / -0.00198715 | -0.00205457 / 0.00205447 | -0.00278591 / 0.00278581 | -0.0123434 / 0.012343 | -0.0479969 / 0.0479865 | -0.00181943 / 0.00181937 | -0.00400156 / 0.00400132 | -0.0315551 / 0.0315512 |
 | GlobalReduction_JET_EtaIntercalibration_Modelling | -0.0174382 / 0.0174319 | -0.0194272 / 0.0194193 | -0.0286079 / 0.0285904 | 0.0244328 / -0.024444 | -0.00457428 / 0.00457387 | -0.0038856 / 0.00388528 | -0.0197466 / 0.0197385 | -0.015671 / 0.0156659 | -0.125144 / 0.124832 | -0.00351715 / 0.00351685 | -0.0283722 / 0.0283556 |
 | GlobalReduction_JET_EtaIntercalibration_NonClosure_2018data | -0.000313847 / 0.000313808 | -0.00649337 / 0.0064933 | -0.00721279 / 0.00721274 | 0.00284732 / -0.00284757 | -0.00318942 / 0.00318941 | -0.00364825 / 0.00364822 | -0.0135084 / 0.013508 | 0.0548902 / -0.0549062 | 0.389779 / -0.060258 | -0.00222492 / 0.00222451 | -0.00172596 / 0.00172593 |
 | GlobalReduction_JET_EtaIntercalibration_NonClosure_highE | -5.45337e-05 / 5.44827e-05 | 3.54492e-08 / 3.54492e-08 | 3.53431e-08 / 3.53431e-08 | -1.50056e-06 / 1.4003e-06 | 1.20666e-08 / 1.20666e-08 | -0.000147798 / 0.000147801 | -1.50007e-08 / -1.50007e-08 | -5.34535e-10 / -5.34535e-10 | -2.39581e-08 / -2.39581e-08 | -0.000752881 / 0.000752871 | 2.39383e-08 / 2.39383e-08 |
 | GlobalReduction_JET_EtaIntercalibration_NonClosure_negEta | -0.00113878 / 0.00113872 | -9.11238e-07 / 8.87869e-07 | 0.00163604 / -0.00163607 | 0.00208857 / -0.00208861 | -3.58384e-05 / 3.57537e-05 | -0.00197106 / 0.00197104 | -1.49119e-08 / -1.48885e-08 | -0.00668094 / 0.00668064 | -5.87108e-05 / 5.86631e-05 | -0.005055 / 0.00505481 | 0.00103902 / -0.00103905 |
 | GlobalReduction_JET_EtaIntercalibration_NonClosure_posEta | -0.000718516 / 0.000718454 | 0.00111114 / -0.00111118 | -0.00208486 / 0.00208491 | 9.94282e-05 / -9.9439e-05 | -0.000918948 / 0.000918966 | 0.00129604 / -0.00129607 | -0.00235711 / 0.00235704 | 0.0117122 / -0.0117131 | -0.000517298 / 0.000517249 | -0.00359336 / 0.00359334 | -0.00332397 / 0.00332388 |
 | GlobalReduction_JET_EtaIntercalibration_TotalStat | -0.0068517 / 0.0068514 | -0.00749137 / 0.007491 | -0.0115253 / 0.0115244 | 0.00514241 / -0.00514301 | -0.00165189 / 0.00165178 | 0.00104859 / -0.0010486 | -0.0262423 / 0.0262371 | -0.00590667 / 0.00590641 | -0.0828923 / 0.082842 | -0.0105208 / 0.0105197 | -0.00029753 / 0.000297515 |
 | GlobalReduction_JET_Flavor_Composition | -0.0357386 / 0.0357347 | -0.0271391 / 0.0271382 | -0.0587976 / 0.0587756 | 0.00805929 / -0.00805852 | -0.0124179 / 0.0124181 | -0.0336966 / 0.033694 | -0.00111823 / 0.0011183 | -0.129956 / 0.129651 | -0.0456926 / 0.0456838 | -0.00855807 / 0.00855863 | -0.0315602 / 0.0315582 |
 | GlobalReduction_JET_PunchThrough_MC16 | -7.72658e-08 / 2.63144e-08 | 3.54492e-08 / -5.91956e-08 | 2.24413e-06 / -2.25462e-06 | 1.89386e-05 / -1.89352e-05 | -3.75513e-05 / 3.74626e-05 | 0.000572432 / -0.000572429 | -1.50007e-08 / -1.50007e-08 | -5.34535e-10 / -5.34535e-10 | -2.51783e-07 / 2.79809e-07 | 0 / 0 | 0 / 0 |
 | GlobalReduction_JET_JER_DataVsMC_MC16 | 0.0218171 / -0.0218225 | 0.0139847 / -0.0139868 | -0.00718896 / 0.00718845 | 0.0102794 / -0.0102805 | -0.00322387 / 0.00322377 | -0.00706051 / 0.00706002 | 0.0244896 / -0.0244964 | 0.0675402 / -0.0676016 | 0.522726 / -0.534101 | 0 / 0 | 0 / 0 |
 | GlobalReduction_JET_JER_EffectiveNP_1 | -0.000413475 / 0.00041347 | 0.0284459 / -0.0284671 | 0.0154628 / -0.0154691 | -0.0375378 / 0.0375003 | -0.013251 / 0.0132464 | 0.0138106 / -0.0138157 | 0.00404682 / -0.00404725 | 0.0957812 / -0.0960176 | 1.2568 / -0.999987 | 0.00392009 / -0.00392049 | 0.0614529 / -0.0615511 |
 | GlobalReduction_JET_JER_EffectiveNP_2 | -0.000955575 / 0.000955583 | 0.0519095 / -0.0518743 | 0.00538826 / -0.00538799 | -0.0185206 / 0.0185231 | -0.00449968 / 0.00449985 | 0.0224572 / -0.0224519 | 0.0190126 / -0.0190088 | -0.066173 / 0.0661885 | 1.47583 / -1 | 0.00332201 / -0.00332191 | 0.0926112 / -0.0924716 |
 | GlobalReduction_JET_JER_EffectiveNP_3 | 0.000190361 / -0.00019036 | 0.0221232 / -0.0220975 | -0.0125571 / 0.0125648 | -0.0127247 / 0.0127326 | -0.0114969 / 0.0115034 | 0.0100279 / -0.0100228 | 0.00832505 / -0.00832152 | -0.0304614 / 0.0305048 | 1.66568 / -1 | -0.00831911 / 0.00832251 | 0.0486636 / -0.0485326 |
 | GlobalReduction_JET_JER_EffectiveNP_4 | -0.00620541 / 0.00620463 | 0.0330941 / -0.0331153 | -0.000226692 / 0.000226691 | -0.00427168 / 0.00427131 | -0.00939744 / 0.00939564 | 0.00301156 / -0.00301174 | 0.0104133 / -0.0104154 | 0.0797104 / -0.079826 | 0.522528 / -0.524377 | -0.0345461 / 0.034521 | 0.0215386 / -0.0215477 |
 | GlobalReduction_JET_JER_EffectiveNP_5 | 0.00248597 / -0.002486 | 0.00834968 / -0.00835006 | 0.00850224 / -0.00850263 | 0.00333028 / -0.00333034 | -0.0121874 / 0.0121865 | -0.00581454 / 0.00581433 | -0.0195175 / 0.0195149 | 0.0332678 / -0.0332724 | 1.39648 / -1 | -0.00565218 / 0.00565199 | -0.00690147 / 0.00690118 |
 | GlobalReduction_JET_JER_EffectiveNP_6 | 0.000370661 / -0.000370657 | 0.0132836 / -0.0132781 | 0.00134348 / -0.00134343 | 0.0156541 / -0.0156464 | -0.0170614 / 0.0170696 | -0.0117782 / 0.0117822 | 0.00556326 / -0.00556232 | -0.0155141 / 0.0155209 | 1.5836 / -1 | -0.00361999 / 0.00362038 | 0.0471281 / -0.0470521 |
 | GlobalReduction_JET_JER_EffectiveNP_7restTerm | 0.000954927 / -0.000954946 | 0.0192563 / -0.0192639 | 0.00331084 / -0.00331106 | 0.00260302 / -0.00260316 | -0.00561632 / 0.00561567 | 0.00822376 / -0.00822514 | 0.0395028 / -0.0395351 | 0.0869202 / -0.0870785 | 1.25585 / -0.999917 | -0.0195144 / 0.0195067 | 0.053888 / -0.0539482 |
 | GlobalReduction_JET_Pileup_OffsetMu | -0.00448905 / 0.00448943 | -0.00584118 / 0.00584168 | -0.0118375 / 0.01184 | -0.00820743 / 0.00820724 | 0.00389436 / -0.00389419 | 0.00615837 / -0.00615776 | 0.0111544 / -0.0111524 | 0.113791 / -0.113704 | -0.054587 / 0.0546513 | 0.00950178 / -0.00950043 | -0.00812064 / 0.00812178 |
 | GlobalReduction_JET_Pileup_OffsetNPV | -0.00961657 / 0.00961543 | -0.0168004 / 0.0167972 | -0.0334451 / 0.0334316 | -0.00931893 / 0.00931777 | -0.00661191 / 0.00661142 | 0.00164948 / -0.0016495 | -0.0370615 / 0.0370448 | -0.030133 / 0.0301222 | -0.0210157 / 0.0210105 | 0.00378838 / -0.0037888 | -0.0313005 / 0.0312888 |
 | GlobalReduction_JET_Pileup_PtTerm | 0.000795617 / -0.00079557 | -0.0030383 / 0.00303818 | -0.00158125 / 0.00158122 | -0.00990007 / 0.00989903 | -0.00539963 / 0.00539925 | 0.00501157 / -0.00501183 | 0.0151106 / -0.0151129 | -0.0416082 / 0.0415892 | 0.272295 / -0.0780708 | 0.00905443 / -0.00905496 | -0.000702529 / 0.00070251 |
 | GlobalReduction_JET_Pileup_RhoTopology | -0.0440478 / 0.044054 | -0.0453036 / 0.0453098 | -0.0709274 / 0.0709226 | 0.0145668 / -0.0145637 | -0.0139607 / 0.013962 | -0.00840904 / 0.0084097 | -0.00501165 / 0.00501186 | -0.094957 / 0.0949138 | 0.126692 / 0.14126 | -0.0095325 / 0.00953296 | -0.033407 / 0.0334125 |
 | GlobalReduction_JET_SingleParticle_HighPt | 2.70876e-08 / 2.70876e-08 | 3.54492e-08 / 3.54492e-08 | 3.53431e-08 / 3.53431e-08 | -4.98225e-08 / -4.98225e-08 | 1.20666e-08 / 1.20666e-08 | 1.38715e-09 / 1.38715e-09 | -1.50007e-08 / -1.50007e-08 | -5.34535e-10 / -5.34535e-10 | -2.39581e-08 / -2.39581e-08 | 3.062e-08 / 3.062e-08 | 2.39383e-08 / 2.39383e-08 |
 | MET_SoftTrk_ResoPara | -0.011002 / 0.0109996 | 0.00792543 / -0.00792661 | 0.00587149 / -0.00587214 | -0.0075246 / 0.00752351 | -0.00619959 / 0.00619885 | -0.0307158 / 0.0306968 | 0.0118207 / -0.0118233 | 0.0549116 / -0.0549639 | 0.778211 / -0.772365 | -0.0213388 / 0.0213298 | -0.000388579 / 0.000388576 |
 | MET_SoftTrk_ResoPerp | 0.00687829 / -0.00687755 | 0.0233574 / -0.0233481 | -0.00403204 / 0.00403228 | -0.00323643 / 0.00323658 | -0.00850037 / 0.00850142 | -0.0349648 / 0.03498 | 0.041269 / -0.0412375 | -0.05981 / 0.0598476 | 1.49769 / -1 | -0.0493261 / 0.0493537 | -0.000136965 / 0.000136966 |
 | MET_SoftTrk_Scale | -0.00307165 / 0.00307153 | -0.00649993 / 0.00649919 | -0.00143362 / 0.00143344 | -0.00888368 / 0.00888232 | -0.00841819 / 0.00841701 | -0.012385 / 0.0123824 | 0.00445635 / -0.00445673 | 0.0679504 / -0.068042 | 0.383682 / -0.0581075 | -0.0230074 / 0.0229983 | -0.0159432 / 0.015939 |
