 |       | t#bar{t}Z+tWZ      | t#bar{t}W      | t#bar{t}H      | VV+LF      | VV+HF      | tZ      | t#bar{t}+Wt      | Other fakes      | Other      | FCNC (c)tZ      | FCNC t#bar{t}(cZ) |
 | bTagSF_eigenvars_Light_0 | 0.000664106 / -0.000664096 | 0.000525246 / -0.00052524 | 0.00108226 / -0.00108224 | -0.127589 / 0.127755 | -0.0019904 / 0.00199048 | -0.00119504 / 0.00119507 | 0.00100569 / -0.00100567 | 0.000543881 / -0.000543874 | -0.00808393 / 0.00808531 | -0.00116097 / 0.001161 | -0.00115942 / 0.00115945 |
 | bTagSF_eigenvars_Light_1 | -1.19711e-05 / 1.19711e-05 | 2.87204e-05 / -2.87204e-05 | -0.000116169 / 0.000116169 | -0.0138023 / 0.0138011 | -0.000244004 / 0.000244004 | -0.000259857 / 0.000259856 | -0.000347414 / 0.000347413 | -0.00065343 / 0.000653427 | -0.00116006 / 0.00116005 | 4.16658e-05 / -4.16658e-05 | 0.000418403 / -0.000418405 |
 | bTagSF_eigenvars_Light_2 | -1.29884e-05 / 1.29884e-05 | 3.03912e-05 / -3.03912e-05 | 6.97105e-06 / -6.97106e-06 | -0.0102364 / 0.0102356 | -0.000151587 / 0.000151587 | -0.000208133 / 0.000208133 | 8.99226e-05 / -8.99226e-05 | -0.000401177 / 0.000401176 | -0.000820287 / 0.000820283 | 1.74406e-05 / -1.74406e-05 | -0.000240886 / 0.000240886 |
 | bTagSF_eigenvars_Light_3 | 3.76086e-05 / -3.76087e-05 | 2.01467e-05 / -2.01467e-05 | 4.13693e-05 / -4.13693e-05 | -0.00444131 / 0.00444118 | -4.93786e-05 / 4.93786e-05 | 2.67583e-06 / -2.67583e-06 | 4.95068e-05 / -4.95068e-05 | -0.000181067 / 0.000181067 | -0.000413554 / 0.000413553 | 6.27428e-06 / -6.27428e-06 | 5.29772e-06 / -5.29772e-06 |
 | EG_RESOLUTION_ALL | -0.00114223 / 0.00114222 | 0.00429151 / -0.00429148 | -0.00191604 / 0.00191595 | 0.000840597 / -0.000840642 | 4.86205e-05 / -4.85945e-05 | -0.00159221 / 0.00159217 | -0.00828918 / 0.00828907 | 0.0511362 / -0.0511459 | 0.00245009 / -0.00245018 | 0.000242972 / -0.000242955 | 0.000855767 / -0.000855761 |
 | EG_SCALE_ALL | 0.00151467 / -0.00151469 | 0.00188998 / -0.00189006 | -0.000821075 / 0.000821112 | 0.00129109 / -0.00129107 | 0.000982447 / -0.000982426 | -0.00177866 / 0.00177861 | 0.00638392 / -0.0063842 | -0.00889426 / 0.00889371 | -0.0019003 / 0.0019002 | 0.00964757 / -0.00964814 | -0.0021239 / 0.00212387 |
 | GlobalReduction_JET_BJES_Response | 0.000615593 / -0.000615602 | 0.00478648 / -0.00478671 | -0.00125369 / 0.00125372 | -8.95398e-05 / 8.94961e-05 | 0.00329062 / -0.00329068 | 0.00521833 / -0.00521858 | 0.00806752 / -0.00806794 | 0.0755493 / -0.0755906 | -0.00222646 / 0.00222645 | -0.00180811 / 0.00180811 | 0.00403605 / -0.00403618 |
 | GlobalReduction_JET_EffectiveNP_1 | 0.00306219 / -0.00306234 | 0.0103721 / -0.0103738 | 0.00393615 / -0.00393635 | 0.00656838 / -0.00656901 | 0.0101662 / -0.0101678 | 0.00705504 / -0.00705585 | 0.0102216 / -0.0102233 | 0.00551731 / 0.0626171 | 0.00695933 / -0.00696015 | 0.031967 / -0.0319823 | 0.0146736 / -0.0146769 |
 | GlobalReduction_JET_EffectiveNP_2 | 0.000400326 / -0.000400332 | 0.000987204 / -0.000987144 | 0.000629041 / -0.000629105 | -0.00270484 / 0.00270478 | -0.00333226 / 0.00333219 | 0.00134683 / -0.00134678 | -0.00419379 / 0.00419373 | -0.0425956 / 0.0425871 | -0.00433069 / 0.00433066 | 0.00801716 / -0.00801729 | -0.00688321 / 0.00688305 |
 | GlobalReduction_JET_EffectiveNP_3 | -0.0020022 / 0.00200219 | 0.00485898 / -0.00485904 | -0.00140766 / 0.0014077 | 0.00347441 / -0.00347446 | -0.00133552 / 0.00133549 | 0.00057227 / -0.000572212 | -0.0155913 / 0.0155908 | -0.039465 / 0.0394596 | 0.0860061 / -0.043054 | 0.00149947 / -0.00149945 | 0.00427757 / -0.00427757 |
