 |       | t#bar{t}Z+tWZ      | t#bar{t}W      | t#bar{t}H      | VV+LF      | VV+HF      | tZ      | t#bar{t}+Wt      | Other fakes      | Other      | FCNC (c)tZ      | FCNC t#bar{t}(cZ) |
 | GlobalReduction_JET_EffectiveNP_8 | -6.88073e-05 / 6.87841e-05 | 5.34821e-06 / -5.37306e-06 | -0.000332959 / 0.000332887 | 3.1431e-05 / -3.14574e-05 | -4.60968e-05 / 4.6065e-05 | -0.000308694 / 0.000308699 | 4.0674e-06 / -4.02279e-06 | 0.000486832 / -0.000486832 | -0.000188034 / 0.000188034 | 2.0733e-05 / -2.0746e-05 | 0.000558492 / -0.000558489 |
 | GlobalReduction_JET_EffectiveNP_7 | -4.22007e-05 / 4.21775e-05 | -3.21697e-07 / 2.96838e-07 | -0.000112041 / 0.000112057 | -1.04207e-05 / 1.03944e-05 | 0.000275415 / -0.000275447 | -2.83166e-05 / 2.83219e-05 | -1.16743e-06 / 1.13273e-06 | -0.000519763 / 0.000519763 | 0.000143144 / -0.000143144 | -4.96798e-06 / 4.95494e-06 | -0.000456121 / 0.000456124 |
 | GlobalReduction_JET_EffectiveNP_8restTerm | 0.000176234 / -0.000176257 | 1.94626e-06 / -1.97112e-06 | 4.58967e-05 / -4.58802e-05 | -1.26798e-06 / 1.24165e-06 | -4.64732e-05 / 4.65167e-05 | 0.000403577 / -0.000403572 | 3.51219e-06 / -3.54689e-06 | -0.000549498 / 0.000549498 | -0.00015201 / 0.000152009 | 1.21044e-05 / -1.21174e-05 | 0.000465194 / -0.000465191 |
 | GlobalReduction_JET_EtaIntercalibration_Modelling | 0.00903055 / -0.00903048 | 0.015175 / -0.015175 | 0.00859113 / -0.00859111 | 0.0313159 / -0.0313158 | 0.0198242 / -0.0198242 | 0.0183968 / -0.0183968 | 0.0290335 / -0.0290335 | 0.0259164 / -0.0259164 | 0.00609772 / -0.00609772 | 0.0187042 / -0.0187042 | 0.0154512 / -0.0154513 |
 | GlobalReduction_JET_EtaIntercalibration_NonClosure_2018data | 0.00171718 / -0.00171721 | 0.00354862 / -0.00354865 | 0.00152607 / -0.00152606 | -0.000111839 / 0.000111813 | 0.00419989 / -0.00419985 | 0.00338473 / -0.00338472 | 0.0248183 / -0.0248183 | 0.00156347 / -0.00156347 | 0.00202943 / -0.00202943 | 0.00804849 / -0.00804844 | 0.00479084 / -0.0047909 |
 | GlobalReduction_JET_EtaIntercalibration_NonClosure_highE | -8.52385e-06 / 8.50063e-06 | -1.24294e-08 / -1.24294e-08 | -3.59335e-08 / -3.59335e-08 | -1.31641e-08 / -1.31641e-08 | -1.59009e-08 / -1.59009e-08 | -3.00909e-08 / -3.00909e-08 | 2.23075e-08 / 2.23075e-08 | 0 / 0 | 5.60172e-08 / 5.60172e-08 | 2.4296e-08 / 2.4296e-08 | 1.53236e-09 / 1.53236e-09 |
 | GlobalReduction_JET_EtaIntercalibration_NonClosure_negEta | 8.26455e-05 / -8.26687e-05 | 0.000502135 / -0.000502056 | 0.000112587 / -0.000112571 | -7.39443e-06 / 7.3681e-06 | 0.000645944 / -0.000645901 | 0.00113569 / -0.00113568 | 3.51219e-06 / -3.46758e-06 | 0 / 0 | 0.000337967 / -0.000337967 | -0.00146308 / 0.00146313 | 0.0011416 / -0.0011416 |
 | GlobalReduction_JET_EtaIntercalibration_NonClosure_posEta | 0.00013651 / -0.000136533 | 0.00230939 / -0.00230931 | -0.000158857 / 0.000158873 | 1.61071e-06 / -1.63704e-06 | 0.000876951 / -0.000876908 | 0.000691222 / -0.000691217 | 1.80939e-07 / -1.36324e-07 | 0 / 0 | -0.000152571 / 0.000152571 | 0.00244938 / -0.00244939 | 0.00128894 / -0.00128893 |
 | GlobalReduction_JET_EtaIntercalibration_TotalStat | 0.00227508 / -0.00227511 | 0.00266969 / -0.00266971 | 0.00219501 / -0.002195 | 0.0030875 / -0.00308752 | 0.00521141 / -0.00521145 | 0.00449733 / -0.00449733 | 0.00663779 / -0.00663774 | -0.000824739 / 0.000824739 | 0.00175874 / -0.00175874 | 0.00518552 / -0.00518553 | 0.00479226 / -0.00479233 |
 | GlobalReduction_JET_Flavor_Composition | 0.0212641 / -0.021264 | 0.0586553 / -0.0586553 | 0.0240016 / -0.0240017 | 0.149017 / -0.149017 | 0.0394546 / -0.0394546 | 0.0358995 / -0.0358995 | 0.0636364 / -0.0636365 | 0.00730887 / -0.00730887 | 0.0169108 / -0.0169108 | 0.0522522 / -0.0522522 | 0.04353 / -0.04353 |
 | GlobalReduction_JET_PunchThrough_MC16 | 2.23621e-05 / -2.23853e-05 | 9.06597e-08 / -1.15519e-07 | -3.59335e-08 / 5.23985e-08 | -1.31641e-08 / -1.31641e-08 | -1.59009e-08 / 5.93947e-08 | 0.000127063 / -0.000127058 | 2.23075e-08 / 2.23075e-08 | 0 / 0 | 3.92694e-07 / -3.92885e-07 |    nan    |    nan    |
 | GlobalReduction_JET_JER_DataVsMC_MC16 | -0.00151114 / 0.00151114 | 0.00859236 / -0.00859236 | -0.000193306 / 0.000193306 | -0.103081 / 0.103081 | 0.00612738 / -0.00612738 | -0.0043098 / 0.0043098 | 0.00481813 / -0.00481813 | -0.016971 / 0.016971 | -0.0019695 / 0.0019695 |    nan    |    nan    |
 | GlobalReduction_JET_JER_EffectiveNP_1 | -0.00365027 / 0.00365027 | 0.00268835 / -0.00268835 | 0.000817918 / -0.000817918 | 0.0502948 / -0.0502948 | 0.0172122 / -0.0172122 | 0.00154846 / -0.00154846 | -0.0159679 / 0.0159679 | -0.0950391 / 0.0950391 | 0.00603341 / -0.00603341 | -0.0131393 / 0.0131393 | 0.00707955 / -0.00707955 |
 | GlobalReduction_JET_JER_EffectiveNP_2 | -0.00365372 / 0.00365372 | -0.00135399 / 0.00135399 | 0.000247382 / -0.000247382 | 0.0548956 / -0.0548956 | 0.0233893 / -0.0233893 | 0.00603181 / -0.00603181 | 0.0345376 / -0.0345376 | -0.0997079 / 0.0997079 | 3.60804e-05 / -3.60804e-05 | -0.0349259 / 0.0349259 | 0.0240801 / -0.0240801 |
 | GlobalReduction_JET_JER_EffectiveNP_3 | -0.00222478 / 0.00222478 | -0.00331072 / 0.00331072 | 0.00157899 / -0.00157899 | 0.0311521 / -0.0311521 | 0.0191753 / -0.0191753 | 0.00323249 / -0.00323249 | 0.0214596 / -0.0214596 | -0.0941136 / 0.0941136 | 0.00249887 / -0.00249887 | -0.00993374 / 0.00993374 | 0.0205177 / -0.0205177 |
 | GlobalReduction_JET_JER_EffectiveNP_4 | -0.000689131 / 0.000689131 | -0.00236704 / 0.00236704 | 0.00172314 / -0.00172314 | 0.0526968 / -0.0526968 | 0.0184276 / -0.0184276 | 0.00807781 / -0.00807781 | 0.0282876 / -0.0282876 | -0.0983292 / 0.0983292 | 0.00694356 / -0.00694356 | -0.0174204 / 0.0174204 | 0.0165912 / -0.0165912 |
 | GlobalReduction_JET_JER_EffectiveNP_5 | -0.00228608 / 0.00228608 | -0.0129938 / 0.0129938 | -0.00207902 / 0.00207902 | 0.0530984 / -0.0530984 | 0.00995834 / -0.00995834 | 0.00240865 / -0.00240865 | -0.0214829 / 0.0214829 | -0.0800287 / 0.0800287 | 0.00226466 / -0.00226466 | -0.0218614 / 0.0218614 | 0.0159997 / -0.0159997 |
 | GlobalReduction_JET_JER_EffectiveNP_6 | -0.00297199 / 0.00297199 | -0.00713512 / 0.00713512 | -0.00175466 / 0.00175466 | 0.030521 / -0.030521 | 0.00489803 / -0.00489803 | 0.00357416 / -0.00357416 | 0.00958 / -0.00958 | -0.0075878 / 0.0075878 | 0.00867352 / -0.00867352 | -0.0127532 / 0.0127532 | 0.00443948 / -0.00443948 |
