 |       | t#bar{t}Z+tWZ      | t#bar{t}W      | t#bar{t}H      | VV+LF      | VV+HF      | tZ      | t#bar{t}+Wt      | Other fakes      | Other      | FCNC (c)tZ      | FCNC t#bar{t}(cZ) |
 | bTagSF_eigenvars_C_3 | -4.45253e-06 / 4.45253e-06 | -1.29496e-05 / 1.29496e-05 | 6.05119e-06 / -6.05119e-06 | -4.52887e-05 / 4.52887e-05 | -0.00027307 / 0.00027307 | -1.43569e-05 / 1.43569e-05 | -0.000130625 / 0.000130624 | 0.000916531 / -0.000916537 | -5.43961e-05 / 5.4396e-05 | -0.000328496 / 0.000328495 | -0.00046073 / 0.000460728 |
 | bTagSF_eigenvars_Light_0 | -0.000583773 / 0.000583781 | 0.000658613 / -0.000658603 | 0.000617245 / -0.000617236 | -0.262991 / 0.262919 | -0.0145318 / 0.0145364 | -0.000121943 / 0.000121943 | -0.00111852 / 0.00111855 | -0.00628126 / 0.00628215 | -0.00171635 / 0.00171642 | -0.0104267 / 0.0104291 | -0.00658751 / 0.00658848 |
 | bTagSF_eigenvars_Light_1 | 3.76572e-05 / -3.76572e-05 | 3.15693e-05 / -3.15693e-05 | -8.83467e-05 / 8.83467e-05 | 0.00436925 / -0.00436937 | 0.000237278 / -0.000237278 | 6.38228e-07 / -6.38228e-07 | -0.000183564 / 0.000183564 | 0.0017001 / -0.00170012 | 0.00011687 / -0.00011687 | 0.000421738 / -0.000421739 | 0.000297 / -0.000297001 |
 | bTagSF_eigenvars_Light_2 | -5.77485e-05 / 5.77485e-05 | -0.000307601 / 0.0003076 | -4.38645e-05 / 4.38645e-05 | -0.0148593 / 0.0148577 | -0.000433442 / 0.000433441 | 1.49774e-05 / -1.49774e-05 | 0.000661612 / -0.000661615 | -0.0020566 / 0.00205657 | 0.000346668 / -0.000346669 | -0.000187219 / 0.000187219 | -5.67319e-05 / 5.67318e-05 |
 | bTagSF_eigenvars_Light_3 | -1.74863e-06 / 1.74863e-06 | 9.86613e-05 / -9.86614e-05 | 2.7689e-05 / -2.7689e-05 | -0.00740768 / 0.00740731 | -0.000293472 / 0.000293472 | -4.31456e-05 / 4.31456e-05 | -0.000145677 / 0.000145677 | -0.000372253 / 0.000372252 | -6.4111e-05 / 6.4111e-05 | -0.000276362 / 0.000276362 | -4.84435e-05 / 4.84435e-05 |
 | EG_RESOLUTION_ALL | 0.000445486 / -0.000445418 | 0.0011125 / -0.00111252 | 4.28859e-05 / -4.28697e-05 | 1.15469e-05 / -1.15001e-05 | 0.000775249 / -0.000775282 | -9.34776e-06 / 9.35244e-06 | -0.0081835 / 0.00818337 | -0.032952 / 0.0329516 | 1.29579e-05 / -1.2958e-05 | 0.00124531 / -0.00124526 | -0.00169937 / 0.00169937 |
 | EG_SCALE_ALL | 0.000300666 / -0.00030069 | 0.00224872 / -0.00224868 | 0.00137708 / -0.00137709 | 9.21533e-06 / -9.16826e-06 | 0.00167218 / -0.00167223 | -5.06829e-05 / 5.06893e-05 | -0.020289 / 0.0202861 | 0 / 0 | 0.00448772 / -0.00448785 | 0.000676574 / -0.000676529 | -0.00187869 / 0.00187867 |
 | GlobalReduction_JET_BJES_Response | 0.00773437 / -0.00773477 | 0.00586345 / -0.00586374 | 0.00806528 / -0.00806578 | -2.36593e-05 / 2.37064e-05 | 0.0143722 / -0.0143738 | 0.0134979 / -0.0134994 | 0.0181962 / -0.0181988 | 0.00095252 / -0.000952527 | 0.00402411 / -0.00402424 | 0.0159546 / -0.0159566 | 0.00706851 / -0.0070689 |
 | GlobalReduction_JET_EffectiveNP_1 | 0.0103245 / -0.0103262 | 0.0181379 / -0.0181429 | 0.0108193 / -0.0108212 | 0.0599606 / -0.0600127 | 0.0223739 / -0.0223815 | 0.0146479 / -0.0146512 | 0.0288697 / -0.0288823 | 0.0220744 / -0.0220818 | 0.00257978 / -0.00257989 | 0.0190109 / -0.0190164 | 0.0189183 / -0.0189237 |
 | GlobalReduction_JET_EffectiveNP_2 | -0.00245788 / 0.00245793 | -0.00431631 / 0.00431623 | -0.00278561 / 0.00278561 | 3.79958e-05 / -3.80215e-05 | -0.00508907 / 0.00508896 | -0.00452191 / 0.00452186 | -0.0121892 / 0.0121887 | 0.000765091 / -0.000765093 | -0.00169593 / 0.00169592 | -0.00404056 / 0.00404056 | -0.00376219 / 0.00376216 |
 | GlobalReduction_JET_EffectiveNP_3 | 0.000594748 / -0.000594771 | 0.000616511 / -0.000616535 | 0.00122387 / -0.00122385 | 3.08174e-05 / -3.08426e-05 | 0.00119287 / -0.00119283 | 0.00117047 / -0.00117046 | -7.19107e-06 / 7.15784e-06 | -0.000339885 / 0.000339885 | -4.03408e-05 / 4.03406e-05 | 0.00185505 / -0.00185507 | -0.00102399 / 0.00102399 |
 | GlobalReduction_JET_EffectiveNP_4 | -0.000244847 / 0.000244824 | 0.00111586 / -0.00111589 | -0.00093072 / 0.00093073 | 2.0101e-05 / -2.0054e-05 | -0.000169401 / 0.000169369 | -0.000650646 / 0.000650649 | 7.80255e-06 / -7.75842e-06 | 0.00036237 / -0.00036237 | -3.36411e-05 / 3.36409e-05 | 0.00112279 / -0.00112281 | -0.00235903 / 0.00235893 |
 | GlobalReduction_JET_EffectiveNP_5 | 7.09979e-06 / -7.12283e-06 | -6.15001e-06 / 6.12534e-06 | 5.05816e-05 / -5.05654e-05 | -5.05522e-05 / 5.05992e-05 | -0.000280681 / 0.000280648 | -2.49909e-05 / 2.49962e-05 | -3.51977e-06 / 3.56403e-06 | -0.000460408 / 0.000460406 | -0.000172556 / 0.000172555 | -1.44705e-05 / 1.44576e-05 | 0.000439178 / -0.000439176 |
 | GlobalReduction_JET_EffectiveNP_8 | -6.80831e-05 / 6.80602e-05 | 5.29265e-06 / -5.31707e-06 | -0.000329325 / 0.000329254 | 3.11005e-05 / -3.11264e-05 | -4.55596e-05 / 4.55284e-05 | -0.000305439 / 0.000305444 | 4.023e-06 / -3.97918e-06 | 0.000481705 / -0.000481706 | -0.00018605 / 0.00018605 | 2.05148e-05 / -2.05276e-05 | 0.000552308 / -0.000552306 |
