 |       | t#bar{t}Z+tWZ      | t#bar{t}W      | t#bar{t}H      | VV+LF      | VV+HF      | tZ      | t#bar{t}+Wt      | Other fakes      | Other      | FCNC (c)tZ      | FCNC t#bar{t}(cZ) |
 | bTagSF_eigenvars_C_1 | 0.000140151 / -0.000140151 | 3.36891e-05 / -3.36891e-05 | 0.000102388 / -0.000102388 | 0.000491903 / -0.000491904 | 0.00093784 / -0.000937846 | 4.29034e-05 / -4.29034e-05 | 1.32458e-05 / -1.32458e-05 | 0.00095919 / -0.000959196 | 0.00132411 / -0.00132412 | 4.3209e-05 / -4.3209e-05 | 0.000153979 / -0.000153979 |
 | bTagSF_eigenvars_C_2 | 3.44524e-06 / -3.44524e-06 | -5.69747e-05 / 5.69747e-05 | 1.46127e-05 / -1.46127e-05 | 0.000145938 / -0.000145938 | 0.00196512 / -0.00196514 | 3.94016e-07 / -3.94016e-07 | 1.33583e-05 / -1.33583e-05 | 0.00049719 / -0.000497192 | -0.000661667 / 0.000661664 | -1.5485e-05 / 1.5485e-05 | 0.000617371 / -0.000617374 |
 | bTagSF_eigenvars_C_3 | -1.47856e-05 / 1.47856e-05 | 2.04316e-05 / -2.04316e-05 | -7.15717e-06 / 7.15717e-06 | -0.000125575 / 0.000125575 | -0.000602526 / 0.000602523 | -1.94422e-06 / 1.94422e-06 | -8.79185e-06 / 8.79185e-06 | -0.000226507 / 0.000226507 | 0.000168744 / -0.000168744 | 4.82669e-06 / -4.82669e-06 | -0.000158892 / 0.000158892 |
 | bTagSF_eigenvars_Light_0 | -8.3792e-05 / 8.37921e-05 | -0.000395612 / 0.000395616 | -0.000379509 / 0.000379513 | -0.12538 / 0.125559 | -0.000783417 / 0.000783431 | 0.000218575 / -0.000218574 | -0.000173852 / 0.000173853 | -0.0113158 / 0.0113186 | -0.00255336 / 0.0025535 | 0.000112715 / -0.000112715 | -0.000148603 / 0.000148604 |
 | bTagSF_eigenvars_Light_1 | 0.000121269 / -0.000121269 | 0.000138086 / -0.000138086 | 0.000190225 / -0.000190225 | 0.0202118 / -0.0202146 | 0.00024382 / -0.000243821 | 4.16238e-05 / -4.16238e-05 | 5.55839e-05 / -5.55839e-05 | 0.0022667 / -0.00226674 | 0.000446839 / -0.00044684 | 1.36144e-05 / -1.36144e-05 | 5.23776e-05 / -5.23776e-05 |
 | bTagSF_eigenvars_Light_2 | -4.49657e-05 / 4.49657e-05 | -5.81661e-05 / 5.81661e-05 | -9.87372e-05 / 9.87372e-05 | 0.00238033 / -0.00238037 | -5.55204e-05 / 5.55203e-05 | 8.66845e-06 / -8.66845e-06 | -1.94204e-05 / 1.94204e-05 | 7.45987e-05 / -7.45987e-05 | 7.40465e-05 / -7.40466e-05 | -1.59723e-05 / 1.59723e-05 | -1.61902e-05 / 1.61902e-05 |
 | bTagSF_eigenvars_Light_3 | 9.57575e-06 / -9.57575e-06 | 2.57715e-05 / -2.57715e-05 | 3.21573e-05 / -3.21573e-05 | -0.00215167 / 0.00215164 | 1.11523e-05 / -1.11523e-05 | 3.11923e-06 / -3.11923e-06 | 1.55438e-05 / -1.55438e-05 | -0.000189583 / 0.000189583 | -8.02247e-05 / 8.02246e-05 | 8.31581e-06 / -8.31581e-06 | 9.72339e-06 / -9.72339e-06 |
 | EG_RESOLUTION_ALL | -0.000273527 / 0.00027344 | -0.00162716 / 0.00162721 | -0.00175549 / 0.00175547 | -0.00472665 / 0.00472658 | 0.00025916 / -0.000259112 | 0.000527245 / -0.000527289 | -0.000119118 / 0.000119102 | 0.0462841 / -0.0462919 | 0.00177676 / -0.00177678 | -0.000791407 / 0.000791376 | -0.000467262 / 0.000467291 |
 | EG_SCALE_ALL | 0.000963599 / -0.000963581 | -0.00395668 / 0.00395655 | -0.00220267 / 0.00220262 | -0.000740724 / 0.00074069 | 0.00100249 / -0.00100254 | 0.000834481 / -0.000834529 | 0.00516213 / -0.00516233 | -0.00811616 / 0.00811574 | 0.00141136 / -0.00141139 | 0.00088744 / -0.000887475 | 0.000476485 / -0.000476564 |
 | GlobalReduction_JET_BJES_Response | -0.0109008 / 0.0108999 | -0.00334478 / 0.00334469 | -0.0188059 / 0.0188032 | -0.000482678 / 0.000482646 | 0.00407737 / -0.00407745 | -0.000291636 / 0.000291592 | 0.0024721 / -0.00247217 | -0.0261491 / 0.0261437 | 0.000621736 / -0.00062169 | 0.00121156 / -0.0012116 | -0.000108722 / 0.000108752 |
 | GlobalReduction_JET_EffectiveNP_1 | -0.0252312 / 0.0252205 | -0.0134483 / 0.0134453 | -0.0314606 / 0.0314439 | 0.0107383 / -0.0107402 | 0.00305806 / -0.00305826 | -0.00607208 / 0.00607143 | -0.00804582 / 0.00804474 | 0.0163331 / -0.0163373 | 0.0423984 / -0.0424266 | -0.00571581 / 0.00571532 | -0.0179027 / 0.0178974 |
 | GlobalReduction_JET_EffectiveNP_2 | 0.00617701 / -0.00617719 | 0.00458297 / -0.00458303 | 0.00963625 / -0.00963648 | 4.25428e-05 / -4.25729e-05 | -0.00273304 / 0.00273307 | 0.00185138 / -0.00185143 | 0.00404153 / -0.00404159 | -0.00746412 / 0.00746391 | 0.00204664 / -0.0020466 | 0.00169854 / -0.00169858 | 0.00452973 / -0.00452976 |
 | GlobalReduction_JET_EffectiveNP_3 | -0.000277758 / 0.000277782 | 0.000277066 / -0.000277077 | -0.00242153 / 0.00242151 | -7.73423e-05 / 7.73127e-05 | 0.00244998 / -0.00245003 | -0.000360047 / 0.000360005 | -0.000828918 / 0.000828902 | 0.0165196 / -0.0165196 | -0.0485627 / 0.0485525 | -0.000445024 / 0.000444995 | -0.00212864 / 0.00212867 |
 | GlobalReduction_JET_EffectiveNP_4 | -0.000463249 / 0.000463272 | 0.0014921 / -0.00149213 | 0.000779366 / -0.000779386 | 0.000514975 / -0.000515008 | -0.00266293 / 0.00266293 | -0.000418449 / 0.000418405 | -0.00153543 / 0.00153539 | 1.7389e-06 / -1.69902e-06 | 0.049412 / -0.0494272 | 0.000301181 / -0.000301212 | 0.000776134 / -0.000776109 |
 | GlobalReduction_JET_EffectiveNP_5 | -0.000351962 / 0.000351986 | 0.00124679 / -0.00124681 | -0.00120015 / 0.00120013 | 0.00278301 / -0.0027831 | -0.000100222 / 0.000100173 | 0.000310153 / -0.000310197 | 0.0021319 / -0.00213183 | 0.0256823 / -0.0256874 | -0.000542567 / 0.000542552 | -0.000156238 / 0.000156208 | -0.00103704 / 0.00103706 |
 | GlobalReduction_JET_EffectiveNP_8 | 0.00106979 / -0.00106977 | -0.00145707 / 0.00145705 | 0.000314767 / -0.000314783 | 0.00145504 / -0.00145508 | -0.00102362 / 0.00102357 | 0.000315668 / -0.000315711 | -0.000985403 / 0.000985384 | -0.00810634 / 0.00810606 | 0.000200212 / -0.000200164 | 0.000461036 / -0.000461066 | -0.00010416 / 0.000104083 |
 | GlobalReduction_JET_EffectiveNP_7 | -0.000253364 / 0.000253389 | 0.00237306 / -0.0023731 | -0.000619469 / 0.000619452 | 0.00262422 / -0.00262429 | 0.000705194 / -0.000705246 | -0.000413396 / 0.00041342 | -0.0016526 / 0.00165256 | 7.19607e-05 / 0.00870845 | -2.7842e-05 / 2.78284e-05 | -0.000574346 / 0.000574314 | -0.00012865 / 0.000128679 |
 | GlobalReduction_JET_EffectiveNP_8restTerm | 0.000724717 / -0.000724694 | 0.000106557 / -0.000106569 | -0.00105106 / 0.00105104 | -0.00335892 / 0.00335885 | -0.000734247 / 0.000734197 | 0.000133404 / -0.000133378 | -0.00181694 / 0.00181691 | -0.0118988 / 0.0118983 | 0.000393469 / -0.000393483 | -2.28644e-05 / 2.28348e-05 | 0.000898852 / -0.000898824 |
 | GlobalReduction_JET_EtaIntercalibration_Modelling | -0.0243659 / 0.0243542 | -0.0163666 / 0.0163613 | -0.0255567 / 0.0255439 | 0.00473105 / -0.00473152 | -0.000396992 / 0.000396941 | -0.00566665 / 0.00566605 | -0.00629909 / 0.00629841 | 0.00141242 / -0.00141242 | 0.000322829 / -0.000322845 | -0.00522782 / 0.00522725 | -0.0125432 / 0.0125401 |
 | GlobalReduction_JET_EtaIntercalibration_NonClosure_2018data | -0.00552071 / 0.00552054 | -0.00487145 / 0.00487137 | -0.00850011 / 0.00849992 | -0.000232857 / 0.000232934 | 0.000428427 / -0.000428476 | -0.00138024 / 0.00138026 | -0.00186343 / 0.00186352 | -0.00422053 / 0.00422053 | -6.88776e-05 / 6.89255e-05 | -0.000980179 / 0.000980147 | -0.00222724 / 0.00222726 |
 | GlobalReduction_JET_EtaIntercalibration_NonClosure_highE | 3.96548e-05 / -3.96296e-05 | -5.59863e-09 / -5.59863e-09 | 2.6244e-08 / 2.6244e-08 | -1.55714e-08 / -1.53332e-08 | 1.16743e-05 / -1.16255e-05 | 6.71752e-07 / -6.46073e-07 | -7.95179e-09 / -7.95179e-09 | 2.01625e-08 / 2.01625e-08 | -6.85267e-09 / -6.85267e-09 | 2.53729e-08 / 2.53729e-08 | -3.87868e-05 / 3.87088e-05 |
 | GlobalReduction_JET_EtaIntercalibration_NonClosure_negEta | 5.33066e-05 / -5.32816e-05 | -0.00131726 / 0.00131724 | -0.000357673 / 0.000357657 | 0.00241291 / -0.00241287 | 8.25832e-05 / -8.25349e-05 | -0.000113836 / 0.000113861 | -0.00112557 / 0.00112566 | 0.00723427 / -0.00723466 | 3.66014e-06 / -3.67376e-06 | -0.000292464 / 0.000292434 | 0.000532472 / -0.000532444 |
 | GlobalReduction_JET_EtaIntercalibration_NonClosure_posEta | -0.000817433 / 0.000817453 | -0.000710723 / 0.000710709 | 5.96375e-05 / -5.96526e-05 | -0.000432768 / 0.000432844 | -0.000650085 / 0.000650033 | -0.000313602 / 0.000313626 | 0.00129025 / -0.00129028 | 1.56104e-05 / -1.55704e-05 | 9.50146e-06 / -9.51507e-06 | -0.000502599 / 0.000502648 | 0.000202354 / -0.000202432 |
 | GlobalReduction_JET_EtaIntercalibration_TotalStat | -0.00510393 / 0.00510376 | -0.00397085 / 0.00397072 | -0.00995434 / 0.00995359 | 0.00155239 / -0.00155244 | -0.000195376 / 0.000195424 | -0.00195695 / 0.00195695 | -0.00146888 / 0.00146885 | 0.0239725 / -0.0239769 | -0.00201376 / 0.00201371 | -0.00178119 / 0.00178113 | -0.00151757 / 0.00151759 |
 | GlobalReduction_JET_Flavor_Composition | -0.0481344 / 0.0481359 | -0.0191522 / 0.0191542 | -0.0538399 / 0.0538392 | 0.0373155 / -0.0372959 | -0.00209226 / 0.00209225 | -0.0136444 / 0.0136455 | -0.0222108 / 0.0222131 | 0.0499741 / -0.0499342 | 0.0428106 / -0.0427834 | -0.015673 / 0.0156745 | -0.0461212 / 0.0461233 |
 | GlobalReduction_JET_Flavor_Response | 0.0269957 / -0.0270003 | 0.0170141 / -0.0170158 | 0.0362759 / -0.0362851 | -0.0162853 / 0.0162843 | 0.000711399 / -0.000711355 | 0.00632287 / -0.00632305 | 0.00995628 / -0.00995682 | 0.00598018 / -0.0059804 | -0.0433218 / 0.0433186 | 0.00884897 / -0.00884941 | 0.0238794 / -0.023883 |
 | GlobalReduction_JET_PunchThrough_MC16 | 7.06392e-05 / -7.0614e-05 | -1.4877e-07 / 2.09159e-07 | 2.6244e-08 / 2.6244e-08 | 3.99531e-05 / -3.9984e-05 | -5.72461e-05 / 5.71969e-05 | 3.58367e-05 / -3.58804e-05 | -7.95179e-09 / -7.95179e-09 | 2.01625e-08 / 2.01625e-08 | -6.85267e-09 / -6.85267e-09 | 0 / 0 | 0 / 0 |
 | GlobalReduction_JET_JER_DataVsMC_MC16 | 0.000393032 / -0.000393033 | 0.0133075 / -0.0133093 | 0.0126602 / -0.0126619 | 0.0120431 / -0.0120446 | -0.00429009 / 0.00428992 | -0.00100947 / 0.00100946 | -0.00285364 / 0.00285356 | 0.0121238 / -0.0121253 | 0.00225135 / -0.0022514 | 0 / 0 | 0 / 0 |
 | GlobalReduction_JET_JER_EffectiveNP_1 | -0.00736278 / 0.00736144 | -0.0152404 / 0.0152346 | 0.0272999 / -0.0273182 | 0.0149382 / -0.0149437 | -0.00665631 / 0.00665521 | -0.004671 / 0.00467046 | 0.0236905 / -0.0237043 | 0.0560619 / -0.0561384 | -0.181559 / 0.1807 | -0.00545717 / 0.00545643 | -0.00214192 / 0.0021418 |
 | GlobalReduction_JET_JER_EffectiveNP_2 | -0.00326335 / 0.00326343 | -0.025894 / 0.0258979 | 0.0124183 / -0.0124169 | 0.0258984 / -0.0258917 | -0.00839321 / 0.00839372 | -0.00751258 / 0.00751299 | 0.00593209 / -0.00593179 | 0.0325931 / -0.0325819 | 0.0156639 / -0.0156616 | -0.00697944 / 0.00697979 | -0.00525184 / 0.00525204 |
 | GlobalReduction_JET_JER_EffectiveNP_3 | -0.00228216 / 0.00228241 | -0.0230083 / 0.0230329 | 0.0305007 / -0.0304522 | 0.0129292 / -0.0129208 | -0.00378951 / 0.00379021 | -0.00344541 / 0.00344598 | 0.0131587 / -0.01315 | 0.0196327 / -0.019613 | -0.182078 / 0.183014 | -0.00397082 / 0.00397158 | -0.00524384 / 0.00524517 |
 | GlobalReduction_JET_JER_EffectiveNP_4 | -0.00492934 / 0.00492889 | -0.0209721 / 0.0209636 | 0.0218195 / -0.0218281 | 0.0270652 / -0.0270784 | 0.000787406 / -0.000787418 | -0.00465519 / 0.00465479 | 0.00990242 / -0.00990422 | -0.0105962 / 0.0105941 | 0.0151612 / -0.0151654 | -0.00421672 / 0.00421639 | -0.00474524 / 0.00474482 |
 | GlobalReduction_JET_JER_EffectiveNP_5 | -0.00932648 / 0.00932549 | -0.00629846 / 0.00629802 | 0.00504498 / -0.00504525 | -0.000198244 / 0.000198243 | -0.00240558 / 0.00240551 | -0.00278726 / 0.00278718 | 0.00753126 / -0.00753185 | 0.0672284 / -0.067263 | -0.0851753 / 0.0850668 | -0.00550353 / 0.0055032 | -0.00442607 / 0.00442585 |
 | GlobalReduction_JET_JER_EffectiveNP_6 | -0.00225927 / 0.00225941 | -0.0194023 / 0.0194117 | 0.0106108 / -0.0106076 | -0.00141472 / 0.00141478 | 0.00230987 / -0.00230973 | -0.00240118 / 0.00240133 | 0.00534208 / -0.0053413 | 0.0774684 / -0.0772643 | -0.180521 / 0.180816 | -0.00594112 / 0.00594205 | -0.00347656 / 0.00347688 |
 | GlobalReduction_JET_JER_EffectiveNP_7restTerm | -0.00225996 / 0.00225985 | -0.00550348 / 0.00550285 | 0.020971 / -0.0209803 | 0.0179487 / -0.0179555 | -0.00243908 / 0.00243895 | -0.00300811 / 0.00300792 | 0.00755093 / -0.00755214 | 0.015913 / -0.0159184 | -0.182811 / 0.182129 | -0.00381926 / 0.00381895 | -0.00153075 / 0.0015307 |
 | GlobalReduction_JET_Pileup_OffsetMu | -0.00785774 / 0.00785876 | -0.00493397 / 0.00493434 | -0.012345 / 0.0123475 | 0.00758165 / -0.00758072 | -0.00304657 / 0.00304667 | -0.00414876 / 0.00414906 | -0.00853192 / 0.00853315 | 0.0133457 / -0.0133432 | 0.0494771 / -0.0494497 | -0.00244768 / 0.00244774 | -0.00655661 / 0.00655733 |
 | GlobalReduction_JET_Pileup_OffsetNPV | -0.0181383 / 0.018134 | -0.0114381 / 0.0114365 | -0.0211363 / 0.0211304 | 0.013547 / -0.0135492 | 0.00106652 / -0.00106658 | -0.00522825 / 0.00522787 | -0.00240013 / 0.00240005 | -0.00185771 / 0.00185763 | 0.00150967 / -0.00150971 | -0.00401399 / 0.00401376 | -0.0125913 / 0.0125893 |
 | GlobalReduction_JET_Pileup_PtTerm | -0.00160305 / 0.00160305 | 0.0014314 / -0.00143144 | -0.000412102 / 0.000412085 | -0.000987955 / 0.000988023 | 0.000221655 / -0.000221608 | 0.000153982 / -0.000153957 | 0.00082554 / -0.000825563 | 0.0194286 / -0.0194324 | -0.00066924 / 0.000669222 | -0.000767973 / 0.000767937 | -0.00134725 / 0.00134726 |
 | GlobalReduction_JET_Pileup_RhoTopology | -0.0508199 / 0.050839 | -0.0271543 / 0.0271625 | -0.0646995 / 0.0647216 | 0.0291652 / -0.0291486 | 0.00561193 / -0.00561139 | -0.0114778 / 0.0114795 | -0.012884 / 0.0128862 | 0.0436965 / -0.0436552 | 0.0814206 / -0.0483751 | -0.0101037 / 0.0101051 | -0.0345982 / 0.0346099 |
 | GlobalReduction_JET_SingleParticle_HighPt | 1.25988e-08 / 1.25988e-08 | -5.59863e-09 / -5.59863e-09 | 2.6244e-08 / 2.6244e-08 | -1.54523e-08 / -1.54523e-08 | 2.438e-08 / 2.438e-08 | -2.18401e-08 / -2.18401e-08 | -7.95179e-09 / -7.95179e-09 | 2.01625e-08 / 2.01625e-08 | -6.85267e-09 / -6.85267e-09 | 2.53729e-08 / 2.53729e-08 | -3.90019e-08 / -3.90019e-08 |
 | MET_SoftTrk_ResoPara | 0.0021716 / -0.00217167 | 0.00662489 / -0.00662555 | -0.00229075 / 0.00229067 | 0.00194783 / -0.00194789 | 0.000708725 / -0.000708733 | 0.00313109 / -0.00313124 | 0.0075794 / -0.00758027 | -0.013366 / 0.0133632 | -0.0982068 / 0.0980285 | 0.00209461 / -0.00209467 | 0.00819282 / -0.00819383 |
