 |       | t#bar{t}Z+tWZ      | t#bar{t}W      | t#bar{t}H      | VV+LF      | VV+HF      | tZ      | t#bar{t}+Wt      | Other fakes      | Other      | FCNC (c)tZ      | FCNC t#bar{t}(cZ) |
 | GlobalReduction_JET_SingleParticle_HighPt | 3.31398e-09 / 3.31398e-09 | 1.21634e-08 / 1.21634e-08 | -4.3243e-09 / -4.3243e-09 | 2.63221e-08 / 2.63221e-08 | -3.9967e-08 / -3.9967e-08 | 2.22293e-08 / 2.22293e-08 | -3.0309e-08 / -3.0309e-08 | -2.12588e-08 / -2.12588e-08 | 2.3706e-08 / 2.3706e-08 | 1.1403e-09 / 1.1403e-09 | 1.26436e-09 / 1.26436e-09 |
 | MET_SoftTrk_ResoPara | 3.24764e-09 / -3.24764e-09 | 1.19199e-08 / -1.19199e-08 | -4.23773e-09 / 4.23773e-09 | 2.57952e-08 / -2.57952e-08 | -3.91669e-08 / 3.91669e-08 | 2.17843e-08 / -2.17843e-08 | -2.97022e-08 / 2.97022e-08 | -2.08332e-08 / 2.08332e-08 | 2.32314e-08 / -2.32314e-08 | 1.11747e-09 / -1.11747e-09 | 1.23905e-09 / -1.23905e-09 |
 | MET_SoftTrk_ResoPerp | 3.25804e-09 / -3.25804e-09 | 1.1958e-08 / -1.1958e-08 | -4.2513e-09 / 4.2513e-09 | 2.58778e-08 / -2.58778e-08 | -3.92923e-08 / 3.92923e-08 | 2.18541e-08 / -2.18541e-08 | -2.97973e-08 / 2.97973e-08 | -2.08999e-08 / 2.08999e-08 | 2.33058e-08 / -2.33058e-08 | 1.12105e-09 / -1.12105e-09 | 1.24301e-09 / -1.24301e-09 |
 | MET_SoftTrk_Scale | 3.3986e-09 / 3.03348e-09 | 1.24739e-08 / 1.11338e-08 | -4.43471e-09 / -3.95828e-09 | 2.69942e-08 / 2.40942e-08 | -4.09875e-08 / -3.65841e-08 | 2.27969e-08 / 2.03478e-08 | -3.10829e-08 / -2.77436e-08 | -2.18016e-08 / -1.94594e-08 | 2.43113e-08 / 2.16995e-08 | 1.16942e-09 / 1.04378e-09 | 1.29664e-09 / 1.15734e-09 |
 | MUON_ID | 0.00064918 / -0.000649167 | 0.00037699 / -0.000377042 | 0.000128004 / -0.000128012 | -0.000879914 / 0.000879892 | 0.00022206 / -0.000222038 | 0.00186971 / -0.00186974 | 0.00104557 / -0.00104563 | -1.91982e-08 / -2.23795e-08 | 0.000820015 / -0.000820049 | -4.83158e-05 / 4.8318e-05 | -0.0042103 / 0.0042103 |
 | MUON_MS | 0.000209802 / -0.000209796 | 0.000184933 / -0.000184984 | -0.00012643 / 0.000126421 | 2.69884e-08 / 2.50828e-08 | -5.53924e-05 / 5.53133e-05 | -0.00103283 / 0.00103281 | -0.000336737 / 0.000336678 | -2.17969e-08 / -2.02579e-08 | 0.000132592 / -0.000132545 | -0.00365604 / 0.00365596 | 5.63325e-05 / -5.633e-05 |
 | MUON_SCALE | -4.36182e-05 / 4.36248e-05 | -0.00074354 / 0.000743489 | -0.000403536 / 0.000403527 | -0.000958382 / 0.000958427 | -0.000143805 / 0.000143828 | 0.00148237 / -0.00148234 | -0.000184624 / 0.000184567 | -2.13692e-08 / -2.08015e-08 | -0.000134016 / 0.000133982 | -7.59282e-05 / 7.59304e-05 | 5.63626e-05 / -5.63601e-05 |
 | MUON_SAGITTA_RESBIAS | 0.000177225 / -0.000177283 | 7.9247e-06 / -7.97231e-06 | -1.55469e-05 / 1.55382e-05 | 2.63221e-08 / 2.63221e-08 | -3.9967e-08 / -3.9967e-08 | 2.22293e-08 / 2.22293e-08 | -0.000153379 / 0.000153393 | -2.12588e-08 / -2.12588e-08 | 2.3706e-08 / 2.3706e-08 | 1.1403e-09 / 1.1403e-09 | 1.26436e-09 / 1.26436e-09 |
 | MUON_SAGITTA_RHO | 3.31398e-09 / 3.31398e-09 | 1.21634e-08 / 1.21634e-08 | -4.3243e-09 / -4.3243e-09 | 2.63221e-08 / 2.63221e-08 | -3.9967e-08 / -3.9967e-08 | 2.22293e-08 / 2.22293e-08 | -3.0309e-08 / -3.0309e-08 | -2.12588e-08 / -2.12588e-08 | 2.3706e-08 / 2.3706e-08 | 1.1403e-09 / 1.1403e-09 | 1.26436e-09 / 1.26436e-09 |
 | t#bar{t}Z norm. | 0.0763549 / -0.0756128 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 |
 | t#bar{t}Z QCD | -0.0207767 / 0.0207701 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 |
 | t#bar{t}Z Generator | 0.00124777 / -0.00124781 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 |
 | t#bar{t}Z #mu_{R} and #mu_{F} | 0.00950839 / -0.00950945 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 |
 | t#bar{t}Z #mu_{R} | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 |
 | t#bar{t}Z #mu_{F} | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 |
 | tWZ norm. | 0.0466538 / -0.0467202 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 |
 | tWZ DR | 0.0292432 / -0.0292858 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 |
 | Luminosity | 0.016718 / -0.0167223 | 0.016718 / -0.0167223 | 0.016718 / -0.0167223 | 0.016718 / -0.0167223 | 0.016718 / -0.0167223 | 0.016718 / -0.0167223 | 0 / 0 | 0.016718 / -0.0167223 | 0.016718 / -0.0167223 | 0.016718 / -0.0167223 | 0.016718 / -0.0167223 |
 | stat_TTCR_bin_0 | 0.0025732 / -0.0025732 | 0.00227863 / -0.00227863 | 0.00410156 / -0.00410156 | 0.00644175 / -0.00644175 | 0.00374723 / -0.00374723 | 0.00836305 / -0.00836305 | 0.00667495 / -0.00667495 | 0.00430009 / -0.00430009 | 0.00163974 / -0.00163974 | 0.00308451 / -0.00308451 | 0.00522599 / -0.00522599 |
 | stat_TTCR_bin_1 | 0.00310454 / -0.00310454 | 0.0030208 / -0.0030208 | 0.00429409 / -0.00429409 | 0.00150685 / -0.00150685 | 0.00283132 / -0.00283132 | 0.00434711 / -0.00434711 | 0.00520908 / -0.00520908 | 0.00506715 / -0.00506715 | 0.0017865 / -0.0017865 | 0.00323232 / -0.00323232 | 0.00543699 / -0.00543699 |
 | stat_TTCR_bin_2 | 0.00307514 / -0.00307514 | 0.00392141 / -0.00392141 | 0.0048795 / -0.0048795 | 0.00297407 / -0.00297407 | 0.00592784 / -0.00592784 | 0.00631628 / -0.00631628 | 0.00572119 / -0.00572119 | 0.00549392 / -0.00549392 | 0.00280737 / -0.00280737 | 0.00278587 / -0.00278587 | 0.00480347 / -0.00480347 |
 | stat_TTCR_bin_3 | 0.00428804 / -0.00428804 | 0.00451669 / -0.00451669 | 0.00467849 / -0.00467849 | 0.00298847 / -0.00298847 | 0.00455125 / -0.00455125 | 0.00380619 / -0.00380619 | 0.00472823 / -0.00472823 | 3.18279e-07 / -3.18279e-07 | 0.00314221 / -0.00314221 | 0.00354092 / -0.00354092 | 0.00623236 / -0.00623236 |
 | stat_TTCR_bin_4 | 0.00404724 / -0.00404724 | 0.00428828 / -0.00428828 | 0.00451932 / -0.00451932 | 0.00239126 / -0.00239126 | 0.00507968 / -0.00507968 | 0.00297467 / -0.00297467 | 0.00492822 / -0.00492822 | 0.00197389 / -0.00197389 | 0.00333354 / -0.00333354 | 0.0043231 / -0.0043231 | 0.00499049 / -0.00499049 |
 | stat_TTCR_bin_5 | 0.00505835 / -0.00505835 | 0.00442861 / -0.00442861 | 0.0042928 / -0.0042928 | 0.00238191 / -0.00238191 | 0.0028914 / -0.0028914 | 0.0034286 / -0.0034286 | 0.00369236 / -0.00369236 | 0.00640141 / -0.00640141 | 0.00405156 / -0.00405156 | 0.0047399 / -0.0047399 | 0.00518282 / -0.00518282 |
 | stat_TTCR_bin_6 | 0.00636145 / -0.00636145 | 0.00598893 / -0.00598893 | 0.00511167 / -0.00511167 | 0.00658479 / -0.00658479 | 0.004036 / -0.004036 | 0.00418815 / -0.00418815 | 0.00420734 / -0.00420734 | 0.00808792 / -0.00808792 | 0.00667674 / -0.00667674 | 0.0041071 / -0.0041071 | 0.00291406 / -0.00291406 |
 | stat_TTCR_bin_7 | 0.00672131 / -0.00672131 | 0.00681139 / -0.00681139 | 0.00431612 / -0.00431612 | 0.00937632 / -0.00937632 | 0.00668555 / -0.00668555 | 0.00335498 / -0.00335498 | 0.00198923 / -0.00198923 | 0.0039154 / -0.0039154 | 0.0105745 / -0.0105745 | 0.00924061 / -0.00924061 | 0.00253664 / -0.00253664 |
 | t#bar{t}W norm. | 0 / 0 | 0.148184 / -0.148211 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 |
 | t#bar{t}H norm. | 0 / 0 | 0 / 0 | 0.148707 / -0.148884 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 |
 | VV+LF norm. | 0 / 0 | 0 / 0 | 0 / 0 | 0.190649 / -0.189381 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 |
 | VV+LF Generator | 0 / 0 | 0 / 0 | 0 / 0 | 0.171733 / -0.171721 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 |
 | VV+LF_1_Jet | 0 / 0 | 0 / 0 | 0 / 0 | 0.0176746 / -0.0176545 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 |
 | VV+LF_2_Jet | 0 / 0 | 0 / 0 | 0 / 0 | 0.135168 / -0.135452 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 |
 | VV+LF_3_Jet | 0 / 0 | 0 / 0 | 0 / 0 | 0.168745 / -0.168981 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 |
 | VV+LF_4_Jet | 0 / 0 | 0 / 0 | 0 / 0 | 0.0399725 / -0.0399864 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 |
 | VV+LF_5_Jet | 0 / 0 | 0 / 0 | 0 / 0 | 0.0353061 / -0.0353163 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 |
 | VV+HF norm. | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0.21366 / -0.188637 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 |
 | VV+HF Generator | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0.258461 / -0.262711 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 |
 | VV+HF_1_Jet | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0.0675652 / -0.0660162 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 |
 | VV+HF_2_Jet | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0.0755327 / -0.0772885 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 |
 | VV+HF_3_Jet | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0.0711438 / -0.0718352 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 |
 | VV+HF_4_Jet | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0.0425454 / -0.0426141 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 |
 | VV+HF_5_Jet | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0.0308195 / -0.0309027 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 |
 | tZ norm. | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0.12765 / -0.129047 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 |
 | tZ QCD | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | -0.00515269 / 0.00515206 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 |
 | #mu_{t#bar{t}+Wt} | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0.271897 / -0.271897 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 |
 | t#bar{t} PS | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0.128197 / -0.128405 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 |
 | t#bar{t} hdamp | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | -0.015502 / 0.0154925 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 |
 | t#bar{t} PDF | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0.00907301 / -0.00907359 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 |
 | t#bar{t} A14 tune (ISR) | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | -0.00102881 / 0.0010288 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 |
 | t#bar{t} FSR | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0.0611798 / -0.06077 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 |
 | t#bar{t} #mu_{R} and #mu_{F} | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 |
 | t#bar{t} #mu_{R} | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 |
 | t#bar{t} #mu_{F} | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 |
 | t#bar{t} non-prompt lep. (photon conv.) | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0.117417 / -0.114684 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 |
 | t#bar{t} non-prompt lep. (b-decay) | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0.123328 / -0.123621 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 |
 | Other fakes norm. | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0.738797 / -0.699821 | 0 / 0 | 0 / 0 | 0 / 0 |
 | Other norm. | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0.540909 / -0.511828 | 0 / 0 | 0 / 0 |
 | #mu | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 57.2084 / -57.2084 | 57.2084 / -57.2084 |
 | GlobalReduction_JET_RelativeNonClosure_AFII | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 2.00763e-05 / -2.00741e-05 | 9.75833e-05 / -9.75809e-05 |
 | GlobalReduction_JET_PunchThrough_AFII | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 1.1403e-09 / 1.1403e-09 | 1.26436e-09 / 1.26436e-09 |
 | GlobalReduction_JET_JER_DataVsMC_AFII | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0.00784161 / -0.00784202 | 0.0110244 / -0.0110253 |
 | Signal #mu_{R} and #mu_{F} | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0.0749424 / -0.0749801 | 0.0755883 / -0.0756266 |
 | Signal #mu_{R} | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 |
 | Signal #mu_{F} | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 |
 | #sigma_{t#bar{t}} | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0.0546243 / -0.0546443 |
