 |       | t#bar{t}Z+tWZ      | t#bar{t}W      | t#bar{t}H      | VV+LF      | VV+HF      | tZ      | t#bar{t}+Wt      | Other fakes      | Other      | FCNC (c)tZ      | FCNC t#bar{t}(cZ) |
 | bTagSF_eigenvars_C_2 | 4.72138e-05 / -4.72138e-05 | -1.157e-05 / 1.157e-05 | -4.69284e-05 / 4.69284e-05 | 0.000117415 / -0.000117415 | 0.00104457 / -0.00104457 | 6.50816e-05 / -6.50816e-05 | 3.93672e-05 / -3.93672e-05 | 0.000990913 / -0.000990913 | 0.000650425 / -0.000650425 | 0.000109982 / -0.000109982 | 0.0029805 / -0.0029805 |
 | bTagSF_eigenvars_C_3 | 4.80456e-06 / -4.80456e-06 | 5.49023e-06 / -5.49023e-06 | -3.94143e-05 / 3.94143e-05 | -0.000144302 / 0.000144302 | -0.000169755 / 0.000169755 | 8.01748e-06 / -8.01748e-06 | -6.95731e-06 / 6.95731e-06 | -0.000127402 / 0.000127402 | -0.000219667 / 0.000219667 | -2.1679e-05 / 2.1679e-05 | 0.000155286 / -0.000155286 |
 | bTagSF_eigenvars_Light_0 | -0.00016209 / 0.00016209 | -0.000290016 / 0.000290016 | -0.000249233 / 0.000249233 | -0.122705 / 0.122705 | -7.73279e-05 / 7.73279e-05 | -0.00179268 / 0.00179268 | -0.00155032 / 0.00155032 | -0.00334232 / 0.00334232 | -0.00941653 / 0.00941653 | -6.43118e-05 / 6.43118e-05 | -0.00111995 / 0.00111995 |
 | bTagSF_eigenvars_Light_1 | 7.59628e-05 / -7.59628e-05 | 7.79825e-05 / -7.79825e-05 | 4.74085e-05 / -4.74085e-05 | -0.00864855 / 0.00864855 | 3.19756e-05 / -3.19756e-05 | 7.50671e-05 / -7.50671e-05 | 0.000345988 / -0.000345988 | 0.000880111 / -0.000880111 | -0.00049504 / 0.00049504 | -3.96116e-05 / 3.96116e-05 | 0.000180063 / -0.000180063 |
 | bTagSF_eigenvars_Light_2 | -7.69644e-06 / 7.69644e-06 | -1.49136e-05 / 1.49136e-05 | -1.04815e-05 / 1.04815e-05 | -0.00465547 / 0.00465547 | -1.93215e-05 / 1.93215e-05 | 2.49887e-05 / -2.49887e-05 | 1.27055e-05 / -1.27055e-05 | -0.000140817 / 0.000140817 | -0.000743545 / 0.000743545 | -1.49347e-05 / 1.49347e-05 | -0.000140248 / 0.000140248 |
 | bTagSF_eigenvars_Light_3 | 7.73179e-06 / -7.73179e-06 | -3.30569e-06 / 3.30569e-06 | 9.45626e-06 / -9.45626e-06 | -0.00181676 / 0.00181676 | 6.76896e-06 / -6.76896e-06 | -1.12393e-08 / 1.12393e-08 | -5.98021e-05 / 5.98021e-05 | -5.77143e-05 / 5.77143e-05 | -0.000388465 / 0.000388465 | 1.12359e-05 / -1.12359e-05 | 3.03451e-05 / -3.03451e-05 |
 | EG_RESOLUTION_ALL | 0.00197063 / -0.00197057 | 0.00101056 / -0.00101058 | 0.00330924 / -0.00330925 | 0.000972643 / -0.000972742 | -0.000661827 / 0.000661851 | -0.00377004 / 0.00377005 | 0.00755616 / -0.00755609 | 0.0427362 / -0.0427362 | -0.0844007 / 0.0844007 | 0.00131503 / -0.00131504 | 0.00404341 / -0.00404342 |
 | EG_SCALE_ALL | 0.00246914 / -0.00246919 | -0.000683773 / 0.00068375 | 0.00368069 / -0.00368062 | 0.00129732 / -0.00129742 | -0.00203354 / 0.00203345 | 0.00446315 / -0.00446315 | -0.00144056 / 0.00144053 | -0.0241285 / 0.0241285 | 0.278228 / -0.0806589 | -0.0112404 / 0.0112404 | -0.0142996 / 0.0142996 |
 | GlobalReduction_JET_BJES_Response | -0.0147152 / 0.0147152 | -0.0230243 / 0.0230244 | -0.00389276 / 0.00389274 | -0.000611758 / 0.000611762 | 0.00110588 / -0.00110586 | -0.000128656 / 0.000128659 | -0.016054 / 0.0160539 | -0.0222264 / 0.0222264 | -0.0163469 / 0.0163469 | 0.0042453 / -0.00424531 | -0.0155354 / 0.0155354 |
 | GlobalReduction_JET_EffectiveNP_1 | -0.0215765 / 0.0215764 | -0.0203925 / 0.0203925 | -0.0277488 / 0.0277488 | 0.0117725 / -0.0117725 | -0.011423 / 0.011423 | 0.000349311 / -0.000349308 | 0.00139474 / -0.00139477 | 0.0134846 / -0.0134846 | -0.0573012 / 0.0573011 | -0.00245146 / 0.00245145 | -0.0209188 / 0.0209187 |
 | GlobalReduction_JET_EffectiveNP_2 | 0.00848302 / -0.00848296 | 0.00951156 / -0.00951158 | 0.0118274 / -0.0118273 | -0.00565644 / 0.00565644 | 0.0047191 / -0.00471908 | 0.00163056 / -0.00163056 | -0.00612045 / 0.00612052 | -0.0743304 / 0.0743304 | -0.0756555 / 0.0756555 | 0.0106734 / -0.0106734 | 0.016458 / -0.0164581 |
 | GlobalReduction_JET_EffectiveNP_3 | -0.00263392 / 0.00263387 | -0.00687989 / 0.00687986 | -0.00204568 / 0.00204567 | 0.0011279 / -0.00112789 | -0.00597613 / 0.00597604 | -0.00133591 / 0.00133591 | -0.00701208 / 0.00701205 | -0.0856557 / 0.0856557 | 0.385148 / -0.0510916 | 0.00550715 / -0.00550716 | -0.0132184 / 0.0132185 |
 | GlobalReduction_JET_EffectiveNP_4 | 0.00180085 / -0.00180079 | -0.00161385 / 0.00161382 | 0.00290621 / -0.00290623 | -0.0001612 / 0.000161204 | 0.00340992 / -0.0034099 | 0.00655552 / -0.00655552 | -0.00248665 / 0.00248662 | -0.047062 / 0.047062 | 0.380167 / -0.0458426 | 0.00709335 / -0.00709336 | -0.000640633 / 0.000640619 |
 | GlobalReduction_JET_EffectiveNP_5 | 0.00151406 / -0.00151401 | -0.00213335 / 0.00213342 | -0.00196477 / 0.00196476 | -0.00770091 / 0.00770091 | 0.00100151 / -0.00100149 | -0.00288492 / 0.00288492 | -0.00745555 / 0.00745562 | -0.0050518 / 0.0050518 | -0.0797003 / 0.0797002 | 0.00476427 / -0.00476428 | 0.00719377 / -0.00719378 |
 | GlobalReduction_JET_EffectiveNP_8 | -0.000937178 / 0.000937127 | 0.00301069 / -0.00301071 | 0.000637696 / -0.000637709 | -0.00651432 / 0.00651432 | 0.000407519 / -0.000407495 | 0.001271 / -0.001271 | 0.0149061 / -0.0149062 | -0.0670582 / 0.0670582 | 0.00240513 / -0.0024051 | -0.00549542 / 0.00549541 | 0.00510374 / -0.00510369 |
 | GlobalReduction_JET_EffectiveNP_7 | -0.00204353 / 0.00204359 | 0.00248399 / -0.00248401 | -0.00276641 / 0.0027664 | -0.0098422 / 0.0098422 | -0.00239301 / 0.00239304 | 0.00393711 / -0.0039371 | -0.00330434 / 0.00330441 | 0.0195089 / -0.0195089 | -0.000678943 / 0.000678971 | 0.0111213 / -0.0111212 | -0.00175719 / 0.00175718 |
 | GlobalReduction_JET_EffectiveNP_8restTerm | -0.00328855 / 0.0032885 | -0.000714817 / 0.000714793 | 0.000909075 / -0.000909005 | 0.00197668 / -0.00197667 | -0.00207892 / 0.00207883 | -0.00274485 / 0.00274485 | -0.0124588 / 0.0124588 | -0.0484899 / 0.0484899 | -0.00183592 / 0.00183587 | -0.00403178 / 0.00403177 | -0.0318658 / 0.0318659 |
 | GlobalReduction_JET_EtaIntercalibration_Modelling | -0.0178011 / 0.017801 | -0.0197771 / 0.0197771 | -0.0291142 / 0.0291142 | 0.024915 / -0.024915 | -0.00468377 / 0.0046838 | -0.00393614 / 0.00393614 | -0.0201568 / 0.0201567 | -0.0159975 / 0.0159975 | -0.127525 / 0.127525 | -0.00359226 / 0.00359225 | -0.0289575 / 0.0289575 |
 | GlobalReduction_JET_EtaIntercalibration_NonClosure_2018data | -0.000303053 / 0.000303002 | -0.0065386 / 0.00653867 | -0.00729486 / 0.00729494 | 0.00284738 / -0.00284738 | -0.00322109 / 0.00322111 | -0.00367224 / 0.00367225 | -0.0136552 / 0.0136553 | 0.0556203 / -0.0556203 | 0.385072 / -0.0508454 | -0.00222389 / 0.00222388 | -0.00174542 / 0.00174541 |
 | GlobalReduction_JET_EtaIntercalibration_NonClosure_highE | -5.45337e-05 / 5.44827e-05 | 3.54492e-08 / 3.54492e-08 | 3.53431e-08 / 3.53431e-08 | -4.98225e-08 / -4.98225e-08 | 1.20666e-08 / 1.20666e-08 | -0.000146649 / 0.000146651 | -1.50007e-08 / -1.50007e-08 | -5.34535e-10 / -5.34535e-10 | -2.39581e-08 / -2.39581e-08 | -0.000752881 / 0.000752871 | 2.39383e-08 / 2.39383e-08 |
 | GlobalReduction_JET_EtaIntercalibration_NonClosure_negEta | -0.00115363 / 0.00115358 | -9.10999e-07 / 8.87253e-07 | 0.00164247 / -0.00164249 | 0.00209335 / -0.00209335 | -3.50721e-05 / 3.49855e-05 | -0.00198355 / 0.00198355 | -1.50007e-08 / -1.50007e-08 | -0.00672582 / 0.00672582 | -5.91066e-05 / 5.90587e-05 | -0.00508848 / 0.00508847 | 0.00104603 / -0.00104605 |
