 |       | t#bar{t}Z+tWZ      | t#bar{t}W      | t#bar{t}H      | VV+LF      | VV+HF      | tZ      | t#bar{t}+Wt      | Other fakes      | Other      | FCNC (c)tZ      | FCNC t#bar{t}(cZ) |
 | GlobalReduction_JET_Pileup_OffsetNPV | 0.00398627 / -0.00398648 | 0.00370645 / -0.00370659 | 0.00349303 / -0.00349313 | 0.0209683 / -0.0209733 | 0.0144181 / -0.0144206 | 0.00759333 / -0.00759402 | 0.0140293 / -0.0140317 | 0.0387523 / -0.0387685 | 0.0704932 / -0.0705407 | 0.0107733 / -0.0107747 | 0.00664326 / -0.00664378 |
 | GlobalReduction_JET_Pileup_PtTerm | -0.000725083 / 0.000725157 | -0.000560769 / 0.000560791 | 0.000509051 / -0.000509008 | -0.000914887 / 0.000914845 | -0.000692579 / 0.000692592 | -0.000953986 / 0.000953983 | -0.00104839 / 0.00104834 | 4.88004e-06 / -4.87295e-06 | -0.00585558 / 0.0746392 | -0.00128875 / 0.00128869 | 0.000204723 / -0.000204781 |
 | GlobalReduction_JET_Pileup_RhoTopology | 0.0111222 / -0.0111201 | 0.0156155 / -0.0156112 | 0.0118723 / -0.0118699 | 0.0452942 / -0.0452494 | 0.0348421 / -0.0348175 | 0.0216527 / -0.0216441 | 0.0252855 / -0.0252733 | 0.0583835 / -0.0583024 | 0.0745944 / -0.074449 | 0.0343346 / -0.0343107 | 0.0183671 / -0.0183611 |
 | GlobalReduction_JET_SingleParticle_HighPt | -4.86459e-09 / -4.86459e-09 | 1.29785e-08 / 1.29785e-08 | 2.34053e-08 / 2.34053e-08 | 1.69638e-08 / 1.69638e-08 | 8.70178e-09 / 8.70178e-09 | 3.36515e-09 / 3.36515e-09 | -2.06289e-08 / -2.06289e-08 | 3.5906e-09 / 3.5906e-09 | 4.10452e-08 / 4.10452e-08 | -2.13772e-08 / -2.13772e-08 | 4.49887e-09 / 4.49887e-09 |
 | MET_SoftTrk_ResoPara | 5.05011e-05 / -5.05011e-05 | -1.38635e-08 / 1.38635e-08 | 2.40019e-08 / -2.40019e-08 | 1.96217e-05 / -1.96217e-05 | 5.32374e-07 / -5.32374e-07 | -7.52667e-05 / 7.52666e-05 | -4.49757e-08 / 4.49757e-08 | 3.51872e-09 / -3.51872e-09 | -4.02235e-08 / 4.02235e-08 | -0.000145267 / 0.000145266 | -1.3145e-08 / 1.3145e-08 |
 | MET_SoftTrk_ResoPerp | 1.96743e-05 / -1.96743e-05 | 1.36916e-09 / -1.36916e-09 | 2.07115e-08 / -2.07115e-08 | 1.96926e-05 / -1.96926e-05 | 4.00254e-06 / -4.00253e-06 | -2.2089e-05 / 2.2089e-05 | -1.72764e-08 / 1.72764e-08 | 3.52998e-09 / -3.52998e-09 | -4.03523e-08 / 4.03523e-08 | -0.000145731 / 0.000145731 | -6.63583e-05 / 6.63584e-05 |
 | MET_SoftTrk_Scale | 2.26364e-05 / -2.26459e-05 | 8.3838e-09 / 1.68073e-08 | 1.81326e-08 / 2.72982e-08 | 3.36711e-05 / -3.37038e-05 | 3.3698e-09 / 1.35201e-08 | 2.1768e-05 / -2.17614e-05 | -2.5612e-08 / -1.44277e-08 | 3.68228e-09 / 3.28668e-09 | 4.20932e-08 / 3.75711e-08 | -2.3451e-08 / -1.80469e-08 | -8.37194e-09 / 1.71052e-08 |
 | MUON_ID | -0.000194104 / 0.000194095 | -0.000129739 / 0.000129765 | 0.000376304 / -0.000376258 | -0.00207351 / 0.00207348 | -0.0003886 / 0.000388617 | -0.000879288 / 0.000879295 | 0.00318583 / -0.00318587 | 0.000142813 / -0.000142806 | -0.00381473 / 0.00381471 | -0.00328498 / 0.00328501 | -7.19339e-05 / 7.19427e-05 |
 | MUON_MS | 0.000289415 / -0.000289425 | -0.000243731 / 0.000243757 | -0.000284698 / 0.000284667 | -0.000966463 / 0.000966424 | -0.000123498 / 0.000123515 | 9.64817e-05 / -9.64751e-05 | -0.00098795 / 0.000987904 | 0.000779487 / -0.000779483 | -0.00217922 / 0.00217918 | -0.000603664 / 0.000603692 | 0.00018435 / -0.000184341 |
 | MUON_SCALE | -0.000254981 / 0.000254971 | -0.000446683 / 0.000446707 | -0.000910286 / 0.000910249 | 0.000180037 / -0.000180071 | -9.03708e-05 / 9.0388e-05 | 0.000391504 / -0.000391498 | -0.00306307 / 0.00306305 | -0.000978318 / 0.000978318 | 0.0017551 / -0.00175513 | -0.000937214 / 0.000937238 | -0.0012735 / 0.0012735 |
 | MUON_SAGITTA_RESBIAS | -1.36828e-05 / 1.36731e-05 | 1.29785e-08 / 1.29785e-08 | 2.34053e-08 / 2.34053e-08 | -9.64148e-05 / 9.64487e-05 | -2.76808e-05 / 2.76982e-05 | 1.00852e-05 / -1.00785e-05 | -2.06289e-08 / -2.06289e-08 | 3.5906e-09 / 3.5906e-09 | 4.10452e-08 / 4.10452e-08 | -8.51805e-05 / 8.52114e-05 | 4.46854e-06 / -4.45955e-06 |
 | MUON_SAGITTA_RHO | -4.86459e-09 / -4.86459e-09 | 1.29785e-08 / 1.29785e-08 | 2.34053e-08 / 2.34053e-08 | 1.69638e-08 / 1.69638e-08 | 8.70178e-09 / 8.70178e-09 | 3.36515e-09 / 3.36515e-09 | -2.06289e-08 / -2.06289e-08 | 3.5906e-09 / 3.5906e-09 | 4.10452e-08 / 4.10452e-08 | -2.13772e-08 / -2.13772e-08 | 4.49887e-09 / 4.49887e-09 |
 | t#bar{t}Z norm. | 0.0744371 / -0.0737346 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 |
 | t#bar{t}Z QCD | 0.00901167 / -0.00901282 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 |
 | t#bar{t}Z Generator | 0.0250682 / -0.0250821 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 |
 | t#bar{t}Z #mu_{R} and #mu_{F} | 0.00933676 / -0.00933778 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 |
 | t#bar{t}Z #mu_{R} | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 |
 | t#bar{t}Z #mu_{F} | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 |
 | tWZ norm. | 0.0525384 / -0.0526232 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 |
 | tWZ DR | 0.0341439 / -0.0342019 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 |
 | Luminosity | 0.016718 / -0.0167223 | 0.016718 / -0.0167223 | 0.016718 / -0.0167223 | 0.016718 / -0.0167223 | 0.016718 / -0.0167223 | 0.016718 / -0.0167223 | 0 / 0 | 0.016718 / -0.0167223 | 0.016718 / -0.0167223 | 0.016718 / -0.0167223 | 0.016718 / -0.0167223 |
 | stat_SR1_bin_0 | 0.00188875 / -0.00188875 | 0.00193079 / -0.00193079 | 0.00198879 / -0.00198879 | 0.00238909 / -0.00238909 | 0.00227851 / -0.00227851 | 0.00058139 / -0.00058139 | 0.00111524 / -0.00111524 | 2.6121e-05 / -2.6121e-05 | 0.00187437 / -0.00187437 | 0.000342551 / -0.000342551 | 0.000139005 / -0.000139005 |
 | stat_SR1_bin_1 | 0.00230348 / -0.00230348 | 0.00254415 / -0.00254415 | 0.00261518 / -0.00261518 | 0.00196945 / -0.00196945 | 0.00210895 / -0.00210895 | 0.00117629 / -0.00117629 | 0.0016604 / -0.0016604 | 0.00130357 / -0.00130357 | 0.00109808 / -0.00109808 | 0.000820854 / -0.000820854 | 0.000490695 / -0.000490695 |
 | stat_SR1_bin_2 | 0.00200407 / -0.00200407 | 0.0016853 / -0.0016853 | 0.00202474 / -0.00202474 | 0.00152947 / -0.00152947 | 0.00169535 / -0.00169535 | 0.00141397 / -0.00141397 | 0.00200784 / -0.00200784 | 0.00059746 / -0.00059746 | 0.000804141 / -0.000804141 | 0.00141972 / -0.00141972 | 0.000779202 / -0.000779202 |
 | stat_SR1_bin_3 | 0.00236066 / -0.00236066 | 0.00170996 / -0.00170996 | 0.00230741 / -0.00230741 | 0.00213497 / -0.00213497 | 0.00214683 / -0.00214683 | 0.00257269 / -0.00257269 | 0.00233864 / -0.00233864 | 0.00327729 / -0.00327729 | 0.00421983 / -0.00421983 | 0.00295587 / -0.00295587 | 0.00153415 / -0.00153415 |
 | stat_SR1_bin_4 | 0.00211747 / -0.00211747 | 0.00191929 / -0.00191929 | 0.00193519 / -0.00193519 | 0.00186646 / -0.00186646 | 0.00205727 / -0.00205727 | 0.0028121 / -0.0028121 | 0.00231713 / -0.00231713 | 0.00480837 / -0.00480837 | 0.00422499 / -0.00422499 | 0.00310568 / -0.00310568 | 0.00200967 / -0.00200967 |
 | stat_SR1_bin_5 | 0.00174184 / -0.00174184 | 0.00153726 / -0.00153726 | 0.00144274 / -0.00144274 | 0.0017343 / -0.0017343 | 0.00184263 / -0.00184263 | 0.00262802 / -0.00262802 | 0.00230061 / -0.00230061 | 0.00385017 / -0.00385017 | 0.000906086 / -0.000906086 | 0.00347379 / -0.00347379 | 0.00254676 / -0.00254676 |
 | stat_SR1_bin_6 | 0.00122132 / -0.00122132 | 0.00111327 / -0.00111327 | 0.000983819 / -0.000983819 | 0.00166026 / -0.00166026 | 0.00124164 / -0.00124164 | 0.00217607 / -0.00217607 | 0.00182067 / -0.00182067 | 0.000931213 / -0.000931213 | 0.00038764 / -0.00038764 | 0.00245943 / -0.00245943 | 0.00232752 / -0.00232752 |
 | stat_SR1_bin_7 | 0.00104125 / -0.00104125 | 0.00140156 / -0.00140156 | 0.000976803 / -0.000976803 | 0.00136672 / -0.00136672 | 0.00121983 / -0.00121983 | 0.00203515 / -0.00203515 | 0.00173628 / -0.00173628 | 0.00207858 / -0.00207858 | 0.000408914 / -0.000408914 | 0.00209078 / -0.00209078 | 0.0027829 / -0.0027829 |
 | stat_SR1_bin_8 | 0.00106483 / -0.00106483 | 0.00163594 / -0.00163594 | 0.00116519 / -0.00116519 | 0.00101197 / -0.00101197 | 0.00110135 / -0.00110135 | 0.00222039 / -0.00222039 | 0.00159194 / -0.00159194 | 0.00289533 / -0.00289533 | 0.00430108 / -0.00430108 | 0.00183787 / -0.00183787 | 0.00408084 / -0.00408084 |
 | stat_SR1_bin_9 | 0.000477468 / -0.000477468 | 0.000873448 / -0.000873448 | 0.000493666 / -0.000493666 | 0.000444359 / -0.000444359 | 0.000423018 / -0.000423018 | 0.00125078 / -0.00125078 | 0.000648087 / -0.000648087 | 0.000423738 / -0.000423738 | 0.000127041 / -0.000127041 | 0.000762738 / -0.000762738 | 0.00384077 / -0.00384077 |
 | t#bar{t}W norm. | 0 / 0 | 0.148184 / -0.148211 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 |
 | t#bar{t}H norm. | 0 / 0 | 0 / 0 | 0.148707 / -0.148884 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 |
 | VV+LF norm. | 0 / 0 | 0 / 0 | 0 / 0 | 0.190649 / -0.189381 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 |
 | VV+LF Generator | 0 / 0 | 0 / 0 | 0 / 0 | 0.454222 / -0.464018 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 |
 | VV+LF_1_Jet | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 |
 | VV+LF_2_Jet | 0 / 0 | 0 / 0 | 0 / 0 | 0.128497 / -0.128753 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 |
 | VV+LF_3_Jet | 0 / 0 | 0 / 0 | 0 / 0 | 0.141985 / -0.142155 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 |
 | VV+LF_4_Jet | 0 / 0 | 0 / 0 | 0 / 0 | 0.0908084 / -0.0908901 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 |
 | VV+LF_5_Jet | 0 / 0 | 0 / 0 | 0 / 0 | 0.0640589 / -0.0640953 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 |
 | VV+HF norm. | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0.21366 / -0.188637 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 |
 | VV+HF Generator | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0.296697 / -0.306119 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 |
 | VV+HF_1_Jet | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 |
 | VV+HF_2_Jet | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0.0903911 / -0.092917 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 |
 | VV+HF_3_Jet | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0.120939 / -0.123021 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 |
 | VV+HF_4_Jet | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0.0899578 / -0.0902469 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 |
 | VV+HF_5_Jet | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0.0652541 / -0.0656422 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 |
 | tZ norm. | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0.12765 / -0.129047 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 |
 | tZ QCD | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | -0.0518386 / 0.0517782 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 |
 | #mu_{t#bar{t}+Wt} | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0.271897 / -0.271897 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 |
 | t#bar{t} PS | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0.0364992 / -0.0365184 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 |
 | t#bar{t} hdamp | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0.00820383 / -0.00820635 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 |
 | t#bar{t} PDF | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0.00779131 / -0.00779173 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 |
 | t#bar{t} A14 tune (ISR) | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0.00110271 / -0.00110272 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 |
 | t#bar{t} FSR | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | -0.010559 / 0.010573 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 |
 | t#bar{t} #mu_{R} and #mu_{F} | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 |
 | t#bar{t} #mu_{R} | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 |
 | t#bar{t} #mu_{F} | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 |
 | t#bar{t} non-prompt lep. (photon conv.) | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0.155022 / -0.15017 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 |
 | t#bar{t} non-prompt lep. (b-decay) | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0.113951 / -0.114194 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 |
 | Other fakes norm. | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0.738797 / -0.699821 | 0 / 0 | 0 / 0 | 0 / 0 |
 | Other norm. | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0.540909 / -0.511828 | 0 / 0 | 0 / 0 |
 | #mu | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 57.2084 / -57.2084 | 57.2084 / -57.2084 |
 | GlobalReduction_JET_RelativeNonClosure_AFII | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0.00284129 / -0.00284138 | 0.00200525 / -0.00200533 |
 | GlobalReduction_JET_PunchThrough_AFII | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | -2.0994e-08 / -2.17606e-08 | 4.49858e-09 / 4.49877e-09 |
 | GlobalReduction_JET_JER_DataVsMC_AFII | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0.0043888 / -0.00438893 | 0.00140178 / -0.00140179 |
 | Signal #mu_{R} and #mu_{F} | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0.0237746 / -0.0237784 | 0.0224026 / -0.0224059 |
 | Signal #mu_{R} | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 |
 | Signal #mu_{F} | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 |
 | #sigma_{t#bar{t}} | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0.0546243 / -0.0546443 |
