 |       | t#bar{t}Z+tWZ      | t#bar{t}W      | t#bar{t}H      | VV+LF      | VV+HF      | tZ      | t#bar{t}+Wt      | Other fakes      | Other      | FCNC (c)tZ      | FCNC t#bar{t}(cZ) |
 | bTagSF_eigenvars_B_3 | -0.000349647 / 0.000349646 | -0.000197709 / 0.000197709 | -0.000535504 / 0.000535502 | -2.13458e-05 / 2.13458e-05 | -0.000170939 / 0.000170939 | -0.000346005 / 0.000346004 | -0.000535907 / 0.000535905 | 0.00195823 / -0.00195826 | -0.000160406 / 0.000160406 | 0.000179124 / -0.000179124 | -0.000150552 / 0.000150552 |
 | bTagSF_eigenvars_B_4 | 0.000163749 / -0.000163749 | 0.000145557 / -0.000145557 | 0.000234958 / -0.000234959 | 4.32768e-06 / -4.32768e-06 | 9.51787e-06 / -9.51788e-06 | 0.000125072 / -0.000125072 | 0.00023589 / -0.00023589 | -0.000268781 / 0.000268781 | 0.000527826 / -0.000527828 | -2.99755e-05 / 2.99755e-05 | -9.07121e-05 / 9.0712e-05 |
 | bTagSF_eigenvars_B_5 | 2.33361e-06 / -2.33361e-06 | 3.22502e-05 / -3.22502e-05 | 1.38153e-05 / -1.38153e-05 | -1.13247e-06 / 1.13247e-06 | -1.06697e-06 / 1.06697e-06 | 1.70207e-05 / -1.70207e-05 | 1.43018e-05 / -1.43018e-05 | 3.88891e-05 / -3.88891e-05 | -1.69175e-05 / 1.69175e-05 | -2.69918e-07 / 2.69918e-07 | -9.10594e-07 / 9.10594e-07 |
 | bTagSF_eigenvars_B_6 | -1.19818e-06 / 1.19818e-06 | 3.27742e-06 / -3.27742e-06 | -1.98712e-06 / 1.98712e-06 | 2.05805e-07 / -2.05805e-07 | 7.56459e-07 / -7.56459e-07 | -1.17262e-06 / 1.17262e-06 | 2.49848e-07 / -2.49848e-07 | -2.20082e-06 / 2.20082e-06 | -1.24103e-05 / 1.24103e-05 | -2.23535e-07 / 2.23535e-07 | 8.10683e-07 / -8.10683e-07 |
 | bTagSF_eigenvars_B_7 | -3.67119e-08 / 3.67119e-08 | -9.3456e-07 / 9.3456e-07 | 5.17515e-08 / -5.17515e-08 | -2.40248e-08 / 2.40248e-08 | 8.39145e-08 / -8.39145e-08 | -1.66324e-07 / 1.66324e-07 | 3.20759e-07 / -3.20759e-07 | -4.27905e-07 / 4.27905e-07 | 9.8732e-07 / -9.8732e-07 | -1.1288e-07 / 1.1288e-07 | 6.68686e-08 / -6.68686e-08 |
 | bTagSF_eigenvars_B_8 | -1.11821e-08 / 1.11821e-08 | -5.28413e-08 / 5.28413e-08 | -1.13e-08 / 1.13e-08 | -1.70959e-09 / 1.70959e-09 | 1.54681e-09 / -1.54681e-09 | 2.95627e-09 / -2.95627e-09 | -7.03411e-08 / 7.03411e-08 | -1.09829e-07 / 1.09829e-07 | -1.67568e-07 / 1.67568e-07 | 5.85675e-10 / -5.85676e-10 | 2.72511e-09 / -2.72511e-09 |
 | bTagSF_eigenvars_C_0 | 0.00516797 / -0.00516799 | 0.00070062 / -0.00070062 | 0.00600307 / -0.00600309 | -0.00268618 / 0.00268618 | -0.0197621 / 0.0197612 | 0.00157742 / -0.00157743 | -0.000122934 / 0.000122934 | -0.00381428 / 0.00381426 | -0.00841614 / 0.00841602 | 0.00590521 / -0.00590523 | 0.00812615 / -0.00812619 |
 | bTagSF_eigenvars_C_1 | 0.000594435 / -0.000594437 | 0.000196427 / -0.000196427 | 0.000396954 / -0.000396955 | -1.05461e-05 / 1.05461e-05 | -0.00176025 / 0.00176023 | 0.000537911 / -0.000537913 | 0.000321159 / -0.00032116 | 0.00324037 / -0.00324043 | -0.00019492 / 0.00019492 | 0.000885339 / -0.000885344 | 0.000772136 / -0.000772139 |
 | bTagSF_eigenvars_C_2 | -0.000425315 / 0.000425314 | -5.23601e-05 / 5.23601e-05 | -0.00032367 / 0.000323669 | 0.000145941 / -0.000145941 | 0.000674918 / -0.000674921 | -0.000133362 / 0.000133362 | -0.000205952 / 0.000205951 | -0.000756995 / 0.000756991 | 0.00033459 / -0.000334591 | -0.000451295 / 0.000451294 | -0.00081632 / 0.000816316 |
 | bTagSF_eigenvars_C_3 | 3.36406e-05 / -3.36406e-05 | 3.22721e-05 / -3.22721e-05 | 5.80459e-05 / -5.80459e-05 | -4.00922e-05 / 4.00922e-05 | -0.000310124 / 0.000310123 | -4.12639e-06 / 4.12639e-06 | 3.92106e-05 / -3.92106e-05 | -0.000229747 / 0.000229746 | -0.000203121 / 0.000203121 | 8.32809e-05 / -8.32809e-05 | 4.26937e-05 / -4.26937e-05 |
 | bTagSF_eigenvars_Light_0 | 0.000896412 / -0.000896394 | 0.000745883 / -0.00074587 | 0.000733381 / -0.000733369 | -0.129375 / 0.12956 | -0.00777216 / 0.00777348 | -0.000129888 / 0.000129889 | 0.0013786 / -0.00137856 | -0.0253865 / 0.0253996 | -0.0103169 / 0.0103192 | 0.000412702 / -0.000412698 | 0.000181611 / -0.00018161 |
 | bTagSF_eigenvars_Light_1 | -6.27977e-05 / 6.27977e-05 | -4.79617e-05 / 4.79617e-05 | 0.000106375 / -0.000106375 | 0.00716829 / -0.00716863 | 0.000232109 / -0.000232109 | -0.000103503 / 0.000103503 | -0.000175827 / 0.000175827 | 0.00610212 / -0.00610237 | 0.00106738 / -0.00106738 | -4.79252e-05 / 4.79252e-05 | 4.72764e-05 / -4.72764e-05 |
 | bTagSF_eigenvars_Light_2 | -2.38503e-05 / 2.38503e-05 | 2.74457e-05 / -2.74458e-05 | -0.000103194 / 0.000103194 | -0.00288084 / 0.00288078 | -0.00013873 / 0.00013873 | -0.000103334 / 0.000103333 | 6.5768e-05 / -6.5768e-05 | -0.000265029 / 0.000265029 | -0.000368715 / 0.000368714 | 4.34801e-05 / -4.34801e-05 | -6.49373e-05 / 6.49373e-05 |
 | bTagSF_eigenvars_Light_3 | 2.45818e-05 / -2.45818e-05 | 2.1428e-05 / -2.1428e-05 | 5.08088e-05 / -5.08088e-05 | -0.00327445 / 0.00327438 | -0.000141123 / 0.000141122 | 2.22974e-06 / -2.22974e-06 | 9.67668e-06 / -9.67668e-06 | -0.000762807 / 0.000762803 | -0.0003092 / 0.000309199 | -9.57699e-06 / 9.57699e-06 | 3.04736e-05 / -3.04737e-05 |
 | EG_RESOLUTION_ALL | 0.000226915 / -0.000226944 | 0.00313568 / -0.00313572 | 0.000475066 / -0.000475082 | 0.00154518 / -0.00154516 | -0.000550492 / 0.000550464 | -0.00059334 / 0.000593342 | -0.0176456 / 0.0176452 | 0.0659131 / -0.0659321 | 0.000298435 / -0.00029844 | -0.0013183 / 0.00131829 | 0.000588195 / -0.000588162 |
 | EG_SCALE_ALL | 0.000203412 / -0.00020335 | -0.00284393 / 0.00284397 | -5.10156e-05 / 5.10002e-05 | -0.000267909 / 0.000267936 | 0.000478022 / -0.000478051 | 0.000500948 / -0.000500948 | 0.00278124 / -0.00278133 | 0.0661666 / -0.0661928 | -0.00235455 / 0.00235451 | 0.000191709 / -0.000191716 | 9.34758e-05 / -9.34419e-05 |
 | GlobalReduction_JET_BJES_Response | 0.00247922 / -0.00247929 | -0.000127256 / 0.000127237 | 0.00198949 / -0.00198953 | 4.91728e-06 / -4.88985e-06 | 0.00608293 / -0.00608324 | 0.00575035 / -0.0057506 | 0.0105089 / -0.0105097 | 0.000748899 / -0.000748956 | 0.00220199 / -0.00220204 | 0.0017475 / -0.00174753 | 0.00529795 / -0.00529822 |
 | GlobalReduction_JET_EffectiveNP_1 | 0.00340259 / -0.00340281 | -0.000546594 / 0.000546571 | 0.00254999 / -0.00255011 | 0.0154537 / -0.0154576 | 0.0137365 / -0.0137395 | 0.0053419 / -0.00534236 | 0.0152599 / -0.0152636 | 0.000727835 / -0.000727812 | 0.0107923 / -0.0107942 | 0.00455281 / -0.00455316 | 0.00314381 / -0.00314394 |
 | GlobalReduction_JET_EffectiveNP_2 | -0.000918352 / 0.00091832 | 0.00105925 / -0.00105928 | -0.000685673 / 0.000685656 | -0.00114914 / 0.00114917 | -0.00275846 / 0.00275848 | -0.000558925 / 0.000558927 | -0.00514865 / 0.0051486 | -7.76867e-05 / 7.77181e-05 | -0.00221042 / 0.0022104 | -0.00152422 / 0.00152421 | -0.000289945 / 0.000289978 |
 | GlobalReduction_JET_EffectiveNP_3 | 0.000177485 / -0.000177513 | -8.37187e-06 / 8.35381e-06 | 0.000137743 / -0.000137758 | 0.000926565 / -0.000926618 | 0.000583778 / -0.000583804 | 6.8558e-06 / -6.91944e-06 | -6.51799e-06 / 6.54669e-06 | 2.27413e-05 / -2.27926e-05 | 0.000744672 / -0.000744677 | 0.00061851 / -0.000618516 | 0.000301274 / -0.000301241 |
 | GlobalReduction_JET_EffectiveNP_4 | -6.15441e-06 / 6.12503e-06 | 1.48484e-05 / -1.4867e-05 | 7.89496e-05 / -7.8965e-05 | -0.000192154 / 0.0001921 | -0.000148615 / 0.000148588 | -5.62456e-05 / 5.62482e-05 | 1.14398e-06 / -1.11434e-06 | -4.94271e-07 / 5.26064e-07 | -0.00052348 / 0.000523474 | -0.000280485 / 0.000280478 | -0.000199131 / 0.000199165 |
 | GlobalReduction_JET_EffectiveNP_5 | -3.94405e-06 / 3.91457e-06 | -1.05532e-06 / 1.03661e-06 | -7.89774e-05 / 7.89619e-05 | -5.70835e-06 / 5.73579e-06 | 4.42765e-05 / -4.43036e-05 | 0.000117055 / -0.000117053 | 3.34345e-06 / -3.31372e-06 | -4.09452e-07 / 4.41345e-07 | -4.06035e-06 / 4.05586e-06 | -5.55091e-06 / 5.54472e-06 | 2.30822e-05 / -2.30482e-05 |
 | GlobalReduction_JET_EffectiveNP_8 | 1.66278e-05 / -1.6657e-05 | 6.94529e-06 / -6.96381e-06 | 8.18781e-05 / -8.18934e-05 | 7.18866e-06 / -7.24242e-06 | 1.41099e-05 / -1.41368e-05 | -5.0905e-05 / 5.09076e-05 | -5.34042e-07 / 5.63475e-07 | 1.62634e-06 / -1.59476e-06 | 3.13677e-05 / -3.13721e-05 | 5.42694e-06 / -5.43307e-06 | -9.25066e-05 / 9.25402e-05 |
 | GlobalReduction_JET_EffectiveNP_7 | -2.58761e-05 / 2.58466e-05 | -4.66207e-06 / 4.64336e-06 | 7.86622e-05 / -7.86777e-05 | -1.21311e-06 / 1.24056e-06 | -2.69852e-05 / 2.6958e-05 | -9.36427e-05 / 9.36451e-05 | 1.21125e-06 / -1.24616e-06 | -1.00591e-06 / 9.52738e-07 | -6.3226e-06 / 6.37915e-06 | -4.27919e-06 / 4.27301e-06 | 0.00014674 / -0.000146792 |
 | GlobalReduction_JET_EffectiveNP_8restTerm | 2.18259e-05 / -2.18552e-05 | 4.75097e-06 / -4.76954e-06 | -1.23532e-05 / 1.23378e-05 | 1.78691e-07 / -2.32594e-07 | 1.83066e-05 / -1.82716e-05 | 0.000111521 / -0.000111519 | -3.6337e-06 / 3.66321e-06 | 9.49465e-07 / -9.178e-07 | 0.000430058 / -0.000430003 | 2.98784e-06 / -2.99399e-06 | -0.000149623 / 0.000149657 |
 | GlobalReduction_JET_EtaIntercalibration_Modelling | 0.00164713 / -0.00164721 | 0.000371086 / -0.000371107 | 0.00135772 / -0.00135777 | 0.0163644 / -0.0163697 | 0.010381 / -0.0103831 | 0.00442831 / -0.0044287 | 0.00516201 / -0.00516251 | 0.000566442 / -0.000566501 | 0.0132822 / -0.0132857 | 0.00435486 / -0.00435524 | 0.00378175 / -0.003782 |
 | GlobalReduction_JET_EtaIntercalibration_NonClosure_2018data | 0.000656676 / -0.000656706 | -0.00104911 / 0.00104909 | 0.000205297 / -0.000205313 | 0.0021921 / -0.00219208 | 0.00157672 / -0.00157675 | 0.000739767 / -0.000739766 | -1.68967e-05 / 1.68622e-05 | 1.95125e-05 / -1.95651e-05 | 0.00155062 / -0.00155063 | 0.000984223 / -0.000984231 | 0.000736139 / -0.000736192 |
 | GlobalReduction_JET_EtaIntercalibration_NonClosure_highE | 3.17335e-08 / 3.1735e-08 | -9.42536e-09 / -9.42536e-09 | 3.75165e-08 / 3.75165e-08 | 1.38306e-08 / 1.38306e-08 | -1.36748e-08 / -1.36709e-08 | -3.30351e-08 / -3.34036e-08 | -1.75892e-08 / -1.75892e-08 | 1.60728e-08 / 1.60728e-08 | 2.8488e-08 / 2.8488e-08 | 4.69127e-08 / 4.57642e-08 | -2.58612e-08 / -2.68518e-08 |
 | GlobalReduction_JET_EtaIntercalibration_NonClosure_negEta | -7.6505e-06 / 7.71354e-06 | -9.4018e-07 / 9.21455e-07 | 6.51002e-05 / -6.50257e-05 | 0.000122186 / -0.000122159 | 0.000128458 / -0.000128485 | -0.000132677 / 0.000132679 | 4.72175e-08 / -8.21604e-08 | 1.59793e-08 / 1.5951e-08 | 1.67773e-06 / -1.68222e-06 | -4.44587e-07 / 4.38389e-07 | 8.40018e-05 / -8.40542e-05 |
 | GlobalReduction_JET_EtaIntercalibration_NonClosure_posEta | -3.89303e-05 / 3.89933e-05 | -1.98724e-06 / 1.96852e-06 | -5.25529e-08 / 3.70993e-08 | -1.62258e-06 / 1.65005e-06 | 0.000150866 / -0.000150893 | 0.000228281 / -0.000228279 | 1.72954e-06 / -1.69978e-06 | 4.41824e-07 / -4.09903e-07 | -4.12547e-06 / 4.12097e-06 | -7.71516e-06 / 7.70896e-06 | -5.45629e-07 / 4.93284e-07 |
 | GlobalReduction_JET_EtaIntercalibration_TotalStat | 0.000791854 / -0.000791888 | -0.0010296 / 0.00102957 | 0.000760013 / -0.000760033 | 0.00119484 / -0.00119482 | 0.0025775 / -0.00257758 | 0.000432234 / -0.000432233 | 0.0051822 / -0.00518244 | 5.64236e-05 / -5.64768e-05 | 0.00220628 / -0.00220632 | 0.0012939 / -0.00129392 | 0.000582086 / -0.000582141 |
 | GlobalReduction_JET_Flavor_Composition | 0.00456911 / -0.00456894 | 0.000478081 / -0.000478 | 0.00235519 / -0.00235515 | 0.0537202 / -0.0536724 | 0.0241009 / -0.0240939 | 0.00376529 / -0.00376516 | 0.0124954 / -0.0124938 | 7.51019e-05 / -7.50759e-05 | 0.0105346 / -0.0105335 | 0.00978424 / -0.00978331 | 0.00603303 / -0.00603273 |
 | GlobalReduction_JET_Flavor_Response | -0.00199008 / 0.00199003 | 0.00144698 / -0.00144701 | -0.000380938 / 0.000380923 | -0.0263424 / 0.0263405 | -0.0145139 / 0.0145132 | -0.00306704 / 0.003067 | -7.23367e-05 / 7.23032e-05 | -8.8555e-05 / 8.85856e-05 | -0.00921563 / 0.00921529 | -0.0053523 / 0.00535217 | -0.00288603 / 0.00288603 |
 | GlobalReduction_JET_PunchThrough_MC16 | 4.04366e-07 / -3.40897e-07 | -2.43697e-07 / 2.24846e-07 | -7.77947e-07 / 7.62385e-07 | -2.04572e-06 / 2.07338e-06 | 2.37855e-07 / -2.652e-07 | 4.49631e-07 / -5.1607e-07 | -1.75892e-08 / -1.75892e-08 | 1.60728e-08 / 1.60728e-08 | 1.51492e-07 / -1.56018e-07 | 0 / 0 | 0 / 0 |
 | GlobalReduction_JET_JER_DataVsMC_MC16 | -0.00113789 / 0.00113788 | 0.00741909 / -0.00741964 | 0.000525995 / -0.000525998 | 0.00284291 / -0.00284299 | 0.00726456 / -0.00726509 | -0.000762051 / 0.000762045 | 0.00207236 / -0.0020724 | -0.171152 / 0.171112 | 0.00129664 / -0.00129665 | 0 / 0 | 0 / 0 |
 | GlobalReduction_JET_JER_EffectiveNP_1 | -0.000267324 / 0.000267323 | 0.00664353 / -0.00664462 | 0.000940474 / -0.000940496 | 0.0173077 / -0.0173151 | 0.00807139 / -0.008073 | 7.62616e-05 / -7.62618e-05 | -0.00939224 / 0.00939006 | -0.000432282 / 0.000432277 | 0.00784689 / -0.00784841 | 0.00211832 / -0.00211843 | -0.00246111 / 0.00246096 |
 | GlobalReduction_JET_JER_EffectiveNP_2 | 0.000143117 / -0.000143117 | 0.0194585 / -0.0194549 | -0.00287135 / 0.00287142 | 0.013901 / -0.0138992 | 0.012509 / -0.0125076 | -0.000696443 / 0.000696447 | -0.0178547 / 0.0178567 | -0.167384 / 0.167215 | 0.0121599 / -0.0121586 | 0.00154404 / -0.00154402 | -0.00559393 / 0.00559416 |
 | GlobalReduction_JET_JER_EffectiveNP_3 | 0.000157841 / -0.00015784 | 0.0121466 / -0.0121392 | -0.00177585 / 0.001776 | 0.02333 / -0.0233021 | 0.0102318 / -0.0102265 | 0.000385886 / -0.000385879 | -0.00755991 / 0.00756265 | -0.000460261 / 0.000460271 | 0.0138513 / -0.0138416 | 0.00346392 / -0.00346333 | -0.0025212 / 0.00252151 |
 | GlobalReduction_JET_JER_EffectiveNP_4 | 0.000521435 / -0.00052144 | 0.0183383 / -0.0183444 | 0.00155112 / -0.00155116 | 0.014073 / -0.0140766 | 0.013747 / -0.0137505 | 0.000339205 / -0.000339207 | -0.00755058 / 0.00754951 | -0.169379 / 0.168714 | 0.0108325 / -0.0108347 | 0.00305176 / -0.00305193 | -0.00448806 / 0.00448768 |
 | GlobalReduction_JET_JER_EffectiveNP_5 | 0.000664045 / -0.00066405 | 0.00233764 / -0.0023377 | 0.00227848 / -0.00227854 | 0.0125081 / -0.0125098 | 0.00710193 / -0.00710246 | -0.000548968 / 0.000548964 | -0.00947191 / 0.00947089 | 0.000104103 / -0.000104103 | 0.00674238 / -0.00674286 | 0.0060401 / -0.00604048 | 0.000207816 / -0.000207816 |
 | GlobalReduction_JET_JER_EffectiveNP_6 | 0.000556858 / -0.00055685 | 3.8195e-05 / -3.8195e-05 | 0.00137202 / -0.00137197 | 0.0084889 / -0.00848691 | 0.00384619 / -0.00384579 | -0.00245385 / 0.00245401 | -0.00933343 / 0.00933568 | -0.000447131 / 0.000447137 | -0.00028555 / 0.000285552 | 0.00381957 / -0.00381918 | -0.000536435 / 0.000536443 |
 | GlobalReduction_JET_JER_EffectiveNP_7restTerm | 0.000312259 / -0.000312261 | 0.00891782 / -0.00891951 | 0.00144583 / -0.00144587 | 0.0214496 / -0.0214594 | 0.00723323 / -0.00723434 | 0.000312714 / -0.000312716 | -0.00937746 / 0.0093756 | -0.00041624 / 0.000416236 | 0.00727923 / -0.00728035 | 0.00539706 / -0.00539768 | -0.0021906 / 0.0021905 |
 | GlobalReduction_JET_Pileup_OffsetMu | 0.000811006 / -0.000810936 | -0.000616927 / 0.000616915 | 0.00171888 / -0.00171877 | 0.0123078 / -0.0123056 | 0.00579085 / -0.00579037 | 0.0016918 / -0.00169175 | -1.19277e-05 / 1.18946e-05 | 0.0738901 / -0.0738408 | 0.00137649 / -0.00137647 | 0.00122567 / -0.00122565 | 0.00132856 / -0.00132858 |
 | GlobalReduction_JET_Pileup_OffsetNPV | 0.00196874 / -0.00196873 | 0.000512474 / -0.000512496 | 0.00179219 / -0.00179224 | 0.0178418 / -0.0178454 | 0.0118122 / -0.0118138 | 0.00368903 / -0.00368919 | 0.0101653 / -0.0101666 | 9.72625e-05 / -9.72313e-05 | 0.00116839 / -0.00116841 | 0.00267422 / -0.00267432 | 0.003623 / -0.00362321 |
 | GlobalReduction_JET_Pileup_PtTerm | -8.25067e-05 / 8.25693e-05 | 4.97836e-05 / -4.96866e-05 | -5.83637e-05 / 5.84377e-05 | -0.000109039 / 0.000109066 | 9.99334e-06 / -1.00203e-05 | -9.75258e-05 / 9.75283e-05 | -3.56291e-05 / 3.55943e-05 | 8.99304e-05 / -8.99834e-05 | -2.10096e-05 / 2.10659e-05 | 2.1009e-06 / -2.10706e-06 | 9.88252e-05 / -9.88774e-05 |
 | GlobalReduction_JET_Pileup_RhoTopology | 0.00651482 / -0.00651408 | -0.00154196 / 0.00154198 | 0.00439327 / -0.00439298 | 0.0446787 / -0.0446352 | 0.0279574 / -0.0279423 | 0.0111286 / -0.0111265 | 0.0225894 / -0.0225799 | 0.000865402 / -0.000865365 | 0.0112766 / -0.0112745 | 0.0103589 / -0.0103571 | 0.0109888 / -0.0109868 |
 | GlobalReduction_JET_SingleParticle_HighPt | 3.17342e-08 / 3.17342e-08 | -9.42536e-09 / -9.42536e-09 | 3.75165e-08 / 3.75165e-08 | 1.38306e-08 / 1.38306e-08 | -1.36728e-08 / -1.36728e-08 | -3.32195e-08 / -3.32195e-08 | -1.75892e-08 / -1.75892e-08 | 1.60728e-08 / 1.60728e-08 | 2.8488e-08 / 2.8488e-08 | 4.63383e-08 / 4.63383e-08 | -2.63565e-08 / -2.63565e-08 |
