 |       | t#bar{t}Z+tWZ      | t#bar{t}W      | t#bar{t}H      | VV+LF      | VV+HF      | tZ      | t#bar{t}+Wt      | Other fakes      | Other      | FCNC (c)tZ      | FCNC t#bar{t}(cZ) |
 | bTagSF_eigenvars_B_1 | 0.00263726 / -0.00263726 | 0.0066147 / -0.0066147 | 0.00514378 / -0.00514378 | -6.63253e-06 / 6.63253e-06 | -0.0012103 / 0.0012103 | -0.00109255 / 0.00109255 | -0.00106192 / 0.00106192 | -0.0011017 / 0.0011017 | 0.00307493 / -0.00307493 | -0.00527544 / 0.00527544 | -0.00422719 / 0.00422719 |
 | bTagSF_eigenvars_B_2 | -0.00201119 / 0.00201119 | -0.00495241 / 0.00495241 | -0.00381916 / 0.00381916 | 5.7704e-06 / -5.7704e-06 | 0.00071413 / -0.00071413 | 0.000434419 / -0.000434419 | 0.00124654 / -0.00124654 | 0.000742 / -0.000742 | -0.00100212 / 0.00100212 | 0.00324727 / -0.00324727 | 0.00329421 / -0.00329421 |
 | bTagSF_eigenvars_B_3 | 0.000281186 / -0.000281186 | 0.000407873 / -0.000407873 | 7.45169e-05 / -7.45169e-05 | -3.1257e-06 / 3.1257e-06 | -0.000151026 / 0.000151026 | 0.000267872 / -0.000267872 | -0.000226463 / 0.000226463 | -4.21059e-05 / 4.21059e-05 | -0.000509358 / 0.000509358 | 7.40732e-05 / -7.40732e-05 | -0.000259657 / 0.000259657 |
 | bTagSF_eigenvars_B_4 | 4.589e-05 / -4.589e-05 | 0.00021696 / -0.00021696 | 0.000166167 / -0.000166167 | 5.57935e-07 / -5.57935e-07 | 5.35288e-06 / -5.35288e-06 | -4.87291e-05 / 4.87291e-05 | -8.64517e-05 / 8.64517e-05 | 0.000102635 / -0.000102635 | 9.23047e-05 / -9.23047e-05 | -9.9189e-05 / 9.9189e-05 | -0.000101502 / 0.000101502 |
 | bTagSF_eigenvars_B_5 | -4.22711e-06 / 4.22711e-06 | -1.8497e-05 / 1.8497e-05 | 3.37804e-07 / -3.37804e-07 | -1.25717e-07 / 1.25717e-07 | -4.19562e-06 / 4.19562e-06 | -5.3516e-07 / 5.3516e-07 | 1.70653e-06 / -1.70653e-06 | -4.30149e-05 / 4.30149e-05 | 1.47768e-05 / -1.47768e-05 | 1.33902e-06 / -1.33902e-06 | 1.80527e-06 / -1.80527e-06 |
 | bTagSF_eigenvars_B_6 | -3.67473e-07 / 3.67473e-07 | -1.62474e-06 / 1.62474e-06 | -2.28702e-06 / 2.28702e-06 | 1.81412e-08 / -1.81412e-08 | -2.93631e-08 / 2.93631e-08 | 3.80585e-07 / -3.80585e-07 | 4.53447e-07 / -4.53447e-07 | 1.93945e-06 / -1.93945e-06 | -6.50646e-06 / 6.50646e-06 | 1.91245e-07 / -1.91245e-07 | 7.53645e-07 / -7.53645e-07 |
 | bTagSF_eigenvars_B_7 | 9.2405e-08 / -9.2405e-08 | 4.14146e-07 / -4.14146e-07 | 3.29008e-08 / -3.29008e-08 | -1.46323e-09 / 1.46323e-09 | -2.84005e-08 / 2.84005e-08 | -2.88512e-08 / 2.88512e-08 | 2.34816e-07 / -2.34816e-07 | 5.25931e-09 / -5.25931e-09 | 4.80538e-07 / -4.80538e-07 | -7.76533e-08 / 7.76533e-08 | 4.09169e-08 / -4.09169e-08 |
 | bTagSF_eigenvars_B_8 | -9.96311e-10 / 9.96311e-10 | -2.07886e-08 / 2.07886e-08 | -4.63059e-09 / 4.63059e-09 | -3.49484e-11 / 3.49484e-11 | 4.74804e-09 / -4.74804e-09 | -4.72203e-09 / 4.72203e-09 | -9.74387e-09 / 9.74387e-09 | -4.26487e-08 / 4.26487e-08 | -4.96737e-08 / 4.96737e-08 | 5.36521e-10 / -5.36521e-10 | 6.73203e-09 / -6.73203e-09 |
 | bTagSF_eigenvars_C_0 | 0.00306973 / -0.00306973 | 0.000891775 / -0.000891775 | 0.00364966 / -0.00364966 | -0.0070258 / 0.0070258 | -0.027461 / 0.027461 | 0.000667072 / -0.000667072 | 0.000286596 / -0.000286596 | -0.0149528 / 0.0149528 | -0.0205234 / 0.0205234 | 0.00279911 / -0.00279911 | 0.00742902 / -0.00742902 |
 | bTagSF_eigenvars_C_1 | 9.88637e-05 / -9.88637e-05 | -9.49415e-06 / 9.49415e-06 | 0.000103535 / -0.000103535 | 0.000375158 / -0.000375158 | -0.00288273 / 0.00288273 | 7.28265e-05 / -7.28265e-05 | 4.45246e-05 / -4.45246e-05 | -0.000164944 / 0.000164944 | -0.00223542 / 0.00223542 | -0.000115623 / 0.000115623 | 0.000472953 / -0.000472953 |
 | bTagSF_eigenvars_C_2 | -0.000186646 / 0.000186646 | -2.22712e-05 / 2.22712e-05 | -0.000174207 / 0.000174207 | 0.000166891 / -0.000166891 | 0.0012078 / -0.0012078 | -5.60732e-05 / 5.60732e-05 | -1.00913e-05 / 1.00913e-05 | 0.0011037 / -0.0011037 | 0.00245431 / -0.00245431 | -0.000122267 / 0.000122267 | -0.00069226 / 0.00069226 |
 | bTagSF_eigenvars_C_3 | 4.02493e-05 / -4.02493e-05 | 9.45074e-06 / -9.45074e-06 | 4.50824e-05 / -4.50824e-05 | -0.000116882 / 0.000116882 | -0.000338843 / 0.000338843 | 1.07435e-05 / -1.07435e-05 | 2.13921e-05 / -2.13921e-05 | -0.000224912 / 0.000224912 | -3.61451e-05 / 3.61451e-05 | 5.87967e-05 / -5.87967e-05 | 6.16513e-05 / -6.16513e-05 |
 | bTagSF_eigenvars_Light_0 | 0.00138081 / -0.00138081 | 0.000932075 / -0.000932075 | 0.000958816 / -0.000958816 | -0.126427 / 0.126427 | -0.00219186 / 0.00219186 | 0.000455823 / -0.000455823 | 0.00171157 / -0.00171157 | -0.00150477 / 0.00150477 | -0.00455551 / 0.00455551 | 0.00076412 / -0.00076412 | 0.000497147 / -0.000497147 |
 | bTagSF_eigenvars_Light_1 | -0.000170747 / 0.000170747 | -4.15927e-06 / 4.15927e-06 | 1.39811e-05 / -1.39811e-05 | 0.00729188 / -0.00729188 | 0.000174868 / -0.000174868 | -2.92323e-05 / 2.92323e-05 | -0.000311974 / 0.000311974 | 0.000374097 / -0.000374097 | 0.0003897 / -0.0003897 | -0.000145165 / 0.000145165 | -9.542e-05 / 9.542e-05 |
 | bTagSF_eigenvars_Light_2 | -4.3628e-05 / 4.3628e-05 | -7.12289e-05 / 7.12289e-05 | -8.58372e-05 / 8.58372e-05 | -0.00162069 / 0.00162069 | -5.66118e-05 / 5.66118e-05 | -6.5832e-05 / 6.5832e-05 | 7.89442e-05 / -7.89442e-05 | 1.57769e-05 / -1.57769e-05 | -0.000194996 / 0.000194996 | 5.28429e-05 / -5.28429e-05 | -5.46884e-06 / 5.46884e-06 |
 | bTagSF_eigenvars_Light_3 | 3.39633e-05 / -3.39633e-05 | 1.27465e-05 / -1.27465e-05 | 4.81773e-05 / -4.81773e-05 | -0.00258711 / 0.00258711 | -1.78416e-05 / 1.78416e-05 | 2.6699e-05 / -2.6699e-05 | 3.42745e-06 / -3.42745e-06 | -8.24666e-05 / 8.24666e-05 | -0.000175927 / 0.000175927 | 7.88827e-06 / -7.88827e-06 | 1.53909e-05 / -1.53909e-05 |
 | EG_RESOLUTION_ALL | 2.05789e-05 / -2.06489e-05 | -0.0016335 / 0.0016335 | 0.00145171 / -0.00145171 | 0.000707563 / -0.000707603 | 8.35613e-05 / -8.3577e-05 | 5.50255e-05 / -5.49932e-05 | -0.00532606 / 0.00532609 | -0.00379574 / 0.00379575 | 0.00429084 / -0.00429079 | 0.00203247 / -0.00203249 | -0.000375706 / 0.000375736 |
 | EG_SCALE_ALL | -0.000615518 / 0.000615522 | 0.0017935 / -0.0017935 | 0.00066676 / -0.000666759 | -0.000792473 / 0.000792432 | 5.94311e-05 / -5.94468e-05 | 0.000366435 / -0.000366477 | 0.00242216 / -0.00242221 | 0.0330415 / -0.0330415 | -0.000874817 / 0.000874873 | -0.000200107 / 0.000200152 | 0.000703836 / -0.000703905 |
