 |       | t#bar{t}Z+tWZ      | t#bar{t}W      | t#bar{t}H      | VV+LF      | VV+HF      | tZ      | t#bar{t}+Wt      | Other fakes      | Other      | FCNC (c)tZ      | FCNC t#bar{t}(cZ) |
 | GlobalReduction_JET_JER_EffectiveNP_7restTerm | 0.000670506 / -0.000670515 | -0.0121717 / 0.0121689 | -0.000386184 / 0.000386181 | 0.0235247 / -0.0235352 | 0.00681188 / -0.00681276 | -0.000253477 / 0.000253476 | -0.00357366 / 0.00357342 | -0.0382504 / 0.038223 | 0.00845778 / -0.00845914 | 0.00316127 / -0.00316146 | -0.00320519 / 0.00320499 |
 | GlobalReduction_JET_Pileup_OffsetMu | 0.00192864 / -0.00192858 | 0.00250719 / -0.0025071 | 0.00224597 / -0.00224594 | 0.00977075 / -0.00976931 | 0.00592328 / -0.00592265 | 0.00255529 / -0.00255522 | 0.00684092 / -0.00684016 | 0.00860424 / -0.00860307 | 0.00211527 / -0.00211523 | 0.00374073 / -0.00374053 | 0.00246348 / -0.00246336 |
 | GlobalReduction_JET_Pileup_OffsetNPV | 0.00419325 / -0.00419343 | 0.00266667 / -0.00266675 | 0.00399891 / -0.00399907 | 0.0212779 / -0.0212822 | 0.0143505 / -0.0143525 | 0.00698547 / -0.00698593 | 0.0140924 / -0.0140944 | 0.0340034 / -0.0340139 | 0.0020425 / -0.00204249 | 0.00934091 / -0.00934181 | 0.00636858 / -0.00636896 |
 | GlobalReduction_JET_Pileup_PtTerm | -0.000780103 / 0.0007801 | -0.000303058 / 0.00030305 | 0.000618746 / -0.000618748 | -0.000894549 / 0.000894501 | -0.000674208 / 0.000674188 | -0.00120816 / 0.0012081 | -0.00097106 / 0.000970995 | 5.27165e-06 / -5.25505e-06 | -0.00448117 / 0.00448101 | -0.00102818 / 0.00102815 | -8.8144e-06 / 8.84424e-06 |
 | GlobalReduction_JET_Pileup_RhoTopology | 0.0121167 / -0.0121138 | 0.0138187 / -0.0138148 | 0.0122441 / -0.0122411 | 0.0457046 / -0.0456527 | 0.0351775 / -0.0351486 | 0.0213324 / -0.0213227 | 0.0250736 / -0.0250598 | 0.0436029 / -0.0435562 | 0.00837935 / -0.00837794 | 0.0315453 / -0.0315227 | 0.0176355 / -0.0176291 |
 | GlobalReduction_JET_SingleParticle_HighPt | -3.5018e-08 / -3.5018e-08 | 3.14084e-08 / 3.14084e-08 | -2.97645e-08 / -2.97645e-08 | 1.23242e-08 / 1.23242e-08 | 4.13843e-08 / 4.13843e-08 | -2.09783e-08 / -2.09783e-08 | -2.80209e-08 / -2.80209e-08 | -3.28656e-08 / -3.28656e-08 | 2.79736e-08 / 2.79736e-08 | 2.23086e-08 / 2.23086e-08 | -3.48701e-08 / -3.48701e-08 |
 | MET_SoftTrk_ResoPara | 7.02089e-05 / -7.0209e-05 | 3.26909e-08 / -3.26909e-08 | -4.56227e-05 / 4.56227e-05 | 1.88882e-05 / -1.88882e-05 | 5.14957e-07 / -5.14957e-07 | -6.81708e-05 / 6.81707e-05 | -8.00052e-08 / 8.00052e-08 | -3.21782e-08 / 3.21782e-08 | -2.73885e-08 / 2.73885e-08 | -0.000131749 / 0.000131749 | -9.43063e-08 / 9.43063e-08 |
 | MET_SoftTrk_ResoPerp | 3.7126e-05 / -3.71259e-05 | 3.187e-08 / -3.187e-08 | -5.12426e-05 / 5.12427e-05 | 1.89805e-05 / -1.89805e-05 | -5.86714e-08 / 5.86714e-08 | -2.00472e-05 / 2.00472e-05 | -4.17336e-09 / 4.17336e-09 | -3.2328e-08 / 3.2328e-08 | -2.7516e-08 / 2.7516e-08 | -0.000132334 / 0.000132335 | -4.98337e-05 / 4.98338e-05 |
 | MET_SoftTrk_Scale | 1.28604e-05 / -1.28572e-05 | 2.31758e-08 / 3.78098e-08 | -3.8179e-08 / -1.96251e-08 | 3.24593e-05 / -3.24986e-05 | 3.84196e-08 / 4.19324e-08 | 1.97866e-05 / -1.97552e-05 | -2.47218e-08 / -2.9684e-08 | -3.37225e-08 / -3.00893e-08 | 2.8703e-08 / 2.56106e-08 | 8.15198e-09 / 3.50994e-08 | -7.7687e-08 / 1.0002e-08 |
 | MUON_ID | -0.000269733 / 0.000269737 | -0.000580269 / 0.000580262 | -0.000158814 / 0.000158816 | -0.00203364 / 0.0020336 | -0.000433726 / 0.000433807 | -0.00099055 / 0.000990581 | 0.00205568 / -0.00205574 | 0.000129082 / -0.000129066 | -0.00184471 / 0.00184476 | -0.00321508 / 0.00321512 | 0.000243277 / -0.000243248 |
 | MUON_MS | 0.000153607 / -0.000153604 | 1.89053e-05 / -1.89125e-05 | -0.000321778 / 0.000321779 | -0.000897685 / 0.000897704 | -0.000195392 / 0.000195474 | -5.43135e-05 / 5.4272e-05 | -0.000910294 / 0.000910317 | 0.000704263 / -0.00070425 | -0.00209748 / 0.00209751 | -0.000260147 / 0.000260125 | -3.20389e-05 / 3.19699e-05 |
 | MUON_SCALE | -0.000264692 / 0.000264695 | 0.000220254 / -0.000220261 | -0.000904352 / 0.000904348 | 9.75264e-05 / -9.75021e-05 | -7.5698e-05 / 7.56823e-05 | 0.000407139 / -0.000407108 | -0.00282233 / 0.0028223 | -0.000884007 / 0.000883936 | 0.00157861 / -0.00157857 | -0.000855215 / 0.000855188 | -0.000902709 / 0.000902732 |
 | MUON_SAGITTA_RESBIAS | -1.10389e-05 / 1.10422e-05 | 3.14084e-08 / 3.14084e-08 | -2.97645e-08 / -2.97645e-08 | -9.29339e-05 / 9.29585e-05 | -2.54675e-05 / 2.54518e-05 | 9.19057e-06 / -9.15824e-06 | -2.80209e-08 / -2.80209e-08 | -3.28656e-08 / -3.28656e-08 | 2.79736e-08 / 2.79736e-08 | -7.73156e-05 / 7.72934e-05 | 3.36306e-06 / -3.33286e-06 |
 | MUON_SAGITTA_RHO | -3.5018e-08 / -3.5018e-08 | 3.14084e-08 / 3.14084e-08 | -2.97645e-08 / -2.97645e-08 | 1.23242e-08 / 1.23242e-08 | 4.13843e-08 / 4.13843e-08 | -2.09783e-08 / -2.09783e-08 | -2.80209e-08 / -2.80209e-08 | -3.28656e-08 / -3.28656e-08 | 2.79736e-08 / 2.79736e-08 | 2.23086e-08 / 2.23086e-08 | -3.48701e-08 / -3.48701e-08 |
 | t#bar{t}Z norm. | 0.0769168 / -0.0761331 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 |
 | t#bar{t}Z QCD | 0.0116293 / -0.0116307 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 |
 | t#bar{t}Z Generator | 0.0315808 / -0.0315933 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 |
 | t#bar{t}Z #mu_{R} and #mu_{F} | 0.0105943 / -0.0105954 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 |
 | t#bar{t}Z #mu_{R} | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 |
 | t#bar{t}Z #mu_{F} | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 |
 | tWZ norm. | 0.0501712 / -0.0502357 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 |
 | tWZ DR | 0.033109 / -0.0331591 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 |
 | Luminosity | 0.016724 / -0.0167282 | 0.016724 / -0.0167282 | 0.016724 / -0.0167282 | 0.016724 / -0.0167282 | 0.016724 / -0.0167282 | 0.016724 / -0.0167282 | 0 / 0 | 0.016724 / -0.0167282 | 0.016724 / -0.0167282 | 0.016724 / -0.0167282 | 0.016724 / -0.0167282 |
 | stat_SR1_bin_0 | 0.0017779 / -0.0017779 | 0.00169324 / -0.00169324 | 0.00185174 / -0.00185174 | 0.00225379 / -0.00225379 | 0.00212586 / -0.00212586 | 0.000558965 / -0.000558965 | 0.000995788 / -0.000995788 | 2.1808e-05 / -2.1808e-05 | 0.00190995 / -0.00190995 | 0.000347113 / -0.000347113 | 0.000119475 / -0.000119475 |
 | stat_SR1_bin_1 | 0.00216871 / -0.00216871 | 0.00238717 / -0.00238717 | 0.00248676 / -0.00248676 | 0.00183073 / -0.00183073 | 0.00198107 / -0.00198107 | 0.00112462 / -0.00112462 | 0.00154022 / -0.00154022 | 0.00136339 / -0.00136339 | 0.00117671 / -0.00117671 | 0.000809863 / -0.000809863 | 0.000428849 / -0.000428849 |
 | stat_SR1_bin_2 | 0.00187125 / -0.00187125 | 0.00147783 / -0.00147783 | 0.00182673 / -0.00182673 | 0.00148282 / -0.00148282 | 0.00156812 / -0.00156812 | 0.00131196 / -0.00131196 | 0.00184858 / -0.00184858 | 0.000478117 / -0.000478117 | 0.000732 / -0.000732 | 0.00134578 / -0.00134578 | 0.000668722 / -0.000668722 |
 | stat_SR1_bin_3 | 0.00216145 / -0.00216145 | 0.00166093 / -0.00166093 | 0.00202672 / -0.00202672 | 0.00189805 / -0.00189805 | 0.00194867 / -0.00194867 | 0.00231159 / -0.00231159 | 0.00209324 / -0.00209324 | 0.00326369 / -0.00326369 | 0.00368616 / -0.00368616 | 0.0025997 / -0.0025997 | 0.00130566 / -0.00130566 |
 | stat_SR1_bin_4 | 0.00192544 / -0.00192544 | 0.00153055 / -0.00153055 | 0.00171877 / -0.00171877 | 0.00172534 / -0.00172534 | 0.00191584 / -0.00191584 | 0.00264212 / -0.00264212 | 0.00232938 / -0.00232938 | 0.00541011 / -0.00541011 | 0.00370688 / -0.00370688 | 0.00293514 / -0.00293514 | 0.00184545 / -0.00184545 |
 | stat_SR1_bin_5 | 0.00146267 / -0.00146267 | 0.00133792 / -0.00133792 | 0.00122552 / -0.00122552 | 0.00144879 / -0.00144879 | 0.00151949 / -0.00151949 | 0.00224271 / -0.00224271 | 0.00197066 / -0.00197066 | 0.00201219 / -0.00201219 | 0.000718306 / -0.000718306 | 0.00298804 / -0.00298804 | 0.00208614 / -0.00208614 |
 | stat_SR1_bin_6 | 0.0010758 / -0.0010758 | 0.0011448 / -0.0011448 | 0.000963505 / -0.000963505 | 0.00151537 / -0.00151537 | 0.00116675 / -0.00116675 | 0.00204235 / -0.00204235 | 0.00154959 / -0.00154959 | 0.00111366 / -0.00111366 | 0.000364671 / -0.000364671 | 0.00226797 / -0.00226797 | 0.00210014 / -0.00210014 |
 | stat_SR1_bin_7 | 0.000912119 / -0.000912119 | 0.00139891 / -0.00139891 | 0.000931558 / -0.000931558 | 0.0011072 / -0.0011072 | 0.00107712 / -0.00107712 | 0.00176248 / -0.00176248 | 0.00149698 / -0.00149698 | 0.00168842 / -0.00168842 | 0.000511461 / -0.000511461 | 0.00178294 / -0.00178294 | 0.002588 / -0.002588 |
 | stat_SR1_bin_8 | 0.000871576 / -0.000871576 | 0.00146914 / -0.00146914 | 0.000958707 / -0.000958707 | 0.000877633 / -0.000877633 | 0.000880456 / -0.000880456 | 0.00192512 / -0.00192512 | 0.00138006 / -0.00138006 | 0.00246361 / -0.00246361 | 0.00342836 / -0.00342836 | 0.00150588 / -0.00150588 | 0.00390931 / -0.00390931 |
 | stat_SR1_bin_9 | 0.000353629 / -0.000353629 | 0.000793451 / -0.000793451 | 0.000381211 / -0.000381211 | 0.000326426 / -0.000326426 | 0.000325171 / -0.000325171 | 0.00100661 / -0.00100661 | 0.000637596 / -0.000637596 | 0.00035296 / -0.00035296 | 0.000114063 / -0.000114063 | 0.000613931 / -0.000613931 | 0.00355792 / -0.00355792 |
 | t#bar{t}W norm. | 0 / 0 | 0.148195 / -0.148221 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 |
 | t#bar{t}H norm. | 0 / 0 | 0 / 0 | 0.148713 / -0.148889 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 |
 | VV+LF norm. | 0 / 0 | 0 / 0 | 0 / 0 | 0.19088 / -0.189594 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 |
 | VV+LF Generator | 0 / 0 | 0 / 0 | 0 / 0 | 0.460695 / -0.469943 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 |
 | VV+LF_1_Jet | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 |
 | VV+LF_2_Jet | 0 / 0 | 0 / 0 | 0 / 0 | 0.125935 / -0.126168 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 |
 | VV+LF_3_Jet | 0 / 0 | 0 / 0 | 0 / 0 | 0.141473 / -0.141626 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 |
 | VV+LF_4_Jet | 0 / 0 | 0 / 0 | 0 / 0 | 0.0934079 / -0.0934926 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 |
 | VV+LF_5_Jet | 0 / 0 | 0 / 0 | 0 / 0 | 0.0662329 / -0.0662713 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 |
 | VV+HF norm. | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0.213674 / -0.188645 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 |
 | VV+HF Generator | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0.30015 / -0.309755 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 |
 | VV+HF_1_Jet | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 |
 | VV+HF_2_Jet | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0.0870128 / -0.0893401 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 |
 | VV+HF_3_Jet | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0.120525 / -0.122607 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 |
 | VV+HF_4_Jet | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0.092252 / -0.0925448 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 |
 | VV+HF_5_Jet | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0.0703036 / -0.0707366 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 |
 | tZ norm. | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0.128207 / -0.129546 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 |
 | tZ QCD | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | -0.0558968 / 0.0558326 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 |
 | #mu_{t#bar{t}+Wt} | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0.272074 / -0.272074 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 |
 | t#bar{t} PS | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0.0557901 / -0.0558342 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 |
 | t#bar{t} hdamp | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | -0.00114182 / 0.00114177 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 |
 | t#bar{t} PDF | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0.00792604 / -0.00792648 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 |
 | t#bar{t} A14 tune (ISR) | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0.00487479 / -0.00487503 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 |
 | t#bar{t} FSR | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0.00461479 / -0.00461217 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 |
 | t#bar{t} #mu_{R} and #mu_{F} | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 |
 | t#bar{t} #mu_{R} | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 |
 | t#bar{t} #mu_{F} | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 |
 | t#bar{t} non-prompt lep. (photon conv.) | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0.16541 / -0.159856 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 |
 | t#bar{t} non-prompt lep. (b-decay) | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0.109769 / -0.109991 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 |
 | Other fakes norm. | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0.737707 / -0.699069 | 0 / 0 | 0 / 0 | 0 / 0 |
 | Other norm. | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0.541109 / -0.511914 | 0 / 0 | 0 / 0 |
 | #mu | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 45.0734 / -45.0734 | 45.0734 / -45.0734 |
 | GlobalReduction_JET_RelativeNonClosure_AFII | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0.00271274 / -0.00271274 | 0.00181939 / -0.00181938 |
 | GlobalReduction_JET_PunchThrough_AFII | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 2.27572e-08 / 2.18601e-08 | -3.48543e-08 / -3.48855e-08 |
 | GlobalReduction_JET_JER_DataVsMC_AFII | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0.0049188 / -0.00491896 | 0.00109071 / -0.00109072 |
 | Signal #mu_{R} and #mu_{F} | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0.0255383 / -0.0255426 | 0.020782 / -0.0207849 |
 | Signal #mu_{R} | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 |
 | Signal #mu_{F} | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 |
 | #sigma_{t#bar{t}} | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0.0546244 / -0.0546444 |
