 |       | t#bar{t}Z+tWZ      | t#bar{t}W      | t#bar{t}H      | VV+LF      | VV+HF      | tZ      | t#bar{t}+Wt      | Other fakes      | Other      | FCNC (c)tZ      | FCNC t#bar{t}(cZ) |
 | bTagSF_eigenvars_Light_1 | 0.000113412 / -0.000113412 | -0.000124722 / 0.000124722 | -1.68257e-05 / 1.68257e-05 | 0.00456113 / -0.00456127 | 0.000176082 / -0.000176082 | 0.000413177 / -0.000413178 | -4.21187e-05 / 4.21187e-05 | 0.0019978 / -0.00199782 | 0.000418962 / -0.000418963 | 5.54234e-05 / -5.54234e-05 | 0.000193766 / -0.000193766 |
 | bTagSF_eigenvars_Light_2 | -5.65241e-05 / 5.6524e-05 | 4.78039e-05 / -4.78039e-05 | -2.97901e-05 / 2.97901e-05 | -0.00690595 / 0.00690562 | -0.000317071 / 0.000317071 | -0.000148484 / 0.000148484 | 4.86561e-05 / -4.86561e-05 | 0.00106276 / -0.00106276 | -1.36097e-05 / 1.36097e-05 | -7.02814e-07 / 7.02814e-07 | 7.69158e-06 / -7.69158e-06 |
 | bTagSF_eigenvars_Light_3 | 2.53148e-05 / -2.53148e-05 | -3.65839e-06 / 3.65839e-06 | 3.48214e-05 / -3.48214e-05 | -0.00396908 / 0.00396898 | 1.34681e-05 / -1.34681e-05 | 5.59152e-05 / -5.59152e-05 | -3.89468e-06 / 3.89468e-06 | -0.000675614 / 0.000675611 | -0.000160571 / 0.000160571 | -7.51664e-05 / 7.51664e-05 | -3.66774e-05 / 3.66774e-05 |
 | EG_RESOLUTION_ALL | -0.00113368 / 0.00113369 | 0.000227531 / -0.000227583 | -0.000151721 / 0.000151713 | 0.00353247 / -0.00353251 | -0.00213442 / 0.00213443 | -0.00456254 / 0.00456255 | 0.000364178 / -0.00036416 | 0.000780845 / -0.000780827 | -0.00188752 / 0.00188748 | -0.000373006 / 0.000373008 | 0.000122145 / -0.000122142 |
 | EG_SCALE_ALL | -0.000810532 / 0.000810541 | -6.26485e-05 / 6.26713e-05 | 0.00115593 / -0.00115595 | -0.000152531 / 0.000152508 | -0.000765261 / 0.00076528 | 0.000532509 / -0.000532532 | 0.00420022 / -0.00420034 | 0.00102695 / -0.00102693 | 0.00117749 / -0.00117745 | 0.00341188 / -0.00341196 | -9.25026e-05 / 9.25051e-05 |
 | GlobalReduction_JET_BJES_Response | 0.000330995 / -0.000330989 | -0.00230665 / 0.00230666 | -0.00277968 / 0.00277961 | 2.57578e-08 / 2.64435e-08 | 0.0129471 / -0.0129484 | 0.0015881 / -0.00158814 | 0.00186952 / -0.00186954 | 1.51307e-05 / -1.51115e-05 | -0.00255577 / 0.00255568 | 0.00319558 / -0.00319565 | 0.0153084 / -0.0153102 |
 | GlobalReduction_JET_EffectiveNP_2 | 0.000109647 / -0.00010964 | 0.000721475 / -0.000721523 | 0.000606048 / -0.000606058 | -0.000802372 / 0.000802347 | -0.000803734 / 0.000803754 | 0.000359033 / -0.000359055 | 0.000321174 / -0.000321161 | 1.61219e-07 / -1.42363e-07 | -0.000433441 / 0.000433407 | -2.56925e-05 / 2.56947e-05 | -0.0059635 / 0.00596339 |
 | GlobalReduction_JET_EffectiveNP_3 | -0.000387504 / 0.00038751 | -0.000427412 / 0.000427435 | -0.000271201 / 0.000271259 | 0.000318341 / -0.000318363 | 0.000623007 / -0.000623084 | 0.00027327 / -0.000273291 | -0.000190662 / 0.000190604 | -2.25851e-05 / 2.26036e-05 | 0.000333915 / -0.000333948 | -4.0404e-06 / 4.04259e-06 | -1.29794e-05 / 1.29818e-05 |
 | GlobalReduction_JET_EffectiveNP_4 | -2.50861e-05 / 2.50928e-05 | 0.00022247 / -0.000222447 | 0.000114278 / -0.000114287 | 7.20286e-06 / -7.2254e-06 | -0.000484995 / 0.000484914 | 1.53183e-07 / -1.74483e-07 | 0.00018896 / -0.000188946 | 7.15065e-07 / -7.57118e-07 | -0.000433979 / 0.000434024 | 3.63172e-05 / -3.63149e-05 | 4.57088e-05 / -4.57063e-05 |
 | GlobalReduction_JET_EffectiveNP_5 | -8.96901e-06 / 8.97584e-06 | -5.13274e-06 / 5.15681e-06 | 8.1832e-07 / -8.26902e-07 | -2.11582e-05 / 2.11356e-05 | -3.41213e-06 / 3.435e-06 | -2.07348e-06 / 2.05211e-06 | -2.92425e-06 / 2.93838e-06 | -5.11895e-07 / 4.69708e-07 | -4.53994e-05 / 4.54465e-05 | 4.46782e-07 / -4.44519e-07 | -2.35262e-05 / 2.35287e-05 |
