 |       | t#bar{t}Z+tWZ      | t#bar{t}W      | t#bar{t}H      | VV+LF      | VV+HF      | tZ      | t#bar{t}+Wt      | Other fakes      | Other      | FCNC (c)tZ      | FCNC t#bar{t}(cZ) |
 | bTagSF_eigenvars_C_3 | 1.40656e-05 / -1.40656e-05 | -5.1579e-08 / 5.1579e-08 | 3.04383e-05 / -3.04383e-05 | -3.0096e-05 / 3.0096e-05 | -0.000370992 / 0.000370992 | -5.93912e-06 / 5.93912e-06 | 5.81656e-06 / -5.81656e-06 | 2.90106e-05 / -2.90106e-05 | -0.000102042 / 0.000102042 | -nan / -nan | -nan / -nan |
 | bTagSF_eigenvars_Light_0 | 0.000264493 / -0.000264491 | 0.000755474 / -0.00075546 | 0.000949969 / -0.000949947 | -0.122104 / 0.122312 | -0.00191236 / 0.00191245 | -0.000992763 / 0.000992787 | 0.000310696 / -0.000310693 | -0.0121539 / 0.0121574 | -0.00631539 / 0.00631636 | -nan / -nan | -nan / -nan |
 | bTagSF_eigenvars_Light_1 | 0.000113504 / -0.000113504 | -0.000124817 / 0.000124817 | -1.68402e-05 / 1.68402e-05 | 0.0045656 / -0.00456572 | 0.000176255 / -0.000176256 | 0.000413493 / -0.000413494 | -4.21587e-05 / 4.21587e-05 | 0.00199944 / -0.00199946 | 0.000419342 / -0.000419343 | -nan / -nan | -nan / -nan |
 | bTagSF_eigenvars_Light_2 | -5.65358e-05 / 5.65358e-05 | 4.78058e-05 / -4.78058e-05 | -2.97962e-05 / 2.97962e-05 | -0.00690708 / 0.00690675 | -0.000317131 / 0.00031713 | -0.000148502 / 0.000148502 | 4.86632e-05 / -4.86632e-05 | 0.0010629 / -0.00106291 | -1.3602e-05 / 1.3602e-05 | -nan / -nan | -nan / -nan |
 | bTagSF_eigenvars_Light_3 | 2.53171e-05 / -2.53171e-05 | -3.65636e-06 / 3.65636e-06 | 3.48213e-05 / -3.48213e-05 | -0.00396924 / 0.00396914 | 1.34675e-05 / -1.34675e-05 | 5.59222e-05 / -5.59222e-05 | -3.89568e-06 / 3.89568e-06 | -0.000675619 / 0.000675616 | -0.000160582 / 0.000160582 | -nan / -nan | -nan / -nan |
 | EG_RESOLUTION_ALL | -0.00113406 / 0.00113406 | 0.000227521 / -0.000227572 | -0.000151776 / 0.000151768 | 0.00353376 / -0.00353381 | -0.00213519 / 0.00213521 | -0.00456419 / 0.00456421 | 0.000364371 / -0.000364353 | 0.000781129 / -0.000781111 | -0.00188823 / 0.00188819 | -nan / -nan | -nan / -nan |
 | EG_SCALE_ALL | -0.000811123 / 0.000811133 | -6.28941e-05 / 6.29168e-05 | 0.00115631 / -0.00115633 | -0.000152581 / 0.000152558 | -0.000765511 / 0.00076553 | 0.000532682 / -0.000532706 | 0.00420146 / -0.00420157 | 0.00102728 / -0.00102727 | 0.00117778 / -0.00117775 | -nan / -nan | -nan / -nan |
 | GlobalReduction_JET_BJES_Response | 0.000331172 / -0.000331166 | -0.00230756 / 0.00230757 | -0.00278067 / 0.0027806 | 2.58156e-08 / 2.64079e-08 | 0.0129514 / -0.0129526 | 0.00158864 / -0.00158868 | 0.00187014 / -0.00187016 | 1.51359e-05 / -1.51167e-05 | -0.00255662 / 0.00255653 | -nan / -nan | -nan / -nan |
 | GlobalReduction_JET_EffectiveNP_1 | -0.00129712 / 0.00129711 | -0.00110202 / 0.00110203 | -0.00164945 / 0.00164941 | 0.0369524 / -0.0369676 | 0.0122958 / -0.0122976 | 0.00126925 / -0.00126922 | 0.00132424 / -0.00132433 | 0.000613114 / -0.00061316 | 0.000906229 / -0.000906193 | -nan / -nan | -nan / -nan |
 | GlobalReduction_JET_EffectiveNP_2 | 0.000109817 / -0.000109811 | 0.000722548 / -0.000722595 | 0.000606958 / -0.000606968 | -0.000803582 / 0.000803559 | -0.000804946 / 0.000804968 | 0.000359575 / -0.000359596 | 0.000321655 / -0.000321641 | 1.61476e-07 / -1.42586e-07 | -0.000434133 / 0.000434099 | -nan / -nan | -nan / -nan |
