 |       | t#bar{t}Z+tWZ      | t#bar{t}W      | t#bar{t}H      | VV+LF      | VV+HF      | tZ      | t#bar{t}+Wt      | Other fakes      | Other      | FCNC (c)tZ      | FCNC t#bar{t}(cZ) |
 | GlobalReduction_JET_Pileup_PtTerm | -4.45796e-05 / 4.45963e-05 | 4.87978e-05 / -4.88015e-05 | 3.80161e-06 / -3.83245e-06 | 1.59832e-06 / -1.65057e-06 | -1.81278e-05 / 1.80602e-05 | 9.0461e-05 / -9.04021e-05 | 5.1197e-06 / -5.10021e-06 | -7.80089e-05 / 0.0231756 | -2.00277e-05 / 2.00426e-05 | 0.000116763 / -0.000116721 | 7.71136e-06 / -7.69254e-06 |
 | GlobalReduction_JET_Pileup_RhoTopology | 0.00686864 / -0.00686862 | 0.00194127 / -0.00194127 | 0.00825026 / -0.00825029 | 0.000381299 / -0.000381351 | 0.0036848 / -0.00368477 | 0.00869804 / -0.00869806 | 0.00134059 / -0.00134057 | 0.0232473 / -0.0232472 | -0.000141915 / 0.000141842 | 0.00496806 / -0.00496808 | 0.00655882 / -0.00655886 |
 | GlobalReduction_JET_SingleParticle_HighPt | -3.09464e-08 / -3.09464e-08 | 4.49253e-08 / 4.49253e-08 | -1.54206e-08 / -1.54206e-08 | 2.6279e-08 / 2.6279e-08 | -3.37939e-08 / -3.37939e-08 | -1.09064e-08 / -1.09064e-08 | 9.74533e-09 / 9.74533e-09 | 8.34499e-09 / 8.34499e-09 | 7.45238e-09 / 7.45238e-09 | -1.29998e-08 / -1.29998e-08 | 9.40797e-09 / 9.40797e-09 |
 | MET_SoftTrk_ResoPara | -3.09464e-08 / 3.09464e-08 | 4.49253e-08 / -4.49253e-08 | -1.54206e-08 / 1.54206e-08 | 2.6279e-08 / -2.6279e-08 | -3.37939e-08 / 3.37939e-08 | -1.09064e-08 / 1.09064e-08 | 9.74533e-09 / -9.74533e-09 | 0.000197215 / -0.000197215 | -7.45238e-09 / 7.45238e-09 | -1.29998e-08 / 1.29998e-08 | 9.40797e-09 / -9.40797e-09 |
 | MET_SoftTrk_ResoPerp | -3.09464e-08 / 3.09464e-08 | 4.49253e-08 / -4.49253e-08 | -1.54206e-08 / 1.54206e-08 | 2.6279e-08 / -2.6279e-08 | -3.37939e-08 / 3.37939e-08 | -1.09064e-08 / 1.09064e-08 | 9.74533e-09 / -9.74533e-09 | 8.34499e-09 / -8.34499e-09 | -7.45238e-09 / 7.45238e-09 | -1.29998e-08 / 1.29998e-08 | 9.40797e-09 / -9.40797e-09 |
 | MET_SoftTrk_Scale | -3.09464e-08 / -3.09464e-08 | 4.49253e-08 / 4.49253e-08 | -1.54206e-08 / -1.54206e-08 | 2.6279e-08 / 2.6279e-08 | -3.37939e-08 / -3.37939e-08 | -1.09064e-08 / -1.09064e-08 | 9.74533e-09 / 9.74533e-09 | 8.34499e-09 / 0.023126 | 7.45238e-09 / 7.45238e-09 | -1.29998e-08 / -1.29998e-08 | 9.40797e-09 / 9.40797e-09 |
 | MUON_ID | 2.85682e-05 / -2.85515e-05 | 0.00216763 / -0.00216763 | -0.000280033 / 0.000280078 | -3.79124e-05 / 3.79649e-05 | -8.29645e-05 / 8.29974e-05 | 0.000204015 / -0.000204037 | -0.0115711 / 0.0115712 | 8.34499e-09 / 8.34499e-09 | -9.22247e-05 / 9.22396e-05 | -0.00130765 / 0.00130762 | -0.00041696 / 0.000416979 |
 | MUON_MS | -0.000916147 / 0.000916164 | -0.00372632 / 0.00372632 | -0.00116848 / 0.00116845 | -4.47246e-05 / 4.46723e-05 | -0.000114126 / 0.000114159 | -0.000991489 / 0.000991467 | -0.00918576 / 0.00918578 | 8.34499e-09 / 8.34499e-09 | -0.000169629 / 0.000169644 | -0.000311485 / 0.000311459 | -0.000862734 / 0.000862753 |
 | MUON_SCALE | -0.00386351 / 0.00386353 | -0.00354984 / 0.00354983 | -0.00300661 / 0.00300658 | -0.000239239 / 0.000239186 | -0.00106798 / 0.00106801 | -0.00247076 / 0.00247074 | -0.00249142 / 0.00249144 | 8.34499e-09 / 8.34499e-09 | -0.000209876 / 0.000209891 | -0.00118628 / 0.00118632 | -0.00165065 / 0.00165067 |
 | MUON_SAGITTA_RESBIAS | 1.06545e-05 / -1.06378e-05 | 4.49253e-08 / 4.49253e-08 | 0.000234732 / -0.000234686 | -3.13098e-05 / 3.12575e-05 | -0.000127998 / 0.000127931 | 6.8751e-05 / -6.87728e-05 | 9.74533e-09 / 9.74533e-09 | 8.34499e-09 / 8.34499e-09 | 7.45238e-09 / 7.45238e-09 | -1.29998e-08 / -1.29998e-08 | -1.06982e-05 / 1.06544e-05 |
 | MUON_SAGITTA_RHO | -3.09464e-08 / -3.09464e-08 | 4.49253e-08 / 4.49253e-08 | -1.54206e-08 / -1.54206e-08 | 2.6279e-08 / 2.6279e-08 | -3.37939e-08 / -3.37939e-08 | -1.09064e-08 / -1.09064e-08 | 9.74533e-09 / 9.74533e-09 | 8.34499e-09 / 8.34499e-09 | 7.45238e-09 / 7.45238e-09 | -1.29998e-08 / -1.29998e-08 | 9.40797e-09 / 9.40797e-09 |
 | t#bar{t}Z norm. | 0.103616 / -0.103616 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 |    nan    |    nan    |
 | t#bar{t}Z QCD | -0.0061439 / 0.00614384 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 |    nan    |    nan    |
 | t#bar{t}Z Generator | 0.183165 / -0.183165 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 |    nan    |    nan    |
 | t#bar{t}Z #mu_{R} and #mu_{F} | 0.00779132 / -0.00779132 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 |    nan    |    nan    |
 | t#bar{t}Z #mu_{R} | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 |    nan    |    nan    |
 | t#bar{t}Z #mu_{F} | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 |    nan    |    nan    |
 | tWZ norm. | 0.040959 / -0.040959 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 |    nan    |    nan    |
 | tWZ DR | 0.0478097 / -0.0478097 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 |    nan    |    nan    |
 | Luminosity | 0.017 / -0.017 | 0.017 / -0.017 | 0.017 / -0.017 | 0.017 / -0.017 | 0.017 / -0.017 | 0.017 / -0.017 | 0 / 0 | 0.017 / -0.017 | 0.017 / -0.017 | 0.017 / -0.017 | 0.017 / -0.017 |
 | softmu_SF_ID_STAT | 0.000338284 / -0.000338284 | 0.000343159 / -0.000343159 | 0.000353323 / -0.000353323 | 0.000301706 / -0.000301706 | 0.000282069 / -0.000282069 | 0.000346735 / -0.000346735 | 0.000276557 / -0.000276557 | 0.000153442 / -0.000153442 | 0.000237683 / -0.000237683 | 0.000346233 / -0.000346233 | 0.000232738 / -0.000232738 |
 | softmu_SF_ID_SYST | 0.000812348 / -0.000812348 | 0.000839585 / -0.000839585 | 0.000829219 / -0.000829219 | 0.000777745 / -0.000777745 | 0.000720096 / -0.000720096 | 0.000869906 / -0.000869906 | 0.000791883 / -0.000791883 | 0.000332794 / -0.000332794 | 0.000562805 / -0.000562805 | 0.001189 / -0.001189 | 0.000807417 / -0.000807417 |
 | softmu_SF_ID_STAT_LOWPT | 0.00311262 / -0.00311262 | 0.00300776 / -0.00300776 | 0.00314521 / -0.00314521 | 0.00377732 / -0.00377732 | 0.00354022 / -0.00354022 | 0.00301839 / -0.00301839 | 0.00341895 / -0.00341895 | 0.00457932 / -0.00457932 | 0.00430739 / -0.00430739 | 0.00179717 / -0.00179717 | 0.00230995 / -0.00230995 |
 | softmu_SF_ID_SYST_LOWPT | 0.0166081 / -0.0166081 | 0.0171145 / -0.0171145 | 0.0152284 / -0.0152284 | 0.0191817 / -0.0191817 | 0.0208284 / -0.0208284 | 0.0180966 / -0.0180966 | 0.0168543 / -0.0168543 | 0.0162647 / -0.0162647 | 0.021532 / -0.021532 | 0.0136366 / -0.0136366 | 0.018377 / -0.018377 |
 | t#bar{t}W norm. | 0 / 0 | 0.15 / -0.15 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 |    nan    |    nan    |
 | t#bar{t}H norm. | 0 / 0 | 0 / 0 | 0.15 / -0.15 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 |    nan    |    nan    |
 | VV+LF norm. | 0 / 0 | 0 / 0 | 0 / 0 | 0.2 / -0.2 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 |    nan    |    nan    |
 | VV+LF Generator | 0 / 0 | 0 / 0 | 0 / 0 | 0.466795 / -0.466795 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 |    nan    |    nan    |
 | VV+LF_1_Jet | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 |    nan    |    nan    |
 | VV+LF_2_Jet | 0 / 0 | 0 / 0 | 0 / 0 | 0.188608 / -0.188608 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 |    nan    |    nan    |
 | VV+LF_3_Jet | 0 / 0 | 0 / 0 | 0 / 0 | 0.120843 / -0.120843 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 |    nan    |    nan    |
 | VV+LF_4_Jet | 0 / 0 | 0 / 0 | 0 / 0 | 0.0615774 / -0.0615774 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 |    nan    |    nan    |
 | VV+LF_5_Jet | 0 / 0 | 0 / 0 | 0 / 0 | 0.0360126 / -0.0360126 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 |    nan    |    nan    |
 | VV+HF norm. | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0.3 / -0.3 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 |    nan    |    nan    |
 | VV+HF Generator | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0.521038 / -0.521038 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 |    nan    |    nan    |
 | VV+HF_1_Jet | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 |    nan    |    nan    |
 | VV+HF_2_Jet | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0.162928 / -0.162928 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 |    nan    |    nan    |
 | VV+HF_3_Jet | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0.12863 / -0.12863 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 |    nan    |    nan    |
 | VV+HF_4_Jet | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0.0725222 / -0.0725222 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 |    nan    |    nan    |
 | VV+HF_5_Jet | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0.0543582 / -0.0543582 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 |    nan    |    nan    |
 | tZ norm. | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0.14 / -0.14 | 0 / 0 | 0 / 0 | 0 / 0 |    nan    |    nan    |
 | tZ QCD | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | -0.0762072 / 0.0762073 | 0 / 0 | 0 / 0 | 0 / 0 |    nan    |    nan    |
 | t#bar{t} PS | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | -0.0119018 / 0.0119018 | 0 / 0 | 0 / 0 |    nan    |    nan    |
 | t#bar{t} hdamp | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0.00255282 / -0.00255282 | 0 / 0 | 0 / 0 |    nan    |    nan    |
 | t#bar{t} PDF | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0.00541439 / -0.00541439 | 0 / 0 | 0 / 0 |    nan    |    nan    |
 | t#bar{t} A14 tune (ISR) | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0.00148962 / -0.00148962 | 0 / 0 | 0 / 0 |    nan    |    nan    |
 | t#bar{t} FSR | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0.120583 / -0.120583 | 0 / 0 | 0 / 0 |    nan    |    nan    |
 | t#bar{t} #mu_{R} and #mu_{F} | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 |    nan    |    nan    |
 | t#bar{t} #mu_{R} | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 |    nan    |    nan    |
 | t#bar{t} #mu_{F} | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 |    nan    |    nan    |
 | t#bar{t} non-prompt lep. (photon conv.) | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0.186564 / -0.186564 | 0 / 0 | 0 / 0 |    nan    |    nan    |
 | t#bar{t} non-prompt lep. (b-decay) | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0.104987 / -0.104987 | 0 / 0 | 0 / 0 |    nan    |    nan    |
 | Other fakes norm. | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 1 / -1 | 0 / 0 |    nan    |    nan    |
 | Other norm. | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0.5 / -0.5 |    nan    |    nan    |
 | GlobalReduction_JET_RelativeNonClosure_AFII | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0.000802139 / -0.000802165 | 0.000612784 / -0.000612765 |
 | GlobalReduction_JET_PunchThrough_AFII | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | -1.29998e-08 / -1.29998e-08 | 9.40797e-09 / 9.40797e-09 |
 | GlobalReduction_JET_JER_DataVsMC_AFII | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | -0.813156 / 0.813156 | -0.654409 / 0.654409 |
 | Signal #mu_{R} and #mu_{F} | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0.0351403 / -0.0351403 | 0.0198587 / -0.0198587 |
 | Signal #mu_{R} | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 |
 | Signal #mu_{F} | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 |
 | #sigma_{t#bar{t}} | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 |    nan    | 0.055 / -0.055 |
