 |       | t#bar{t}Z+tWZ      | t#bar{t}W      | t#bar{t}H      | VV+LF      | VV+HF      | tZ      | t#bar{t}+Wt      | Other fakes      | Other      | FCNC (c)tZ      | FCNC t#bar{t}(cZ) |
 | GlobalReduction_JET_SingleParticle_HighPt | -3.14657e-08 / -3.14657e-08 | 3.27666e-08 / 3.27666e-08 | 2.40585e-08 / 2.40585e-08 | 3.1218e-08 / 3.1218e-08 | 3.4312e-08 / 3.4312e-08 | -3.42177e-09 / -3.42177e-09 | -2.04892e-10 / -2.04892e-10 | -5.8868e-09 / -5.8868e-09 | 1.47608e-08 / 1.47608e-08 | -nan / -nan | -nan / -nan |
 | MET_SoftTrk_ResoPara | 8.51086e-05 / -8.51087e-05 | 3.23114e-08 / -3.23114e-08 | -4.82527e-05 / 4.82527e-05 | 1.91345e-05 / -1.91345e-05 | 5.26764e-07 / -5.26764e-07 | -7.0132e-05 / 7.01319e-05 | -2.02045e-10 / 2.02046e-10 | -5.80502e-09 / 5.80502e-09 | 1.45557e-08 / -1.45557e-08 | -nan / -nan | -nan / -nan |
 | MET_SoftTrk_ResoPerp | 3.87404e-05 / -3.87404e-05 | 3.22569e-08 / -3.22569e-08 | -5.38484e-05 / 5.38484e-05 | 1.91022e-05 / -1.91022e-05 | -6.46409e-08 / 6.46409e-08 | -2.04759e-05 / 2.04759e-05 | -2.01704e-10 / 2.01704e-10 | -5.79522e-09 / 5.79522e-09 | -1.45311e-08 / 1.45311e-08 | -nan / -nan | -nan / -nan |
 | MET_SoftTrk_Scale | 6.57161e-06 / -6.55841e-06 | 3.37793e-08 / 3.01024e-08 | 2.48021e-08 / 2.21023e-08 | 3.27768e-05 / -3.27798e-05 | 3.53725e-08 / 3.15221e-08 | 2.02495e-05 / -2.02562e-05 | -2.11224e-10 / -1.88231e-10 | -6.06874e-09 / -5.40814e-09 | 1.5217e-08 / 1.35606e-08 | -nan / -nan | -nan / -nan |
 | MUON_ID | -0.000162078 / 0.000162091 | -0.000764727 / 0.00076472 | 8.94478e-05 / -8.94634e-05 | -0.00204667 / 0.00204667 | -0.000346076 / 0.000346046 | -0.00100873 / 0.00100872 | 0.00277237 / -0.00277237 | 0.000131458 / -0.000131469 | -0.00163878 / 0.00163881 | -nan / -nan | -nan / -nan |
 | MUON_MS | 0.000239016 / -0.000239003 | 0.000441915 / -0.000441923 | 4.68726e-07 / -4.84525e-07 | -0.000920169 / 0.000920161 | -0.000242733 / 0.000242701 | 2.94455e-05 / -2.94523e-05 | -0.000929109 / 0.000929104 | 0.000717399 / -0.000717413 | -0.00193047 / 0.00193048 | -nan / -nan | -nan / -nan |
 | MUON_SCALE | 9.749e-05 / -9.74767e-05 | 0.000647301 / -0.000647311 | -0.000313166 / 0.000313214 | 8.31682e-05 / -8.31712e-05 | 8.75412e-05 / -8.74732e-05 | 0.000655585 / -0.000655595 | -0.00217676 / 0.00217673 | -0.000899976 / 0.000899958 | 0.00169972 / -0.00169971 | -nan / -nan | -nan / -nan |
 | MUON_SAGITTA_RESBIAS | -1.60145e-05 / 1.6028e-05 | 3.27666e-08 / 3.27666e-08 | 2.40585e-08 / 2.40585e-08 | -5.2786e-05 / 5.2783e-05 | -2.08604e-05 / 2.0829e-05 | 9.33206e-06 / -9.33891e-06 | -2.04891e-10 / -2.04891e-10 | -5.8868e-09 / -5.8868e-09 | 1.47608e-08 / 1.47608e-08 | -nan / -nan | -nan / -nan |
 | MUON_SAGITTA_RHO | -3.14657e-08 / -3.14657e-08 | 3.27666e-08 / 3.27666e-08 | 2.40585e-08 / 2.40585e-08 | 3.1218e-08 / 3.1218e-08 | 3.4312e-08 / 3.4312e-08 | -3.42177e-09 / -3.42177e-09 | -2.04891e-10 / -2.04891e-10 | -5.8868e-09 / -5.8868e-09 | 1.47608e-08 / 1.47608e-08 | -nan / -nan | -nan / -nan |
 | t#bar{t}Z norm. | 0.0781487 / -0.0772898 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | -nan / -nan | -nan / -nan |
 | t#bar{t}Z QCD | 0.0109167 / -0.0109174 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | -nan / -nan | -nan / -nan |
 | t#bar{t}Z Generator | 0.0245119 / -0.0245119 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | -nan / -nan | -nan / -nan |
 | t#bar{t}Z #mu_{R} and #mu_{F} | 0.0100913 / -0.0100921 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | -nan / -nan | -nan / -nan |
 | t#bar{t}Z #mu_{R} | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | -nan / -nan | -nan / -nan |
 | t#bar{t}Z #mu_{F} | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | -nan / -nan | -nan / -nan |
 | tWZ norm. | 0.0509969 / -0.0510509 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | -nan / -nan | -nan / -nan |
 | tWZ DR | 0.0331803 / -0.0332197 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | -nan / -nan | -nan / -nan |
 | Luminosity | 0.0167397 / -0.0167437 | 0.0167397 / -0.0167437 | 0.0167397 / -0.0167437 | 0.0167397 / -0.0167437 | 0.0167397 / -0.0167437 | 0.0167397 / -0.0167437 | 0 / 0 | 0.0167397 / -0.0167437 | 0.0167397 / -0.0167437 | -nan / -nan | -nan / -nan |
 | t#bar{t}W norm. | 0 / 0 | 0.148258 / -0.148273 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | -nan / -nan | -nan / -nan |
 | t#bar{t}H norm. | 0 / 0 | 0 / 0 | 0.14872 / -0.148896 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | -nan / -nan | -nan / -nan |
 | VV+LF norm. | 0 / 0 | 0 / 0 | 0 / 0 | 0.191468 / -0.190076 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | -nan / -nan | -nan / -nan |
 | VV+LF Generator | 0 / 0 | 0 / 0 | 0 / 0 | 0.466973 / -0.476441 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | -nan / -nan | -nan / -nan |
 | VV+LF_1_Jet | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | -nan / -nan | -nan / -nan |
 | VV+LF_2_Jet | 0 / 0 | 0 / 0 | 0 / 0 | 0.126609 / -0.126782 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | -nan / -nan | -nan / -nan |
 | VV+LF_3_Jet | 0 / 0 | 0 / 0 | 0 / 0 | 0.141855 / -0.141978 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | -nan / -nan | -nan / -nan |
 | VV+LF_4_Jet | 0 / 0 | 0 / 0 | 0 / 0 | 0.0932834 / -0.0933637 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | -nan / -nan | -nan / -nan |
 | VV+LF_5_Jet | 0 / 0 | 0 / 0 | 0 / 0 | 0.0660499 / -0.0660837 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | -nan / -nan | -nan / -nan |
 | VV+HF norm. | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0.215277 / -0.189782 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | -nan / -nan | -nan / -nan |
 | VV+HF Generator | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0.313557 / -0.325344 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | -nan / -nan | -nan / -nan |
 | VV+HF_1_Jet | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | -nan / -nan | -nan / -nan |
 | VV+HF_2_Jet | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0.0969852 / -0.0989481 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | -nan / -nan | -nan / -nan |
 | VV+HF_3_Jet | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0.130749 / -0.131785 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | -nan / -nan | -nan / -nan |
 | VV+HF_4_Jet | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0.093394 / -0.0935829 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | -nan / -nan | -nan / -nan |
 | VV+HF_5_Jet | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0.0733395 / -0.0735599 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | -nan / -nan | -nan / -nan |
 | tZ norm. | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0.137294 / -0.137582 | 0 / 0 | 0 / 0 | 0 / 0 | -nan / -nan | -nan / -nan |
 | tZ QCD | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | -0.0548467 / 0.0548295 | 0 / 0 | 0 / 0 | 0 / 0 | -nan / -nan | -nan / -nan |
 | #mu_{t#bar{t}+Wt} | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0.272133 / -0.272133 | 0 / 0 | 0 / 0 | -nan / -nan | -nan / -nan |
 | t#bar{t} PS | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0.0639947 / -0.0640082 | 0 / 0 | 0 / 0 | -nan / -nan | -nan / -nan |
 | t#bar{t} hdamp | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0.00905983 / -0.00906267 | 0 / 0 | 0 / 0 | -nan / -nan | -nan / -nan |
 | t#bar{t} PDF | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0.00778605 / -0.00778647 | 0 / 0 | 0 / 0 | -nan / -nan | -nan / -nan |
 | t#bar{t} A14 tune (ISR) | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0.00349159 / -0.00349171 | 0 / 0 | 0 / 0 | -nan / -nan | -nan / -nan |
 | t#bar{t} FSR | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0.0117575 / -0.0117394 | 0 / 0 | 0 / 0 | -nan / -nan | -nan / -nan |
 | t#bar{t} #mu_{R} and #mu_{F} | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | -nan / -nan | -nan / -nan |
 | t#bar{t} #mu_{R} | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | -nan / -nan | -nan / -nan |
 | t#bar{t} #mu_{F} | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | -nan / -nan | -nan / -nan |
 | t#bar{t} non-prompt lep. (photon conv.) | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0.160514 / -0.155573 | 0 / 0 | 0 / 0 | -nan / -nan | -nan / -nan |
 | t#bar{t} non-prompt lep. (b-decay) | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0.110858 / -0.111097 | 0 / 0 | 0 / 0 | -nan / -nan | -nan / -nan |
 | Other fakes norm. | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0.832701 / -0.756933 | 0 / 0 | -nan / -nan | -nan / -nan |
 | Other norm. | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0.545452 / -0.513501 | -nan / -nan | -nan / -nan |
 | GlobalReduction_JET_RelativeNonClosure_AFII | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | -nan / -nan | -nan / -nan |
 | GlobalReduction_JET_PunchThrough_AFII | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | -nan / -nan | -nan / -nan |
 | GlobalReduction_JET_JER_DataVsMC_AFII | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | -nan / -nan | -nan / -nan |
 | Signal #mu_{R} and #mu_{F} | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | -nan / -nan | -nan / -nan |
 | Signal #mu_{R} | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | -nan / -nan | -nan / -nan |
 | Signal #mu_{F} | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | -nan / -nan | -nan / -nan |
 | #sigma_{t#bar{t}} | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | -nan / -nan | -nan / -nan |
