 |       | t#bar{t}Z+tWZ      | t#bar{t}W      | t#bar{t}H      | VV+LF      | VV+HF      | tZ      | t#bar{t}+Wt      | Other fakes      | Other      | FCNC (c)tZ      | FCNC t#bar{t}(cZ) |
 | bTagSF_eigenvars_B_0 | 0.00881955 / -0.00881955 | 0.0197752 / -0.0197752 | 0.0152909 / -0.0152909 | 6.09921e-05 / -6.09921e-05 | -0.00484327 / 0.00484327 | -0.000680432 / 0.000680432 | -0.00379702 / 0.00379702 | -0.00938244 / 0.00938244 | 0.0013885 / -0.0013885 | -0.0120474 / 0.0120474 | -0.0138308 / 0.0138308 |
 | bTagSF_eigenvars_B_1 | 0.0013597 / -0.0013597 | 0.00513692 / -0.00513692 | 0.00332565 / -0.00332565 | -6.88125e-06 / 6.88125e-06 | -0.00131418 / 0.00131418 | -0.00191691 / 0.00191691 | -0.00231829 / 0.00231829 | -0.00143457 / 0.00143457 | 0.00160663 / -0.00160663 | -0.00556864 / 0.00556864 | -0.0042208 / 0.0042208 |
 | bTagSF_eigenvars_B_2 | -0.001266 / 0.001266 | -0.00393124 / 0.00393124 | -0.00282773 / 0.00282773 | 5.9868e-06 / -5.9868e-06 | 0.000791085 / -0.000791085 | 0.00104404 / -0.00104404 | 0.00198365 / -0.00198365 | 0.00125246 / -0.00125246 | -0.000271294 / 0.000271294 | 0.0033898 / -0.0033898 | 0.0033355 / -0.0033355 |
 | bTagSF_eigenvars_B_3 | 0.00033497 / -0.00033497 | 0.000512583 / -0.000512583 | 0.000210177 / -0.000210177 | -3.24291e-06 / 3.24291e-06 | -0.000166939 / 0.000166939 | 0.00025586 / -0.00025586 | -7.62819e-05 / 7.62819e-05 | -0.000321611 / 0.000321611 | -0.000529608 / 0.000529608 | 0.000127287 / -0.000127287 | -0.000290625 / 0.000290625 |
 | bTagSF_eigenvars_B_4 | 1.44751e-05 / -1.44751e-05 | 0.000165223 / -0.000165223 | 0.000118385 / -0.000118385 | 5.78858e-07 / -5.78858e-07 | 5.12685e-06 / -5.12685e-06 | -7.06408e-05 / 7.06408e-05 | -0.00012365 / 0.00012365 | 0.000149719 / -0.000149719 | 2.09996e-05 / -2.09996e-05 | -0.000101115 / 0.000101115 | -9.71455e-05 / 9.71455e-05 |
 | bTagSF_eigenvars_B_5 | -4.16465e-06 / 4.16465e-06 | -2.86727e-05 / 2.86727e-05 | -6.78838e-07 / 6.78838e-07 | -1.30431e-07 / 1.30431e-07 | -4.25804e-06 / 4.25804e-06 | -9.48507e-07 / 9.48507e-07 | -2.06073e-06 / 2.06073e-06 | -5.09464e-05 / 5.09464e-05 | 1.47318e-05 / -1.47318e-05 | 6.05472e-07 / -6.05472e-07 | -1.63743e-07 / 1.63743e-07 |
 | bTagSF_eigenvars_B_6 | -1.95666e-07 / 1.95666e-07 | -2.13347e-06 / 2.13347e-06 | -1.84259e-06 / 1.84259e-06 | 1.88215e-08 / -1.88215e-08 | 1.83201e-08 / -1.83201e-08 | 3.24619e-07 / -3.24619e-07 | 6.27201e-07 / -6.27201e-07 | 1.96667e-06 / -1.96667e-06 | -6.64571e-06 / 6.64571e-06 | 2.05355e-07 / -2.05355e-07 | 8.78156e-07 / -8.78156e-07 |
 | bTagSF_eigenvars_B_7 | 1.24558e-07 / -1.24558e-07 | 7.09351e-07 / -7.09351e-07 | 8.51489e-09 / -8.51489e-09 | -1.5181e-09 / 1.5181e-09 | -3.55238e-08 / 3.55238e-08 | -2.96341e-08 / 2.96341e-08 | 2.73695e-07 / -2.73695e-07 | 1.01451e-07 / -1.01451e-07 | 3.00561e-07 / -3.00561e-07 | -8.40553e-08 / 8.40553e-08 | 6.86498e-08 / -6.86498e-08 |
 | bTagSF_eigenvars_B_8 | 1.93018e-09 / -1.93018e-09 | -1.50106e-08 / 1.50106e-08 | -4.60903e-09 / 4.60903e-09 | -3.62589e-11 / 3.62589e-11 | 4.73148e-09 / -4.73148e-09 | -6.40182e-09 / 6.40182e-09 | 8.07953e-10 / -8.07953e-10 | -3.29287e-08 / 3.29287e-08 | -3.10501e-08 / 3.10501e-08 | -7.63786e-09 / 7.63786e-09 | 1.11091e-08 / -1.11091e-08 |
 | bTagSF_eigenvars_C_0 | 0.00234186 / -0.00234186 | 0.000901728 / -0.000901728 | 0.00281437 / -0.00281437 | -0.00713389 / 0.00713389 | -0.028104 / 0.028104 | 0.000559017 / -0.000559017 | 0.000385076 / -0.000385076 | -0.016232 / 0.016232 | -0.022108 / 0.022108 | 0.00247255 / -0.00247255 | 0.00686077 / -0.00686077 |
 | bTagSF_eigenvars_C_1 | 4.10305e-05 / -4.10305e-05 | -1.57081e-05 / 1.57081e-05 | 4.49259e-05 / -4.49259e-05 | 0.000387583 / -0.000387583 | -0.00299343 / 0.00299343 | 4.20543e-05 / -4.20543e-05 | 2.37282e-05 / -2.37282e-05 | -0.000242026 / 0.000242026 | -0.00247522 / 0.00247522 | -0.000129302 / 0.000129302 | 0.000324031 / -0.000324031 |
 | bTagSF_eigenvars_C_2 | -0.000126214 / 0.000126214 | -1.13887e-05 / 1.13887e-05 | -0.000114655 / 0.000114655 | 0.000169728 / -0.000169728 | 0.00125838 / -0.00125838 | -4.49066e-05 / 4.49066e-05 | 1.52977e-06 / -1.52977e-06 | 0.00129594 / -0.00129594 | 0.00267493 / -0.00267493 | -5.92891e-05 / 5.92891e-05 | -0.000588792 / 0.000588792 |
 | bTagSF_eigenvars_C_3 | 3.82359e-05 / -3.82359e-05 | 6.38851e-06 / -6.38851e-06 | 3.79933e-05 / -3.79933e-05 | -0.000120227 / 0.000120227 | -0.000339205 / 0.000339205 | 1.11947e-05 / -1.11947e-05 | 2.87335e-05 / -2.87335e-05 | -0.000261614 / 0.000261614 | -2.42382e-05 / 2.42382e-05 | 4.11704e-05 / -4.11704e-05 | 6.81294e-05 / -6.81294e-05 |
 | bTagSF_eigenvars_Light_0 | 0.00146424 / -0.00146424 | 0.000779381 / -0.000779381 | 0.000998667 / -0.000998667 | -0.126257 / 0.126257 | -0.00176488 / 0.00176488 | 0.000501 / -0.000501 | 0.00172147 / -0.00172147 | 0.00182066 / -0.00182066 | -0.00451759 / 0.00451759 | 0.000729446 / -0.000729446 | 0.000399969 / -0.000399969 |
 | bTagSF_eigenvars_Light_1 | -0.000193468 / 0.000193468 | 2.99543e-05 / -2.99543e-05 | -1.96501e-05 / 1.96501e-05 | 0.00730178 / -0.00730178 | 0.000173148 / -0.000173148 | -2.10424e-05 / 2.10424e-05 | -0.000319783 / 0.000319783 | -0.00041339 / 0.00041339 | 0.000369296 / -0.000369296 | -0.000175557 / 0.000175557 | -9.9665e-05 / 9.9665e-05 |
