 |       | t#bar{t}Z+tWZ      | t#bar{t}W      | t#bar{t}H      | VV+LF      | VV+HF      | tZ      | t#bar{t}+Wt      | Other fakes      | Other      | FCNC (c)tZ      | FCNC t#bar{t}(cZ) |
 | MET_SoftTrk_ResoPerp | 0.00687609 / -0.00687534 | 0.0233504 / -0.023341 | -0.00403076 / 0.00403101 | -0.00323512 / 0.00323528 | -0.00849752 / 0.00849859 | -0.0349525 / 0.0349679 | 0.0412567 / -0.0412248 | -0.0597884 / 0.0598266 | 1.4996 / -1 | -0.0493086 / 0.0493366 | -0.000136921 / 0.000136921 |
 | MET_SoftTrk_Scale | -0.00307145 / 0.00307132 | -0.00649934 / 0.00649859 | -0.00143354 / 0.00143335 | -0.00888283 / 0.00888144 | -0.0084174 / 0.0084162 | -0.012384 / 0.0123813 | 0.00445597 / -0.00445635 | 0.0679467 / -0.0680398 | 0.383476 / -0.0578942 | -0.0230052 / 0.0229959 | -0.0159417 / 0.0159374 |
 | MUON_ID | -0.00236088 / 0.00236083 | -0.00462262 / 0.00462259 | 0.00340717 / -0.00340716 | -0.00245331 / 0.00245338 | -0.00232557 / 0.00232554 | 0.000601864 / -0.00060188 | 0.0074529 / -0.00745292 | -0.0656249 / 0.065611 | -0.055484 / 0.0554755 | -0.00365855 / 0.00365852 | 0.0121251 / -0.012125 |
 | MUON_MS | -0.00260686 / 0.00260682 | -0.00441104 / 0.0044109 | 0.00578189 / -0.00578209 | 0.00516604 / -0.00516619 | -0.00116145 / 0.00116136 | -0.000756322 / 0.000756091 | -0.00516477 / 0.00516459 | 0.0315884 / -0.0315949 | -0.0416154 / 0.0416069 | 0.00728166 / -0.00728223 | -0.0137216 / 0.0137206 |
 | MUON_SCALE | 0.000191636 / -0.000191687 | 0.00372264 / -0.00372269 | 0.00262047 / -0.00262052 | -0.00277086 / 0.00277075 | -0.000794868 / 0.000794887 | -0.0051274 / 0.0051272 | -0.00553279 / 0.00553253 | 0.0211323 / -0.0211357 | -0.0448827 / 0.0448683 | -0.0087743 / 0.00877397 | -0.00708876 / 0.00708837 |
 | MUON_SAGITTA_RESBIAS | -0.000129449 / 0.000129398 | 3.54492e-08 / 3.54492e-08 | 3.53431e-08 / 3.53431e-08 | -4.98225e-08 / -4.98225e-08 | -0.00015427 / 0.000154294 | -5.72656e-05 / 5.72684e-05 | -1.50007e-08 / -1.50007e-08 | -5.34535e-10 / -5.34535e-10 | -2.39581e-08 / -2.39581e-08 | 3.062e-08 / 3.062e-08 | 2.39383e-08 / 2.39383e-08 |
 | MUON_SAGITTA_RHO | 2.70876e-08 / 2.70876e-08 | 3.54492e-08 / 3.54492e-08 | 3.53431e-08 / 3.53431e-08 | -4.98225e-08 / -4.98225e-08 | 1.20666e-08 / 1.20666e-08 | 1.38715e-09 / 1.38715e-09 | -1.50007e-08 / -1.50007e-08 | -5.34535e-10 / -5.34535e-10 | -2.39581e-08 / -2.39581e-08 | 3.062e-08 / 3.062e-08 | 2.39383e-08 / 2.39383e-08 |
 | t#bar{t}Z norm. | 0.0619418 / -0.0614723 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 |
 | t#bar{t}Z QCD | -0.0705781 / 0.0704958 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 |
 | t#bar{t}Z Generator | 0.13805 / -0.138471 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 |
 | t#bar{t}Z #mu_{R} and #mu_{F} | 0.0184266 / -0.0184305 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 |
 | t#bar{t}Z #mu_{R} | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 |
 | t#bar{t}Z #mu_{F} | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 |
 | tWZ norm. | 0.0941657 / -0.094429 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 |
 | tWZ DR | 0.0463229 / -0.0464265 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 |
 | Luminosity | 0.0167206 / -0.0167248 | 0.0167206 / -0.0167248 | 0.0167206 / -0.0167248 | 0.0167206 / -0.0167248 | 0.0167206 / -0.0167248 | 0.0167206 / -0.0167248 | 0 / 0 | 0.0167206 / -0.0167248 | 0.0167206 / -0.0167248 | 0.0167206 / -0.0167248 | 0.0167206 / -0.0167248 |
 | stat_SBCR2_bin_0 | 0.00445653 / -0.00445653 | 0.00519879 / -0.00519879 | 0.00603019 / -0.00603019 | 0.0147356 / -0.0147356 | 0.0104918 / -0.0104918 | 0.0112416 / -0.0112416 | 0.0092166 / -0.0092166 | 0.0190193 / -0.0190193 | 0.00475225 / -0.00475225 | 0.00373748 / -0.00373748 | 0.00354062 / -0.00354062 |
 | stat_SBCR2_bin_1 | 0.00665734 / -0.00665734 | 0.0164402 / -0.0164402 | 0.011854 / -0.011854 | 0.00743689 / -0.00743689 | 0.00779745 / -0.00779745 | 0.00915272 / -0.00915272 | 0.0106005 / -0.0106005 | 0.00846844 / -0.00846844 | 0.00487602 / -0.00487602 | 0.00493417 / -0.00493417 | 0.00836995 / -0.00836995 |
 | stat_SBCR2_bin_2 | 0.00528657 / -0.00528657 | 0.00793484 / -0.00793484 | 0.00909139 / -0.00909139 | 0.00494673 / -0.00494673 | 0.00662994 / -0.00662994 | 0.00696209 / -0.00696209 | 0.0107463 / -0.0107463 | 0.0061005 / -0.0061005 | 0.00249335 / -0.00249335 | 0.0037968 / -0.0037968 | 0.00666006 / -0.00666006 |
 | stat_SBCR2_bin_3 | 0.00448953 / -0.00448953 | 0.0071089 / -0.0071089 | 0.00684006 / -0.00684006 | 0.00368433 / -0.00368433 | 0.00566681 / -0.00566681 | 0.00548517 / -0.00548517 | 0.00842422 / -0.00842422 | 0.00495049 / -0.00495049 | 0.00237321 / -0.00237321 | 0.00363709 / -0.00363709 | 0.00797348 / -0.00797348 |
 | stat_SBCR2_bin_4 | 0.00680849 / -0.00680849 | 0.00816769 / -0.00816769 | 0.00933283 / -0.00933283 | 0.00643899 / -0.00643899 | 0.0056808 / -0.0056808 | 0.00677043 / -0.00677043 | 0.00708853 / -0.00708853 | 0.00686802 / -0.00686802 | 0.00419072 / -0.00419072 | 0.00542261 / -0.00542261 | 0.00684876 / -0.00684876 |
 | stat_SBCR2_bin_5 | 0.00720387 / -0.00720387 | 0.00544231 / -0.00544231 | 0.00603949 / -0.00603949 | 0.00439947 / -0.00439947 | 0.00662521 / -0.00662521 | 0.00496801 / -0.00496801 | 0.0043673 / -0.0043673 | 0.00233877 / -0.00233877 | 0.0273271 / -0.0273271 | 0.00639055 / -0.00639055 | 0.00786864 / -0.00786864 |
 | stat_SBCR2_bin_6 | 0.00814792 / -0.00814792 | 0.00249801 / -0.00249801 | 0.00282072 / -0.00282072 | 0.00582598 / -0.00582598 | 0.00495066 / -0.00495066 | 0.00461926 / -0.00461926 | 0.00265031 / -0.00265031 | 0.00444675 / -0.00444675 | 0.00211876 / -0.00211876 | 0.00948935 / -0.00948935 | 0.00783797 / -0.00783797 |
 | stat_SBCR2_bin_7 | 0.00833001 / -0.00833001 | 0.00123425 / -0.00123425 | 0.00131152 / -0.00131152 | 0.00515546 / -0.00515546 | 0.00459858 / -0.00459858 | 0.0036756 / -0.0036756 | 0.000361967 / -0.000361967 | 0.00145439 / -0.00145439 | 0.00346949 / -0.00346949 | 0.0129024 / -0.0129024 | 0.00333068 / -0.00333068 |
 | t#bar{t}W norm. | 0 / 0 | 0.148184 / -0.148212 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 |
 | t#bar{t}H norm. | 0 / 0 | 0 / 0 | 0.148707 / -0.148884 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 |
 | VV+LF norm. | 0 / 0 | 0 / 0 | 0 / 0 | 0.190829 / -0.189555 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 |
 | VV+LF Generator | 0 / 0 | 0 / 0 | 0 / 0 | 0.16864 / -0.168569 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 |
 | VV+LF_1_Jet | 0 / 0 | 0 / 0 | 0 / 0 | 0.235362 / -0.233535 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 |
 | VV+LF_2_Jet | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 |
 | VV+LF_3_Jet | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 |
 | VV+LF_4_Jet | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 |
 | VV+LF_5_Jet | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 |
 | VV+HF norm. | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0.21372 / -0.18872 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 |
 | VV+HF Generator | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0.0574258 / -0.0571645 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 |
 | VV+HF_1_Jet | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0.179753 / -0.170256 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 |
 | VV+HF_2_Jet | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 |
 | VV+HF_3_Jet | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 |
 | VV+HF_4_Jet | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 |
 | VV+HF_5_Jet | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 |
 | tZ norm. | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0.127654 / -0.12905 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 |
 | tZ QCD | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | -0.0537067 / 0.0536418 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 |
 | #mu_{t#bar{t}+Wt} | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0.271939 / -0.271939 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 |
 | t#bar{t} PS | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0.201169 / -0.201603 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 |
 | t#bar{t} hdamp | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | -0.0327979 / 0.032754 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 |
 | t#bar{t} PDF | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0.0137483 / -0.0137496 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 |
 | t#bar{t} A14 tune (ISR) | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0.00282946 / -0.00282955 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 |
 | t#bar{t} FSR | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0.0631552 / -0.0627177 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 |
 | t#bar{t} #mu_{R} and #mu_{F} | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 |
 | t#bar{t} #mu_{R} | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 |
 | t#bar{t} #mu_{F} | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 |
 | t#bar{t} non-prompt lep. (photon conv.) | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0.073232 / -0.0721944 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 |
 | t#bar{t} non-prompt lep. (b-decay) | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0.132282 / -0.132629 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 |
 | Other fakes norm. | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0.739842 / -0.700277 | 0 / 0 | 0 / 0 | 0 / 0 |
 | Other norm. | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0.541002 / -0.511856 | 0 / 0 | 0 / 0 |
 | #mu | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 48.1188 / -48.1188 | 48.1188 / -48.1188 |
 | GlobalReduction_JET_RelativeNonClosure_AFII | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0.00356366 / -0.00356345 | 0.00911179 / -0.00911236 |
 | GlobalReduction_JET_PunchThrough_AFII | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | -0.00104184 / 0.00104183 | 2.39383e-08 / 2.39383e-08 |
 | GlobalReduction_JET_JER_DataVsMC_AFII | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | -0.0173936 / 0.0173915 | -0.00871209 / 0.00871158 |
 | Signal #mu_{R} and #mu_{F} | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0.0385587 / -0.0385687 | 0.0567889 / -0.0568105 |
 | Signal #mu_{R} | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 |
 | Signal #mu_{F} | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 |
 | #sigma_{t#bar{t}} | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0.0546244 / -0.0546444 |
