 |       | t#bar{t}Z+tWZ      | t#bar{t}W      | t#bar{t}H      | VV+LF      | VV+HF      | tZ      | t#bar{t}+Wt      | Other fakes      | Other      | FCNC (c)tZ      | FCNC t#bar{t}(cZ) |
 | MET_SoftTrk_ResoPara | 5.05017e-05 / -5.05017e-05 | -1.65917e-08 / 1.65917e-08 | 2.4076e-08 / -2.4076e-08 | 1.96222e-05 / -1.96222e-05 | 5.32383e-07 / -5.32383e-07 | -7.52685e-05 / 7.52684e-05 | -4.67313e-08 / 4.67313e-08 | 3.51878e-09 / -3.51878e-09 | -4.02242e-08 / 4.02242e-08 | -0.000145269 / 0.000145269 | -1.57844e-08 / 1.57844e-08 |
 | MET_SoftTrk_ResoPerp | 1.96753e-05 / -1.96753e-05 | -2.94823e-11 / 2.94829e-11 | 2.05275e-08 / -2.05275e-08 | 1.96943e-05 / -1.96943e-05 | 4.00276e-06 / -4.00276e-06 | -2.20914e-05 / 2.20914e-05 | -1.70644e-08 / 1.70644e-08 | 3.53018e-09 / -3.53018e-09 | -4.03546e-08 / 4.03546e-08 | -0.000145738 / 0.000145738 | -6.63633e-05 / 6.63634e-05 |
 | MET_SoftTrk_Scale | 2.26368e-05 / -2.26462e-05 | 7.96804e-09 / 1.72247e-08 | 1.76414e-08 / 2.77924e-08 | 3.36721e-05 / -3.37047e-05 | 2.97286e-09 / 1.3918e-08 | 2.17679e-05 / -2.17614e-05 | -2.59262e-08 / -1.4116e-08 | 3.68196e-09 / 3.28741e-09 | 4.20896e-08 / 3.75794e-08 | -2.34755e-08 / -1.8025e-08 | -1.03251e-08 / 1.90591e-08 |
 | MUON_ID | -0.000194104 / 0.000194095 | -0.000129739 / 0.000129764 | 0.000376304 / -0.000376258 | -0.00207351 / 0.00207348 | -0.0003886 / 0.000388617 | -0.000879288 / 0.000879294 | 0.00318583 / -0.00318587 | 0.000142813 / -0.000142806 | -0.00381473 / 0.00381471 | -0.00328498 / 0.00328501 | -7.19329e-05 / 7.19417e-05 |
 | MUON_MS | 0.000289415 / -0.000289425 | -0.000243731 / 0.000243756 | -0.000284698 / 0.000284667 | -0.000966463 / 0.000966424 | -0.000123498 / 0.000123515 | 9.64812e-05 / -9.64746e-05 | -0.000987951 / 0.000987904 | 0.000779487 / -0.000779483 | -0.00217922 / 0.00217918 | -0.000603664 / 0.000603692 | 0.000184351 / -0.000184342 |
 | MUON_SCALE | -0.000254982 / 0.000254972 | -0.000446683 / 0.000446707 | -0.000910288 / 0.000910251 | 0.000180037 / -0.000180071 | -9.03713e-05 / 9.03885e-05 | 0.000391504 / -0.000391499 | -0.00306307 / 0.00306305 | -0.00097832 / 0.000978319 | 0.0017551 / -0.00175514 | -0.000937216 / 0.00093724 | -0.0012735 / 0.0012735 |
 | MUON_SAGITTA_RESBIAS | -1.36828e-05 / 1.36731e-05 | 1.29785e-08 / 1.29785e-08 | 2.34053e-08 / 2.34053e-08 | -9.64148e-05 / 9.64487e-05 | -2.76808e-05 / 2.76982e-05 | 1.00852e-05 / -1.00784e-05 | -2.06289e-08 / -2.06289e-08 | 3.5906e-09 / 3.5906e-09 | 4.10452e-08 / 4.10452e-08 | -8.51805e-05 / 8.52114e-05 | 4.46854e-06 / -4.45955e-06 |
 | MUON_SAGITTA_RHO | -4.86459e-09 / -4.86459e-09 | 1.29785e-08 / 1.29785e-08 | 2.34053e-08 / 2.34053e-08 | 1.69638e-08 / 1.69638e-08 | 8.70178e-09 / 8.70178e-09 | 3.36515e-09 / 3.36515e-09 | -2.06289e-08 / -2.06289e-08 | 3.5906e-09 / 3.5906e-09 | 4.10452e-08 / 4.10452e-08 | -2.13772e-08 / -2.13772e-08 | 4.49887e-09 / 4.49887e-09 |
 | t#bar{t}Z norm. | 0.0755635 / -0.0748441 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 |
 | t#bar{t}Z QCD | 0.00902025 / -0.00902131 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 |
 | t#bar{t}Z Generator | 0.0252562 / -0.0252654 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 |
 | t#bar{t}Z #mu_{R} and #mu_{F} | 0.00934177 / -0.00934276 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 |
 | t#bar{t}Z #mu_{R} | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 |
 | t#bar{t}Z #mu_{F} | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 |
 | tWZ norm. | 0.0526605 / -0.0527387 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 |
 | tWZ DR | 0.0341935 / -0.0342501 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 |
 | Luminosity | 0.0167206 / -0.0167248 | 0.0167206 / -0.0167248 | 0.0167206 / -0.0167248 | 0.0167206 / -0.0167248 | 0.0167206 / -0.0167248 | 0.0167206 / -0.0167248 | 0 / 0 | 0.0167206 / -0.0167248 | 0.0167206 / -0.0167248 | 0.0167206 / -0.0167248 | 0.0167206 / -0.0167248 |
 | cTagSF | 0.0151927 / -0.0153413 | 0.0151927 / -0.0153413 | 0.0151927 / -0.0153413 | 0.0151927 / -0.0153413 | 0.0151927 / -0.0153413 | 0.0151927 / -0.0153413 | 0.0151927 / -0.0153413 | 0.0151927 / -0.0153413 | 0.0151927 / -0.0153413 | 0.0151927 / -0.0153413 | 0.0151927 / -0.0153413 |
 | stat_SR1_bin_0 | 0.00188861 / -0.00188861 | 0.00193086 / -0.00193086 | 0.00198878 / -0.00198878 | 0.00238888 / -0.00238888 | 0.00227891 / -0.00227891 | 0.000581411 / -0.000581411 | 0.00111527 / -0.00111527 | 2.61191e-05 / -2.61191e-05 | 0.00187448 / -0.00187448 | 0.000342544 / -0.000342544 | 0.000139013 / -0.000139013 |
 | stat_SR1_bin_1 | 0.00230333 / -0.00230333 | 0.00254417 / -0.00254417 | 0.00261518 / -0.00261518 | 0.00196932 / -0.00196932 | 0.00210915 / -0.00210915 | 0.00117631 / -0.00117631 | 0.00166033 / -0.00166033 | 0.00130371 / -0.00130371 | 0.00109812 / -0.00109812 | 0.000820812 / -0.000820812 | 0.000490695 / -0.000490695 |
 | stat_SR1_bin_2 | 0.00200403 / -0.00200403 | 0.00168518 / -0.00168518 | 0.00202477 / -0.00202477 | 0.00152948 / -0.00152948 | 0.00169546 / -0.00169546 | 0.00141397 / -0.00141397 | 0.00200788 / -0.00200788 | 0.000597588 / -0.000597588 | 0.000804188 / -0.000804188 | 0.00141965 / -0.00141965 | 0.0007792 / -0.0007792 |
 | stat_SR1_bin_3 | 0.0023607 / -0.0023607 | 0.00170988 / -0.00170988 | 0.00230746 / -0.00230746 | 0.00213507 / -0.00213507 | 0.00214679 / -0.00214679 | 0.00257268 / -0.00257268 | 0.00233866 / -0.00233866 | 0.00327693 / -0.00327693 | 0.00421984 / -0.00421984 | 0.00295576 / -0.00295576 | 0.00153409 / -0.00153409 |
 | stat_SR1_bin_4 | 0.00211759 / -0.00211759 | 0.00191927 / -0.00191927 | 0.00193522 / -0.00193522 | 0.00186659 / -0.00186659 | 0.0020571 / -0.0020571 | 0.00281209 / -0.00281209 | 0.00231713 / -0.00231713 | 0.00480859 / -0.00480859 | 0.00422541 / -0.00422541 | 0.00310565 / -0.00310565 | 0.00200964 / -0.00200964 |
 | stat_SR1_bin_5 | 0.00174199 / -0.00174199 | 0.00153728 / -0.00153728 | 0.00144277 / -0.00144277 | 0.00173445 / -0.00173445 | 0.00184246 / -0.00184246 | 0.00262805 / -0.00262805 | 0.0023006 / -0.0023006 | 0.00384991 / -0.00384991 | 0.00090613 / -0.00090613 | 0.00347384 / -0.00347384 | 0.00254672 / -0.00254672 |
 | stat_SR1_bin_6 | 0.00122144 / -0.00122144 | 0.00111334 / -0.00111334 | 0.000983813 / -0.000983813 | 0.0016604 / -0.0016604 | 0.00124141 / -0.00124141 | 0.00217605 / -0.00217605 | 0.00182068 / -0.00182068 | 0.000931139 / -0.000931139 | 0.000387667 / -0.000387667 | 0.00245951 / -0.00245951 | 0.00232752 / -0.00232752 |
 | stat_SR1_bin_7 | 0.00104135 / -0.00104135 | 0.00140162 / -0.00140162 | 0.000976788 / -0.000976788 | 0.0013668 / -0.0013668 | 0.00121955 / -0.00121955 | 0.00203515 / -0.00203515 | 0.00173625 / -0.00173625 | 0.00207859 / -0.00207859 | 0.000408922 / -0.000408922 | 0.00209088 / -0.00209088 | 0.00278291 / -0.00278291 |
 | stat_SR1_bin_8 | 0.00106494 / -0.00106494 | 0.00163599 / -0.00163599 | 0.00116519 / -0.00116519 | 0.00101206 / -0.00101206 | 0.00110107 / -0.00110107 | 0.00222041 / -0.00222041 | 0.00159203 / -0.00159203 | 0.00289551 / -0.00289551 | 0.00430009 / -0.00430009 | 0.00183803 / -0.00183803 | 0.00408095 / -0.00408095 |
 | stat_SR1_bin_9 | 0.00047752 / -0.00047752 | 0.000873469 / -0.000873469 | 0.000493668 / -0.000493668 | 0.000444411 / -0.000444411 | 0.000422898 / -0.000422898 | 0.0012508 / -0.0012508 | 0.000648094 / -0.000648094 | 0.000423754 / -0.000423754 | 0.000127052 / -0.000127052 | 0.000762816 / -0.000762816 | 0.00384094 / -0.00384094 |
 | t#bar{t}W norm. | 0 / 0 | 0.148184 / -0.148212 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 |
 | t#bar{t}H norm. | 0 / 0 | 0 / 0 | 0.148707 / -0.148884 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 |
 | VV+LF norm. | 0 / 0 | 0 / 0 | 0 / 0 | 0.190829 / -0.189555 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 |
 | VV+LF Generator | 0 / 0 | 0 / 0 | 0 / 0 | 0.456102 / -0.46552 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 |
 | VV+LF_1_Jet | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 |
 | VV+LF_2_Jet | 0 / 0 | 0 / 0 | 0 / 0 | 0.128618 / -0.12886 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 |
 | VV+LF_3_Jet | 0 / 0 | 0 / 0 | 0 / 0 | 0.142039 / -0.142202 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 |
 | VV+LF_4_Jet | 0 / 0 | 0 / 0 | 0 / 0 | 0.0908132 / -0.0908946 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 |
 | VV+LF_5_Jet | 0 / 0 | 0 / 0 | 0 / 0 | 0.0640607 / -0.0640972 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 |
 | VV+HF norm. | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0.21372 / -0.18872 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 |
 | VV+HF Generator | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0.299557 / -0.308464 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 |
 | VV+HF_1_Jet | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 |
 | VV+HF_2_Jet | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0.091272 / -0.0937693 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 |
 | VV+HF_3_Jet | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0.121172 / -0.123227 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 |
 | VV+HF_4_Jet | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0.0899709 / -0.0902598 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 |
 | VV+HF_5_Jet | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0.0654086 / -0.0657863 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 |
 | tZ norm. | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0.127654 / -0.12905 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 |
 | tZ QCD | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | -0.0518387 / 0.0517783 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 |
 | #mu_{t#bar{t}+Wt} | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0.271939 / -0.271939 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 |
 | t#bar{t} PS | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0.0365141 / -0.0365326 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 |
 | t#bar{t} hdamp | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0.00820404 / -0.00820655 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 |
 | t#bar{t} PDF | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0.0077913 / -0.00779173 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 |
 | t#bar{t} A14 tune (ISR) | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0.00110271 / -0.00110272 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 |
 | t#bar{t} FSR | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | -0.0105595 / 0.0105735 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 |
 | t#bar{t} #mu_{R} and #mu_{F} | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 |
 | t#bar{t} #mu_{R} | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 |
 | t#bar{t} #mu_{F} | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 |
 | t#bar{t} non-prompt lep. (photon conv.) | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0.155027 / -0.150179 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 |
 | t#bar{t} non-prompt lep. (b-decay) | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0.113953 / -0.114196 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 |
 | Other fakes norm. | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0.739842 / -0.700277 | 0 / 0 | 0 / 0 | 0 / 0 |
 | Other norm. | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0.541002 / -0.511856 | 0 / 0 | 0 / 0 |
 | #mu | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 48.1188 / -48.1188 | 48.1188 / -48.1188 |
 | GlobalReduction_JET_RelativeNonClosure_AFII | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0.00284129 / -0.00284138 | 0.00200525 / -0.00200533 |
 | GlobalReduction_JET_PunchThrough_AFII | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | -2.09627e-08 / -2.17919e-08 | 4.49854e-09 / 4.49876e-09 |
 | GlobalReduction_JET_JER_DataVsMC_AFII | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0.0043888 / -0.00438893 | 0.00140178 / -0.00140179 |
 | Signal #mu_{R} and #mu_{F} | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0.0237747 / -0.0237785 | 0.0224026 / -0.022406 |
 | Signal #mu_{R} | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 |
 | Signal #mu_{F} | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 |
 | #sigma_{t#bar{t}} | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0.0546244 / -0.0546444 |
