 |       | t#bar{t}Z+tWZ      | t#bar{t}W      | t#bar{t}H      | VV+LF      | VV+HF      | tZ      | t#bar{t}+Wt      | Other fakes      | Other      | FCNC (c)tZ      | FCNC t#bar{t}(cZ) |
 | bTagSF_eigenvars_B_1 | -0.00245583 / 0.00245579 | -0.00101898 / 0.00101898 | -0.00150232 / 0.00150231 | -1.39308e-06 / 1.39308e-06 | -0.000711371 / 0.000711367 | -0.00449318 / 0.00449304 | -0.00341774 / 0.00341767 | -0.00172691 / 0.00172689 | -0.000759984 / 0.000759981 | -0.0062399 / 0.00623963 | -0.00364958 / 0.00364949 |
 | bTagSF_eigenvars_B_2 | 0.00270281 / -0.00270286 | 0.00195974 / -0.00195976 | 0.00243631 / -0.00243635 | 2.03661e-06 / -2.03661e-06 | 0.00114296 / -0.00114296 | 0.00375341 / -0.00375351 | 0.00398016 / -0.00398027 | 0.00230033 / -0.00230037 | 0.00138683 / -0.00138685 | 0.0035427 / -0.00354279 | 0.00312113 / -0.0031212 |
 | bTagSF_eigenvars_B_3 | -0.000607549 / 0.000607547 | -0.00082416 / 0.000824155 | -0.000890184 / 0.000890179 | -1.73669e-06 / 1.73669e-06 | -0.000546029 / 0.000546027 | -0.00043941 / 0.000439409 | -0.00114429 / 0.00114429 | -0.000947939 / 0.000947933 | -0.000698039 / 0.000698036 | 0.000158142 / -0.000158143 | -0.000361444 / 0.000361443 |
 | bTagSF_eigenvars_B_4 | -7.94837e-05 / 7.94837e-05 | -0.00011664 / 0.00011664 | -7.09154e-05 / 7.09153e-05 | 4.89821e-07 / -4.89821e-07 | 5.18775e-05 / -5.18775e-05 | -0.000130169 / 0.000130169 | -9.27019e-05 / 9.27019e-05 | 7.88e-05 / -7.88001e-05 | 3.98733e-05 / -3.98733e-05 | -0.000113188 / 0.000113188 | -0.000112968 / 0.000112968 |
 | bTagSF_eigenvars_B_5 | 1.36637e-05 / -1.36637e-05 | 4.4086e-05 / -4.4086e-05 | 2.53261e-05 / -2.53261e-05 | -1.55174e-07 / 1.55174e-07 | -7.52868e-06 / 7.52868e-06 | 1.05665e-05 / -1.05665e-05 | 2.7754e-05 / -2.7754e-05 | -1.11678e-05 / 1.11678e-05 | 4.39387e-06 / -4.39387e-06 | -3.58718e-06 / 3.58718e-06 | 9.75606e-06 / -9.75606e-06 |
 | bTagSF_eigenvars_B_6 | 9.20798e-07 / -9.20798e-07 | 1.95559e-07 / -1.95559e-07 | 1.20011e-06 / -1.20011e-06 | 3.12962e-08 / -3.12962e-08 | 5.51781e-07 / -5.51781e-07 | 9.95303e-07 / -9.95303e-07 | -8.50736e-08 / 8.50736e-08 | 1.71427e-06 / -1.71427e-06 | -2.41125e-07 / 2.41125e-07 | 4.57153e-07 / -4.57153e-07 | 8.35449e-07 / -8.35449e-07 |
 | bTagSF_eigenvars_B_7 | -6.83595e-08 / 6.83595e-08 | -3.516e-07 / 3.516e-07 | -2.69255e-07 / 2.69255e-07 | -3.63167e-09 / 3.63167e-09 | 3.95588e-08 / -3.95588e-08 | -9.12915e-08 / 9.12915e-08 | -1.61664e-07 / 1.61664e-07 | -1.38655e-08 / 1.38655e-08 | -2.35948e-07 / 2.35948e-07 | -2.44192e-08 / 2.44192e-08 | -1.41411e-07 / 1.41411e-07 |
 | bTagSF_eigenvars_B_8 | 8.50434e-09 / -8.50434e-09 | -1.0836e-08 / 1.0836e-08 | -1.87198e-08 / 1.87198e-08 | -1.52363e-10 / 1.52364e-10 | 6.94675e-09 / -6.94676e-09 | 3.8102e-09 / -3.8102e-09 | -8.99576e-09 / 8.99576e-09 | 2.61515e-08 / -2.61515e-08 | -2.25158e-08 / 2.25158e-08 | 7.39114e-09 / -7.39114e-09 | 3.37615e-09 / -3.37615e-09 |
 | bTagSF_eigenvars_C_0 | -0.000745436 / 0.000745436 | -0.000170842 / 0.000170842 | -0.000690723 / 0.000690722 | -0.00724932 / 0.00724924 | -0.0387783 / 0.0387727 | 6.59207e-05 / -6.59207e-05 | -3.34553e-05 / 3.34552e-05 | -0.0148817 / 0.0148813 | -0.0400904 / 0.0400842 | 0.000124596 / -0.000124596 | -0.00595245 / 0.00595239 |
 | bTagSF_eigenvars_C_1 | 0.000140153 / -0.000140153 | 3.36896e-05 / -3.36896e-05 | 0.00010239 / -0.00010239 | 0.000491911 / -0.000491913 | 0.00093786 / -0.000937865 | 4.2904e-05 / -4.2904e-05 | 1.32461e-05 / -1.32461e-05 | 0.000959209 / -0.000959215 | 0.00132415 / -0.00132416 | 4.32097e-05 / -4.32097e-05 | 0.000153981 / -0.000153981 |
