 |       | t#bar{t}Z+tWZ      | t#bar{t}W      | t#bar{t}H      | VV+LF      | VV+HF      | tZ      | t#bar{t}+Wt      | Other fakes      | Other      | FCNC (c)tZ      | FCNC t#bar{t}(cZ) |
 | bTagSF_eigenvars_Light_3 | 3.7609e-05 / -3.7609e-05 | 2.01456e-05 / -2.01456e-05 | 4.13675e-05 / -4.13675e-05 | -0.00444122 / 0.00444109 | -4.93781e-05 / 4.93781e-05 | 2.68053e-06 / -2.68053e-06 | 4.95006e-05 / -4.95006e-05 | -0.000181023 / 0.000181023 | -0.000413488 / 0.000413487 | 6.27311e-06 / -6.27311e-06 | 5.29597e-06 / -5.29597e-06 |
 | EG_RESOLUTION_ALL | -0.00114214 / 0.00114215 | 0.00429054 / -0.00429026 | -0.00191529 / 0.00191526 | 0.000840608 / -0.000840642 | 4.86092e-05 / -4.85835e-05 | -0.00159214 / 0.00159213 | -0.00828823 / 0.00828909 | 0.0510831 / -0.05106 | 0.00244941 / -0.00244941 | 0.000242913 / -0.000242895 | 0.000855163 / -0.000855147 |
 | EG_SCALE_ALL | 0.00151681 / -0.0015168 | 0.00189243 / -0.00189246 | -0.000822144 / 0.000822189 | 0.00129293 / -0.00129289 | 0.000983714 / -0.000983683 | -0.00178146 / 0.00178143 | 0.00639435 / -0.00639416 | -0.00890437 / 0.00890471 | -0.00190289 / 0.00190283 | 0.00966462 / -0.00966409 | -0.00212706 / 0.00212707 |
 | GlobalReduction_JET_BJES_Response | 0.000615285 / -0.000615293 | 0.00478364 / -0.0047838 | -0.00125272 / 0.00125276 | -8.95058e-05 / 8.94623e-05 | 0.00328878 / -0.00328881 | 0.005216 / -0.00521616 | 0.0080634 / -0.00806361 | 0.0756073 / -0.0756224 | -0.00222491 / 0.00222491 | -0.00180688 / 0.00180688 | 0.00403399 / -0.00403407 |
 | GlobalReduction_JET_EffectiveNP_1 | 0.00309536 / -0.00309483 | 0.0104927 / -0.0104865 | 0.00397937 / -0.00397845 | 0.0066416 / -0.00663909 | 0.0102844 / -0.0102784 | 0.00713464 / -0.00713181 | 0.0103408 / -0.0103348 | -0.00170399 / 0.0666078 | 0.0070378 / -0.00703508 | 0.0324223 / -0.0323605 | 0.0148528 / -0.0148402 |
 | GlobalReduction_JET_EffectiveNP_2 | 0.000399235 / -0.000399242 | 0.000984676 / -0.000984621 | 0.000627493 / -0.000627558 | -0.00269684 / 0.00269674 | -0.00332362 / 0.00332349 | 0.00134302 / -0.00134298 | -0.00418251 / 0.00418235 | -0.0424942 / 0.042476 | -0.00431904 / 0.00431891 | 0.00799476 / -0.00799526 | -0.00686554 / 0.00686512 |
 | GlobalReduction_JET_EffectiveNP_3 | -0.0020042 / 0.00200433 | 0.00486567 / -0.00486494 | -0.00140906 / 0.00140916 | 0.00347881 / -0.00347846 | -0.00133684 / 0.00133687 | 0.000573048 / -0.000572981 | -0.0155965 / 0.015604 | -0.0394343 / 0.0394781 | 0.0841468 / -0.042496 | 0.0015012 / -0.00150112 | 0.00428329 / -0.00428268 |
 | GlobalReduction_JET_EffectiveNP_4 | 0.000398254 / -0.000398258 | -0.003472 / 0.00347199 | -0.000268314 / 0.000268352 | 0.00114091 / -0.00114087 | -0.00102875 / 0.00102878 | 0.00511787 / -0.00511781 | 0.00714854 / -0.00714836 | -0.113066 / 0.113037 | -0.0443458 / 0.0443483 | -0.00328295 / 0.003283 | -0.0084444 / 0.00844462 |
 | GlobalReduction_JET_EffectiveNP_5 | 7.92412e-05 / -7.91609e-05 | -0.000378667 / 0.000378728 | 0.00105628 / -0.00105625 | -0.000415359 / 0.000415388 | -0.000555033 / 0.000555057 | 0.00012279 / -0.00012273 | -0.0112464 / 0.0112453 | 0.106584 / -0.106682 | 0.000471347 / -0.000471428 | 0.00205201 / -0.00205202 | 0.00586998 / -0.00587026 |
 | GlobalReduction_JET_EffectiveNP_8 | -0.000413423 / 0.00041342 | -0.000834108 / 0.000834068 | -0.0036905 / 0.00369066 | -0.00273525 / 0.00273534 | 0.00150695 / -0.0015069 | -0.000157921 / 0.000157979 | 0.00787444 / -0.00787385 | -0.0284537 / 0.0284597 | -0.00236776 / 0.00236784 | 0.00853388 / -0.00853312 | -0.00739595 / 0.00739631 |
 | GlobalReduction_JET_EffectiveNP_7 | 1.09124e-05 / -1.09182e-05 | 9.04226e-05 / -9.04704e-05 | 0.00115362 / -0.00115369 | 0.00389081 / -0.00389088 | 0.000134626 / -0.000134659 | 0.000536298 / -0.000536335 | 0.0141642 / -0.0141655 | -0.0782947 / 0.0782618 | 0.000429679 / -0.000429759 | 0.00717687 / -0.00717718 | 0.00460433 / -0.00460447 |
 | GlobalReduction_JET_EffectiveNP_8restTerm | 0.000351413 / -0.000351333 | 0.00146738 / -0.00146742 | -0.000312659 / 0.0003127 | 0.000810015 / -0.000809981 | 0.00188044 / -0.0018804 | -0.00244725 / 0.00244723 | -0.000839992 / 0.000840076 | 0.00102889 / -0.00102889 | -0.00206362 / 0.00206356 | -0.00434945 / 0.00434954 | -0.00264217 / 0.00264219 |
 | GlobalReduction_JET_EtaIntercalibration_Modelling | -0.00101405 / 0.00101415 | 0.0125187 / -0.0125141 | -0.0066025 / 0.00660375 | 0.0051481 / -0.00514732 | 0.0104405 / -0.0104373 | 0.0132392 / -0.0132341 | -0.00427958 / 0.00428008 | -0.0159986 / 0.0177921 | 0.0861345 / -0.0460455 | 0.00834136 / -0.00833934 | 0.000286328 / -0.000286413 |
 | GlobalReduction_JET_EtaIntercalibration_NonClosure_2018data | -0.00010628 / 0.000106274 | -0.00279216 / 0.00279222 | -0.00023631 / 0.000236249 | 0.0071562 / -0.0071562 | 0.00251023 / -0.00251021 | 0.00809026 / -0.00809024 | -0.00628158 / 0.00628157 | -0.188623 / 0.188966 | 0.00397792 / -0.0039779 | -0.00152495 / 0.00152497 | -0.00363207 / 0.00363208 |
 | GlobalReduction_JET_EtaIntercalibration_NonClosure_highE | -9.18873e-05 / 9.18814e-05 | -2.4065e-08 / -2.4065e-08 | -5.1415e-08 / 9.30565e-08 | -0.000120359 / 0.000120391 | 1.12886e-05 / -1.12622e-05 | -1.42853e-05 / 1.42496e-05 | 4.18784e-08 / 4.18784e-08 | -1.74651e-09 / -1.74651e-09 | -3.95272e-08 / -3.95272e-08 | 1.49751e-05 / -1.49578e-05 | 0.000161559 / -0.000161551 |
 | GlobalReduction_JET_EtaIntercalibration_NonClosure_negEta | 9.03849e-05 / -9.03907e-05 | 1.92547e-06 / -1.8622e-06 | -0.00119016 / 0.00119008 | 0.000813703 / -0.000813751 | -0.000292824 / 0.00029285 | 0.00041494 / -0.00041488 | 0.0056829 / -0.00568313 | -0.0266173 / 0.0266125 | 0.00233999 / -0.00234 | 0.00238767 / -0.0023877 | 0.00267245 / -0.00267249 |
 | GlobalReduction_JET_EtaIntercalibration_NonClosure_posEta | 0.000808988 / -0.000808998 | -0.000592637 / 0.000592587 | 0.000635279 / -0.00063524 | 0.000752588 / -0.000752635 | 0.000284894 / -0.000284928 | 0.0020407 / -0.00204076 | -0.00169756 / 0.00169753 | -0.00152963 / 0.00152961 | 0.00196836 / -0.00196835 | 0.000884694 / -0.000884676 | 8.29753e-05 / -8.29723e-05 |
 | GlobalReduction_JET_EtaIntercalibration_TotalStat | 0.000114228 / -0.000114233 | 0.00207541 / -0.00207549 | -0.00187641 / 0.00187632 | -0.000899005 / 0.00089903 | 0.00378323 / -0.00378338 | -0.00209226 / 0.00209228 | -0.014618 / 0.0146162 | 0.105274 / -0.105374 | 0.000330697 / -0.000330667 | 0.00184794 / -0.00184814 | 0.00105494 / -0.00105494 |
 | GlobalReduction_JET_Flavor_Composition | -0.00471786 / 0.00473825 | 0.0207581 / -0.0203717 | -0.00721552 / 0.00726334 | 0.0327644 / -0.0318116 | 0.0200624 / -0.0197013 | 0.00937808 / -0.00929846 | 0.00495609 / -0.00493377 | 0.193563 / -0.16389 | 0.0599419 / -0.0491433 | 0.0197503 / -0.0194003 | 0.00467233 / -0.0046525 |
 | GlobalReduction_JET_Flavor_Response | 0.00132074 / -0.00132046 | -0.0132061 / 0.0132351 | 0.00590049 / -0.0058948 | -0.0133749 / 0.0134046 | -0.0148901 / 0.0149271 | -0.00359666 / 0.00359875 | 0.0195437 / -0.0194826 | 0.0749987 / -0.0741602 | -0.044364 / 0.0447032 | -0.000740393 / 0.000740496 | -0.00340935 / 0.00341123 |
 | GlobalReduction_JET_PunchThrough_MC16 | 2.74466e-05 / -2.73657e-05 | -0.000433241 / 0.000433305 | 5.79427e-05 / -5.79011e-05 | -0.000217467 / 0.000217499 | 5.71092e-05 / -5.70827e-05 | -0.000193539 / 0.000193603 | 4.18784e-08 / 4.18784e-08 | -1.74651e-09 / -1.74651e-09 | 3.18316e-05 / -3.18007e-05 | 0 / 0 | 0 / 0 |
 | GlobalReduction_JET_JER_DataVsMC_MC16 | 0.00264041 / -0.00264018 | 0.0119115 / -0.0119069 | 0.00637183 / -0.00637049 | 0.00300844 / -0.00300814 | 0.00317637 / -0.00317603 | 0.00191008 / -0.00190996 | -0.0328275 / 0.0328674 | 0.295587 / -0.295504 | -0.00207889 / 0.00207904 | 0 / 0 | 0 / 0 |
 | GlobalReduction_JET_JER_EffectiveNP_1 | 0.0107415 / -0.010745 | 0.0183784 / -0.0183887 | 0.00453635 / -0.00453698 | 0.0172821 / -0.0172912 | 0.0105249 / -0.0105282 | 0.0182648 / -0.018275 | -0.046007 / 0.0459424 | -0.0538703 / 0.0537817 | 0.171423 / -0.172321 | 0.0337202 / -0.0337548 | -0.0074071 / 0.00740542 |
 | GlobalReduction_JET_JER_EffectiveNP_2 | 0.0111127 / -0.0111024 | 0.0152279 / -0.0152084 | 0.00261537 / -0.0026148 | 0.0203871 / -0.0203518 | 0.00688881 / -0.00688487 | 0.0204476 / -0.0204121 | -0.0483992 / 0.0485766 | 0.370055 / -0.352829 | 0.00805537 / -0.00804997 | 0.0366755 / -0.0365585 | 0.0659282 / -0.0655339 |
 | GlobalReduction_JET_JER_EffectiveNP_3 | 0.0081652 / -0.00815984 | 0.00881658 / -0.00881032 | 0.00399994 / -0.00399867 | 0.0128547 / -0.0128414 | 0.00878102 / -0.00877482 | 0.00890869 / -0.0089023 | -0.0650297 / 0.0653305 | 0.14189 / -0.13995 | 0.178684 / -0.175473 | 0.0149145 / -0.0148964 | 0.00258401 / -0.00258347 |
 | GlobalReduction_JET_JER_EffectiveNP_4 | 0.00562728 / -0.00562704 | 0.0136465 / -0.0136452 | 0.0057775 / -0.00577725 | 0.0105631 / -0.0105623 | 0.00649291 / -0.0064926 | 0.0185691 / -0.0185668 | -0.0367956 / 0.0368106 | 0.398054 / -0.402777 | 0.000208981 / -0.000208981 | 0.0127141 / -0.012713 | -0.0119468 / 0.0119481 |
 | GlobalReduction_JET_JER_EffectiveNP_5 | 0.00385327 / -0.00385342 | -0.00290752 / 0.00290744 | 1.59353e-05 / -1.59353e-05 | 0.00369336 / -0.00369351 | 0.00616401 / -0.00616441 | 0.00267589 / -0.00267596 | -0.0141301 / 0.0141282 | -0.11327 / 0.113216 | 0.00824294 / -0.00824367 | 0.0216699 / -0.0216752 | 0.00652093 / -0.00652138 |
 | GlobalReduction_JET_JER_EffectiveNP_6 | 0.00875355 / -0.00874195 | 0.00188802 / -0.00188748 | -0.00086375 / 0.000863862 | 0.000317236 / -0.000317221 | 0.0053444 / -0.00534009 | 0.00672352 / -0.00671669 | -0.0424981 / 0.0427586 | 0.0281072 / -0.0279856 | 0.187761 / -0.181653 | 0.0235399 / -0.023455 | 0.0182439 / -0.0181931 |
 | GlobalReduction_JET_JER_EffectiveNP_7restTerm | 0.00891181 / -0.00890529 | 0.0101612 / -0.0101527 | 0.00504324 / -0.00504114 | 0.0131833 / -0.0131691 | 0.00820338 / -0.00819785 | 0.0104364 / -0.0104274 | -0.0254423 / 0.0254988 | 0.16238 / -0.160804 | 0.171817 / -0.170094 | 0.0093716 / -0.0093644 | 0.0119093 / -0.0118977 |
 | GlobalReduction_JET_Pileup_OffsetMu | -0.00138 / 0.00138002 | 0.00372761 / -0.00372741 | 0.0027853 / -0.00278519 | 0.00847599 / -0.00847538 | 0.00334555 / -0.00334548 | 0.0120132 / -0.0120118 | 0.00217232 / -0.00217228 | 0.222294 / -0.222854 | -0.0412869 / 0.0413102 | 0.00341921 / -0.00341917 | 0.0188344 / -0.0188315 |
 | GlobalReduction_JET_Pileup_OffsetNPV | -0.00113362 / 0.00113394 | 0.00750399 / -0.00748956 | 0.00266318 / -0.00266134 | 0.00510938 / -0.00510269 | 0.00802888 / -0.00801238 | 0.0103991 / -0.0103714 | -0.0176768 / 0.0177557 | 0.226552 / -0.187784 | -0.000346427 / 0.00034648 | 0.0197983 / -0.0196976 | 0.0124427 / -0.012403 |
 | GlobalReduction_JET_Pileup_PtTerm | 0.00180989 / -0.00180994 | -0.000876969 / 0.000876911 | -0.000448335 / 0.000448279 | 0.00241492 / -0.00241497 | 0.00169105 / -0.00169106 | -0.000316324 / 0.000316389 | 0.00128636 / -0.0012863 | -0.087191 / 0.0870804 | 0.00158613 / -0.00158613 | 0.00499074 / -0.00499112 | 0.0028922 / -0.0028923 |
 | GlobalReduction_JET_Pileup_RhoTopology | -0.00315216 / 0.00316172 | 0.0280213 / -0.0272876 | -0.0106089 / 0.0107179 | 0.0149224 / -0.0147118 | 0.0169648 / -0.0166931 | 0.01487 / -0.0146609 | -0.00119615 / 0.00119752 | 0.0831764 / -0.0769626 | 0.00398154 / -0.0039664 | 0.0227188 / -0.0222342 | 0.0157933 / -0.0155576 |
 | GlobalReduction_JET_SingleParticle_HighPt | 4.04346e-08 / 4.04346e-08 | -2.4065e-08 / -2.4065e-08 | 2.08101e-08 / 2.08101e-08 | -2.20222e-08 / -2.20222e-08 | 1.32346e-08 / 1.32346e-08 | -1.78791e-08 / -1.78791e-08 | 4.18784e-08 / 4.18784e-08 | -1.74651e-09 / -1.74651e-09 | -3.95272e-08 / -3.95272e-08 | -4.78346e-08 / -4.78346e-08 | -5.26346e-08 / -5.26346e-08 |
 | MET_SoftTrk_ResoPara | -0.00400458 / 0.00400479 | 0.001282 / -0.00128198 | -0.00909043 / 0.00909154 | -0.00403601 / 0.00403622 | 0.00154169 / -0.00154166 | -0.0140804 / 0.0140831 | -0.0349189 / 0.034938 | 0.208913 / -0.209178 | 0.168502 / -0.168568 | -0.0255244 / 0.0255341 | -0.0212795 / 0.0212861 |
 | MET_SoftTrk_ResoPerp | -0.00108552 / 0.00108551 | -0.000800239 / 0.000800233 | -0.0147333 / 0.014731 | -0.00194531 / 0.00194527 | -1.53782e-05 / 1.53782e-05 | -0.0108976 / 0.0108963 | 0.00954111 / -0.00954194 | 0.256287 / -0.255896 | 0.170854 / -0.170833 | -0.0347944 / 0.0347801 | -0.0178714 / 0.0178679 |
