 |       | t#bar{t}Z+tWZ      | t#bar{t}W      | t#bar{t}H      | VV+LF      | VV+HF      | tZ      | t#bar{t}+Wt      | Other fakes      | Other      | FCNC (c)tZ      | FCNC t#bar{t}(cZ) |
 | MU_SF_ID_SYST | 0.00337235 / -0.00337243 | 0.00262575 / -0.0026258 | 0.00257996 / -0.00258001 | 0.00222124 / -0.00222127 | 0.00296042 / -0.00296048 | 0.00296154 / -0.0029616 | 0.00248854 / -0.00248859 | 0.00183869 / -0.00183871 | 0.00275393 / -0.00275398 | 0.00387857 / -0.00387867 | 0.00299832 / -0.00299838 |
 | MU_SF_ID_SYST_LOWPT | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 |
 | MU_SF_Isol_STAT | 0.00748569 / -0.00748606 | 0.00712375 / -0.00712408 | 0.00271615 / -0.0027162 | 0.00580558 / -0.0058058 | 0.00597782 / -0.00597806 | 0.00311187 / -0.00311193 | 0.00671015 / -0.00671045 | 0.00166047 / -0.00166049 | 0.00631748 / -0.00631774 | 0.00372098 / -0.00372107 | 0.00430834 / -0.00430846 |
 | MU_SF_Isol_SYST | 0.0192649 / -0.019271 | 0.0221508 / -0.0221589 | 0.0164843 / -0.0164888 | 0.0190315 / -0.0190374 | 0.0207427 / -0.0207498 | 0.0166863 / -0.0166909 | 0.0242283 / -0.0242381 | 0.0186811 / -0.0186868 | 0.0262768 / -0.0262883 | 0.0162099 / -0.0162142 | 0.015998 / -0.0160022 |
 | MU_SF_TTVA_STAT | 0.000532984 / -0.000532986 | 0.000409265 / -0.000409266 | 0.000420743 / -0.000420744 | 0.000418446 / -0.000418447 | 0.000459131 / -0.000459132 | 0.000457755 / -0.000457756 | 0.000408105 / -0.000408107 | 0.000285905 / -0.000285906 | 0.000379118 / -0.000379119 | 0.000499646 / -0.000499648 | 0.000479911 / -0.000479913 |
 | MU_SF_TTVA_SYST | 0.000643382 / -0.000643385 | 0.000454113 / -0.000454114 | 0.000471993 / -0.000471994 | 0.000488616 / -0.000488618 | 0.000499426 / -0.000499428 | 0.000513474 / -0.000513476 | 0.000353856 / -0.000353857 | 0.000137158 / -0.000137158 | 0.000629208 / -0.000629211 | 0.000556916 / -0.000556918 | 0.000585354 / -0.000585357 |
 | bTagSF_eigenvars_B_0 | -0.0104948 / 0.010492 | -0.00943901 / 0.00943678 | -0.00867232 / 0.00867045 | 3.1233e-06 / -3.1233e-06 | -0.00915819 / 0.0091561 | -0.0134297 / 0.0134252 | -0.0178066 / 0.0177985 | -0.0180992 / 0.0180907 | -0.0131857 / 0.0131814 | -0.0124087 / 0.0124048 | -0.0126393 / 0.0126353 |
 | bTagSF_eigenvars_B_1 | -0.00245792 / 0.00245788 | -0.00102409 / 0.00102409 | -0.00150769 / 0.00150767 | -1.31176e-06 / 1.31176e-06 | -0.000713781 / 0.000713777 | -0.00449762 / 0.00449748 | -0.00342154 / 0.00342146 | -0.00173586 / 0.00173584 | -0.000765532 / 0.000765528 | -0.00627742 / 0.00627716 | -0.00370215 / 0.00370206 |
 | bTagSF_eigenvars_B_2 | 0.00270411 / -0.00270416 | 0.00196359 / -0.00196361 | 0.00243883 / -0.00243887 | 1.97319e-06 / -1.97319e-06 | 0.00114464 / -0.00114465 | 0.00375514 / -0.00375524 | 0.00398295 / -0.00398305 | 0.00230469 / -0.00230473 | 0.0013912 / -0.00139122 | 0.00353238 / -0.00353246 | 0.00320222 / -0.00320228 |
 | bTagSF_eigenvars_B_3 | -0.000607065 / 0.000607062 | -0.000823934 / 0.000823929 | -0.000889571 / 0.000889566 | -1.70831e-06 / 1.70831e-06 | -0.000545848 / 0.000545846 | -0.000437598 / 0.000437597 | -0.00114358 / 0.00114357 | -0.000945878 / 0.000945872 | -0.000698662 / 0.000698658 | 0.000178171 / -0.000178171 | -0.000396994 / 0.000396993 |
 | bTagSF_eigenvars_B_4 | -7.98161e-05 / 7.9816e-05 | -0.000117204 / 0.000117204 | -7.11922e-05 / 7.11921e-05 | 4.86625e-07 / -4.86625e-07 | 5.16087e-05 / -5.16087e-05 | -0.000130665 / 0.000130665 | -9.33922e-05 / 9.33921e-05 | 7.80446e-05 / -7.80447e-05 | 3.94532e-05 / -3.94532e-05 | -0.000112224 / 0.000112224 | -0.000106743 / 0.000106743 |
 | bTagSF_eigenvars_B_5 | 1.37129e-05 / -1.37129e-05 | 4.42275e-05 / -4.42275e-05 | 2.54114e-05 / -2.54114e-05 | -1.55019e-07 / 1.55019e-07 | -7.45955e-06 / 7.45955e-06 | 1.06063e-05 / -1.06063e-05 | 2.78999e-05 / -2.78999e-05 | -1.10412e-05 / 1.10412e-05 | 4.5431e-06 / -4.5431e-06 | -8.45591e-06 / 8.45591e-06 | 7.69923e-06 / -7.69923e-06 |
 | bTagSF_eigenvars_B_6 | 9.21497e-07 / -9.21497e-07 | 1.82805e-07 / -1.82805e-07 | 1.19693e-06 / -1.19693e-06 | 3.14177e-08 / -3.14177e-08 | 5.43425e-07 / -5.43425e-07 | 9.97665e-07 / -9.97665e-07 | -8.06376e-08 / 8.06376e-08 | 1.71358e-06 / -1.71358e-06 | -2.60581e-07 / 2.60581e-07 | 7.18759e-07 / -7.18759e-07 | 5.50576e-07 / -5.50576e-07 |
 | bTagSF_eigenvars_B_7 | -6.88086e-08 / 6.88086e-08 | -3.50916e-07 / 3.50916e-07 | -2.70152e-07 / 2.70152e-07 | -3.66569e-09 / 3.66569e-09 | 3.98302e-08 / -3.98302e-08 | -9.20581e-08 / 9.20581e-08 | -1.64448e-07 / 1.64448e-07 | -1.76061e-08 / 1.76061e-08 | -2.34653e-07 / 2.34653e-07 | 4.38137e-08 / -4.38137e-08 | -8.24778e-08 / 8.24778e-08 |
 | bTagSF_eigenvars_B_8 | 8.48218e-09 / -8.48218e-09 | -1.07563e-08 / 1.07563e-08 | -1.87745e-08 / 1.87745e-08 | -1.56166e-10 / 1.56167e-10 | 6.92857e-09 / -6.92857e-09 | 3.75765e-09 / -3.75765e-09 | -9.09797e-09 / 9.09797e-09 | 2.59212e-08 / -2.59212e-08 | -2.24125e-08 / 2.24125e-08 | 1.10928e-08 / -1.10928e-08 | -1.45618e-09 / 1.45618e-09 |
 | bTagSF_eigenvars_C_0 | -0.000758624 / 0.000758654 | -0.000169902 / 0.000169903 | -0.000693647 / 0.000693673 | -0.0073522 / 0.00735507 | -0.0395027 / 0.0395912 | 6.709e-05 / -6.70898e-05 | -3.12326e-05 / 3.12327e-05 | -0.0150813 / 0.0150936 | -0.0407642 / 0.0408587 | 0.000181271 / -0.00018127 | -0.00595647 / 0.00595836 |
 | bTagSF_eigenvars_C_1 | 0.000140201 / -0.000140202 | 3.33698e-05 / -3.33698e-05 | 0.000101793 / -0.000101793 | 0.000490432 / -0.000490433 | 0.000929259 / -0.000929264 | 4.29454e-05 / -4.29454e-05 | 1.30116e-05 / -1.30116e-05 | 0.000954844 / -0.000954849 | 0.00129038 / -0.00129039 | 4.43403e-05 / -4.43403e-05 | 0.000154247 / -0.000154247 |
 | bTagSF_eigenvars_C_2 | 3.53094e-06 / -3.53094e-06 | -5.68177e-05 / 5.68177e-05 | 1.47136e-05 / -1.47136e-05 | 0.000146813 / -0.000146813 | 0.00196989 / -0.00196992 | 4.03017e-07 / -4.03017e-07 | 1.33667e-05 / -1.33667e-05 | 0.000499421 / -0.000499422 | -0.000645871 / 0.000645868 | -1.42448e-05 / 1.42448e-05 | 0.000598431 / -0.000598433 |
 | bTagSF_eigenvars_C_3 | -1.47637e-05 / 1.47637e-05 | 2.03785e-05 / -2.03785e-05 | -7.05798e-06 / 7.05798e-06 | -0.000125456 / 0.000125456 | -0.000601669 / 0.000601667 | -1.93201e-06 / 1.93201e-06 | -8.79225e-06 / 8.79225e-06 | -0.000226712 / 0.000226711 | 0.000168523 / -0.000168524 | 4.93271e-06 / -4.93271e-06 | -0.00016253 / 0.000162529 |
 | bTagSF_eigenvars_Light_0 | -8.35332e-05 / 8.35333e-05 | -0.00039866 / 0.000398663 | -0.000376021 / 0.000376023 | -0.125319 / 0.125431 | -0.000782262 / 0.000782273 | 0.000218654 / -0.000218653 | -0.000172138 / 0.000172138 | -0.0112954 / 0.0112976 | -0.00255233 / 0.00255245 | 4.21536e-05 / -4.21535e-05 | 6.49202e-05 / -6.49201e-05 |
 | bTagSF_eigenvars_Light_1 | 0.000121371 / -0.000121371 | 0.000138973 / -0.000138973 | 0.000189779 / -0.000189779 | 0.0202026 / -0.0202028 | 0.000243609 / -0.000243609 | 4.16896e-05 / -4.16896e-05 | 5.59417e-05 / -5.59417e-05 | 0.00226251 / -0.00226252 | 0.000446319 / -0.000446319 | 2.08013e-05 / -2.08013e-05 | -2.73261e-05 / 2.73261e-05 |
 | bTagSF_eigenvars_Light_2 | -4.4979e-05 / 4.4979e-05 | -5.83354e-05 / 5.83354e-05 | -9.86776e-05 / 9.86776e-05 | 0.00240028 / -0.00240032 | -5.51067e-05 / 5.51067e-05 | 8.64693e-06 / -8.64693e-06 | -1.98814e-05 / 1.98814e-05 | 7.79449e-05 / -7.79449e-05 | 7.49679e-05 / -7.49679e-05 | -1.09431e-05 / 1.09431e-05 | 1.69549e-05 / -1.69549e-05 |
 | bTagSF_eigenvars_Light_3 | 9.58986e-06 / -9.58986e-06 | 2.58367e-05 / -2.58367e-05 | 3.21339e-05 / -3.21339e-05 | -0.00215224 / 0.00215221 | 1.10304e-05 / -1.10304e-05 | 3.15735e-06 / -3.15735e-06 | 1.5582e-05 / -1.5582e-05 | -0.000189827 / 0.000189827 | -8.04242e-05 / 8.04242e-05 | 7.4185e-06 / -7.4185e-06 | 5.29304e-06 / -5.29304e-06 |
 | EG_RESOLUTION_ALL | -0.000273462 / 0.000273377 | -0.00164257 / 0.00164267 | -0.00175273 / 0.00175275 | -0.00470797 / 0.00470823 | 0.000261807 / -0.000261759 | 0.000526376 / -0.000526415 | -9.72745e-05 / 9.73195e-05 | 0.046239 / -0.0462194 | 0.00177627 / -0.00177625 | -0.000801199 / 0.000801205 | -0.000471373 / 0.000471301 |
 | EG_SCALE_ALL | 0.000967538 / -0.000967511 | -0.00396004 / 0.00396011 | -0.00219398 / 0.00219399 | -0.000740622 / 0.00074059 | 0.00100552 / -0.00100556 | 0.000838726 / -0.000838766 | 0.00516408 / -0.00516399 | -0.00812708 / 0.00812742 | 0.0014137 / -0.0014137 | 0.000900212 / -0.00090021 | 0.000471345 / -0.000471313 |
 | GlobalReduction_JET_BJES_Response | -0.0108897 / 0.0108891 | -0.00336322 / 0.00336318 | -0.0187772 / 0.0187753 | -0.000481808 / 0.000481776 | 0.00406619 / -0.00406623 | -0.00028832 / 0.000288276 | 0.00248307 / -0.00248315 | -0.0261156 / 0.0261118 | 0.000621226 / -0.00062118 | 0.00122598 / -0.00122599 | -0.000109216 / 0.000109246 |
 | GlobalReduction_JET_EffectiveNP_1 | -0.0254449 / 0.0254792 | -0.0136171 / 0.0136272 | -0.0317077 / 0.0317602 | 0.0108486 / -0.0108421 | 0.00307594 / -0.00307546 | -0.00613228 / 0.0061343 | -0.00812281 / 0.00812647 | 0.0165498 / -0.0165341 | 0.0430945 / -0.0429833 | -0.00584868 / 0.00585056 | -0.0180249 / 0.0180423 |
 | GlobalReduction_JET_EffectiveNP_2 | 0.00615981 / -0.0061602 | 0.00457139 / -0.00457157 | 0.00961771 / -0.00961849 | 3.68161e-05 / -3.68483e-05 | -0.00271424 / 0.00271424 | 0.00184618 / -0.00184625 | 0.00403018 / -0.00403032 | -0.00744414 / 0.00744363 | 0.002041 / -0.00204099 | 0.00171539 / -0.00171542 | 0.00450306 / -0.0045033 |
 | GlobalReduction_JET_EffectiveNP_3 | -0.000280661 / 0.000280688 | 0.000276239 / -0.000276247 | -0.00243472 / 0.00243491 | -8.08864e-05 / 8.08461e-05 | 0.00244565 / -0.00244549 | -0.000360559 / 0.000360522 | -0.000827023 / 0.000827029 | 0.0165513 / -0.0165421 | -0.0485046 / 0.0485687 | -0.000451086 / 0.000451091 | -0.00212777 / 0.00212794 |
 | GlobalReduction_JET_EffectiveNP_4 | -0.000463132 / 0.000463157 | 0.00150326 / -0.00150325 | 0.000787676 / -0.00078769 | 0.000515218 / -0.000515247 | -0.00265409 / 0.00265416 | -0.000416334 / 0.000416292 | -0.0015242 / 0.0015242 | 1.73727e-06 / -1.69783e-06 | 0.0494771 / -0.0494624 | 0.000304838 / -0.00030484 | 0.000771732 / -0.000771805 |
 | GlobalReduction_JET_EffectiveNP_5 | -0.00034984 / 0.000349862 | 0.00123622 / -0.00123623 | -0.00119957 / 0.00119954 | 0.00277511 / -0.00277522 | -0.000100334 / 0.000100285 | 0.000309381 / -0.000309425 | 0.00213641 / -0.00213635 | 0.0256603 / -0.025666 | -0.000542166 / 0.00054215 | -0.000156671 / 0.000156668 | -0.00102851 / 0.00102842 |
 | GlobalReduction_JET_EffectiveNP_8 | 0.00106894 / -0.0010689 | -0.00144833 / 0.00144834 | 0.000317404 / -0.000317416 | 0.0014558 / -0.00145581 | -0.00101746 / 0.00101742 | 0.000314796 / -0.000314838 | -0.000986893 / 0.000986927 | -0.00808661 / 0.00808714 | 0.000199771 / -0.000199723 | 0.000465936 / -0.000465936 | -0.000103563 / 0.000103593 |
 | GlobalReduction_JET_EffectiveNP_7 | -0.000254288 / 0.000254312 | 0.00236928 / -0.00236932 | -0.000613769 / 0.000613751 | 0.00261495 / -0.00261503 | 0.00070276 / -0.000702811 | -0.000415383 / 0.000415406 | -0.0016465 / 0.00164647 | 0.000101661 / 0.00866846 | -2.7826e-05 / 2.78124e-05 | -0.000580982 / 0.000580978 | -0.000121383 / 0.000121307 |
 | GlobalReduction_JET_EffectiveNP_8restTerm | 0.000723759 / -0.000723732 | 0.000107638 / -0.000107648 | -0.00106108 / 0.00106107 | -0.00335691 / 0.00335692 | -0.000731862 / 0.000731813 | 0.000132166 / -0.00013214 | -0.00181361 / 0.00181361 | -0.0118802 / 0.0118807 | 0.000392946 / -0.000392959 | -2.31279e-05 / 2.31257e-05 | 0.000892773 / -0.000892844 |
 | GlobalReduction_JET_EtaIntercalibration_Modelling | -0.0244397 / 0.0244551 | -0.0164347 / 0.0164419 | -0.0256562 / 0.0256731 | 0.00476799 / -0.00476736 | -0.000410521 / 0.00041047 | -0.00568855 / 0.00568947 | -0.00631481 / 0.00631622 | 0.00142041 / -0.00142032 | 0.000324621 / -0.000324631 | -0.00531993 / 0.00532071 | -0.0125659 / 0.0125702 |
 | GlobalReduction_JET_EtaIntercalibration_NonClosure_2018data | -0.00550806 / 0.00550798 | -0.00485243 / 0.00485242 | -0.00849235 / 0.0084924 | -0.000217207 / 0.00021729 | 0.000431017 / -0.000431065 | -0.00137768 / 0.00137771 | -0.00184808 / 0.0018483 | -0.00421082 / 0.00421086 | -6.87168e-05 / 6.87644e-05 | -0.000990315 / 0.000990313 | -0.00221819 / 0.00221811 |
 | GlobalReduction_JET_EtaIntercalibration_NonClosure_highE | 3.98573e-05 / -3.98319e-05 | -5.59863e-09 / -5.59863e-09 | 2.6244e-08 / 2.6244e-08 | 1.44162e-07 / -1.7505e-07 | 1.17233e-05 / -1.16744e-05 | 6.70071e-07 / -6.44392e-07 | -7.95179e-09 / -7.95179e-09 | 2.01625e-08 / 2.01625e-08 | -6.85267e-09 / -6.85267e-09 | -1.14975e-09 / -1.14975e-09 | -3.86235e-05 / 3.86543e-05 |
 | GlobalReduction_JET_EtaIntercalibration_NonClosure_negEta | 5.33039e-05 / -5.32788e-05 | -0.0013119 / 0.00131188 | -0.00036468 / 0.000364663 | 0.00240383 / -0.00240378 | 8.30175e-05 / -8.29694e-05 | -0.000113162 / 0.000113188 | -0.00112528 / 0.00112537 | 0.00723401 / -0.0072344 | 3.65999e-06 / -3.6736e-06 | -0.000296407 / 0.000296404 | 0.000529497 / -0.000529468 |
 | GlobalReduction_JET_EtaIntercalibration_NonClosure_posEta | -0.000816295 / 0.000816316 | -0.000707811 / 0.000707797 | 6.21859e-05 / -6.21968e-05 | -0.000435752 / 0.000435829 | -0.000650033 / 0.000649981 | -0.000313247 / 0.000313271 | 0.00128546 / -0.00128549 | 1.56093e-05 / -1.55693e-05 | 9.50066e-06 / -9.51427e-06 | -0.00050822 / 0.000508216 | 0.000202534 / -0.000202504 |
 | GlobalReduction_JET_EtaIntercalibration_TotalStat | -0.00509918 / 0.00509899 | -0.00397473 / 0.00397459 | -0.00995414 / 0.00995329 | 0.00156447 / -0.00156455 | -0.000194142 / 0.00019419 | -0.00195392 / 0.00195391 | -0.00148253 / 0.0014824 | 0.0239482 / -0.0239531 | -0.00201186 / 0.00201182 | -0.00180269 / 0.00180266 | -0.00152195 / 0.00152187 |
 | GlobalReduction_JET_Flavor_Composition | -0.0482685 / 0.0504861 | -0.0196621 / 0.020021 | -0.0537592 / 0.0565234 | 0.0401907 / -0.0387659 | -0.00220545 / 0.0022099 | -0.0140828 / 0.014266 | -0.0227505 / 0.0232322 | 0.0544595 / -0.0518742 | 0.0463607 / -0.0444745 | -0.0163483 / 0.0165956 | -0.0462036 / 0.0482319 |
 | GlobalReduction_JET_Flavor_Response | 0.026981 / -0.0268658 | 0.0170223 / -0.0169758 | 0.0362424 / -0.0360367 | -0.0162711 / 0.0163151 | 0.000727913 / -0.00072782 | 0.00632697 / -0.00632045 | 0.00993795 / -0.00992179 | 0.00598085 / -0.00597507 | -0.0433921 / 0.0437163 | 0.00896399 / -0.00895099 | 0.0238011 / -0.023711 |
 | GlobalReduction_JET_PunchThrough_MC16 | 7.05224e-05 / -7.04971e-05 | -1.48101e-07 / 2.08585e-07 | 2.6244e-08 / 2.6244e-08 | 3.98266e-05 / -3.98577e-05 | -5.73224e-05 / 5.72732e-05 | 3.61397e-05 / -3.61836e-05 | -7.95179e-09 / -7.95179e-09 | 2.01625e-08 / 2.01625e-08 | -6.85267e-09 / -6.85267e-09 | 0 / 0 | 0 / 0 |
 | GlobalReduction_JET_JER_DataVsMC_MC16 | 0.00037399 / -0.000373985 | 0.0133348 / -0.0133291 | 0.0126351 / -0.0126299 | 0.0120088 / -0.0120042 | -0.00428319 / 0.00428381 | -0.00102334 / 0.00102338 | -0.00282871 / 0.00282898 | 0.0120878 / -0.012083 | 0.00224528 / -0.00224511 | 0 / 0 | 0 / 0 |
 | GlobalReduction_JET_JER_EffectiveNP_1 | -0.00732316 / 0.00732152 | -0.0150769 / 0.01507 | 0.0271365 / -0.027159 | 0.0148741 / -0.0148808 | -0.00665846 / 0.00665711 | -0.00466127 / 0.00466061 | 0.0235229 / -0.0235398 | 0.0557339 / -0.0558286 | -0.180801 / 0.179795 | 0.00681073 / -0.00681215 | -0.00481019 / 0.00480949 |
 | GlobalReduction_JET_JER_EffectiveNP_2 | -0.00325667 / 0.00325754 | -0.0257393 / 0.0257916 | 0.0124057 / -0.0123928 | 0.0259336 / -0.025876 | -0.00840094 / 0.00840666 | -0.00750574 / 0.00751031 | 0.00592257 / -0.00591966 | 0.0326391 / -0.032547 | 0.0156601 / -0.0156394 | 0.00529019 / -0.00528787 | -0.0079165 / 0.00792159 |
 | GlobalReduction_JET_JER_EffectiveNP_3 | -0.00231044 / 0.00231086 | -0.0228938 / 0.0229339 | 0.0305016 / -0.0304242 | 0.0129666 / -0.012953 | -0.00380368 / 0.00380483 | -0.00344615 / 0.00344709 | 0.0131664 / -0.0131524 | 0.0196277 / -0.0195962 | -0.180793 / 0.182607 | 0.00844075 / -0.00843502 | -0.00796024 / 0.00796521 |
 | GlobalReduction_JET_JER_EffectiveNP_4 | -0.00490059 / 0.00490079 | -0.0207918 / 0.020796 | 0.0216715 / -0.0216686 | 0.0268287 / -0.0268246 | 0.000777567 / -0.000777563 | -0.00463518 / 0.00463536 | 0.00986216 / -0.00986147 | -0.010539 / 0.0105399 | 0.0150492 / -0.0150477 | 0.0080852 / -0.00808472 | -0.00740921 / 0.00740969 |
 | GlobalReduction_JET_JER_EffectiveNP_5 | -0.0093278 / 0.00932695 | -0.00623233 / 0.00623195 | 0.00500794 / -0.00500821 | -0.000171911 / 0.00017191 | -0.00236822 / 0.00236816 | -0.00278667 / 0.00278659 | 0.00752166 / -0.00752226 | 0.0666935 / -0.0667553 | -0.0855384 / 0.0854968 | 0.00681825 / -0.00681874 | -0.00714705 / 0.00714655 |
 | GlobalReduction_JET_JER_EffectiveNP_6 | -0.00230396 / 0.00230475 | -0.019409 / 0.0194646 | 0.0106805 / -0.0106632 | -0.00136833 / 0.00136861 | 0.00228885 / -0.00228807 | -0.00242609 / 0.00242697 | 0.00538494 / -0.00538056 | 0.0788361 / -0.0778388 | -0.177627 / 0.181518 | 0.00645436 / -0.00644806 | -0.00623715 / 0.00624296 |
 | GlobalReduction_JET_JER_EffectiveNP_7restTerm | -0.00224631 / 0.00224673 | -0.00541309 / 0.00541555 | 0.0207862 / -0.0207515 | 0.0178312 / -0.0178055 | -0.00241624 / 0.00241672 | -0.00299443 / 0.00299518 | 0.00749004 / -0.00748542 | 0.0157967 / -0.0157764 | -0.183823 / 0.187581 | 0.00849369 / -0.00848776 | -0.00423288 / 0.00423438 |
 | GlobalReduction_JET_Pileup_OffsetMu | -0.00778491 / 0.00778557 | -0.00490782 / 0.00490808 | -0.0122266 / 0.0122283 | 0.00747538 / -0.00747476 | -0.003027 / 0.00302706 | -0.00411376 / 0.00411396 | -0.00845026 / 0.00845106 | 0.0132202 / -0.0132187 | 0.0490008 / -0.0489879 | -0.00245463 / 0.00245469 | -0.00647564 / 0.0064761 |
 | GlobalReduction_JET_Pileup_OffsetNPV | -0.0181649 / 0.0182482 | -0.0114895 / 0.011523 | -0.0211457 / 0.0212585 | 0.0136626 / -0.0136148 | 0.00105678 / -0.00105653 | -0.00525179 / 0.00525876 | -0.00243316 / 0.00243451 | -0.00186928 / 0.00187014 | 0.00152066 / -0.00152008 | -0.00408478 / 0.00408902 | -0.0125938 / 0.012634 |
 | GlobalReduction_JET_Pileup_PtTerm | -0.00159297 / 0.00159297 | 0.00140652 / -0.00140653 | -0.000396744 / 0.000396724 | -0.000962916 / 0.000963042 | 0.000220768 / -0.000220721 | 0.00015743 / -0.000157397 | 0.000837454 / -0.000837294 | 0.0193763 / -0.0193813 | -0.000667512 / 0.000667492 | -0.000773663 / 0.000773656 | -0.0013419 / 0.00134191 |
 | GlobalReduction_JET_Pileup_RhoTopology | -0.0494287 / 0.0518845 | -0.0269628 / 0.0276779 | -0.0622321 / 0.066174 | 0.0303719 / -0.0295119 | 0.00569779 / -0.00566682 | -0.0115508 / 0.0116801 | -0.0129362 / 0.0130986 | 0.0461656 / -0.0442067 | 0.0553878 / -0.0512807 | -0.0103051 / 0.010408 | -0.0340415 / 0.0351891 |
 | GlobalReduction_JET_SingleParticle_HighPt | 1.25988e-08 / 1.25988e-08 | -5.59863e-09 / -5.59863e-09 | 2.6244e-08 / 2.6244e-08 | -1.54523e-08 / -1.54523e-08 | 2.438e-08 / 2.438e-08 | -2.18401e-08 / -2.18401e-08 | -7.95179e-09 / -7.95179e-09 | 2.01625e-08 / 2.01625e-08 | -6.85267e-09 / -6.85267e-09 | -1.14975e-09 / -1.14975e-09 | 1.53875e-08 / 1.53875e-08 |
 | MET_SoftTrk_ResoPara | 0.00217641 / -0.00217636 | 0.00661976 / -0.00661923 | -0.00226441 / 0.00226448 | 0.00197077 / -0.00197072 | 0.000720504 / -0.000720497 | 0.00311928 / -0.00311916 | 0.00755799 / -0.00755731 | -0.0133149 / 0.0133173 | -0.098484 / 0.0986891 | 0.0144695 / -0.0144671 | 0.005405 / -0.00540464 |
