 |       | t#bar{t}Z+tWZ      | t#bar{t}W      | t#bar{t}H      | VV+LF      | VV+HF      | tZ      | t#bar{t}+Wt      | Other fakes      | Other      | FCNC (c)tZ      | FCNC t#bar{t}(cZ) |
 | GlobalReduction_JET_EffectiveNP_3 | 0.000431222 / -0.000431191 | 0.00149481 / -0.0014948 | 0.000497589 / -0.000497599 | -0.000103761 / 0.000103745 | 0.000253158 / -0.000253168 | 0.000270813 / -0.000270767 | 0.0074836 / -0.00748363 | -9.48867e-05 / 9.48456e-05 | 0.000185294 / -0.000185276 | 0.00180419 / -0.00180412 | 0.000575122 / -0.000575134 |
 | GlobalReduction_JET_EffectiveNP_4 | -0.000194862 / 0.000194893 | 4.85439e-05 / -4.85297e-05 | 0.000105104 / -0.000105114 | 0.000116882 / -0.000116899 | -7.49579e-05 / 7.49483e-05 | 0.000590225 / -0.000590179 | -0.0075751 / 0.00757467 | 9.83396e-05 / -9.83141e-05 | -4.24045e-05 / 4.24231e-05 | -0.00163726 / 0.00163723 | -0.000238238 / 0.000238316 |
 | GlobalReduction_JET_EffectiveNP_5 | 4.3404e-05 / -4.33722e-05 | -1.93323e-05 / 1.93465e-05 | -2.73018e-06 / 2.71998e-06 | -3.28038e-06 / 3.26341e-06 | -8.8245e-06 / 8.81488e-06 | 6.7163e-05 / -6.71151e-05 | 0.00757396 / -0.00757441 | -9.96772e-05 / 9.97027e-05 | 3.57622e-06 / -3.55755e-06 | -1.5488e-06 / 1.54053e-06 | 1.50052e-05 / -1.50169e-05 |
 | GlobalReduction_JET_EffectiveNP_8 | -1.14833e-05 / 1.15148e-05 | 1.85081e-05 / -1.8494e-05 | 5.15207e-06 / -5.16217e-06 | 1.0386e-06 / -1.0554e-06 | 1.50205e-05 / -1.503e-05 | 8.01804e-05 / -8.01329e-05 | 4.10134e-06 / -4.10948e-06 | 0.000100983 / -0.000101025 | -2.47275e-06 / 2.49123e-06 | 3.97359e-06 / -3.98177e-06 | 1.03904e-05 / -1.0402e-05 |
 | GlobalReduction_JET_EffectiveNP_7 | 8.40544e-06 / -8.37363e-06 | -2.15176e-06 / 2.16601e-06 | -6.07766e-07 / 5.97534e-07 | -9.9706e-07 / 9.80084e-07 | -3.991e-06 / 3.98137e-06 | -7.13866e-05 / 7.14345e-05 | -0.00758471 / 0.00758433 | 7.86525e-06 / -7.83966e-06 | 1.0886e-06 / -1.06993e-06 | -1.00152e-06 / 9.93251e-07 | -2.84254e-05 / 2.84137e-05 |
 | GlobalReduction_JET_EffectiveNP_8restTerm | 6.86825e-05 / -6.86509e-05 | 1.2113e-05 / -1.20989e-05 | 1.14886e-06 / -1.15896e-06 | -1.24111e-06 / 1.22426e-06 | 5.52234e-05 / -5.5233e-05 | 0.000140404 / -0.000140473 | 0.00757848 / -0.00757864 | -6.52821e-06 / 6.48588e-06 | 0.000388824 / -0.000388806 | 5.25448e-06 / -5.26269e-06 | 7.98898e-05 / -7.98122e-05 |
 | GlobalReduction_JET_EtaIntercalibration_Modelling | 0.00495133 / -0.0049518 | 0.000302554 / -0.000302542 | 0.00484741 / -0.0048479 | 0.00783778 / -0.00783898 | 0.00908109 / -0.00908276 | 0.0097615 / -0.00976343 | 0.00756352 / -0.00756468 | 0.00185289 / 0.222638 | -0.00313463 / 0.00313445 | 0.013569 / -0.0135728 | 0.00617148 / -0.00617226 |
 | GlobalReduction_JET_EtaIntercalibration_NonClosure_2018data | 0.000877749 / -0.000877788 | 3.72143e-06 / -3.70735e-06 | 0.00183579 / -0.00183581 | 0.00420568 / -0.00420575 | 0.00129174 / -0.00129176 | 0.00106313 / -0.00106308 | 7.41855e-06 / -7.42668e-06 | 0.000480365 / -0.000480341 | -0.000349354 / 0.000349372 | 0.00269146 / -0.0026914 | 0.00104248 / -0.0010425 |
 | GlobalReduction_JET_EtaIntercalibration_NonClosure_highE | 1.57682e-08 / 1.62864e-08 | -3.23541e-08 / -3.23541e-08 | 2.64726e-08 / 2.64726e-08 | -8.55229e-09 / -8.55229e-09 | 4.59508e-08 / 4.59508e-08 | -3.46447e-08 / -3.51532e-08 | 2.75266e-08 / 2.75266e-08 | 1.28931e-08 / 1.28931e-08 | 9.40793e-09 / 9.40793e-09 | -4.16729e-09 / -4.16729e-09 | -6.17642e-09 / -5.59385e-09 |
 | GlobalReduction_JET_EtaIntercalibration_NonClosure_negEta | 7.88375e-05 / -7.88757e-05 | 1.53856e-06 / -1.5243e-06 | 0.000181462 / -0.000181472 | -7.30055e-06 / 7.28356e-06 | 0.000214592 / -0.000214602 | 0.000130623 / -0.000130575 | 9.5909e-06 / -9.53621e-06 | 1.28171e-08 / 1.27963e-08 | -2.31564e-06 / 2.33433e-06 | 1.17558e-06 / -1.18386e-06 | 0.000153044 / -0.000153056 |
