 |       | t#bar{t}Z+tWZ      | t#bar{t}W      | t#bar{t}H      | VV+LF      | VV+HF      | tZ      | t#bar{t}+Wt      | Other fakes      | Other      | FCNC (c)tZ      | FCNC t#bar{t}(cZ) |
 | bTagSF_eigenvars_C_2 | -2.97247e-05 / 2.97246e-05 | -7.63044e-06 / 7.63044e-06 | -0.000150107 / 0.000150107 | 0.000326102 / -0.000326102 | 0.00103458 / -0.00103458 | 3.89869e-06 / -3.89869e-06 | -1.63046e-05 / 1.63046e-05 | 0.000385637 / -0.000385638 | 4.90658e-05 / -4.90658e-05 | 4.23109e-05 / -4.23109e-05 | 0.000225989 / -0.000225989 |
 | bTagSF_eigenvars_C_3 | 1.40669e-05 / -1.40669e-05 | -5.14533e-08 / 5.14533e-08 | 3.04382e-05 / -3.04383e-05 | -3.00804e-05 / 3.00804e-05 | -0.000370996 / 0.000370995 | -5.93886e-06 / 5.93886e-06 | 5.81696e-06 / -5.81696e-06 | 2.90535e-05 / -2.90536e-05 | -0.000102048 / 0.000102048 | 1.97668e-05 / -1.97668e-05 | -0.000258223 / 0.000258222 |
 | bTagSF_eigenvars_Light_0 | 0.000264129 / -0.000264127 | 0.000754528 / -0.000754515 | 0.000948766 / -0.000948745 | -0.12197 / 0.122152 | -0.00190975 / 0.00190984 | -0.000991397 / 0.000991419 | 0.000310286 / -0.000310284 | -0.0121386 / 0.0121418 | -0.00630722 / 0.00630812 | 0.00195247 / -0.00195238 | -0.000494455 / 0.000494461 |
 | bTagSF_eigenvars_Light_1 | 0.000113413 / -0.000113413 | -0.000124723 / 0.000124723 | -1.68259e-05 / 1.68259e-05 | 0.00456115 / -0.00456129 | 0.000176083 / -0.000176083 | 0.00041318 / -0.000413181 | -4.21188e-05 / 4.21188e-05 | 0.00199781 / -0.00199784 | 0.000418964 / -0.000418965 | 5.54242e-05 / -5.54242e-05 | 0.000193767 / -0.000193767 |
 | bTagSF_eigenvars_Light_2 | -5.65236e-05 / 5.65236e-05 | 4.78037e-05 / -4.78037e-05 | -2.97899e-05 / 2.97899e-05 | -0.00690592 / 0.00690559 | -0.00031707 / 0.000317069 | -0.000148483 / 0.000148483 | 4.86558e-05 / -4.86559e-05 | 0.00106275 / -0.00106276 | -1.36098e-05 / 1.36098e-05 | -7.02906e-07 / 7.02906e-07 | 7.6916e-06 / -7.69161e-06 |
 | bTagSF_eigenvars_Light_3 | 2.53147e-05 / -2.53148e-05 | -3.65841e-06 / 3.65841e-06 | 3.48214e-05 / -3.48214e-05 | -0.00396908 / 0.00396898 | 1.34682e-05 / -1.34682e-05 | 5.59153e-05 / -5.59153e-05 | -3.89467e-06 / 3.89467e-06 | -0.000675615 / 0.000675612 | -0.000160572 / 0.000160572 | -7.51666e-05 / 7.51666e-05 | -3.66774e-05 / 3.66774e-05 |
 | EG_RESOLUTION_ALL | -0.00113368 / 0.00113368 | 0.000227532 / -0.000227584 | -0.00015172 / 0.000151712 | 0.00353244 / -0.00353249 | -0.0021344 / 0.00213442 | -0.00456251 / 0.00456252 | 0.000364172 / -0.000364154 | 0.000780839 / -0.000780821 | -0.00188751 / 0.00188747 | -0.000373003 / 0.000373005 | 0.000122144 / -0.000122141 |
 | EG_SCALE_ALL | -0.000810513 / 0.000810522 | -6.26427e-05 / 6.26655e-05 | 0.00115591 / -0.00115593 | -0.000152529 / 0.000152506 | -0.00076525 / 0.000765269 | 0.000532501 / -0.000532524 | 0.00420016 / -0.00420028 | 0.00102693 / -0.00102692 | 0.00117748 / -0.00117744 | 0.00341183 / -0.00341191 | -9.25012e-05 / 9.25037e-05 |
 | GlobalReduction_JET_BJES_Response | 0.000330953 / -0.000330947 | -0.00230638 / 0.00230639 | -0.00277935 / 0.00277928 | 2.57586e-08 / 2.64369e-08 | 0.0129456 / -0.0129469 | 0.00158792 / -0.00158796 | 0.0018693 / -0.00186932 | 1.51289e-05 / -1.51098e-05 | -0.00255547 / 0.00255538 | 0.0031952 / -0.00319528 | 0.0153066 / -0.0153084 |
 | GlobalReduction_JET_EffectiveNP_1 | -0.00129231 / 0.00129229 | -0.00109792 / 0.00109793 | -0.00164326 / 0.00164321 | 0.0368117 / -0.036832 | 0.0122495 / -0.0122519 | 0.0012645 / -0.00126448 | 0.0013193 / -0.0013194 | 0.000610821 / -0.000610868 | 0.000902763 / -0.000902729 | 0.00241166 / -0.00241175 | 0.0152327 / -0.0152363 |
