 |       | t#bar{t}Z+tWZ      | t#bar{t}W      | t#bar{t}H      | VV+LF      | VV+HF      | tZ      | t#bar{t}+Wt      | Other fakes      | Other      | FCNC (c)tZ      | FCNC t#bar{t}(cZ) |
 | GlobalReduction_JET_EtaIntercalibration_Modelling | 0.0036289 / -0.0036291 | 0.00938642 / -0.00938777 | 0.00547812 / -0.00547859 | 0.0191778 / -0.0191833 | 0.0132804 / -0.0132831 | 0.00803671 / -0.00803765 | 0.00848606 / -0.00848707 | 0.0456243 / -0.0456556 | 0.0032334 / -0.00323347 | -nan / -nan | -nan / -nan |
 | GlobalReduction_JET_EtaIntercalibration_NonClosure_2018data | 0.000523809 / -0.000523731 | 0.00377566 / -0.00377569 | 0.00170661 / -0.00170665 | 0.00218618 / -0.00218616 | 0.00203567 / -0.00203567 | 0.00115653 / -0.00115653 | 0.00296194 / -0.00296202 | 0.00974976 / -0.00975017 | -0.000783572 / 0.000783555 | -nan / -nan | -nan / -nan |
 | GlobalReduction_JET_EtaIntercalibration_NonClosure_highE | -1.81651e-06 / 1.80678e-06 | 1.29785e-08 / 1.29785e-08 | 2.34053e-08 / 2.34053e-08 | 1.69638e-08 / 1.69638e-08 | 8.70178e-09 / 8.70178e-09 | -1.27014e-05 / 1.27081e-05 | -2.06289e-08 / -2.06289e-08 | 3.5906e-09 / 3.5906e-09 | 4.10452e-08 / 4.10452e-08 | -nan / -nan | -nan / -nan |
 | GlobalReduction_JET_EtaIntercalibration_NonClosure_negEta | 4.94389e-06 / -4.86358e-06 | 0.000799035 / -0.000799014 | -5.01361e-05 / 5.01049e-05 | 0.000788526 / -0.000788496 | 0.000176503 / -0.000176486 | 0.000315986 / -0.00031598 | 0.000704587 / -0.000704631 | 3.56892e-09 / 3.56422e-09 | 4.85728e-05 / -4.85876e-05 | -nan / -nan | -nan / -nan |
 | GlobalReduction_JET_EtaIntercalibration_NonClosure_posEta | 9.44632e-05 / -9.44729e-05 | -1.2969e-06 / 1.32267e-06 | 0.000192804 / -0.000192758 | -6.12632e-05 / 6.12968e-05 | 0.000534336 / -0.000534321 | 0.000159326 / -0.00015932 | -2.041e-07 / 1.63129e-07 | 3.66524e-07 / -3.59393e-07 | 6.87753e-06 / -6.79601e-06 | -nan / -nan | -nan / -nan |
 | GlobalReduction_JET_EtaIntercalibration_TotalStat | 0.00183352 / -0.00183355 | 0.00322299 / -0.00322304 | 0.000992867 / -0.000992905 | 0.00555623 / -0.00555642 | 0.00321007 / -0.00321013 | 0.00196392 / -0.00196394 | 0.00119374 / -0.0011937 | 0.00732578 / -0.00732626 | 0.00186289 / -0.00186293 | -nan / -nan | -nan / -nan |
 | GlobalReduction_JET_Flavor_Composition | 0.0128307 / -0.0128248 | 0.00985277 / -0.00984931 | 0.0161618 / -0.0161523 | 0.0636728 / -0.0634996 | 0.0363689 / -0.0363173 | 0.0215049 / -0.0214878 | 0.0214564 / -0.0214393 | 0.0565495 / -0.056416 | 0.081707 / -0.0814058 | -nan / -nan | -nan / -nan |
 | GlobalReduction_JET_Flavor_Response | -0.00616877 / 0.00616882 | -0.00353352 / 0.00353356 | -0.00996066 / 0.0099609 | -0.0256428 / 0.0256447 | -0.0147989 / 0.0147994 | -0.00928613 / 0.0092863 | -0.0141789 / 0.0141794 | -0.0290907 / 0.0290935 | -0.00129112 / 0.0681048 | -nan / -nan | -nan / -nan |
 | GlobalReduction_JET_PunchThrough_MC16 | 1.60282e-05 / -1.60379e-05 | 9.54056e-08 / -1.51876e-07 | -5.47636e-08 / 2.34053e-08 | -5.91225e-07 / 6.25153e-07 | -2.12949e-06 / 2.14689e-06 | 1.04131e-05 / -1.04064e-05 | 7.17994e-07 / -6.66924e-07 | 3.5906e-09 / 3.5906e-09 | 4.10452e-08 / 4.10452e-08 | -nan / -nan | -nan / -nan |
 | GlobalReduction_JET_JER_DataVsMC_MC16 | -0.00195419 / 0.00195417 | -0.0187428 / 0.0187414 | -0.00187959 / 0.00187957 | 0.0138524 / -0.0138535 | 0.0017694 / -0.00176941 | 0.00114764 / -0.00114764 | 0.013097 / -0.013098 | -0.0941148 / 0.0941106 | -0.00234582 / 0.0023458 | -nan / -nan | -nan / -nan |
 | GlobalReduction_JET_JER_EffectiveNP_1 | 0.000816292 / -0.0008163 | -0.00253022 / 0.00253015 | -0.00195553 / 0.00195549 | 0.0238167 / -0.023823 | 0.0065707 / -0.00657118 | -0.00177175 / 0.00177172 | -0.00740815 / 0.00740753 | -0.0500488 / 0.0500201 | 0.00962569 / -0.00962673 | -nan / -nan | -nan / -nan |
 | GlobalReduction_JET_JER_EffectiveNP_2 | -0.00013365 / 0.00013365 | -0.00753554 / 0.00753613 | -0.00174639 / 0.00174642 | 0.0362894 / -0.0362711 | 0.0123119 / -0.01231 | -0.000684051 / 0.000684056 | 0.0016379 / -0.00163787 | 0.0217814 / -0.0217753 | 0.000192462 / -0.000192462 | -nan / -nan | -nan / -nan |
 | GlobalReduction_JET_JER_EffectiveNP_3 | 0.000776335 / -0.000776304 | -0.00741033 / 0.00741318 | -0.000666257 / 0.00066628 | 0.0294953 / -0.0294467 | 0.008603 / -0.00859902 | -0.00153668 / 0.00153681 | -0.000548284 / 0.000548299 | -0.0402752 / 0.040354 | 0.0056162 / -0.00561452 | -nan / -nan | -nan / -nan |
 | GlobalReduction_JET_JER_EffectiveNP_4 | 0.000150476 / -0.000150476 | -0.00902669 / 0.00902568 | 0.000160057 / -0.000160057 | 0.0346385 / -0.034652 | 0.00827126 / -0.00827208 | 0.00256056 / -0.00256064 | 0.00602399 / -0.00602443 | -0.0188056 / 0.0188011 | 0.00773507 / -0.00773578 | -nan / -nan | -nan / -nan |
 | GlobalReduction_JET_JER_EffectiveNP_5 | 0.00100062 / -0.00100062 | -0.000513065 / 0.000513064 | -0.00280965 / 0.00280962 | 0.0098366 / -0.00983693 | 0.00603048 / -0.00603061 | 0.00466806 / -0.00466814 | -0.00792179 / 0.00792152 | -0.0405354 / 0.0405261 | 0.00665788 / -0.00665803 | -nan / -nan | -nan / -nan |
 | GlobalReduction_JET_JER_EffectiveNP_6 | -0.00087999 / 0.000880015 | -0.00592872 / 0.00592983 | 0.000880557 / -0.000880532 | 0.0170957 / -0.0170859 | 0.003896 / -0.00389551 | 0.00152543 / -0.00152535 | -0.0119911 / 0.0119956 | -0.0349992 / 0.0350346 | 0.00408129 / -0.00408075 | -nan / -nan | -nan / -nan |
 | GlobalReduction_JET_JER_EffectiveNP_7restTerm | 0.000405655 / -0.000405657 | -0.0130049 / 0.0130029 | -0.000323012 / 0.000323011 | 0.0216331 / -0.0216387 | 0.00737082 / -0.00737146 | -0.00055928 / 0.000559277 | -0.00349847 / 0.00349833 | -0.0424966 / 0.0424756 | 0.00900313 / -0.0090041 | -nan / -nan | -nan / -nan |
 | GlobalReduction_JET_Pileup_OffsetMu | 0.00222522 / -0.00222505 | 0.00377992 / -0.00377963 | 0.00217142 / -0.00217136 | 0.00933077 / -0.00932924 | 0.00594991 / -0.00594925 | 0.0029318 / -0.00293163 | 0.00566684 / -0.00566629 | 0.00959555 / -0.00959389 | 0.0703608 / -0.0702981 | -nan / -nan | -nan / -nan |
 | GlobalReduction_JET_Pileup_OffsetNPV | 0.00402442 / -0.00402449 | 0.00374189 / -0.00374192 | 0.00352644 / -0.00352645 | 0.0211696 / -0.021171 | 0.0145563 / -0.0145571 | 0.00766605 / -0.00766626 | 0.0141638 / -0.0141646 | 0.0391253 / -0.0391292 | 0.0711744 / -0.0711816 | -nan / -nan | -nan / -nan |
 | GlobalReduction_JET_Pileup_PtTerm | -0.00072593 / 0.000726005 | -0.000561435 / 0.000561458 | 0.000509647 / -0.000509603 | -0.000915953 / 0.000915912 | -0.000693386 / 0.000693399 | -0.000955089 / 0.000955087 | -0.00104962 / 0.00104957 | 4.88572e-06 / -4.87862e-06 | -0.00592326 / 0.0747823 | -nan / -nan | -nan / -nan |
 | GlobalReduction_JET_Pileup_RhoTopology | 0.0116299 / -0.0116235 | 0.0163287 / -0.016316 | 0.0124143 / -0.012407 | 0.0473711 / -0.0472547 | 0.0364376 / -0.0363707 | 0.0226426 / -0.0226176 | 0.026442 / -0.0264075 | 0.0610647 / -0.0608648 | 0.0780262 / -0.0776868 | -nan / -nan | -nan / -nan |
 | GlobalReduction_JET_SingleParticle_HighPt | -4.86459e-09 / -4.86459e-09 | 1.29785e-08 / 1.29785e-08 | 2.34053e-08 / 2.34053e-08 | 1.69638e-08 / 1.69638e-08 | 8.70178e-09 / 8.70178e-09 | 3.36515e-09 / 3.36515e-09 | -2.06289e-08 / -2.06289e-08 | 3.5906e-09 / 3.5906e-09 | 4.10452e-08 / 4.10452e-08 | -nan / -nan | -nan / -nan |
 | MET_SoftTrk_ResoPara | 5.08202e-05 / -5.08202e-05 | 1.27981e-08 / -1.27981e-08 | 2.308e-08 / -2.308e-08 | 1.97414e-05 / -1.97414e-05 | 5.35698e-07 / -5.35698e-07 | -7.57315e-05 / 7.57314e-05 | -2.03421e-08 / 2.03421e-08 | 3.54069e-09 / -3.54069e-09 | -4.04747e-08 / 4.04747e-08 | -nan / -nan | -nan / -nan |
 | MET_SoftTrk_ResoPerp | 1.97014e-05 / -1.97014e-05 | 1.27758e-08 / -1.27758e-08 | 2.30399e-08 / -2.30399e-08 | 1.97071e-05 / -1.97071e-05 | 4.00769e-06 / -4.00769e-06 | -2.21047e-05 / 2.21047e-05 | -2.03068e-08 / 2.03068e-08 | 3.53453e-09 / -3.53453e-09 | -4.04043e-08 / 4.04043e-08 | -nan / -nan | -nan / -nan |
 | MET_SoftTrk_Scale | 2.27463e-05 / -2.27558e-05 | 1.33785e-08 / 1.19274e-08 | 2.41268e-08 / 2.15099e-08 | 3.38293e-05 / -3.38621e-05 | 8.97e-09 / 7.9971e-09 | 2.18774e-05 / -2.18709e-05 | -2.12647e-08 / -1.89583e-08 | 3.70127e-09 / 3.29982e-09 | 4.23103e-08 / 3.77213e-08 | -nan / -nan | -nan / -nan |
 | MUON_ID | -0.000194276 / 0.000194266 | -0.000129862 / 0.000129887 | 0.000376639 / -0.000376593 | -0.00207535 / 0.00207532 | -0.000388943 / 0.00038896 | -0.000880073 / 0.00088008 | 0.00318864 / -0.00318867 | 0.00014294 / -0.000142933 | -0.00381813 / 0.00381811 | -nan / -nan | -nan / -nan |
 | MUON_MS | 0.000289616 / -0.000289626 | -0.000243905 / 0.00024393 | -0.000284896 / 0.000284865 | -0.000967135 / 0.000967097 | -0.000123588 / 0.000123605 | 9.65527e-05 / -9.65461e-05 | -0.000988636 / 0.00098859 | 0.000780028 / -0.000780024 | -0.00218073 / 0.00218069 | -nan / -nan | -nan / -nan |
 | MUON_SCALE | -0.000255033 / 0.000255023 | -0.000446782 / 0.000446807 | -0.000910478 / 0.000910441 | 0.00018008 / -0.000180113 | -9.03856e-05 / 9.04028e-05 | 0.000391587 / -0.000391581 | -0.00306372 / 0.0030637 | -0.000978523 / 0.000978523 | 0.00175546 / -0.0017555 | -nan / -nan | -nan / -nan |
