 |       | t#bar{t}Z+tWZ      | t#bar{t}W      | t#bar{t}H      | VV+LF      | VV+HF      | tZ      | t#bar{t}+Wt      | Other fakes      | Other      | FCNC (c)tZ      | FCNC t#bar{t}(cZ) |
 | MU_SF_TTVA_STAT | 0.000536321 / -0.000536321 | 0.000411985 / -0.000411985 | 0.000423331 / -0.000423331 | 0.000420856 / -0.000420856 | 0.000461848 / -0.000461848 | 0.000460566 / -0.000460566 | 0.00041075 / -0.00041075 | 0.000288055 / -0.000288055 | 0.000382894 / -0.000382894 | 0.00057825 / -0.00057825 | 0.000508837 / -0.000508837 |
 | MU_SF_TTVA_SYST | 0.000647357 / -0.000647357 | 0.000457127 / -0.000457127 | 0.00047483 / -0.00047483 | 0.000491249 / -0.000491249 | 0.000502227 / -0.000502227 | 0.000516573 / -0.000516573 | 0.000356196 / -0.000356196 | 0.000138661 / -0.000138661 | 0.000635417 / -0.000635417 | 0.000692921 / -0.000692921 | 0.000598202 / -0.000598202 |
 | bTagSF_eigenvars_B_0 | -0.011109 / 0.011109 | -0.00999754 / 0.00999754 | -0.00919664 / 0.00919664 | 4.09062e-06 / -4.09062e-06 | -0.00969199 / 0.00969199 | -0.0142192 / 0.0142192 | -0.018852 / 0.018852 | -0.0191598 / 0.0191598 | -0.0139649 / 0.0139649 | -0.0133071 / 0.0133071 | -0.013272 / 0.013272 |
 | bTagSF_eigenvars_B_1 | -0.00247239 / 0.00247239 | -0.00102586 / 0.00102586 | -0.00151246 / 0.00151246 | -1.40243e-06 / 1.40243e-06 | -0.000716171 / 0.000716171 | -0.00452343 / 0.00452343 | -0.00344077 / 0.00344077 | -0.00173856 / 0.00173856 | -0.000765118 / 0.000765118 | -0.00628188 / 0.00628188 | -0.00367416 / 0.00367416 |
 | bTagSF_eigenvars_B_2 | 0.00272094 / -0.00272094 | 0.00197288 / -0.00197288 | 0.00245266 / -0.00245266 | 2.05021e-06 / -2.05021e-06 | 0.00115062 / -0.00115062 | 0.00377861 / -0.00377861 | 0.00400689 / -0.00400689 | 0.00231576 / -0.00231576 | 0.00139614 / -0.00139614 | 0.00356648 / -0.00356648 | 0.00314208 / -0.00314208 |
 | bTagSF_eigenvars_B_3 | -0.000611615 / 0.000611615 | -0.000829678 / 0.000829678 | -0.000896143 / 0.000896143 | -1.7483e-06 / 1.7483e-06 | -0.000549685 / 0.000549685 | -0.00044235 / 0.00044235 | -0.00115195 / 0.00115195 | -0.000954286 / 0.000954286 | -0.000702717 / 0.000702717 | 0.000159205 / -0.000159205 | -0.000363863 / 0.000363863 |
 | bTagSF_eigenvars_B_4 | -8.00164e-05 / 8.00164e-05 | -0.000117421 / 0.000117421 | -7.13907e-05 / 7.13907e-05 | 4.93097e-07 / -4.93097e-07 | 5.22246e-05 / -5.22246e-05 | -0.000131041 / 0.000131041 | -9.33233e-05 / 9.33233e-05 | 7.93271e-05 / -7.93271e-05 | 4.01403e-05 / -4.01403e-05 | -0.000113946 / 0.000113946 | -0.000113725 / 0.000113725 |
 | bTagSF_eigenvars_B_5 | 1.37552e-05 / -1.37552e-05 | 4.43813e-05 / -4.43813e-05 | 2.54958e-05 / -2.54958e-05 | -1.56213e-07 / 1.56213e-07 | -7.579e-06 / 7.579e-06 | 1.06373e-05 / -1.06373e-05 | 2.79399e-05 / -2.79399e-05 | -1.12424e-05 / 1.12424e-05 | 4.42356e-06 / -4.42356e-06 | -3.61122e-06 / 3.61122e-06 | 9.82143e-06 / -9.82143e-06 |
 | bTagSF_eigenvars_B_6 | 9.20795e-07 / -9.20795e-07 | 1.95546e-07 / -1.95546e-07 | 1.20011e-06 / -1.20011e-06 | 3.12961e-08 / -3.12961e-08 | 5.51768e-07 / -5.51768e-07 | 9.95295e-07 / -9.95295e-07 | -8.50842e-08 / 8.50842e-08 | 1.71425e-06 / -1.71425e-06 | -2.41207e-07 / 2.41207e-07 | 4.57146e-07 / -4.57146e-07 | 8.35449e-07 / -8.35449e-07 |
 | bTagSF_eigenvars_B_7 | -6.8359e-08 / 6.8359e-08 | -3.51598e-07 / 3.51598e-07 | -2.69254e-07 / 2.69254e-07 | -3.63165e-09 / 3.63165e-09 | 3.95596e-08 / -3.95596e-08 | -9.12914e-08 / 9.12914e-08 | -1.61663e-07 / 1.61663e-07 | -1.38653e-08 / 1.38653e-08 | -2.35938e-07 / 2.35938e-07 | -2.44194e-08 / 2.44194e-08 | -1.41411e-07 / 1.41411e-07 |
 | bTagSF_eigenvars_B_8 | 8.50431e-09 / -8.50431e-09 | -1.08361e-08 / 1.08361e-08 | -1.87199e-08 / 1.87199e-08 | -1.52363e-10 / 1.52363e-10 | 6.94674e-09 / -6.94674e-09 | 3.81016e-09 / -3.81016e-09 | -8.99578e-09 / 8.99578e-09 | 2.61515e-08 / -2.61515e-08 | -2.25156e-08 / 2.25156e-08 | 7.39114e-09 / -7.39114e-09 | 3.37614e-09 / -3.37614e-09 |
 | bTagSF_eigenvars_C_0 | -0.000764018 / 0.000764018 | -0.000175092 / 0.000175092 | -0.000707941 / 0.000707941 | -0.00743273 / 0.00743273 | -0.0398268 / 0.0398268 | 6.75616e-05 / -6.75616e-05 | -3.42881e-05 / 3.42881e-05 | -0.0152646 / 0.0152646 | -0.0411772 / 0.0411772 | 0.000127699 / -0.000127699 | -0.00610261 / 0.00610261 |
 | bTagSF_eigenvars_C_1 | 0.000141256 / -0.000141256 | 3.39545e-05 / -3.39545e-05 | 0.000103196 / -0.000103196 | 0.000495787 / -0.000495787 | 0.000945247 / -0.000945247 | 4.32419e-05 / -4.32419e-05 | 1.33503e-05 / -1.33503e-05 | 0.000966777 / -0.000966777 | 0.00133461 / -0.00133461 | 4.35498e-05 / -4.35498e-05 | 0.000155193 / -0.000155193 |
 | bTagSF_eigenvars_C_2 | 3.46832e-06 / -3.46832e-06 | -5.73559e-05 / 5.73559e-05 | 1.47107e-05 / -1.47107e-05 | 0.000146917 / -0.000146917 | 0.0019783 / -0.0019783 | 3.96694e-07 / -3.96694e-07 | 1.34478e-05 / -1.34478e-05 | 0.000500522 / -0.000500522 | -0.000666108 / 0.000666108 | -1.55888e-05 / 1.55888e-05 | 0.000621507 / -0.000621507 |
 | bTagSF_eigenvars_C_3 | -1.48846e-05 / 1.48846e-05 | 2.05683e-05 / -2.05683e-05 | -7.2051e-06 / 7.2051e-06 | -0.000126416 / 0.000126416 | -0.00060656 / 0.00060656 | -1.95723e-06 / 1.95723e-06 | -8.85074e-06 / 8.85074e-06 | -0.000228024 / 0.000228024 | 0.000169875 / -0.000169875 | 4.85907e-06 / -4.85907e-06 | -0.000159956 / 0.000159956 |
 | bTagSF_eigenvars_Light_0 | -8.52698e-05 / 8.52698e-05 | -0.000402606 / 0.000402606 | -0.00038622 / 0.00038622 | -0.128839 / 0.128839 | -0.000797291 / 0.000797291 | 0.000222428 / -0.000222428 | -0.000176922 / 0.000176922 | -0.0115264 / 0.0115264 | -0.00259896 / 0.00259896 | 0.000114703 / -0.000114703 | -0.000151227 / 0.000151227 |
 | bTagSF_eigenvars_Light_1 | 0.000122236 / -0.000122236 | 0.000139187 / -0.000139187 | 0.000191742 / -0.000191742 | 0.0203798 / -0.0203798 | 0.000245764 / -0.000245764 | 4.19553e-05 / -4.19553e-05 | 5.60261e-05 / -5.60261e-05 | 0.00228487 / -0.00228487 | 0.000450401 / -0.000450401 | 1.37228e-05 / -1.37228e-05 | 5.27951e-05 / -5.27951e-05 |
 | bTagSF_eigenvars_Light_2 | -4.52859e-05 / 4.52859e-05 | -5.85805e-05 / 5.85805e-05 | -9.94407e-05 / 9.94407e-05 | 0.00239731 / -0.00239731 | -5.59157e-05 / 5.59157e-05 | 8.73034e-06 / -8.73034e-06 | -1.95579e-05 / 1.95579e-05 | 7.51287e-05 / -7.51287e-05 | 7.4575e-05 / -7.4575e-05 | -1.60861e-05 / 1.60861e-05 | -1.63055e-05 / 1.63055e-05 |
 | bTagSF_eigenvars_Light_3 | 9.64e-06 / -9.64e-06 | 2.59444e-05 / -2.59444e-05 | 3.23732e-05 / -3.23732e-05 | -0.0021661 / 0.0021661 | 1.12271e-05 / -1.12271e-05 | 3.14015e-06 / -3.14015e-06 | 1.5648e-05 / -1.5648e-05 | -0.000190856 / 0.000190856 | -8.07632e-05 / 8.07632e-05 | 8.37163e-06 / -8.37163e-06 | 9.78862e-06 / -9.78862e-06 |
 | EG_RESOLUTION_ALL | -0.000276001 / 0.000275912 | -0.00164182 / 0.00164188 | -0.00177129 / 0.00177128 | -0.00476875 / 0.00476872 | 0.000261511 / -0.000261462 | 0.000532032 / -0.000532076 | -0.000120183 / 0.000120167 | 0.0467735 / -0.0467735 | 0.00179296 / -0.00179297 | -0.000798557 / 0.000798527 | -0.000471489 / 0.000471519 |
 | EG_SCALE_ALL | 0.000971242 / -0.000971217 | -0.00398819 / 0.00398818 | -0.00222018 / 0.00222016 | -0.000746605 / 0.000746574 | 0.00101043 / -0.00101048 | 0.000841096 / -0.00084114 | 0.00520287 / -0.00520288 | -0.00818108 / 0.00818112 | 0.00142254 / -0.00142256 | 0.000894473 / -0.000894503 | 0.000480262 / -0.00048034 |
 | GlobalReduction_JET_BJES_Response | -0.0109882 / 0.0109883 | -0.00337155 / 0.00337154 | -0.0189572 / 0.0189572 | -0.000486536 / 0.000486505 | 0.00410989 / -0.00410984 | -0.000293966 / 0.000293922 | 0.00249184 / -0.00249186 | -0.0263599 / 0.0263599 | 0.000626703 / -0.000626654 | 0.00122124 / -0.00122127 | -0.000109591 / 0.000109621 |
 | GlobalReduction_JET_EffectiveNP_1 | -0.0256816 / 0.0256817 | -0.0136876 / 0.0136876 | -0.0320232 / 0.0320232 | 0.010928 / -0.0109281 | 0.00311221 / -0.00311226 | -0.00617992 / 0.00617988 | -0.0081888 / 0.00818878 | 0.0166212 / -0.0166211 | 0.0431398 / -0.0431398 | -0.00581732 / 0.00581737 | -0.0182217 / 0.0182217 |
 | GlobalReduction_JET_EffectiveNP_2 | 0.00626118 / -0.00626126 | 0.00464569 / -0.0046457 | 0.00976631 / -0.00976632 | 4.31286e-05 / -4.31595e-05 | -0.00277118 / 0.00277123 | 0.00187691 / -0.00187695 | 0.00409693 / -0.00409694 | -0.00756961 / 0.00756957 | 0.00207484 / -0.00207479 | 0.00172197 / -0.001722 | 0.00459174 / -0.00459171 |
 | GlobalReduction_JET_EffectiveNP_3 | -0.000283975 / 0.000284 | 0.000283259 / -0.00028327 | -0.00247602 / 0.002476 | -7.90764e-05 / 7.90455e-05 | 0.00250446 / -0.00250451 | -0.000368111 / 0.000368067 | -0.000847499 / 0.000847483 | 0.0168743 / -0.0168743 | -0.0497708 / 0.0497708 | -0.000454992 / 0.000454962 | -0.0021765 / 0.00217653 |
 | GlobalReduction_JET_EffectiveNP_4 | -0.00046749 / 0.000467515 | 0.00150573 / -0.00150574 | 0.00078649 / -0.000786505 | 0.000519684 / -0.000519715 | -0.00268738 / 0.00268743 | -0.00042228 / 0.000422237 | -0.0015495 / 0.00154949 | 1.75548e-06 / -1.71516e-06 | 0.0498325 / -0.0498324 | 0.000303936 / -0.000303966 | 0.000783229 / -0.000783199 |
 | GlobalReduction_JET_EffectiveNP_5 | -0.000354715 / 0.00035474 | 0.00125654 / -0.00125655 | -0.00120954 / 0.00120953 | 0.00280479 / -0.00280482 | -0.000101007 / 0.000100957 | 0.00031258 / -0.000312623 | 0.00214859 / -0.00214848 | 0.0258833 / -0.0258833 | -0.000546814 / 0.0005468 | -0.000157462 / 0.000157432 | -0.00104515 / 0.00104518 |
 | GlobalReduction_JET_EffectiveNP_8 | 0.00108117 / -0.00108114 | -0.00147267 / 0.00147266 | 0.000318117 / -0.000318132 | 0.0014705 / -0.00147053 | -0.00103456 / 0.00103452 | 0.00031903 / -0.000319074 | -0.000995943 / 0.000995927 | -0.00819472 / 0.00819468 | 0.000202347 / -0.000202298 | 0.000465946 / -0.000465976 | -0.000105273 / 0.000105195 |
 | GlobalReduction_JET_EffectiveNP_7 | -0.000255155 / 0.00025518 | 0.00238988 / -0.0023899 | -0.00062384 / 0.000623825 | 0.00264283 / -0.00264286 | 0.000710178 / -0.000710228 | -0.000416315 / 0.000416341 | -0.00166424 / 0.00166422 | 1.83436e-06 / 0.0088459 | -2.80386e-05 / 2.80249e-05 | -0.000578398 / 0.000578368 | -0.000129558 / 0.000129588 |
 | GlobalReduction_JET_EffectiveNP_8restTerm | 0.000731226 / -0.000731201 | 0.000107516 / -0.000107527 | -0.00106055 / 0.00106053 | -0.00338945 / 0.00338942 | -0.00074087 / 0.000740821 | 0.000134604 / -0.000134579 | -0.00183338 / 0.00183336 | -0.0120097 / 0.0120096 | 0.000397005 / -0.000397019 | -2.30728e-05 / 2.30428e-05 | 0.00090692 / -0.00090689 |
 | GlobalReduction_JET_EtaIntercalibration_Modelling | -0.0248407 / 0.0248406 | -0.0166875 / 0.0166875 | -0.0260542 / 0.0260542 | 0.00482533 / -0.00482536 | -0.000404883 / 0.000404834 | -0.00577868 / 0.0057787 | -0.00642355 / 0.00642366 | 0.0014405 / -0.00144045 | 0.000329241 / -0.000329255 | -0.00533121 / 0.00533118 | -0.0127898 / 0.0127899 |
 | GlobalReduction_JET_EtaIntercalibration_NonClosure_2018data | -0.00558131 / 0.00558122 | -0.00492503 / 0.00492502 | -0.00859255 / 0.00859253 | -0.000235446 / 0.000235525 | 0.000433224 / -0.000433273 | -0.0013956 / 0.00139562 | -0.00188412 / 0.00188423 | -0.00426706 / 0.0042671 | -6.96482e-05 / 6.96971e-05 | -0.000991095 / 0.000991065 | -0.00225195 / 0.00225198 |
 | GlobalReduction_JET_EtaIntercalibration_NonClosure_highE | 3.96546e-05 / -3.96294e-05 | -5.59863e-09 / -5.59863e-09 | 2.6244e-08 / 2.6244e-08 | -1.54523e-08 / -1.54523e-08 | 1.16743e-05 / -1.16255e-05 | 6.71751e-07 / -6.46072e-07 | -7.95179e-09 / -7.95179e-09 | 2.01625e-08 / 2.01625e-08 | -6.85267e-09 / -6.85267e-09 | 2.53729e-08 / 2.53729e-08 | -3.87868e-05 / 3.87088e-05 |
 | GlobalReduction_JET_EtaIntercalibration_NonClosure_negEta | 5.3666e-05 / -5.36408e-05 | -0.00132613 / 0.00132612 | -0.000360084 / 0.000360069 | 0.00242919 / -0.00242911 | 8.314e-05 / -8.30913e-05 | -0.000114603 / 0.000114629 | -0.00113315 / 0.00113325 | 0.00728325 / -0.00728328 | 3.68483e-06 / -3.69853e-06 | -0.000294436 / 0.000294406 | 0.000536063 / -0.000536033 |
 | GlobalReduction_JET_EtaIntercalibration_NonClosure_posEta | -0.000823015 / 0.00082304 | -0.000715577 / 0.000715565 | 6.00446e-05 / -6.00598e-05 | -0.000435727 / 0.000435805 | -0.000654523 / 0.000654474 | -0.000315745 / 0.00031577 | 0.00129908 / -0.0012991 | 1.57169e-05 / -1.56766e-05 | 9.56649e-06 / -9.58019e-06 | -0.000506034 / 0.000506085 | 0.000203738 / -0.000203816 |
 | GlobalReduction_JET_EtaIntercalibration_TotalStat | -0.00514229 / 0.00514231 | -0.00400072 / 0.00400071 | -0.0100289 / 0.0100288 | 0.00156412 / -0.00156415 | -0.000196849 / 0.000196898 | -0.00197169 / 0.00197172 | -0.00147995 / 0.00147994 | 0.0241568 / -0.0241568 | -0.00202893 / 0.00202892 | -0.0017946 / 0.00179457 | -0.00152901 / 0.00152904 |
 | GlobalReduction_JET_Flavor_Composition | -0.0537038 / 0.0537038 | -0.0212859 / 0.0212859 | -0.0601138 / 0.0601138 | 0.0411384 / -0.0411383 | -0.00231987 / 0.00231982 | -0.015153 / 0.0151529 | -0.0246955 / 0.0246955 | 0.0549884 / -0.0549884 | 0.0471575 / -0.0471575 | -0.0174108 / 0.0174109 | -0.0514443 / 0.0514443 |
 | GlobalReduction_JET_Flavor_Response | 0.0277638 / -0.0277638 | 0.0174881 / -0.0174881 | 0.0373282 / -0.0373282 | -0.0167074 / 0.0167074 | 0.000730541 / -0.000730493 | 0.00649505 / -0.00649502 | 0.0102295 / -0.0102295 | 0.0061429 / -0.00614294 | -0.0443782 / 0.0443782 | 0.00909125 / -0.00909128 | 0.0245544 / -0.0245545 |
 | GlobalReduction_JET_PunchThrough_MC16 | 7.06392e-05 / -7.0614e-05 | -1.4877e-07 / 2.09159e-07 | 2.6244e-08 / 2.6244e-08 | 3.9953e-05 / -3.99839e-05 | -5.72461e-05 / 5.7197e-05 | 3.58368e-05 / -3.58805e-05 | -7.95179e-09 / -7.95179e-09 | 2.01625e-08 / 2.01625e-08 | -6.85267e-09 / -6.85267e-09 |    nan    |    nan    |
 | GlobalReduction_JET_JER_DataVsMC_MC16 | 0.000401445 / -0.000401445 | 0.0136004 / -0.0136004 | 0.0129386 / -0.0129386 | 0.0123075 / -0.0123075 | -0.00438112 / 0.00438112 | -0.00103105 / 0.00103105 | -0.00291436 / 0.00291436 | 0.0123901 / -0.0123901 | 0.00229978 / -0.00229978 |    nan    |    nan    |
 | GlobalReduction_JET_JER_EffectiveNP_1 | -0.00754633 / 0.00754633 | -0.0156194 / 0.0156194 | 0.0279868 / -0.0279868 | 0.0153128 / -0.0153128 | -0.00682231 / 0.00682231 | -0.00478754 / 0.00478754 | 0.024286 / -0.024286 | 0.0574826 / -0.0574826 | -0.185817 / 0.185817 | -0.00559328 / 0.00559328 | -0.00219539 / 0.00219539 |
 | GlobalReduction_JET_JER_EffectiveNP_2 | -0.00334792 / 0.00334792 | -0.0266068 / 0.0266068 | 0.0127258 / -0.0127258 | 0.0265135 / -0.0265135 | -0.00861385 / 0.00861385 | -0.00770957 / 0.00770957 | 0.00608182 / -0.00608182 | 0.0333507 / -0.0333507 | 0.016048 / -0.016048 | -0.00716218 / 0.00716218 | -0.00538869 / 0.00538869 |
 | GlobalReduction_JET_JER_EffectiveNP_3 | -0.00232372 / 0.00232372 | -0.0234846 / 0.0234846 | 0.0309322 / -0.0309322 | 0.0131405 / -0.0131405 | -0.00385922 / 0.00385922 | -0.00350862 / 0.00350862 | 0.0133733 / -0.0133733 | 0.0199371 / -0.0199371 | -0.188971 / 0.188971 | -0.00404393 / 0.00404393 | -0.0053412 / 0.0053412 |
 | GlobalReduction_JET_JER_EffectiveNP_4 | -0.00503828 / 0.00503828 | -0.0214394 / 0.0214394 | 0.0222945 / -0.0222945 | 0.0276526 / -0.0276526 | 0.000804748 / -0.000804748 | -0.00475806 / 0.00475806 | 0.0101195 / -0.0101195 | -0.0108311 / 0.0108311 | 0.0154925 / -0.0154925 | -0.00430988 / 0.00430988 | -0.0048501 / 0.0048501 |
 | GlobalReduction_JET_JER_EffectiveNP_5 | -0.00953492 / 0.00953492 | -0.00643857 / 0.00643857 | 0.00515531 / -0.00515531 | -0.000202595 / 0.000202595 | -0.00245879 / 0.00245879 | -0.00284895 / 0.00284895 | 0.00769531 / -0.00769531 | 0.0685485 / -0.0685485 | -0.0872772 / 0.0872772 | -0.00562583 / 0.00562583 | -0.00452425 / 0.00452425 |
 | GlobalReduction_JET_JER_EffectiveNP_6 | -0.0023072 / 0.0023072 | -0.0198451 / 0.0198451 | 0.0108227 / -0.0108227 | -0.00144458 / 0.00144458 | 0.00235781 / -0.00235781 | -0.00245214 / 0.00245214 | 0.0054515 / -0.0054515 | 0.0784939 / -0.0784939 | -0.187071 / 0.187071 | -0.00606922 / 0.00606922 | -0.0035507 / 0.0035507 |
 | GlobalReduction_JET_JER_EffectiveNP_7restTerm | -0.00230788 / 0.00230788 | -0.00561992 / 0.00561992 | 0.0214226 / -0.0214226 | 0.0183345 / -0.0183345 | -0.0024908 / 0.0024908 | -0.00307187 / 0.00307187 | 0.0077121 / -0.0077121 | 0.0162545 / -0.0162545 | -0.186209 / 0.186209 | -0.00390017 / 0.00390017 | -0.00156323 / 0.00156323 |
 | GlobalReduction_JET_Pileup_OffsetMu | -0.00803354 / 0.00803356 | -0.0050453 / 0.00504529 | -0.0126176 / 0.0126176 | 0.00775891 / -0.00775883 | -0.00311569 / 0.00311564 | -0.00424258 / 0.00424261 | -0.00872243 / 0.00872247 | 0.0136628 / -0.0136629 | 0.0507738 / -0.0507737 | -0.0025033 / 0.00250327 | -0.00670385 / 0.00670388 |
 | GlobalReduction_JET_Pileup_OffsetNPV | -0.018507 / 0.018507 | -0.0116688 / 0.0116688 | -0.0215675 / 0.0215675 | 0.0138113 / -0.0138114 | 0.00108767 / -0.00108772 | -0.00533284 / 0.00533279 | -0.00244797 / 0.00244796 | -0.00189471 / 0.00189468 | 0.00153961 / -0.00153963 | -0.00409416 / 0.00409413 | -0.0128455 / 0.0128456 |
 | GlobalReduction_JET_Pileup_PtTerm | -0.00162155 / 0.00162158 | 0.00144789 / -0.0014479 | -0.000416854 / 0.000416839 | -0.000999337 / 0.000999416 | 0.000224211 / -0.000224163 | 0.000155759 / -0.000155733 | 0.000835064 / -0.00083508 | 0.01965 / -0.01965 | -0.000676961 / 0.000676947 | -0.000776832 / 0.000776802 | -0.0013628 / 0.00136283 |
 | GlobalReduction_JET_Pileup_RhoTopology | -0.0560365 / 0.0560364 | -0.0298493 / 0.0298493 | -0.0714659 / 0.0714659 | 0.0318089 / -0.0318088 | 0.00614128 / -0.00614123 | -0.0125902 / 0.0125902 | -0.0141355 / 0.0141355 | 0.0475553 / -0.0475554 | 0.0958223 / -0.0552347 | -0.0110809 / 0.0110809 | -0.0380694 / 0.0380693 |
 | GlobalReduction_JET_SingleParticle_HighPt | 1.25988e-08 / 1.25988e-08 | -5.59863e-09 / -5.59863e-09 | 2.6244e-08 / 2.6244e-08 | -1.54523e-08 / -1.54523e-08 | 2.438e-08 / 2.438e-08 | -2.18401e-08 / -2.18401e-08 | -7.95179e-09 / -7.95179e-09 | 2.01625e-08 / 2.01625e-08 | -6.85267e-09 / -6.85267e-09 | 2.53729e-08 / 2.53729e-08 | -3.90019e-08 / -3.90019e-08 |
 | MET_SoftTrk_ResoPara | 0.00221587 / -0.00221587 | 0.00675941 / -0.00675941 | -0.00233765 / 0.00233765 | 0.00198757 / -0.00198757 | 0.000723199 / -0.000723199 | 0.00319487 / -0.00319487 | 0.00773316 / -0.00773316 | -0.0136424 / 0.0136424 | -0.100373 / 0.100373 | 0.00213733 / -0.00213733 | 0.00835892 / -0.00835892 |
