 |       | t#bar{t}Z+tWZ      | t#bar{t}W      | t#bar{t}H      | VV+LF      | VV+HF      | tZ      | t#bar{t}+Wt      | Other fakes      | Other      | FCNC (c)tZ      | FCNC t#bar{t}(cZ) |
 | bTagSF_eigenvars_Light_1 | 7.60789e-05 / -7.60789e-05 | 7.90151e-05 / -7.90152e-05 | 4.5252e-05 / -4.5252e-05 | -0.00845759 / 0.00845713 | 3.07163e-05 / -3.07163e-05 | 7.62887e-05 / -7.62887e-05 | 0.000350902 / -0.000350902 | 0.000885379 / -0.000885384 | -0.000483596 / 0.000483595 | -3.81614e-05 / 3.81614e-05 | 0.000171372 / -0.000171372 |
 | bTagSF_eigenvars_Light_2 | -8.60044e-06 / 8.60044e-06 | -1.51923e-05 / 1.51923e-05 | -9.45091e-06 / 9.45091e-06 | -0.00463938 / 0.00463922 | -1.86276e-05 / 1.86276e-05 | 2.55479e-05 / -2.55479e-05 | 1.19449e-05 / -1.19449e-05 | -0.000142019 / 0.000142019 | -0.000736911 / 0.000736907 | -1.45827e-05 / 1.45827e-05 | -0.000133614 / 0.000133613 |
 | bTagSF_eigenvars_Light_3 | 7.72037e-06 / -7.72037e-06 | -3.31042e-06 / 3.31042e-06 | 9.15639e-06 / -9.15639e-06 | -0.00180373 / 0.00180371 | 6.54588e-06 / -6.54588e-06 | 6.65972e-07 / -6.65972e-07 | -6.01679e-05 / 6.01679e-05 | -5.79877e-05 / 5.79876e-05 | -0.000385917 / 0.000385916 | 1.11106e-05 / -1.11106e-05 | 2.86905e-05 / -2.86905e-05 |
 | EG_RESOLUTION_ALL | 0.00195121 / -0.00195116 | 0.00100351 / -0.00100353 | 0.00324911 / -0.00324926 | 0.000975803 / -0.000975816 | -0.000660846 / 0.000660858 | -0.00370598 / 0.00370595 | 0.00748721 / -0.00748725 | 0.0422985 / -0.0423045 | -0.0838635 / 0.083874 | 0.00130301 / -0.00130302 | 0.00400695 / -0.004007 |
 | EG_SCALE_ALL | 0.00247856 / -0.00247872 | -0.000651541 / 0.000651499 | 0.00362315 / -0.00362317 | 0.00126628 / -0.00126641 | -0.00200817 / 0.00200804 | 0.0044422 / -0.00444233 | -0.0014295 / 0.00142945 | -0.0239391 / 0.023935 | 0.273577 / -0.0783828 | -0.0111482 / 0.0111472 | -0.0141884 / 0.014187 |
 | GlobalReduction_JET_BJES_Response | -0.0145595 / 0.0145578 | -0.0228349 / 0.0228308 | -0.0038779 / 0.00387777 | -0.000608058 / 0.000608059 | 0.00110372 / -0.00110372 | -0.000100662 / 0.000100417 | -0.0159235 / 0.0159215 | -0.0220455 / 0.0220416 | -0.0162141 / 0.0162119 | 0.00421421 / -0.00421442 | -0.0154092 / 0.0154073 |
 | GlobalReduction_JET_EffectiveNP_2 | 0.00836588 / -0.00836599 | 0.00936922 / -0.00936946 | 0.0117293 / -0.0117296 | -0.00562282 / 0.005623 | 0.00466225 / -0.00466231 | 0.00159092 / -0.00159093 | -0.00603585 / 0.00603581 | -0.0731342 / 0.0731008 | -0.0744348 / 0.0743999 | 0.010508 / -0.0105084 | 0.0162439 / -0.0162444 |
 | GlobalReduction_JET_EffectiveNP_3 | -0.00257563 / 0.00257557 | -0.00669459 / 0.00669447 | -0.00199565 / 0.00199561 | 0.00112734 / -0.00112731 | -0.0058685 / 0.00586837 | -0.00124454 / 0.00124452 | -0.00685626 / 0.00685616 | -0.0834411 / 0.0833947 | 0.353969 / -0.0385934 | 0.00539368 / -0.00539376 | -0.0129207 / 0.0129204 |
 | GlobalReduction_JET_EffectiveNP_4 | 0.00178463 / -0.0017846 | -0.00162967 / 0.00162961 | 0.00286581 / -0.00286591 | -0.000138561 / 0.000138362 | 0.00339305 / -0.00339312 | 0.00652749 / -0.00652764 | -0.00246413 / 0.00246406 | -0.0466116 / 0.046594 | 0.370291 / -0.0412954 | 0.00703157 / -0.00703194 | -0.000634846 / 0.000634829 |
 | GlobalReduction_JET_EffectiveNP_5 | 0.0015158 / -0.00151575 | -0.00213721 / 0.00213723 | -0.00195694 / 0.0019569 | -0.00768976 / 0.00768934 | 0.000997418 / -0.000997401 | -0.00283572 / 0.00283565 | -0.00739838 / 0.00739804 | -0.00501307 / 0.00501288 | -0.0790917 / 0.0790416 | 0.0047315 / -0.00473171 | 0.0071386 / -0.007139 |
 | GlobalReduction_JET_EffectiveNP_8 | -0.000927274 / 0.000927221 | 0.00299518 / -0.00299523 | 0.000642452 / -0.000642477 | -0.00645728 / 0.00645716 | 0.000402265 / -0.000402239 | 0.00126655 / -0.00126653 | 0.0147555 / -0.0147561 | -0.06623 / 0.066204 | 0.00237994 / -0.00237993 | -0.00546567 / 0.00546563 | 0.00505069 / -0.00505073 |
 | GlobalReduction_JET_EffectiveNP_7 | -0.00203835 / 0.00203836 | 0.00244813 / -0.0024482 | -0.00275346 / 0.00275339 | -0.00977518 / 0.00977458 | -0.00237458 / 0.00237457 | 0.00386043 / -0.00386054 | -0.0032813 / 0.00328131 | 0.0193678 / -0.0193703 | -0.00067419 / 0.000674215 | 0.011041 / -0.0110418 | -0.00174491 / 0.00174488 |
 | GlobalReduction_JET_EffectiveNP_8restTerm | -0.00325947 / 0.00325939 | -0.000723855 / 0.000723825 | 0.00090276 / -0.000902692 | 0.00198703 / -0.00198706 | -0.00205461 / 0.00205451 | -0.00278576 / 0.00278565 | -0.0123436 / 0.0123431 | -0.0479976 / 0.0479871 | -0.00181945 / 0.00181939 | -0.00400174 / 0.0040015 | -0.0315555 / 0.0315516 |
 | GlobalReduction_JET_EtaIntercalibration_NonClosure_2018data | -0.000313969 / 0.00031393 | -0.00649469 / 0.00649464 | -0.00721434 / 0.0072143 | 0.0028478 / -0.00284805 | -0.00319008 / 0.00319008 | -0.00364899 / 0.00364896 | -0.0135113 / 0.013511 | 0.0549013 / -0.0549163 | 0.389965 / -0.0603882 | -0.00222529 / 0.00222488 | -0.00172632 / 0.0017263 |
 | GlobalReduction_JET_EtaIntercalibration_NonClosure_highE | -5.45337e-05 / 5.44827e-05 | 3.54492e-08 / 3.54492e-08 | 3.53431e-08 / 3.53431e-08 | -1.49499e-06 / 1.39474e-06 | 1.20666e-08 / 1.20666e-08 | -0.000147795 / 0.000147798 | -1.50007e-08 / -1.50007e-08 | -5.34535e-10 / -5.34535e-10 | -2.39581e-08 / -2.39581e-08 | -0.000752881 / 0.000752871 | 2.39383e-08 / 2.39383e-08 |
