 |       | t#bar{t}Z+tWZ      | t#bar{t}W      | t#bar{t}H      | VV+LF      | VV+HF      | tZ      | t#bar{t}+Wt      | Other fakes      | Other      | FCNC (c)tZ      | FCNC t#bar{t}(cZ) |
 | bTagSF_eigenvars_C_2 | -2.96659e-05 / 2.96659e-05 | -7.54069e-06 / 7.54069e-06 | -0.000151177 / 0.000151177 | 0.000329315 / -0.000329315 | 0.0010395 / -0.0010395 | 4.44981e-06 / -4.44981e-06 | -1.64104e-05 / 1.64104e-05 | 0.000386245 / -0.000386245 | 4.96251e-05 / -4.96251e-05 | 4.3168e-05 / -4.3168e-05 | 0.000229329 / -0.000229329 |
 | bTagSF_eigenvars_C_3 | 1.41233e-05 / -1.41233e-05 | -4.66979e-08 / 4.66979e-08 | 3.06603e-05 / -3.06603e-05 | -3.05143e-05 / 3.05143e-05 | -0.000373562 / 0.000373562 | -6.03904e-06 / 6.03904e-06 | 5.9025e-06 / -5.9025e-06 | 2.91593e-05 / -2.91593e-05 | -0.000103114 / 0.000103114 | 2.02396e-05 / -2.02396e-05 | -0.000259586 / 0.000259586 |
 | bTagSF_eigenvars_Light_0 | 0.000263917 / -0.000263917 | 0.000768738 / -0.000768738 | 0.000964712 / -0.000964712 | -0.125173 / 0.125173 | -0.00192547 / 0.00192547 | -0.00101415 / 0.00101415 | 0.000318189 / -0.000318189 | -0.0123616 / 0.0123616 | -0.0064233 / 0.0064233 | 0.00198822 / -0.00198822 | -0.000507161 / 0.000507161 |
 | bTagSF_eigenvars_Light_1 | 0.000115646 / -0.000115646 | -0.000126117 / 0.000126117 | -1.67837e-05 / 1.67837e-05 | 0.00460171 / -0.00460171 | 0.00017476 / -0.00017476 | 0.000417336 / -0.000417336 | -4.28637e-05 / 4.28637e-05 | 0.00201535 / -0.00201535 | 0.000426388 / -0.000426388 | 5.66487e-05 / -5.66487e-05 | 0.000196205 / -0.000196205 |
 | bTagSF_eigenvars_Light_2 | -5.74955e-05 / 5.74955e-05 | 4.82731e-05 / -4.82731e-05 | -3.01034e-05 / 3.01034e-05 | -0.00696949 / 0.00696949 | -0.000317018 / 0.000317018 | -0.000148932 / 0.000148932 | 4.88612e-05 / -4.88612e-05 | 0.00106964 / -0.00106964 | -1.58844e-05 / 1.58844e-05 | -6.7975e-07 / 6.7975e-07 | 7.70912e-06 / -7.70912e-06 |
 | bTagSF_eigenvars_Light_3 | 2.55668e-05 / -2.55668e-05 | -3.74624e-06 / 3.74624e-06 | 3.50861e-05 / -3.50861e-05 | -0.00401582 / 0.00401582 | 1.3582e-05 / -1.3582e-05 | 5.64574e-05 / -5.64574e-05 | -3.86389e-06 / 3.86389e-06 | -0.000679953 / 0.000679953 | -0.000161037 / 0.000161037 | -7.59587e-05 / 7.59587e-05 | -3.70212e-05 / 3.70212e-05 |
 | EG_RESOLUTION_ALL | -0.00113932 / 0.00113932 | 0.000227174 / -0.000227222 | -0.000153081 / 0.000153072 | 0.00356455 / -0.00356458 | -0.00215342 / 0.00215344 | -0.0046028 / 0.00460285 | 0.000365435 / -0.00036542 | 0.000787868 / -0.000787848 | -0.00190395 / 0.00190391 | -0.000376347 / 0.000376349 | 0.000123241 / -0.000123238 |
 | EG_SCALE_ALL | -0.000813006 / 0.000813012 | -6.01231e-05 / 6.01475e-05 | 0.00116486 / -0.00116487 | -0.00015371 / 0.000153687 | -0.000771178 / 0.000771201 | 0.00053662 / -0.000536642 | 0.00422689 / -0.00422688 | 0.00103487 / -0.00103485 | 0.00118861 / -0.00118857 | 0.00343815 / -0.00343815 | -9.32173e-05 / 9.32199e-05 |
 | GlobalReduction_JET_BJES_Response | 0.000341497 / -0.00034149 | -0.00233908 / 0.0023391 | -0.00280091 / 0.0028009 | 2.63221e-08 / 2.63221e-08 | 0.0130522 / -0.0130521 | 0.00160104 / -0.00160106 | 0.00188075 / -0.00188074 | 1.52541e-05 / -1.52348e-05 | -0.00257721 / 0.00257717 | 0.0032216 / -0.00322159 | 0.0154325 / -0.0154325 |
 | GlobalReduction_JET_EffectiveNP_2 | 0.000109117 / -0.00010911 | 0.000730627 / -0.000730675 | 0.000613477 / -0.000613486 | -0.000813464 / 0.000813441 | -0.000814843 / 0.000814866 | 0.00036398 / -0.000364001 | 0.000325583 / -0.000325569 | 1.64272e-07 / -1.44946e-07 | -0.000438598 / 0.000438564 | -2.60468e-05 / 2.60491e-05 | -0.00604707 / 0.00604707 |
