 |       | t#bar{t}Z+tWZ      | t#bar{t}W      | t#bar{t}H      | VV+LF      | VV+HF      | tZ      | t#bar{t}+Wt      | Other fakes      | Other      | FCNC (c)tZ      | FCNC t#bar{t}(cZ) |
 | bTagSF_eigenvars_C_2 | -0.000122552 / 0.000122552 | 9.29188e-06 / -9.29188e-06 | -9.38207e-05 / 9.38207e-05 | 3.493e-05 / -3.493e-05 | 0.000535196 / -0.000535196 | 3.75196e-05 / -3.75196e-05 | 3.62648e-05 / -3.62648e-05 | 0.00121851 / -0.00121851 | 0.000544558 / -0.000544558 | 5.71462e-05 / -5.71462e-05 | 0.00217848 / -0.00217848 |
 | bTagSF_eigenvars_C_3 | 3.38576e-05 / -3.38576e-05 | 1.38762e-05 / -1.38762e-05 | 5.10715e-05 / -5.10715e-05 | -3.84779e-05 / 3.84779e-05 | -0.000284334 / 0.000284334 | 4.96231e-06 / -4.96231e-06 | 3.26043e-05 / -3.26043e-05 | -0.000104919 / 0.000104919 | -0.000953702 / 0.000953702 | -4.55257e-05 / 4.55257e-05 | 0.000171807 / -0.000171807 |
 | bTagSF_eigenvars_Light_0 | 0.000677025 / -0.000677025 | 0.000536464 / -0.000536464 | 0.00110397 / -0.00110397 | -0.13142 / 0.13142 | -0.00203072 / 0.00203072 | -0.0012187 / 0.0012187 | 0.00102756 / -0.00102756 | 0.000552111 / -0.000552111 | -0.00822227 / 0.00822227 | -0.00118271 / 0.00118271 | -0.00118361 / 0.00118361 |
 | bTagSF_eigenvars_Light_1 | -1.20131e-05 / 1.20131e-05 | 2.84897e-05 / -2.84897e-05 | -0.000117242 / 0.000117242 | -0.01391 / 0.01391 | -0.000245681 / 0.000245681 | -0.00026159 / 0.00026159 | -0.000349787 / 0.000349787 | -0.000658154 / 0.000658154 | -0.0011672 / 0.0011672 | 4.13315e-05 / -4.13315e-05 | 0.000421553 / -0.000421553 |
 | bTagSF_eigenvars_Light_2 | -1.31076e-05 / 1.31076e-05 | 3.0902e-05 / -3.0902e-05 | 7.10406e-06 / -7.10406e-06 | -0.0103064 / 0.0103064 | -0.000152513 / 0.000152513 | -0.000209802 / 0.000209802 | 9.04509e-05 / -9.04509e-05 | -0.000404606 / 0.000404606 | -0.000823348 / 0.000823348 | 1.77194e-05 / -1.77194e-05 | -0.000242117 / 0.000242117 |
 | bTagSF_eigenvars_Light_3 | 3.78568e-05 / -3.78568e-05 | 2.02047e-05 / -2.02047e-05 | 4.16025e-05 / -4.16025e-05 | -0.00447131 / 0.00447131 | -4.96974e-05 / 4.96974e-05 | 2.8151e-06 / -2.8151e-06 | 4.96907e-05 / -4.96907e-05 | -0.000182436 / 0.000182436 | -0.00041547 / 0.00041547 | 6.41986e-06 / -6.41986e-06 | 5.15659e-06 / -5.15659e-06 |
 | EG_RESOLUTION_ALL | -0.0011539 / 0.0011539 | 0.00433174 / -0.00433168 | -0.00193065 / 0.00193058 | 0.000849248 / -0.000849292 | 4.90607e-05 / -4.90343e-05 | -0.00160581 / 0.00160577 | -0.00836214 / 0.00836213 | 0.051686 / -0.051686 | 0.0024725 / -0.00247258 | 0.000245176 / -0.000245159 | 0.000862798 / -0.000862791 |
 | EG_SCALE_ALL | 0.00152591 / -0.00152592 | 0.00190383 / -0.00190388 | -0.000826662 / 0.000826704 | 0.00130084 / -0.00130081 | 0.000988876 / -0.00098885 | -0.0017919 / 0.00179186 | 0.00643306 / -0.00643307 | -0.0089638 / 0.0089638 | -0.00191505 / 0.00191498 | 0.00971913 / -0.00971911 | -0.00213914 / 0.00213915 |
 | GlobalReduction_JET_BJES_Response | 0.000621161 / -0.000621167 | 0.00482527 / -0.00482531 | -0.00126335 / 0.00126339 | -9.03859e-05 / 9.03419e-05 | 0.00331803 / -0.003318 | 0.00526071 / -0.00526075 | 0.00813321 / -0.00813313 | 0.0761488 / -0.0761488 | -0.00224465 / 0.00224468 | -0.00182291 / 0.00182293 | 0.00407008 / -0.00407007 |
 | GlobalReduction_JET_EffectiveNP_2 | 0.000405794 / -0.0004058 | 0.00100122 / -0.00100116 | 0.000639747 / -0.00063981 | -0.00274278 / 0.00274273 | -0.0033798 / 0.00337976 | 0.00136615 / -0.00136609 | -0.00425261 / 0.0042526 | -0.0432521 / 0.0432521 | -0.00439144 / 0.00439147 | 0.0081259 / -0.00812588 | -0.0069831 / 0.00698311 |
 | GlobalReduction_JET_EffectiveNP_3 | -0.00204703 / 0.00204702 | 0.00496685 / -0.0049669 | -0.00143892 / 0.00143896 | 0.00355162 / -0.00355166 | -0.00136516 / 0.00136513 | 0.000584831 / -0.00058477 | -0.0159527 / 0.0159527 | -0.0404287 / 0.0404287 | 0.0906894 / -0.0456372 | 0.00153286 / -0.00153284 | 0.00437152 / -0.00437151 |
 | GlobalReduction_JET_EffectiveNP_4 | 0.000401024 / -0.00040103 | -0.00350534 / 0.00350529 | -0.000269761 / 0.000269802 | 0.00115157 / -0.00115154 | -0.00103911 / 0.00103913 | 0.00516481 / -0.00516484 | 0.00721347 / -0.00721348 | -0.114637 / 0.114637 | -0.0448447 / 0.0448447 | -0.00331425 / 0.00331426 | -0.00852279 / 0.0085228 |
 | GlobalReduction_JET_EffectiveNP_5 | 8.02718e-05 / -8.01909e-05 | -0.000381936 / 0.000382 | 0.00106567 / -0.00106563 | -0.000418872 / 0.000418904 | -0.000560228 / 0.000560254 | 0.000123333 / -0.000123272 | -0.0113423 / 0.0113423 | 0.107548 / -0.107548 | 0.00047539 / -0.000475469 | 0.00206962 / -0.0020696 | 0.00592234 / -0.00592233 |
 | GlobalReduction_JET_EffectiveNP_8 | -0.000418984 / 0.000418978 | -0.00084504 / 0.000844992 | -0.00373849 / 0.00373853 | -0.0027703 / 0.00277033 | 0.00152671 / -0.00152668 | -0.000158473 / 0.000158534 | 0.00797226 / -0.00797227 | -0.0288677 / 0.0288677 | -0.00239862 / 0.00239865 | 0.00864289 / -0.00864288 | -0.0074891 / 0.007489 |
 | GlobalReduction_JET_EffectiveNP_7 | 1.1056e-05 / -1.10619e-05 | 9.11204e-05 / -9.11686e-05 | 0.00116281 / -0.00116287 | 0.00392049 / -0.00392046 | 0.000135619 / -0.000135653 | 0.000540417 / -0.000540453 | 0.0142756 / -0.0142756 | -0.0788016 / 0.0788016 | 0.000432968 / -0.000433047 | 0.00723458 / -0.00723456 | 0.0046361 / -0.00463609 |
 | GlobalReduction_JET_EffectiveNP_8restTerm | 0.000355053 / -0.000354972 | 0.00148256 / -0.0014826 | -0.000316134 / 0.000316176 | 0.000818849 / -0.000818817 | 0.00190121 / -0.00190118 | -0.0024711 / 0.00247107 | -0.000848713 / 0.000848797 | 0.00103949 / -0.00103949 | -0.00208518 / 0.0020851 | -0.00439533 / 0.00439535 | -0.00267155 / 0.00267156 |
 | GlobalReduction_JET_EtaIntercalibration_NonClosure_2018data | -0.000107513 / 0.000107507 | -0.0028302 / 0.00283026 | -0.000238323 / 0.00023826 | 0.00725654 / -0.00725651 | 0.0025445 / -0.00254448 | 0.00820183 / -0.00820177 | -0.00636491 / 0.0063649 | -0.189797 / 0.189797 | 0.00403243 / -0.0040324 | -0.00154549 / 0.00154551 | -0.0036813 / 0.00368131 |
 | GlobalReduction_JET_EtaIntercalibration_NonClosure_highE | -9.19004e-05 / 9.18945e-05 | -2.4065e-08 / -2.4065e-08 | 2.08101e-08 / 2.08101e-08 | -0.000120331 / 0.000120362 | 1.13087e-05 / -1.12822e-05 | -1.4467e-05 / 1.44312e-05 | 4.18784e-08 / 4.18784e-08 | -1.74651e-09 / -1.74651e-09 | -3.95272e-08 / -3.95272e-08 | 1.49751e-05 / -1.49578e-05 | 0.000161458 / -0.000161451 |
 | GlobalReduction_JET_EtaIntercalibration_NonClosure_negEta | 9.08537e-05 / -9.08595e-05 | 1.87711e-06 / -1.8134e-06 | -0.00119838 / 0.00119832 | 0.000818622 / -0.000818666 | -0.00029554 / 0.000295567 | 0.000417842 / -0.000417781 | 0.00572156 / -0.00572157 | -0.026797 / 0.026797 | 0.0023559 / -0.00235586 | 0.00240487 / -0.00240485 | 0.00269089 / -0.00269088 |
 | GlobalReduction_JET_EtaIntercalibration_NonClosure_posEta | 0.000815538 / -0.000815544 | -0.000596769 / 0.000596721 | 0.000639956 / -0.000639914 | 0.000757749 / -0.000757793 | 0.000286808 / -0.000286842 | 0.00205631 / -0.00205635 | -0.00170927 / 0.00170926 | -0.00154018 / 0.00154018 | 0.00198201 / -0.00198198 | 0.000894213 / -0.000894196 | 8.54794e-05 / -8.54722e-05 |
 | GlobalReduction_JET_EtaIntercalibration_TotalStat | 0.000115574 / -0.000115579 | 0.00209317 / -0.00209322 | -0.00189357 / 0.00189351 | -0.000908652 / 0.000908684 | 0.00381551 / -0.00381554 | -0.00211007 / 0.00211013 | -0.0147403 / 0.0147403 | 0.106269 / -0.106269 | 0.000333508 / -0.000333477 | 0.00185252 / -0.0018525 | 0.00106308 / -0.00106308 |
