 |       | t#bar{t}Z+tWZ      | t#bar{t}W      | t#bar{t}H      | VV+LF      | VV+HF      | tZ      | t#bar{t}+Wt      | Other fakes      | Other      | FCNC (c)tZ      | FCNC t#bar{t}(cZ) |
 | bTagSF_eigenvars_Light_0 | -0.000583524 / 0.000583532 | 0.000658335 / -0.000658325 | 0.000616982 / -0.000616973 | -0.262901 / 0.262796 | -0.0145257 / 0.0145302 | -0.00012189 / 0.00012189 | -0.00111804 / 0.00111806 | -0.00627859 / 0.00627946 | -0.00171562 / 0.00171569 | -0.0104223 / 0.0104247 | -0.00658471 / 0.00658567 |
 | bTagSF_eigenvars_Light_1 | 3.76559e-05 / -3.76559e-05 | 3.15684e-05 / -3.15684e-05 | -8.83437e-05 / 8.83436e-05 | 0.00436909 / -0.00436922 | 0.00023727 / -0.00023727 | 6.38418e-07 / -6.38418e-07 | -0.000183558 / 0.000183558 | 0.00170004 / -0.00170006 | 0.000116866 / -0.000116866 | 0.000421722 / -0.000421723 | 0.00029699 / -0.00029699 |
 | bTagSF_eigenvars_Light_2 | -5.77483e-05 / 5.77483e-05 | -0.000307599 / 0.000307599 | -4.38643e-05 / 4.38643e-05 | -0.0148592 / 0.0148576 | -0.00043344 / 0.000433439 | 1.49772e-05 / -1.49772e-05 | 0.000661609 / -0.000661612 | -0.00205659 / 0.00205656 | 0.000346667 / -0.000346668 | -0.000187218 / 0.000187218 | -5.67323e-05 / 5.67322e-05 |
 | bTagSF_eigenvars_Light_3 | -1.74862e-06 / 1.74862e-06 | 9.86612e-05 / -9.86612e-05 | 2.7689e-05 / -2.7689e-05 | -0.00740767 / 0.0074073 | -0.000293472 / 0.000293472 | -4.31456e-05 / 4.31455e-05 | -0.000145676 / 0.000145676 | -0.000372253 / 0.000372252 | -6.4111e-05 / 6.4111e-05 | -0.000276362 / 0.000276361 | -4.84435e-05 / 4.84435e-05 |
 | EG_RESOLUTION_ALL | 0.000445449 / -0.000445381 | 0.00111241 / -0.00111243 | 4.28822e-05 / -4.2866e-05 | 1.15459e-05 / -1.14992e-05 | 0.000775184 / -0.000775218 | -9.34661e-06 / 9.35129e-06 | -0.00818282 / 0.00818268 | -0.0329492 / 0.0329486 | 1.29568e-05 / -1.2957e-05 | 0.00124521 / -0.00124516 | -0.00169923 / 0.00169923 |
 | EG_SCALE_ALL | 0.00030061 / -0.000300633 | 0.0022483 / -0.00224825 | 0.00137682 / -0.00137683 | 9.21357e-06 / -9.16651e-06 | 0.00167186 / -0.00167191 | -5.06723e-05 / 5.06787e-05 | -0.0202851 / 0.0202821 | 0 / 0 | 0.00448686 / -0.004487 | 0.000676445 / -0.0006764 | -0.00187833 / 0.00187831 |
 | GlobalReduction_JET_BJES_Response | 0.00773652 / -0.0077369 | 0.00586508 / -0.00586536 | 0.00806753 / -0.00806801 | -2.36659e-05 / 2.3713e-05 | 0.0143762 / -0.0143778 | 0.0135017 / -0.0135031 | 0.0182013 / -0.0182038 | 0.000952783 / -0.00095279 | 0.00402523 / -0.00402535 | 0.0159591 / -0.015961 | 0.00707048 / -0.00707085 |
 | GlobalReduction_JET_EffectiveNP_1 | 0.010316 / -0.0103177 | 0.0181228 / -0.0181281 | 0.0108104 / -0.0108124 | 0.0599096 / -0.0599647 | 0.0223553 / -0.0223633 | 0.0146358 / -0.0146393 | 0.0288456 / -0.0288588 | 0.022056 / -0.0220638 | 0.00257766 / -0.00257777 | 0.0189951 / -0.0190009 | 0.0189026 / -0.0189083 |
 | GlobalReduction_JET_EffectiveNP_2 | -0.00245762 / 0.00245767 | -0.00431586 / 0.00431577 | -0.00278532 / 0.00278531 | 3.79918e-05 / -3.80174e-05 | -0.00508854 / 0.00508843 | -0.00452144 / 0.00452138 | -0.012188 / 0.0121874 | 0.00076501 / -0.000765011 | -0.00169575 / 0.00169574 | -0.00404013 / 0.00404013 | -0.0037618 / 0.00376176 |
 | GlobalReduction_JET_EffectiveNP_3 | 0.000594742 / -0.000594765 | 0.000616505 / -0.000616529 | 0.00122386 / -0.00122384 | 3.08171e-05 / -3.08424e-05 | 0.00119286 / -0.00119282 | 0.00117046 / -0.00117045 | -7.19101e-06 / 7.15778e-06 | -0.000339882 / 0.000339882 | -4.03405e-05 / 4.03403e-05 | 0.00185504 / -0.00185505 | -0.00102398 / 0.00102399 |
