 |       | t#bar{t}Z+tWZ      | t#bar{t}W      | t#bar{t}H      | VV+LF      | VV+HF      | tZ      | t#bar{t}+Wt      | Other fakes      | Other      | FCNC (c)tZ      | FCNC t#bar{t}(cZ) |
 | MU_SF_ID_SYST | 0.00434561 / -0.00434574 | 0.00339858 / -0.00339865 | 0.00311457 / -0.00311464 | 0.00454127 / -0.00454141 | 0.00427311 / -0.00427323 | 0.00354599 / -0.00354608 | 0.00275483 / -0.00275488 | 0.00174995 / -0.00174997 | 0.00380828 / -0.00380837 | 0.00484036 / -0.00484051 | 0.00361701 / -0.0036171 |
 | MU_SF_ID_SYST_LOWPT | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 |
 | MU_SF_Isol_STAT | 0.00858852 / -0.00858901 | 0.00761715 / -0.00761753 | 0.00327688 / -0.00327695 | 0.00751339 / -0.00751376 | 0.00739472 / -0.00739508 | 0.00370502 / -0.00370511 | 0.00816309 / -0.00816353 | 0.00183331 / -0.00183333 | 0.0156159 / -0.0156175 | 0.00421007 / -0.00421019 | 0.00387323 / -0.00387333 |
 | MU_SF_Isol_SYST | 0.0164478 / -0.0164498 | 0.0209783 / -0.0209816 | 0.0150384 / -0.01504 | 0.0176546 / -0.0176569 | 0.0173181 / -0.0173203 | 0.0145103 / -0.0145118 | 0.024344 / -0.0243486 | 0.0121241 / -0.0120453 | 0.0167777 / -0.0167798 | 0.0121836 / -0.0121847 | 0.0147529 / -0.0147545 |
 | MU_SF_TTVA_STAT | 0.000627508 / -0.00062751 | 0.000494739 / -0.000494741 | 0.000506204 / -0.000506206 | 0.00060193 / -0.000601932 | 0.000600737 / -0.000600739 | 0.000528483 / -0.000528485 | 0.000517949 / -0.000517951 | 0.000242303 / -0.000242303 | 0.000552883 / -0.000552885 | 0.000660177 / -0.00066018 | 0.000567358 / -0.000567361 |
 | MU_SF_TTVA_SYST | 0.000810871 / -0.000810875 | 0.000587706 / -0.000587708 | 0.000597046 / -0.000597049 | 0.000732569 / -0.000732573 | 0.000744196 / -0.0007442 | 0.000650632 / -0.000650635 | 0.000521156 / -0.000521158 | 0.000349461 / -0.000349462 | 0.000788944 / -0.000788948 | 0.000822041 / -0.000822045 | 0.000688429 / -0.000688432 |
 | bTagSF_eigenvars_B_0 | 0.007289 / -0.00729183 | 0.0126886 / -0.0126972 | 0.00818761 / -0.00819118 | 0.000318824 / -0.00031883 | -0.00357203 / 0.00357135 | 0.00299248 / -0.00299296 | -0.00522819 / 0.00522674 | -0.0181444 / 0.018127 | 0.00076043 / -0.000760461 | -0.00484151 / 0.00484027 | 0.00889577 / -0.00889999 |
 | bTagSF_eigenvars_B_1 | 0.000791611 / -0.000791615 | 0.00159461 / -0.00159463 | 0.00223129 / -0.00223133 | -3.83739e-05 / 3.83739e-05 | -0.00211973 / 0.0021197 | -0.000368029 / 0.000368028 | -0.00367725 / 0.00367716 | -0.00243541 / 0.00243537 | 0.000448504 / -0.000448506 | -0.00389768 / 0.00389757 | 6.75609e-05 / -6.75609e-05 |
 | bTagSF_eigenvars_B_2 | -0.00110956 / 0.00110955 | -0.00141203 / 0.00141201 | -0.00147398 / 0.00147396 | 3.39104e-05 / -3.39104e-05 | 0.000724744 / -0.000724748 | -0.000460598 / 0.000460597 | 0.00166237 / -0.00166239 | 0.00100889 / -0.00100889 | -0.000103455 / 0.000103455 | 0.000874217 / -0.000874222 | -0.000886316 / 0.000886311 |
 | bTagSF_eigenvars_B_3 | 0.000164327 / -0.000164327 | 0.000491492 / -0.000491493 | 0.000458007 / -0.000458009 | -1.87098e-05 / 1.87098e-05 | -3.87406e-05 / 3.87406e-05 | 0.000212248 / -0.000212248 | 0.000273848 / -0.000273849 | 0.00105758 / -0.00105759 | 0.000244889 / -0.00024489 | 0.000319215 / -0.000319215 | 0.000552764 / -0.000552766 |
 | bTagSF_eigenvars_B_4 | -1.1101e-05 / 1.1101e-05 | -0.000107663 / 0.000107663 | -4.83711e-05 / 4.83711e-05 | 3.40999e-06 / -3.40999e-06 | -1.47047e-05 / 1.47047e-05 | 8.78968e-06 / -8.78968e-06 | -0.000109796 / 0.000109796 | -0.000159704 / 0.000159703 | 2.89998e-05 / -2.89998e-05 | 3.48608e-05 / -3.48608e-05 | -5.05598e-05 / 5.05598e-05 |
 | bTagSF_eigenvars_B_5 | -2.68015e-06 / 2.68015e-06 | 1.89748e-05 / -1.89748e-05 | 3.10818e-06 / -3.10818e-06 | -7.72044e-07 / 7.72044e-07 | -6.47603e-06 / 6.47603e-06 | -3.22576e-06 / 3.22576e-06 | -1.21048e-05 / 1.21048e-05 | -7.21432e-06 / 7.21432e-06 | -1.19888e-06 / 1.19888e-06 | -1.74469e-05 / 1.74469e-05 | 6.48667e-07 / -6.48667e-07 |
 | bTagSF_eigenvars_B_6 | -3.64799e-07 / 3.64799e-07 | -6.01436e-07 / 6.01436e-07 | 2.28239e-06 / -2.28239e-06 | 1.08983e-07 / -1.08983e-07 | -4.78924e-07 / 4.78924e-07 | -1.86499e-07 / 1.86499e-07 | 6.87321e-06 / -6.87321e-06 | -2.27449e-06 / 2.27449e-06 | -9.72146e-07 / 9.72146e-07 | -1.51273e-06 / 1.51273e-06 | 2.37321e-06 / -2.37321e-06 |
 | bTagSF_eigenvars_B_7 | -9.73972e-08 / 9.73972e-08 | -9.57166e-08 / 9.57166e-08 | 1.07984e-07 / -1.07984e-07 | -7.53649e-09 / 7.53649e-09 | -7.7556e-08 / 7.7556e-08 | -1.60562e-07 / 1.60562e-07 | -3.94236e-07 / 3.94236e-07 | 1.19093e-06 / -1.19093e-06 | -2.39388e-07 / 2.39388e-07 | 6.56205e-08 / -6.56205e-08 | 8.46682e-08 / -8.46682e-08 |
 | bTagSF_eigenvars_B_8 | 1.63478e-09 / -1.63478e-09 | 2.51895e-09 / -2.51895e-09 | 3.58009e-09 / -3.58009e-09 | -1.76252e-10 / 1.76251e-10 | 1.02259e-08 / -1.02259e-08 | 1.38338e-08 / -1.38338e-08 | 3.9116e-08 / -3.9116e-08 | 6.3152e-08 / -6.3152e-08 | -2.46804e-08 / 2.46804e-08 | 3.19695e-09 / -3.19695e-09 | 2.4535e-08 / -2.4535e-08 |
 | bTagSF_eigenvars_C_0 | 0.00145052 / -0.00145052 | 0.000807711 / -0.000807712 | 0.00232999 / -0.00232999 | -0.00313873 / 0.00313872 | -0.0211971 / 0.0211959 | 5.26397e-05 / -5.26397e-05 | -0.000200439 / 0.000200439 | -0.0196563 / 0.02002 | -0.0420517 / 0.0420447 | -0.00287959 / 0.00287958 | -0.0178307 / 0.01783 |
 | bTagSF_eigenvars_C_1 | 1.88673e-05 / -1.88673e-05 | 0.000103739 / -0.000103739 | -9.31001e-05 / 9.31e-05 | 0.000187719 / -0.000187719 | -0.00742104 / 0.00742071 | -0.000116148 / 0.000116148 | -2.83749e-05 / 2.83749e-05 | 0.000860941 / -0.000367678 | 0.000589555 / -0.000589557 | -0.00094001 / 0.000940004 | -0.00403297 / 0.00403288 |
 | bTagSF_eigenvars_C_2 | -0.000121753 / 0.000121753 | 9.29869e-06 / -9.29869e-06 | -9.32031e-05 / 9.32031e-05 | 3.47401e-05 / -3.47401e-05 | 0.000531303 / -0.000531305 | 3.72997e-05 / -3.72997e-05 | 3.60491e-05 / -3.60491e-05 | 0.00120794 / -0.00120795 | 0.00053991 / -0.000539912 | 5.66057e-05 / -5.66057e-05 | 0.00216314 / -0.00216317 |
 | bTagSF_eigenvars_C_3 | 3.36408e-05 / -3.36408e-05 | 1.37865e-05 / -1.37865e-05 | 5.07367e-05 / -5.07367e-05 | -3.82149e-05 / 3.82149e-05 | -0.000282388 / 0.000282387 | 4.96996e-06 / -4.96996e-06 | 3.24189e-05 / -3.24189e-05 | -0.000105707 / 0.000105707 | -0.000944431 / 0.000944425 | -4.52647e-05 / 4.52647e-05 | 0.000170482 / -0.000170482 |
 | bTagSF_eigenvars_Light_0 | 0.000665488 / -0.000665478 | 0.000526338 / -0.000526331 | 0.00108451 / -0.00108449 | -0.127864 / 0.128047 | -0.00199454 / 0.00199463 | -0.00119753 / 0.00119757 | 0.00100778 / -0.00100775 | 0.000544991 / -0.000544984 | -0.00810084 / 0.00810227 | -0.0011634 / 0.00116343 | -0.00116182 / 0.00116185 |
 | bTagSF_eigenvars_Light_1 | -1.19724e-05 / 1.19724e-05 | 2.87223e-05 / -2.87223e-05 | -0.000116175 / 0.000116175 | -0.0138031 / 0.0138019 | -0.00024402 / 0.00024402 | -0.000259875 / 0.000259875 | -0.000347433 / 0.000347432 | -0.000653472 / 0.000653469 | -0.00116013 / 0.00116012 | 4.16672e-05 / -4.16672e-05 | 0.000418422 / -0.000418423 |
 | bTagSF_eigenvars_Light_2 | -1.29883e-05 / 1.29883e-05 | 3.03917e-05 / -3.03917e-05 | 6.9709e-06 / -6.9709e-06 | -0.0102365 / 0.0102358 | -0.000151589 / 0.000151589 | -0.000208136 / 0.000208136 | 8.99239e-05 / -8.9924e-05 | -0.00040119 / 0.000401189 | -0.000820302 / 0.000820297 | 1.74409e-05 / -1.74409e-05 | -0.000240888 / 0.000240888 |
 | bTagSF_eigenvars_Light_3 | 3.76086e-05 / -3.76086e-05 | 2.01467e-05 / -2.01467e-05 | 4.13695e-05 / -4.13695e-05 | -0.00444133 / 0.00444119 | -4.93789e-05 / 4.93789e-05 | 2.67552e-06 / -2.67552e-06 | 4.95071e-05 / -4.95071e-05 | -0.00018107 / 0.00018107 | -0.000413556 / 0.000413555 | 6.27446e-06 / -6.27446e-06 | 5.29741e-06 / -5.29741e-06 |
 | EG_RESOLUTION_ALL | -0.00114223 / 0.00114222 | 0.00429151 / -0.00429149 | -0.00191608 / 0.00191599 | 0.000840584 / -0.000840628 | 4.86209e-05 / -4.85948e-05 | -0.00159219 / 0.00159215 | -0.00828923 / 0.00828911 | 0.051137 / -0.051147 | 0.00245011 / -0.0024502 | 0.000242974 / -0.000242957 | 0.000855807 / -0.000855801 |
 | EG_SCALE_ALL | 0.0015144 / -0.00151442 | 0.00188966 / -0.00188974 | -0.00082093 / 0.000820967 | 0.00129086 / -0.00129084 | 0.00098228 / -0.00098226 | -0.0017783 / 0.00177824 | 0.00638275 / -0.00638304 | -0.00889262 / 0.00889206 | -0.00189995 / 0.00189985 | 0.00964577 / -0.00964636 | -0.00212348 / 0.00212344 |
 | GlobalReduction_JET_BJES_Response | 0.00061569 / -0.000615699 | 0.00478732 / -0.00478755 | -0.00125391 / 0.00125394 | -8.9553e-05 / 8.95093e-05 | 0.00329118 / -0.00329123 | 0.00521918 / -0.00521942 | 0.00806893 / -0.00806934 | 0.0755638 / -0.075604 | -0.00222684 / 0.00222683 | -0.00180842 / 0.00180842 | 0.00403673 / -0.00403685 |
 | GlobalReduction_JET_EffectiveNP_1 | 0.0030595 / -0.00305966 | 0.010363 / -0.0103648 | 0.00393267 / -0.00393288 | 0.00656269 / -0.00656335 | 0.0101573 / -0.0101589 | 0.00704885 / -0.0070497 | 0.0102127 / -0.0102144 | 0.00549981 / 0.062571 | 0.00695321 / -0.00695408 | 0.0319387 / -0.0319549 | 0.0146607 / -0.0146642 |
 | GlobalReduction_JET_EffectiveNP_2 | 0.00040033 / -0.000400336 | 0.000987199 / -0.00098714 | 0.000629029 / -0.000629093 | -0.00270493 / 0.00270487 | -0.00333226 / 0.00333219 | 0.00134686 / -0.00134681 | -0.00419384 / 0.00419378 | -0.0425967 / 0.0425879 | -0.00433073 / 0.00433071 | 0.0080172 / -0.00801734 | -0.00688324 / 0.00688306 |
 | GlobalReduction_JET_EffectiveNP_3 | -0.00200216 / 0.00200215 | 0.00485885 / -0.00485891 | -0.00140764 / 0.00140768 | 0.00347432 / -0.00347437 | -0.0013355 / 0.00133546 | 0.000572243 / -0.000572185 | -0.015591 / 0.0155905 | -0.0394649 / 0.039459 | 0.0860229 / -0.0430606 | 0.00149943 / -0.00149942 | 0.00427745 / -0.00427746 |
 | GlobalReduction_JET_EffectiveNP_4 | 0.000398498 / -0.000398504 | -0.003473 / 0.00347287 | -0.000268583 / 0.00026862 | 0.00114112 / -0.0011411 | -0.00102889 / 0.00102891 | 0.00511783 / -0.00511805 | 0.00714869 / -0.00714907 | -0.113458 / 0.113335 | -0.0444149 / 0.044399 | -0.00328407 / 0.003284 | -0.00844779 / 0.00844727 |
 | GlobalReduction_JET_EffectiveNP_5 | 7.91534e-05 / -7.9073e-05 | -0.000378924 / 0.000378986 | 0.00105701 / -0.00105698 | -0.000415681 / 0.000415711 | -0.000555344 / 0.000555368 | 0.000122698 / -0.000122637 | -0.0112542 / 0.0112532 | 0.106716 / -0.106798 | 0.000471699 / -0.000471779 | 0.00205355 / -0.00205356 | 0.00587374 / -0.005874 |
 | GlobalReduction_JET_EffectiveNP_8 | -0.000414286 / 0.00041428 | -0.000835838 / 0.000835788 | -0.00369905 / 0.00369904 | -0.00274079 / 0.0027408 | 0.00150996 / -0.00150994 | -0.00015802 / 0.000158079 | 0.00788996 / -0.00789017 | -0.0285398 / 0.0285362 | -0.00237314 / 0.00237315 | 0.00854893 / -0.00854907 | -0.00741277 / 0.00741245 |
 | GlobalReduction_JET_EffectiveNP_7 | 1.0905e-05 / -1.09109e-05 | 9.04695e-05 / -9.05173e-05 | 0.00115423 / -0.0011543 | 0.00389252 / -0.00389259 | 0.000134676 / -0.00013471 | 0.00053666 / -0.000536697 | 0.0141731 / -0.0141745 | -0.0783182 / 0.0782831 | 0.000429928 / -0.000430008 | 0.00718031 / -0.00718063 | 0.00460631 / -0.00460645 |
 | GlobalReduction_JET_EffectiveNP_8restTerm | 0.000351967 / -0.000351888 | 0.00146921 / -0.00146927 | -0.000313042 / 0.000313083 | 0.000810936 / -0.000810907 | 0.00188263 / -0.00188261 | -0.00245002 / 0.00244996 | -0.000841127 / 0.000841207 | 0.00103024 / -0.00103025 | -0.00206646 / 0.00206637 | -0.00435562 / 0.00435558 | -0.00264618 / 0.00264616 |
 | GlobalReduction_JET_EtaIntercalibration_Modelling | -0.00100842 / 0.00100848 | 0.012434 / -0.012437 | -0.00657069 / 0.00656989 | 0.00511715 / -0.00511764 | 0.010372 / -0.0103741 | 0.0131491 / -0.0131526 | -0.00425802 / 0.00425765 | -0.0157571 / 0.0176017 | 0.0895391 / -0.0478974 | 0.00828843 / -0.00828976 | 0.000285541 / -0.000285614 |
 | GlobalReduction_JET_EtaIntercalibration_NonClosure_2018data | -0.000106358 / 0.000106353 | -0.00279807 / 0.00279811 | -0.000237111 / 0.000237049 | 0.00717289 / -0.00717302 | 0.00251607 / -0.00251606 | 0.00810902 / -0.00810916 | -0.00629597 / 0.00629586 | -0.188823 / 0.189003 | 0.00398733 / -0.00398735 | -0.0015285 / 0.00152851 | -0.00364059 / 0.00364056 |
 | GlobalReduction_JET_EtaIntercalibration_NonClosure_highE | -9.18846e-05 / 9.18787e-05 | -2.4065e-08 / -2.4065e-08 | -7.06088e-08 / 1.12256e-07 | -0.000120337 / 0.000120368 | 1.1285e-05 / -1.12586e-05 | -1.42132e-05 / 1.41776e-05 | 4.18784e-08 / 4.18784e-08 | -1.74651e-09 / -1.74651e-09 | -3.95272e-08 / -3.95272e-08 | 1.49751e-05 / -1.49578e-05 | 0.000161538 / -0.000161531 |
 | GlobalReduction_JET_EtaIntercalibration_NonClosure_negEta | 9.04201e-05 / -9.04259e-05 | 1.98575e-06 / -1.92248e-06 | -0.00119019 / 0.00119011 | 0.000813879 / -0.000813926 | -0.000292696 / 0.000292723 | 0.000415074 / -0.000415014 | 0.00568312 / -0.00568335 | -0.0266202 / 0.0266154 | 0.0023401 / -0.0023401 | 0.00238782 / -0.00238784 | 0.00267246 / -0.0026725 |
 | GlobalReduction_JET_EtaIntercalibration_NonClosure_posEta | 0.000808921 / -0.000808931 | -0.000592647 / 0.000592597 | 0.000635282 / -0.000635244 | 0.000752665 / -0.000752713 | 0.000284952 / -0.000284987 | 0.00204039 / -0.00204045 | -0.00169769 / 0.00169766 | -0.00152974 / 0.00152972 | 0.00196852 / -0.00196852 | 0.000885041 / -0.000885024 | 8.33707e-05 / -8.3367e-05 |
 | GlobalReduction_JET_EtaIntercalibration_TotalStat | 0.000114257 / -0.000114263 | 0.0020773 / -0.00207738 | -0.00187797 / 0.00187789 | -0.000899222 / 0.000899248 | 0.00378685 / -0.00378699 | -0.0020942 / 0.00209423 | -0.0146312 / 0.0146296 | 0.105408 / -0.105495 | 0.00033101 / -0.00033098 | 0.0018487 / -0.00184888 | 0.00105531 / -0.00105532 |
 | GlobalReduction_JET_Flavor_Composition | -0.00453776 / 0.00453791 | 0.0195596 / -0.0195553 | -0.00695426 / 0.00695464 | 0.0305794 / -0.0305673 | 0.0189144 / -0.0189105 | 0.00891831 / -0.00891757 | 0.00472957 / -0.00472937 | 0.165055 / -0.158955 | 0.129304 / -0.0413245 | 0.0186248 / -0.0186209 | 0.00446121 / -0.0044611 |
 | GlobalReduction_JET_Flavor_Response | 0.00132026 / -0.00132027 | -0.0131974 / 0.0131968 | 0.00589978 / -0.00589992 | -0.0133659 / 0.0133652 | -0.0148793 / 0.0148785 | -0.00359552 / 0.00359543 | 0.0195498 / -0.0195519 | 0.0751549 / -0.0752096 | -0.0442909 / 0.0442876 | -0.000740156 / 0.00074017 | -0.00340956 / 0.00340948 |
 | GlobalReduction_JET_PunchThrough_MC16 | 2.74461e-05 / -2.73652e-05 | -0.000433215 / 0.000433278 | 5.7979e-05 / -5.79374e-05 | -0.000217474 / 0.000217505 | 5.71006e-05 / -5.70742e-05 | -0.000193734 / 0.000193798 | 4.18784e-08 / 4.18784e-08 | -1.74651e-09 / -1.74651e-09 | 3.18316e-05 / -3.18007e-05 | 0 / 0 | 0 / 0 |
 | GlobalReduction_JET_JER_DataVsMC_MC16 | 0.00264824 / -0.00264831 | 0.0119466 / -0.011948 | 0.00639189 / -0.0063923 | 0.00301655 / -0.00301664 | 0.00318505 / -0.00318515 | 0.00191548 / -0.00191552 | -0.0328848 / 0.032876 | 0.299238 / -0.301522 | -0.00208427 / 0.00208423 | 0 / 0 | 0 / 0 |
 | GlobalReduction_JET_JER_EffectiveNP_1 | 0.0108018 / -0.0108047 | 0.0184786 / -0.018487 | 0.00456256 / -0.00456307 | 0.017378 / -0.0173854 | 0.0105832 / -0.010586 | 0.0183679 / -0.0183762 | -0.046243 / 0.0461895 | -0.0541435 / 0.0540701 | 0.17259 / -0.173295 | 0.033913 / -0.0339411 | -0.0074449 / 0.00744353 |
 | GlobalReduction_JET_JER_EffectiveNP_2 | 0.0111213 / -0.0111202 | 0.0152303 / -0.0152282 | 0.00262178 / -0.00262172 | 0.0203843 / -0.0203803 | 0.00689628 / -0.00689588 | 0.0204436 / -0.0204396 | -0.0487018 / 0.0487111 | 0.355798 / -0.351175 | 0.0080632 / -0.00806264 | 0.0366099 / -0.0365953 | 0.0656134 / -0.0655564 |
 | GlobalReduction_JET_JER_EffectiveNP_3 | 0.00817146 / -0.00816814 | 0.0088207 / -0.00881682 | 0.00400589 / -0.0040051 | 0.0128632 / -0.0128549 | 0.00878681 / -0.00878297 | 0.00891562 / -0.00891167 | -0.0652457 / 0.0654229 | 0.141236 / -0.139965 | 0.177581 / -0.175455 | 0.0149217 / -0.0149104 | 0.00258476 / -0.00258444 |
 | GlobalReduction_JET_JER_EffectiveNP_4 | 0.00566602 / -0.00566661 | 0.0137449 / -0.0137484 | 0.00581705 / -0.00581768 | 0.010641 / -0.0106431 | 0.00653682 / -0.00653761 | 0.0187127 / -0.018719 | -0.0369219 / 0.0368952 | 0.417083 / -0.418394 | 0.000210291 / -0.000210292 | 0.0128051 / -0.0128081 | -0.0120101 / 0.0120074 |
 | GlobalReduction_JET_JER_EffectiveNP_5 | 0.00386396 / -0.00386412 | -0.00291408 / 0.00291398 | 1.7457e-05 / -1.7457e-05 | 0.00370384 / -0.00370399 | 0.00618146 / -0.00618186 | 0.00268366 / -0.00268374 | -0.0141468 / 0.0141445 | -0.112567 / 0.112361 | 0.00826769 / -0.0082684 | 0.0217589 / -0.0217635 | 0.00653958 / -0.00654004 |
 | GlobalReduction_JET_JER_EffectiveNP_6 | 0.00868749 / -0.00868541 | 0.00187433 / -0.00187423 | -0.000857432 / 0.000857452 | 0.000315638 / -0.000315636 | 0.00530635 / -0.00530559 | 0.00667465 / -0.00667343 | -0.0424686 / 0.0425095 | 0.0278194 / -0.0277966 | 0.181523 / -0.180087 | 0.0233154 / -0.0232997 | 0.0180812 / -0.0180719 |
 | GlobalReduction_JET_JER_EffectiveNP_7restTerm | 0.00897357 / -0.00897528 | 0.0102307 / -0.0102329 | 0.00507837 / -0.00507892 | 0.0132778 / -0.0132816 | 0.00825933 / -0.00826077 | 0.0105096 / -0.010512 | -0.0255559 / 0.0255421 | 0.165447 / -0.166049 | 0.175201 / -0.175879 | 0.00943726 / -0.00943914 | 0.0119922 / -0.0119952 |
 | GlobalReduction_JET_Pileup_OffsetMu | -0.00139291 / 0.00139293 | 0.00376303 / -0.00376275 | 0.00281177 / -0.00281161 | 0.00855651 / -0.00855547 | 0.00337744 / -0.0033773 | 0.0121272 / -0.012125 | 0.00219278 / -0.00219272 | 0.224698 / -0.224934 | -0.0416642 / 0.0416974 | 0.00345204 / -0.00345193 | 0.019014 / -0.019009 |
 | GlobalReduction_JET_Pileup_OffsetNPV | -0.00112625 / 0.00112623 | 0.00743618 / -0.00743678 | 0.00264325 / -0.00264329 | 0.00506777 / -0.00506806 | 0.00795497 / -0.00795571 | 0.010297 / -0.0102983 | -0.017652 / 0.0176479 | 0.223129 / -0.186443 | -0.000344112 / 0.000344141 | 0.019545 / -0.0195494 | 0.0123106 / -0.0123124 |
 | GlobalReduction_JET_Pileup_PtTerm | 0.0018148 / -0.00181484 | -0.000878643 / 0.000878588 | -0.000448857 / 0.000448803 | 0.00242109 / -0.00242112 | 0.00169586 / -0.00169586 | -0.000317407 / 0.000317474 | 0.0012897 / -0.00128964 | -0.0873772 / 0.0872874 | 0.00159025 / -0.00159025 | 0.00500485 / -0.00500515 | 0.00289918 / -0.00289926 |
 | GlobalReduction_JET_Pileup_RhoTopology | -0.00310986 / 0.00311 | 0.0269257 / -0.0269118 | -0.0105363 / 0.0105379 | 0.0144983 / -0.0144947 | 0.0164541 / -0.0164493 | 0.0144482 / -0.0144447 | -0.00117832 / 0.00117833 | 0.077781 / -0.0760891 | 0.00390466 / -0.00390449 | 0.0219279 / -0.0219191 | 0.0153332 / -0.0153291 |
 | GlobalReduction_JET_SingleParticle_HighPt | 4.04346e-08 / 4.04346e-08 | -2.4065e-08 / -2.4065e-08 | 2.08101e-08 / 2.08101e-08 | -2.20222e-08 / -2.20222e-08 | 1.32346e-08 / 1.32346e-08 | -1.78791e-08 / -1.78791e-08 | 4.18784e-08 / 4.18784e-08 | -1.74651e-09 / -1.74651e-09 | -3.95272e-08 / -3.95272e-08 | -4.78346e-08 / -4.78346e-08 | -5.26346e-08 / -5.26346e-08 |
 | MET_SoftTrk_ResoPara | -0.00402294 / 0.0040227 | 0.00128749 / -0.00128752 | -0.00912834 / 0.00912704 | -0.00405395 / 0.00405369 | 0.00154952 / -0.00154956 | -0.0141339 / 0.0141308 | -0.0349916 / 0.0349715 | 0.21419 / -0.214573 | 0.172018 / -0.172306 | -0.025597 / 0.0255864 | -0.0213461 / 0.0213389 |
 | MET_SoftTrk_ResoPerp | -0.00109734 / 0.00109735 | -0.00080943 / 0.00080944 | -0.0148863 / 0.0148894 | -0.00196561 / 0.00196567 | -1.55455e-05 / 1.55455e-05 | -0.0110132 / 0.011015 | 0.00964761 / -0.00964611 | 0.261281 / -0.258842 | 0.173653 / -0.172781 | -0.0351374 / 0.0351529 | -0.018055 / 0.0180595 |
