 |       | t#bar{t}Z+tWZ      | t#bar{t}W      | t#bar{t}H      | VV+LF      | VV+HF      | tZ      | t#bar{t}+Wt      | Other fakes      | Other      | FCNC (c)tZ      | FCNC t#bar{t}(cZ) |
 | bTagSF_eigenvars_B_1 | -0.00245786 / 0.00245782 | -0.00102397 / 0.00102397 | -0.00150758 / 0.00150757 | -1.3135e-06 / 1.3135e-06 | -0.000713707 / 0.000713704 | -0.00449758 / 0.00449744 | -0.00342148 / 0.0034214 | -0.00173572 / 0.0017357 | -0.000765383 / 0.000765379 | -0.00627746 / 0.0062772 | -0.00370209 / 0.003702 |
 | bTagSF_eigenvars_B_2 | 0.00270406 / -0.00270411 | 0.0019635 / -0.00196353 | 0.00243875 / -0.00243879 | 1.9746e-06 / -1.9746e-06 | 0.00114458 / -0.00114459 | 0.0037551 / -0.0037552 | 0.00398286 / -0.00398297 | 0.00230463 / -0.00230466 | 0.00139107 / -0.00139109 | 0.00353237 / -0.00353245 | 0.00320217 / -0.00320224 |
 | bTagSF_eigenvars_B_3 | -0.000607101 / 0.000607098 | -0.000823952 / 0.000823947 | -0.000889597 / 0.000889592 | -1.70899e-06 / 1.70899e-06 | -0.000545855 / 0.000545853 | -0.000437647 / 0.000437645 | -0.0011436 / 0.00114359 | -0.000945918 / 0.000945912 | -0.000698627 / 0.000698623 | 0.00017812 / -0.00017812 | -0.000397042 / 0.000397041 |
 | bTagSF_eigenvars_B_4 | -7.98053e-05 / 7.98053e-05 | -0.000117187 / 0.000117187 | -7.11801e-05 / 7.11801e-05 | 4.86721e-07 / -4.86721e-07 | 5.16169e-05 / -5.16169e-05 | -0.000130654 / 0.000130654 | -9.33758e-05 / 9.33757e-05 | 7.80596e-05 / -7.80597e-05 | 3.94611e-05 / -3.94611e-05 | -0.000112219 / 0.000112219 | -0.000106733 / 0.000106733 |
 | bTagSF_eigenvars_B_5 | 1.37117e-05 / -1.37117e-05 | 4.42241e-05 / -4.42241e-05 | 2.5409e-05 / -2.5409e-05 | -1.55033e-07 / 1.55033e-07 | -7.46175e-06 / 7.46175e-06 | 1.06051e-05 / -1.06051e-05 | 2.78964e-05 / -2.78964e-05 | -1.10447e-05 / 1.10447e-05 | 4.53781e-06 / -4.53781e-06 | -8.45548e-06 / 8.45548e-06 | 7.69877e-06 / -7.69877e-06 |
 | bTagSF_eigenvars_B_6 | 9.21589e-07 / -9.21589e-07 | 1.83113e-07 / -1.83113e-07 | 1.19706e-06 / -1.19706e-06 | 3.14178e-08 / -3.14178e-08 | 5.43719e-07 / -5.43719e-07 | 9.97778e-07 / -9.97778e-07 | -8.04337e-08 / 8.04337e-08 | 1.71399e-06 / -1.71399e-06 | -2.59293e-07 / 2.59293e-07 | 7.18826e-07 / -7.18826e-07 | 5.5062e-07 / -5.5062e-07 |
 | bTagSF_eigenvars_B_7 | -6.88159e-08 / 6.88159e-08 | -3.50938e-07 / 3.50938e-07 | -2.70148e-07 / 2.70148e-07 | -3.66534e-09 / 3.66534e-09 | 3.98181e-08 / -3.98181e-08 | -9.20556e-08 / 9.20556e-08 | -1.64442e-07 / 1.64442e-07 | -1.76074e-08 / 1.76074e-08 | -2.34787e-07 / 2.34787e-07 | 4.38041e-08 / -4.38041e-08 | -8.24813e-08 / 8.24813e-08 |
 | bTagSF_eigenvars_B_8 | 8.48325e-09 / -8.48325e-09 | -1.07561e-08 / 1.07561e-08 | -1.8772e-08 / 1.8772e-08 | -1.56114e-10 / 1.56113e-10 | 6.92927e-09 / -6.92927e-09 | 3.75894e-09 / -3.75894e-09 | -9.0966e-09 / 9.0966e-09 | 2.59212e-08 / -2.59212e-08 | -2.24156e-08 / 2.24156e-08 | 1.10933e-08 / -1.10933e-08 | -1.45554e-09 / 1.45554e-09 |
 | bTagSF_eigenvars_C_0 | -0.00075858 / 0.000758612 | -0.000169956 / 0.000169958 | -0.000693629 / 0.000693656 | -0.00735163 / 0.00735469 | -0.0395005 / 0.0395942 | 6.707e-05 / -6.70697e-05 | -3.12267e-05 / 3.12268e-05 | -0.01508 / 0.015093 | -0.0407613 / 0.0408613 | 0.000181211 / -0.000181209 | -0.00595607 / 0.00595807 |
 | bTagSF_eigenvars_C_1 | 0.00014021 / -0.00014021 | 3.3378e-05 / -3.3378e-05 | 0.000101799 / -0.000101799 | 0.000490473 / -0.000490474 | 0.000929549 / -0.000929554 | 4.29455e-05 / -4.29455e-05 | 1.30127e-05 / -1.30127e-05 | 0.00095489 / -0.000954895 | 0.00129075 / -0.00129076 | 4.43423e-05 / -4.43423e-05 | 0.000154265 / -0.000154265 |
 | bTagSF_eigenvars_C_2 | 3.52765e-06 / -3.52765e-06 | -5.68241e-05 / 5.68241e-05 | 1.47107e-05 / -1.47107e-05 | 0.000146783 / -0.000146783 | 0.00196974 / -0.00196977 | 4.02312e-07 / -4.02312e-07 | 1.33662e-05 / -1.33662e-05 | 0.000499362 / -0.000499364 | -0.000645973 / 0.00064597 | -1.42436e-05 / 1.42436e-05 | 0.00059843 / -0.000598432 |
 | bTagSF_eigenvars_C_3 | -1.47639e-05 / 1.47639e-05 | 2.03805e-05 / -2.03805e-05 | -7.05902e-06 / 7.05902e-06 | -0.000125457 / 0.000125457 | -0.000601687 / 0.000601685 | -1.93222e-06 / 1.93222e-06 | -8.79204e-06 / 8.79204e-06 | -0.000226709 / 0.000226708 | 0.000168481 / -0.000168481 | 4.93148e-06 / -4.93148e-06 | -0.000162532 / 0.000162531 |
