 |       | t#bar{t}Z+tWZ      | t#bar{t}W      | t#bar{t}H      | VV+LF      | VV+HF      | tZ      | t#bar{t}+Wt      | Other fakes      | Other      | FCNC (c)tZ      | FCNC t#bar{t}(cZ) |
 | bTagSF_eigenvars_Light_2 | -8.63337e-06 / 8.63337e-06 | -1.52449e-05 / 1.52449e-05 | -9.55972e-06 / 9.55972e-06 | -0.00463541 / 0.00463526 | -1.85937e-05 / 1.85937e-05 | 2.55538e-05 / -2.55538e-05 | 1.19319e-05 / -1.19319e-05 | -0.000142041 / 0.00014204 | -0.000736211 / 0.000736207 | -1.45842e-05 / 1.45842e-05 | -0.000133478 / 0.000133478 |
 | bTagSF_eigenvars_Light_3 | 7.72414e-06 / -7.72414e-06 | -3.29585e-06 / 3.29585e-06 | 9.19244e-06 / -9.19244e-06 | -0.00180255 / 0.00180253 | 6.53652e-06 / -6.53652e-06 | 6.64999e-07 / -6.64999e-07 | -6.01759e-05 / 6.01758e-05 | -5.80035e-05 / 5.80035e-05 | -0.000385785 / 0.000385784 | 1.11118e-05 / -1.11118e-05 | 2.86616e-05 / -2.86616e-05 |
 | EG_RESOLUTION_ALL | 0.00194874 / -0.00194864 | 0.00100318 / -0.0010032 | 0.00324513 / -0.00324512 | 0.000976891 / -0.000976879 | -0.000661361 / 0.000661379 | -0.00370235 / 0.00370253 | 0.00748248 / -0.00748172 | 0.0422476 / -0.0422299 | -0.0839277 / 0.0840563 | 0.00130209 / -0.00130208 | 0.00400464 / -0.00400445 |
 | EG_SCALE_ALL | 0.00248066 / -0.00248075 | -0.000649555 / 0.000649516 | 0.00362638 / -0.00362626 | 0.0012652 / -0.00126532 | -0.00201114 / 0.00201106 | 0.00444972 / -0.00444963 | -0.00143139 / 0.00143137 | -0.0239547 / 0.0239563 | 0.268287 / -0.0752562 | -0.0111626 / 0.0111629 | -0.0142018 / 0.0142024 |
 | GlobalReduction_JET_BJES_Response | -0.0145465 / 0.0145455 | -0.0228108 / 0.0228082 | -0.00387697 / 0.00387689 | -0.000607842 / 0.000607845 | 0.00110356 / -0.00110355 | -9.80701e-05 / 9.7803e-05 | -0.0159088 / 0.0159076 | -0.0220227 / 0.0220202 | -0.0161991 / 0.0161977 | 0.00420589 / -0.00420593 | -0.0153951 / 0.015394 |
 | GlobalReduction_JET_EffectiveNP_1 | -0.0213609 / 0.0213853 | -0.0202514 / 0.0202734 | -0.0275276 / 0.0275678 | 0.0117134 / -0.0117055 | -0.0113405 / 0.0113475 | 0.000330203 / -0.000330097 | 0.00138534 / -0.00138526 | 0.0134131 / -0.0134028 | -0.0565328 / 0.0566931 | -0.0024257 / 0.00242596 | -0.0207232 / 0.0207464 |
 | GlobalReduction_JET_EffectiveNP_2 | 0.00833934 / -0.0083398 | 0.00933955 / -0.00934022 | 0.0116982 / -0.0116992 | -0.00561255 / 0.00561262 | 0.00464968 / -0.00464985 | 0.00158516 / -0.00158517 | -0.00601839 / 0.00601818 | -0.0729514 / 0.0728937 | -0.0742492 / 0.0741892 | 0.0104723 / -0.0104733 | 0.0161947 / -0.0161966 |
 | GlobalReduction_JET_EffectiveNP_3 | -0.00257705 / 0.00257721 | -0.00669402 / 0.00669536 | -0.0019966 / 0.00199668 | 0.00113151 / -0.00113143 | -0.00587609 / 0.00587708 | -0.00124151 / 0.00124154 | -0.00685915 / 0.00686057 | -0.0831835 / 0.0833439 | 0.338167 / -0.0342418 | 0.00540009 / -0.00539921 | -0.0129223 / 0.0129274 |
 | GlobalReduction_JET_EffectiveNP_4 | 0.00178449 / -0.00178443 | -0.0016326 / 0.00163257 | 0.00286466 / -0.00286467 | -0.000135665 / 0.000135441 | 0.00339396 / -0.00339391 | 0.00652958 / -0.00652928 | -0.00246363 / 0.00246362 | -0.0465432 / 0.0465451 | 0.359898 / -0.03594 | 0.00703119 / -0.00703103 | -0.00063475 / 0.000634737 |
 | GlobalReduction_JET_EffectiveNP_5 | 0.0015166 / -0.00151656 | -0.00213774 / 0.00213776 | -0.00195604 / 0.00195599 | -0.00769066 / 0.00769019 | 0.000997353 / -0.000997337 | -0.0028319 / 0.00283183 | -0.007393 / 0.00739261 | -0.00500937 / 0.00500915 | -0.0790584 / 0.0790054 | 0.00472845 / -0.00472869 | 0.00713294 / -0.00713339 |
 | GlobalReduction_JET_EffectiveNP_8 | -0.000925089 / 0.000925048 | 0.00299016 / -0.0029901 | 0.00064178 / -0.000641801 | -0.00644277 / 0.00644316 | 0.000400594 / -0.000400564 | 0.00126709 / -0.00126704 | 0.0147276 / -0.0147254 | -0.0659527 / 0.0659739 | 0.00237457 / -0.00237449 | -0.00546367 / 0.00546403 | 0.00503969 / -0.0050394 |
 | GlobalReduction_JET_EffectiveNP_7 | -0.0020369 / 0.00203691 | 0.00244476 / -0.00244483 | -0.00275236 / 0.0027523 | -0.00977009 / 0.0097695 | -0.00237291 / 0.0023729 | 0.0038551 / -0.00385521 | -0.00327947 / 0.00327947 | 0.0193552 / -0.0193577 | -0.000673806 / 0.000673831 | 0.0110347 / -0.0110355 | -0.00174393 / 0.00174389 |
 | GlobalReduction_JET_EffectiveNP_8restTerm | -0.00325497 / 0.00325496 | -0.000724456 / 0.000724429 | 0.000901786 / -0.000901713 | 0.00198807 / -0.00198808 | -0.00205053 / 0.00205046 | -0.00278625 / 0.0027862 | -0.0123233 / 0.0123239 | -0.0478873 / 0.0478912 | -0.00181682 / 0.00181678 | -0.00398979 / 0.00398983 | -0.0314923 / 0.0314949 |
 | GlobalReduction_JET_EtaIntercalibration_Modelling | -0.0175187 / 0.0175266 | -0.0195183 / 0.019528 | -0.0287128 / 0.0287326 | 0.0246598 / -0.0246404 | -0.00459905 / 0.00459964 | -0.00391088 / 0.00391129 | -0.0198331 / 0.0198431 | -0.0157462 / 0.0157526 | -0.124429 / 0.124678 | -0.00353911 / 0.00353942 | -0.0284715 / 0.0284915 |
 | GlobalReduction_JET_EtaIntercalibration_NonClosure_2018data | -0.000310655 / 0.000310615 | -0.00648418 / 0.00648428 | -0.00719925 / 0.00719941 | 0.00284607 / -0.00284633 | -0.00318425 / 0.00318428 | -0.00364247 / 0.00364248 | -0.0134843 / 0.0134847 | 0.0547614 / -0.0547676 | 0.391297 / -0.063601 | -0.00222508 / 0.00222463 | -0.00172272 / 0.00172271 |
 | GlobalReduction_JET_EtaIntercalibration_NonClosure_highE | -5.45337e-05 / 5.44827e-05 | 3.54492e-08 / 3.54492e-08 | 3.53431e-08 / 3.53431e-08 | -1.69084e-06 / 1.59051e-06 | 1.20666e-08 / 1.20666e-08 | -0.000147867 / 0.00014787 | -1.50007e-08 / -1.50007e-08 | -5.34535e-10 / -5.34535e-10 | -2.39581e-08 / -2.39581e-08 | -0.000752881 / 0.000752871 | 2.39383e-08 / 2.39383e-08 |
 | GlobalReduction_JET_EtaIntercalibration_NonClosure_negEta | -0.00113906 / 0.001139 | -9.11702e-07 / 8.88353e-07 | 0.00163628 / -0.00163632 | 0.0020897 / -0.00208974 | -3.65711e-05 / 3.64873e-05 | -0.00197095 / 0.00197092 | -1.48525e-08 / -1.4946e-08 | -0.00668055 / 0.00668024 | -5.87079e-05 / 5.86603e-05 | -0.00505443 / 0.00505425 | 0.00103898 / -0.001039 |
 | GlobalReduction_JET_EtaIntercalibration_NonClosure_posEta | -0.000718207 / 0.000718145 | 0.00111042 / -0.00111045 | -0.00208444 / 0.00208448 | 9.86562e-05 / -9.8669e-05 | -0.000919749 / 0.000919767 | 0.00129829 / -0.00129832 | -0.00235693 / 0.00235687 | 0.0117107 / -0.0117116 | -0.000517256 / 0.000517207 | -0.00359348 / 0.00359346 | -0.00332373 / 0.00332364 |
 | GlobalReduction_JET_EtaIntercalibration_TotalStat | -0.00684608 / 0.00684575 | -0.00748777 / 0.00748737 | -0.0115199 / 0.0115189 | 0.00514616 / -0.00514683 | -0.00165137 / 0.00165125 | 0.00104683 / -0.00104684 | -0.0262219 / 0.0262163 | -0.00590181 / 0.00590152 | -0.0828378 / 0.0827837 | -0.0105138 / 0.0105126 | -0.000297281 / 0.000297266 |
 | GlobalReduction_JET_Flavor_Composition | -0.0362913 / 0.03758 | -0.0277694 / 0.028518 | -0.058539 / 0.0619637 | 0.00850831 / -0.00844032 | -0.0128662 / 0.0130246 | -0.0342837 / 0.0354316 | -0.00117077 / 0.00117208 | -0.121949 / 0.137768 | -0.04601 / 0.0481005 | -0.00889382 / 0.0089693 | -0.0321701 / 0.0331788 |
 | GlobalReduction_JET_Flavor_Response | 0.0261 / -0.0259813 | 0.0127502 / -0.0127215 | 0.0441642 / -0.0438313 | -0.0200188 / 0.0200928 | 0.0110918 / -0.0110704 | 0.00944985 / -0.00943398 | 0.00646588 / -0.00645837 | 0.0477833 / -0.0473954 | 0.279152 / -0.114333 | 0.0235272 / -0.0234305 | 0.0273607 / -0.0272305 |
 | GlobalReduction_JET_PunchThrough_MC16 | -7.72659e-08 / 2.63144e-08 | 3.54492e-08 / -5.91956e-08 | 2.58001e-06 / -2.59017e-06 | 1.88379e-05 / -1.88346e-05 | -3.7801e-05 / 3.77122e-05 | 0.000572135 / -0.000572131 | -1.50007e-08 / -1.50007e-08 | -5.34535e-10 / -5.34535e-10 | -2.51783e-07 / 2.79809e-07 | 0 / 0 | 0 / 0 |
 | GlobalReduction_JET_JER_DataVsMC_MC16 | 0.0217525 / -0.0217411 | 0.0139448 / -0.01394 | -0.0071778 / 0.00717919 | 0.0102582 / -0.0102555 | -0.00321324 / 0.00321351 | -0.00705624 / 0.00705759 | 0.0244154 / -0.0244011 | 0.0672592 / -0.0671704 | 0.512346 / -0.521106 | 0 / 0 | 0 / 0 |
 | GlobalReduction_JET_JER_EffectiveNP_1 | -0.000416668 / 0.000416663 | 0.028355 / -0.0283787 | 0.0154319 / -0.0154389 | -0.0374212 / 0.0373796 | -0.0132113 / 0.0132062 | 0.0137514 / -0.013757 | 0.00403489 / -0.00403537 | 0.095461 / -0.0957281 | 1.24454 / -0.999953 | 0.00390481 / -0.00390526 | 0.0612568 / -0.0613671 |
 | GlobalReduction_JET_JER_EffectiveNP_2 | -0.000958087 / 0.000958171 | 0.0520418 / -0.0517744 | 0.0053861 / -0.00538342 | -0.0184014 / 0.0184317 | -0.00448209 / 0.00448392 | 0.0224149 / -0.0223673 | 0.0189875 / -0.0189535 | -0.0655102 / 0.0658653 | 1.87044 / -1 | 0.00331487 / -0.00331386 | 0.0932564 / -0.0923525 |
 | GlobalReduction_JET_JER_EffectiveNP_3 | 0.000189807 / -0.000189805 | 0.0220663 / -0.0220336 | -0.0125095 / 0.0125194 | -0.0126641 / 0.0126743 | -0.011464 / 0.0114723 | 0.00998576 / -0.00997921 | 0.00830215 / -0.00829762 | -0.0303548 / 0.030411 | 1.73936 / -1 | -0.00829404 / 0.00829842 | 0.0485692 / -0.0484033 |
 | GlobalReduction_JET_JER_EffectiveNP_4 | -0.00618092 / 0.00618124 | 0.0328319 / -0.0328265 | -0.000208519 / 0.000208519 | -0.00422691 / 0.00422705 | -0.00935898 / 0.00935974 | 0.00298358 / -0.00298351 | 0.0103463 / -0.0103455 | 0.0787593 / -0.0787525 | 0.492604 / -0.502829 | -0.0344381 / 0.034451 | 0.0213816 / -0.0213788 |
 | GlobalReduction_JET_JER_EffectiveNP_5 | 0.00246915 / -0.00246919 | 0.00828874 / -0.00828923 | 0.00844886 / -0.00844938 | 0.0033164 / -0.00331648 | -0.0121266 / 0.0121257 | -0.00578951 / 0.0057893 | -0.0194224 / 0.0194203 | 0.0329525 / -0.0329619 | 1.16916 / -0.995291 | -0.00561514 / 0.00561494 | -0.00686039 / 0.00686009 |
 | GlobalReduction_JET_JER_EffectiveNP_6 | 0.000369277 / -0.000369259 | 0.0133483 / -0.0133231 | 0.00136721 / -0.00136695 | 0.0157364 / -0.0157013 | -0.0170835 / 0.0171236 | -0.0118077 / 0.0118269 | 0.00558483 / -0.00558045 | -0.0155335 / 0.0155667 | 2.12215 / -1 | -0.00363184 / 0.00363367 | 0.0475636 / -0.0472334 |
 | GlobalReduction_JET_JER_EffectiveNP_7restTerm | 0.000941775 / -0.0009417 | 0.0191006 / -0.019071 | 0.00331286 / -0.00331195 | 0.00259796 / -0.0025974 | -0.00558368 / 0.00558632 | 0.00815355 / -0.00814805 | 0.0391234 / -0.0390037 | 0.0857848 / -0.085259 | 1.10632 / -0.962081 | -0.0194119 / 0.0194446 | 0.0533147 / -0.0530981 |
 | GlobalReduction_JET_Pileup_OffsetMu | -0.00444576 / 0.00444607 | -0.0057911 / 0.00579147 | -0.0117282 / 0.0117302 | -0.00812181 / 0.00812122 | 0.00385849 / -0.00385838 | 0.00609772 / -0.00609724 | 0.011046 / -0.0110445 | 0.112599 / -0.112566 | -0.0540833 / 0.0541375 | 0.00941211 / -0.00941105 | -0.00804289 / 0.00804379 |
 | GlobalReduction_JET_Pileup_OffsetNPV | -0.00962938 / 0.00965163 | -0.0167956 / 0.0168633 | -0.0332736 / 0.033537 | -0.00933785 / 0.0093587 | -0.00662598 / 0.00663655 | 0.0016584 / -0.00165773 | -0.0368301 / 0.0371521 | -0.0300039 / 0.0302184 | -0.0209804 / 0.0210858 | 0.00381678 / -0.00381333 | -0.031156 / 0.0313872 |
 | GlobalReduction_JET_Pileup_PtTerm | 0.000793358 / -0.000793314 | -0.00302957 / 0.00302942 | -0.00157654 / 0.00157651 | -0.0098764 / 0.00987502 | -0.00538512 / 0.00538463 | 0.00499987 / -0.00500022 | 0.0150667 / -0.0150698 | -0.0414982 / 0.0414738 | 0.272041 / -0.0782845 | 0.00903267 / -0.00903344 | -0.00070054 / 0.000700519 |
 | GlobalReduction_JET_Pileup_RhoTopology | -0.0432656 / 0.0451731 | -0.0444533 / 0.0464694 | -0.0680635 / 0.0729046 | 0.0150782 / -0.0148593 | -0.0140838 / 0.0142802 | -0.00852671 / 0.0085983 | -0.00509586 / 0.00512134 | -0.0892756 / 0.0977897 | -0.103436 / 0.122284 | -0.00965932 / 0.00975128 | -0.0331217 / 0.0342283 |
 | GlobalReduction_JET_SingleParticle_HighPt | 2.70876e-08 / 2.70876e-08 | 3.54492e-08 / 3.54492e-08 | 3.53431e-08 / 3.53431e-08 | -4.98225e-08 / -4.98225e-08 | 1.20666e-08 / 1.20666e-08 | 1.38715e-09 / 1.38715e-09 | -1.50007e-08 / -1.50007e-08 | -5.34535e-10 / -5.34535e-10 | -2.39581e-08 / -2.39581e-08 | 3.062e-08 / 3.062e-08 | 2.39383e-08 / 2.39383e-08 |
 | MET_SoftTrk_ResoPara | -0.010997 / 0.0109985 | 0.00791037 / -0.00790968 | 0.00586573 / -0.00586535 | -0.00754058 / 0.00754128 | -0.00620084 / 0.00620131 | -0.030756 / 0.0307696 | 0.0117946 / -0.0117931 | 0.054592 / -0.054571 | 0.701889 / -0.739372 | -0.0213525 / 0.0213587 | -0.000388106 / 0.000388107 |
 | MET_SoftTrk_ResoPerp | 0.0068006 / -0.00680095 | 0.0230765 / -0.02308 | -0.00398621 / 0.00398608 | -0.00320931 / 0.00320923 | -0.0084097 / 0.0084091 | -0.0346113 / 0.0345991 | 0.0407664 / -0.0407753 | -0.0592329 / 0.0591916 | 1.40904 / -1 | -0.048841 / 0.0488145 | -0.000135443 / 0.000135442 |
