 |       | t#bar{t}Z+tWZ      | t#bar{t}W      | t#bar{t}H      | VV+LF      | VV+HF      | tZ      | t#bar{t}+Wt      | Other fakes      | Other      | FCNC (c)tZ      | FCNC t#bar{t}(cZ) |
 | MU_SF_ID_SYST | 0.00382513 / -0.00382523 | 0.00331356 / -0.00331363 | 0.00288651 / -0.00288657 | 0.00422474 / -0.00422486 | 0.0039354 / -0.00393551 | 0.0032861 / -0.00328617 | 0.00253125 / -0.00253129 | 0.00339591 / -0.00339598 | 0.00384753 / -0.00384763 | -nan / -nan | -nan / -nan |
 | MU_SF_ID_SYST_LOWPT | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | -nan / -nan | -nan / -nan |
 | MU_SF_Isol_STAT | 0.00895765 / -0.00895818 | 0.00860137 / -0.00860186 | 0.00298713 / -0.00298719 | 0.00791336 / -0.00791377 | 0.00733752 / -0.00733787 | 0.0034267 / -0.00342677 | 0.00639462 / -0.00639489 | 0.00299692 / -0.00299698 | 0.0147724 / -0.0147738 | -nan / -nan | -nan / -nan |
 | MU_SF_Isol_SYST | 0.0194346 / -0.0194367 | 0.0248783 / -0.0248819 | 0.0168836 / -0.0168852 | 0.0209411 / -0.0209436 | 0.0194552 / -0.0194573 | 0.0162839 / -0.0162853 | 0.0248946 / -0.0248982 | 0.018528 / -0.0185299 | 0.0270535 / -0.0270579 | -nan / -nan | -nan / -nan |
 | MU_SF_TTVA_STAT | 0.000595041 / -0.000595043 | 0.000521122 / -0.000521124 | 0.00048612 / -0.000486121 | 0.000616158 / -0.00061616 | 0.00059555 / -0.000595553 | 0.000515955 / -0.000515956 | 0.000368435 / -0.000368436 | 0.000500776 / -0.000500778 | 0.000706136 / -0.00070614 | -nan / -nan | -nan / -nan |
 | MU_SF_TTVA_SYST | 0.000758481 / -0.000758484 | 0.000568688 / -0.000568691 | 0.000519705 / -0.000519707 | 0.000733949 / -0.000733953 | 0.000714963 / -0.000714966 | 0.000596378 / -0.000596381 | 0.000381043 / -0.000381044 | 0.000741677 / -0.00074168 | 0.00119643 / -0.00119644 | -nan / -nan | -nan / -nan |
 | bTagSF_eigenvars_B_0 | 0.00111398 / -0.00111401 | 0.0102433 / -0.010246 | 0.00257235 / -0.00257252 | 5.68187e-05 / -5.68188e-05 | 0.000591515 / -0.000591524 | 0.000409706 / -0.000409711 | 0.00474912 / -0.00474971 | 0.00439415 / -0.00439466 | 0.00234213 / -0.00234228 | -nan / -nan | -nan / -nan |
 | bTagSF_eigenvars_B_1 | 0.000795797 / -0.000795801 | 0.00265694 / -0.00265698 | 0.00096348 / -0.000963486 | -5.72388e-06 / 5.72388e-06 | 0.000129881 / -0.000129881 | -5.00164e-06 / 5.00164e-06 | -0.000732771 / 0.000732767 | -0.00124265 / 0.00124264 | -0.000103484 / 0.000103484 | -nan / -nan | -nan / -nan |
 | bTagSF_eigenvars_B_2 | -6.30322e-05 / 6.30322e-05 | -0.00154482 / 0.0015448 | -0.000363163 / 0.000363162 | 4.18432e-06 / -4.18432e-06 | 6.06282e-06 / -6.06282e-06 | 8.9934e-05 / -8.99341e-05 | 0.000923886 / -0.000923892 | 0.000687791 / -0.000687794 | 0.000242003 / -0.000242003 | -nan / -nan | -nan / -nan |
 | bTagSF_eigenvars_B_3 | -0.000147814 / 0.000147814 | 4.48384e-05 / -4.48384e-05 | -7.35108e-05 / 7.35107e-05 | -1.61448e-06 / 1.61448e-06 | -4.23811e-05 / 4.23811e-05 | -0.000113989 / 0.000113989 | 0.000118189 / -0.000118189 | 0.000341536 / -0.000341537 | -7.56486e-05 / 7.56486e-05 | -nan / -nan | -nan / -nan |
 | bTagSF_eigenvars_B_4 | 3.1344e-06 / -3.1344e-06 | 4.21664e-06 / -4.21664e-06 | 1.94609e-05 / -1.94609e-05 | 8.4254e-08 / -8.4254e-08 | 2.32984e-06 / -2.32984e-06 | 8.14265e-06 / -8.14265e-06 | -8.90579e-05 / 8.90579e-05 | -0.000216653 / 0.000216653 | -7.65992e-05 / 7.65991e-05 | -nan / -nan | -nan / -nan |
 | bTagSF_eigenvars_B_5 | 5.18789e-06 / -5.18789e-06 | -2.11428e-05 / 2.11428e-05 | 6.38728e-06 / -6.38729e-06 | 4.23785e-08 / -4.23785e-08 | 3.73621e-06 / -3.73621e-06 | 5.35477e-06 / -5.35477e-06 | 7.81006e-06 / -7.81006e-06 | 4.69984e-05 / -4.69985e-05 | 1.75312e-05 / -1.75312e-05 | -nan / -nan | -nan / -nan |
 | bTagSF_eigenvars_B_6 | 2.61239e-07 / -2.61239e-07 | 4.74198e-06 / -4.74198e-06 | -9.81427e-09 / 9.81427e-09 | -2.1674e-08 / 2.1674e-08 | -2.14377e-07 / 2.14377e-07 | -2.91281e-08 / 2.91281e-08 | 4.12429e-06 / -4.12429e-06 | -2.39149e-06 / 2.39149e-06 | 5.53679e-07 / -5.53679e-07 | -nan / -nan | -nan / -nan |
 | bTagSF_eigenvars_B_7 | 3.81314e-08 / -3.81314e-08 | 5.21184e-07 / -5.21184e-07 | -1.98605e-07 / 1.98605e-07 | 4.30204e-09 / -4.30204e-09 | 3.26061e-08 / -3.26061e-08 | -2.37499e-07 / 2.37499e-07 | -2.33825e-07 / 2.33825e-07 | -3.9888e-07 / 3.9888e-07 | -6.92196e-07 / 6.92196e-07 | -nan / -nan | -nan / -nan |
 | bTagSF_eigenvars_B_8 | 2.78165e-09 / -2.78165e-09 | 3.84758e-08 / -3.84758e-08 | -1.24832e-08 / 1.24832e-08 | 4.03257e-10 / -4.03256e-10 | -2.33665e-09 / 2.33665e-09 | -4.55994e-09 / 4.55994e-09 | 3.41403e-08 / -3.41403e-08 | -5.83607e-08 / 5.83607e-08 | -1.93129e-08 / 1.93129e-08 | -nan / -nan | -nan / -nan |
 | bTagSF_eigenvars_C_0 | 0.00197805 / -0.00197802 | 0.000768062 / -0.000768057 | 0.00250374 / -0.00250369 | -2.07249e-07 / 2.07249e-07 | -0.000145842 / 0.000145842 | 0.00073408 / -0.000734076 | 0.000303186 / -0.000303185 | 0.00196863 / -0.0019686 | -0.0102249 / 0.0102255 | -nan / -nan | -nan / -nan |
 | bTagSF_eigenvars_C_1 | 0.000152022 / -0.000152022 | 5.7195e-05 / -5.7195e-05 | 9.92849e-05 / -9.92849e-05 | 2.12042e-06 / -2.12042e-06 | 0.00013196 / -0.00013196 | 0.000106555 / -0.000106555 | 0.000190405 / -0.000190406 | 0.000492977 / -0.000492979 | 0.00111809 / -0.0011181 | -nan / -nan | -nan / -nan |
 | bTagSF_eigenvars_C_2 | -0.000151721 / 0.00015172 | -6.09242e-06 / 6.09242e-06 | -7.46721e-05 / 7.46721e-05 | -1.24844e-06 / 1.24844e-06 | 1.4619e-05 / -1.4619e-05 | -5.41756e-06 / 5.41756e-06 | 4.3711e-05 / -4.37111e-05 | 0.000115249 / -0.000115249 | -0.000846352 / 0.000846347 | -nan / -nan | -nan / -nan |
 | bTagSF_eigenvars_C_3 | 2.33605e-05 / -2.33605e-05 | -2.78364e-06 / 2.78364e-06 | 2.62677e-05 / -2.62677e-05 | 1.32914e-06 / -1.32914e-06 | -2.14242e-05 / 2.14242e-05 | 4.81555e-06 / -4.81555e-06 | -5.32298e-05 / 5.32297e-05 | -0.00013685 / 0.00013685 | 0.000269965 / -0.000269965 | -nan / -nan | -nan / -nan |
 | bTagSF_eigenvars_Light_0 | 0.000792976 / -0.00079296 | -0.000240469 / 0.00024047 | 0.000390456 / -0.000390452 | -0.000855876 / 0.000855894 | -5.88079e-05 / 5.88079e-05 | 0.000777511 / -0.000777496 | -0.000298293 / 0.000298296 | 0.00341221 / -0.00341191 | 0.000989313 / -0.000989289 | -nan / -nan | -nan / -nan |
 | bTagSF_eigenvars_Light_1 | -3.2834e-05 / 3.2834e-05 | 0.000189527 / -0.000189528 | 8.47328e-05 / -8.47328e-05 | 0.00017701 / -0.00017701 | 7.79619e-05 / -7.7962e-05 | 2.8738e-05 / -2.8738e-05 | 5.71856e-05 / -5.71856e-05 | -0.00103063 / 0.00103062 | -0.000439204 / 0.000439203 | -nan / -nan | -nan / -nan |
 | bTagSF_eigenvars_Light_2 | -4.54404e-05 / 4.54404e-05 | -0.000114055 / 0.000114055 | -9.99205e-05 / 9.99205e-05 | -0.000126707 / 0.000126707 | -6.06993e-05 / 6.06993e-05 | 6.54362e-06 / -6.54362e-06 | 0.000163433 / -0.000163433 | 0.00049038 / -0.000490382 | -2.4553e-05 / 2.4553e-05 | -nan / -nan | -nan / -nan |
 | bTagSF_eigenvars_Light_3 | 1.16196e-05 / -1.16196e-05 | -5.08373e-06 / 5.08373e-06 | 5.57767e-05 / -5.57767e-05 | -4.48815e-07 / 4.48815e-07 | 1.44102e-05 / -1.44102e-05 | 1.22998e-05 / -1.22998e-05 | -9.81546e-05 / 9.81546e-05 | -0.000116906 / 0.000116906 | -6.59191e-05 / 6.5919e-05 | -nan / -nan | -nan / -nan |
 | EG_RESOLUTION_ALL | -0.000220798 / 0.000220814 | -0.000925159 / 0.000925154 | 0.000364651 / -0.000364682 | 5.1878e-05 / -5.18262e-05 | 2.11959e-05 / -2.11635e-05 | -0.000278795 / 0.000278852 | -0.00300617 / 0.00300618 | 0.000605601 / 0.0221511 | -0.000486367 / 0.000486382 | -nan / -nan | -nan / -nan |
 | EG_SCALE_ALL | 0.000287683 / -0.000287667 | -0.00192578 / 0.00192575 | 0.000792573 / -0.000792607 | -6.09368e-05 / 6.0885e-05 | -2.93704e-05 / 2.9403e-05 | -0.000261663 / 0.000261721 | -2.6823e-05 / 2.68423e-05 | 0.0229603 / -0.0229635 | -0.000196682 / 0.000196697 | -nan / -nan | -nan / -nan |
 | GlobalReduction_JET_BJES_Response | 0.00349832 / -0.00349839 | 0.00214695 / -0.00214699 | 0.0038655 / -0.00386564 | -3.0027e-05 / 2.99752e-05 | 0.00124826 / -0.00124824 | 0.00418323 / -0.00418338 | -0.00329182 / 0.00329175 | -1.83815e-05 / 1.83981e-05 | -0.000252914 / 0.000252929 | -nan / -nan | -nan / -nan |
 | GlobalReduction_JET_EffectiveNP_1 | 0.00280717 / -0.00280724 | 0.00277968 / -0.00277978 | 0.00329733 / -0.00329749 | 0.000246544 / -0.000246493 | 0.00140647 / -0.00140646 | 0.00329225 / -0.00329239 | -0.000423313 / 0.00042333 | 0.0228894 / -0.0228955 | 0.000265898 / -0.000265884 | -nan / -nan | -nan / -nan |
 | GlobalReduction_JET_EffectiveNP_2 | -0.000766711 / 0.000766726 | -1.19729e-05 / 1.19692e-05 | -0.000996822 / 0.000996865 | -4.10787e-05 / 4.11301e-05 | -0.000398531 / 0.000398465 | -0.000994346 / 0.000994323 | -0.00220997 / 0.00220991 | -0.00101601 / 0.0236127 | -4.80354e-05 / 4.80499e-05 | -nan / -nan | -nan / -nan |
 | GlobalReduction_JET_EffectiveNP_3 | 0.000240962 / -0.000240946 | 0.000885891 / -0.000885896 | 0.000300855 / -0.000300885 | -1.40861e-06 / 1.35839e-06 | 3.13786e-05 / -3.13469e-05 | 9.25737e-05 / -9.25947e-05 | 0.00219015 / -0.00219013 | -9.55994e-06 / 9.57598e-06 | 2.44756e-05 / -2.44612e-05 | -nan / -nan | -nan / -nan |
 | GlobalReduction_JET_EffectiveNP_4 | -0.000108837 / 0.000108854 | 2.87285e-05 / -2.87322e-05 | 6.35234e-05 / -6.35539e-05 | 1.58464e-06 / -1.53261e-06 | -9.30622e-06 / 9.23931e-06 | 0.000201746 / -0.000201767 | -0.0022166 / 0.00221659 | 9.91618e-06 / -9.89966e-06 | -5.59641e-06 / 5.61117e-06 | -nan / -nan | -nan / -nan |
 | GlobalReduction_JET_EffectiveNP_5 | 2.42182e-05 / -2.42016e-05 | -1.14704e-05 / 1.14667e-05 | -1.60638e-06 / 1.65153e-06 | -7.77716e-08 / 2.59281e-08 | -1.13066e-06 / 1.06359e-06 | 2.28955e-05 / -2.29172e-05 | 0.00221399 / -0.00221401 | -1.00138e-05 / 1.00304e-05 | 4.45293e-07 / -4.30503e-07 | -nan / -nan | -nan / -nan |
 | GlobalReduction_JET_EffectiveNP_8 | -6.41063e-06 / 6.42703e-06 | 1.09782e-05 / -1.09818e-05 | 3.08499e-06 / -3.11532e-06 | 2.42972e-08 / 2.73901e-08 | 1.85663e-06 / -1.82424e-06 | 2.74006e-05 / -2.7422e-05 | 1.1823e-06 / -1.16313e-06 | 1.02273e-05 / -1.02109e-05 | -3.42687e-07 / 3.57345e-07 | -nan / -nan | -nan / -nan |
 | GlobalReduction_JET_EffectiveNP_7 | 4.6502e-06 / -4.71163e-06 | -1.25637e-06 / 1.25268e-06 | -3.94602e-07 / 3.6399e-07 | 2.65002e-08 / 2.56673e-08 | -5.33198e-07 / 4.66112e-07 | -2.43754e-05 / 2.43537e-05 | -0.00221692 / 0.00221691 | 7.79863e-07 / -7.63297e-07 | 1.8281e-07 / -1.68016e-07 | -nan / -nan | -nan / -nan |
 | GlobalReduction_JET_EffectiveNP_8restTerm | 3.82943e-05 / -3.83553e-05 | 7.18791e-06 / -7.19158e-06 | 7.40192e-07 / -6.9534e-07 | 2.44924e-08 / 2.73175e-08 | 6.8418e-06 / -6.80933e-06 | 4.79943e-05 / -4.79362e-05 | 0.00221549 / -0.00221549 | -6.52353e-07 / 6.68805e-07 | 5.13697e-05 / -5.1355e-05 | -nan / -nan | -nan / -nan |
 | GlobalReduction_JET_EtaIntercalibration_Modelling | 0.00277742 / -0.00277751 | 0.000180019 / -0.000180023 | 0.00294212 / -0.0029422 | 0.000103701 / -0.000103753 | 0.00112926 / -0.00112934 | 0.00335122 / -0.00335141 | 0.00222279 / -0.00222285 | 0.0228402 / -0.0228479 | -0.000415853 / 0.000415866 | -nan / -nan | -nan / -nan |
 | GlobalReduction_JET_EtaIntercalibration_NonClosure_2018data | 0.000489969 / -0.000489953 | 2.17358e-06 / -2.17725e-06 | 0.00110872 / -0.00110869 | 5.53939e-05 / -5.53423e-05 | 0.000159777 / -0.000159843 | 0.000363114 / -0.000363136 | 2.20812e-06 / -2.18897e-06 | 0.022893 / -0.0228956 | -4.60958e-05 / 4.61104e-05 | -nan / -nan | -nan / -nan |
 | GlobalReduction_JET_EtaIntercalibration_NonClosure_highE | -3.09464e-08 / -3.09464e-08 | 4.49253e-08 / 4.49253e-08 | -1.54206e-08 / -1.54206e-08 | 2.6279e-08 / 2.6279e-08 | -3.37939e-08 / -3.37939e-08 | -1.09064e-08 / -1.09064e-08 | 9.74533e-09 / 9.74533e-09 | 8.34499e-09 / 8.34499e-09 | 7.45238e-09 / 7.45238e-09 | -nan / -nan | -nan / -nan |
 | GlobalReduction_JET_EtaIntercalibration_NonClosure_negEta | 4.39857e-05 / -4.39692e-05 | 8.81168e-07 / -8.84868e-07 | 0.000109559 / -0.000109514 | -7.79822e-08 / 1.30189e-07 | 2.65264e-05 / -2.64937e-05 | 4.45617e-05 / -4.45834e-05 | 2.80503e-06 / -2.78567e-06 | 8.29431e-09 / 8.28397e-09 | -3.433e-07 / 2.70435e-07 | -nan / -nan | -nan / -nan |
 | GlobalReduction_JET_EtaIntercalibration_NonClosure_posEta | 4.59332e-05 / -4.59947e-05 | 1.15992e-06 / -1.16361e-06 | -9.12933e-08 / 6.06668e-08 | 2.64663e-05 / -2.64141e-05 | 3.45115e-05 / -3.45786e-05 | 0.000107805 / -0.000107827 | 7.44973e-07 / -7.9916e-07 | 8.37122e-09 / 8.2026e-09 | 7.4758e-09 / 7.32522e-09 | -nan / -nan | -nan / -nan |
 | GlobalReduction_JET_EtaIntercalibration_TotalStat | 0.000732161 / -0.000732226 | -0.00100168 / 0.00100166 | 0.00122391 / -0.00122395 | 4.12236e-05 / -4.11715e-05 | 0.000400201 / -0.00040017 | 0.000967363 / -0.000967392 | 0.00222231 / -0.00222232 | 0.0229967 / -0.0230006 | 5.22247e-05 / -5.22099e-05 | -nan / -nan | -nan / -nan |
 | GlobalReduction_JET_Flavor_Composition | 0.00342753 / -0.00342709 | 0.00280872 / -0.00280843 | 0.00357397 / -0.00357346 | 0.000662916 / -0.000662855 | 0.00253091 / -0.00253073 | 0.0034842 / -0.00348377 | 0.00477365 / -0.00477279 | 0.0219589 / -0.02194 | 0.000337269 / -0.000337252 | -nan / -nan | -nan / -nan |
 | GlobalReduction_JET_PunchThrough_MC16 | 6.76176e-07 / -6.59499e-07 | -3.29377e-07 / 3.25652e-07 | 6.09199e-08 / -1.54206e-08 | 2.6279e-08 / 2.6279e-08 | 6.67281e-08 / -3.37939e-08 | 2.94469e-05 / -2.94687e-05 | 1.34278e-06 / -1.32329e-06 | 8.34499e-09 / 8.34499e-09 | 7.45238e-09 / 7.45238e-09 | -nan / -nan | -nan / -nan |
 | GlobalReduction_JET_JER_DataVsMC_MC16 | -0.00105766 / 0.00105765 | -0.00549888 / 0.00549874 | -0.000440856 / 0.000440855 | 0.000968477 / -0.000968482 | 0.00117252 / -0.00117253 | -0.000368117 / 0.000368116 | 0.0028889 / -0.00288894 | 0.0933274 / -0.0934089 | 0.00272203 / -0.00272207 | -nan / -nan | -nan / -nan |
 | GlobalReduction_JET_JER_EffectiveNP_1 | -0.000559834 / 0.00055983 | 0.00124513 / -0.00124515 | 0.00042042 / -0.000420422 | -0.0034568 / 0.00345666 | 0.00258623 / -0.0025863 | 0.000389168 / -0.00038917 | 0.00429079 / -0.004291 | -0.0211149 / 0.0211098 | 0.00291876 / -0.00291886 | -nan / -nan | -nan / -nan |
 | GlobalReduction_JET_JER_EffectiveNP_2 | -0.00101772 / 0.00101773 | 0.0109137 / -0.0109122 | 0.00158331 / -0.00158329 | 0.00133387 / -0.00133384 | 0.00444413 / -0.0044439 | 0.000775718 / -0.000775711 | 0.00546645 / -0.0054661 | -0.00629389 / 0.00629432 | 0.165713 / -0.165058 | -nan / -nan | -nan / -nan |
 | GlobalReduction_JET_JER_EffectiveNP_3 | -0.000170949 / 0.000170951 | 0.00939326 / -0.00938843 | 0.00256851 / -0.00256816 | -4.27741e-05 / 4.27742e-05 | 0.00423238 / -0.00423141 | 0.0022444 / -0.00224413 | 0.00425439 / -0.00425341 | -0.0220876 / 0.0221127 | 0.00278161 / -0.00278119 | -nan / -nan | -nan / -nan |
 | GlobalReduction_JET_JER_EffectiveNP_4 | -0.000349147 / 0.000349146 | 0.00792723 / -0.00792799 | 0.00355799 / -0.00355815 | 0.000776112 / -0.000776119 | 0.00400069 / -0.00400089 | 3.31253e-05 / -3.31253e-05 | 0.0054335 / -0.00543386 | -0.0115645 / 0.0115628 | 0.00311962 / -0.00311974 | -nan / -nan | -nan / -nan |
 | GlobalReduction_JET_JER_EffectiveNP_5 | -0.000979932 / 0.000979928 | 0.000712946 / -0.000712948 | 0.00229541 / -0.00229543 | -0.00375136 / 0.00375131 | 0.00252145 / -0.00252147 | -0.000194769 / 0.000194769 | 0.0159514 / -0.015952 | 0.0361405 / -0.0361427 | 0.002306 / -0.00230602 | -nan / -nan | -nan / -nan |
 | GlobalReduction_JET_JER_EffectiveNP_6 | -0.000652222 / 0.000652236 | 0.00145897 / -0.0014589 | 0.00106744 / -0.0010674 | -0.00332861 / 0.00332897 | 0.00228791 / -0.00228774 | -0.000521749 / 0.000521758 | 0.021415 / -0.021399 | -0.00434234 / 0.00434295 | 0.00210715 / -0.00210701 | -nan / -nan | -nan / -nan |
 | GlobalReduction_JET_JER_EffectiveNP_7restTerm | 0.00015308 / -0.000153081 | 0.00329305 / -0.00329318 | 0.00215557 / -0.00215562 | -0.0016462 / 0.00164617 | 0.00370717 / -0.00370733 | 0.000975698 / -0.000975709 | 0.0104485 / -0.0104498 | -0.0211204 / 0.0211152 | 0.00289344 / -0.00289353 | -nan / -nan | -nan / -nan |
 | GlobalReduction_JET_Pileup_OffsetMu | 0.00135433 / -0.00135428 | -0.000131954 / 0.000131951 | 0.000373089 / -0.000373116 | 5.34161e-05 / -5.34655e-05 | 0.000672305 / -0.00067236 | 0.00147396 / -0.00147394 | 0.00219456 / -0.00219445 | 5.15366e-05 / -5.15208e-05 | -0.0001653 / 0.000165314 | -nan / -nan | -nan / -nan |
 | GlobalReduction_JET_Pileup_OffsetNPV | 0.00245496 / -0.00245497 | 0.00509685 / -0.00509695 | 0.0042383 / -0.00423839 | 9.04987e-05 / -9.05501e-05 | 0.00165474 / -0.00165472 | 0.00243147 / -0.00243152 | -0.000629527 / 0.000629545 | -7.02353e-06 / 7.03995e-06 | -0.000524845 / 0.000524858 | -nan / -nan | -nan / -nan |
 | GlobalReduction_JET_Pileup_PtTerm | -4.41217e-05 / 4.41381e-05 | 4.82963e-05 / -4.83e-05 | 3.76295e-06 / -3.79343e-06 | 1.58259e-06 / -1.63424e-06 | -1.79405e-05 / 1.78737e-05 | 8.95305e-05 / -8.94724e-05 | 5.06682e-06 / -5.04755e-06 | -0.000384028 / 0.0232164 | -1.9822e-05 / 1.98368e-05 | -nan / -nan | -nan / -nan |
 | GlobalReduction_JET_Pileup_RhoTopology | 0.00656251 / -0.00656042 | 0.00185351 / -0.00185335 | 0.00788405 / -0.00788106 | 0.000363993 / -0.000364032 | 0.00351905 / -0.00351842 | 0.00831246 / -0.00830913 | 0.00127988 / -0.00127979 | 0.0222614 / -0.0222364 | -0.000135451 / 0.000135388 | -nan / -nan | -nan / -nan |
 | GlobalReduction_JET_SingleParticle_HighPt | -3.09464e-08 / -3.09464e-08 | 4.49253e-08 / 4.49253e-08 | -1.54206e-08 / -1.54206e-08 | 2.6279e-08 / 2.6279e-08 | -3.37939e-08 / -3.37939e-08 | -1.09064e-08 / -1.09064e-08 | 9.74533e-09 / 9.74533e-09 | 8.34499e-09 / 8.34499e-09 | 7.45238e-09 / 7.45238e-09 | -nan / -nan | -nan / -nan |
 | MET_SoftTrk_ResoPara | -3.05165e-08 / 3.05165e-08 | 4.43012e-08 / -4.43012e-08 | -1.52064e-08 / 1.52064e-08 | 2.59139e-08 / -2.59139e-08 | -3.33244e-08 / 3.33244e-08 | -1.07549e-08 / 1.07549e-08 | 9.60995e-09 / -9.60995e-09 | 0.000194477 / -0.000194477 | -7.34885e-09 / 7.34885e-09 | -nan / -nan | -nan / -nan |
 | MET_SoftTrk_ResoPerp | -3.0465e-08 / 3.0465e-08 | 4.42263e-08 / -4.42263e-08 | -1.51807e-08 / 1.51807e-08 | 2.58702e-08 / -2.58702e-08 | -3.32681e-08 / 3.32681e-08 | -1.07368e-08 / 1.07368e-08 | 9.59371e-09 / -9.59371e-09 | 8.21516e-09 / -8.21516e-09 | -7.33643e-09 / 7.33643e-09 | -nan / -nan | -nan / -nan |
 | MET_SoftTrk_Scale | -3.19028e-08 / -2.84301e-08 | 4.63137e-08 / 4.12724e-08 | -1.58972e-08 / -1.41668e-08 | 2.70912e-08 / 2.41422e-08 | -3.48383e-08 / -3.10461e-08 | -1.12435e-08 / -1.00196e-08 | 1.00465e-08 / 8.95293e-09 | 0.000572625 / 0.0219568 | 7.6827e-09 / 6.84642e-09 | -nan / -nan | -nan / -nan |
 | MUON_ID | 2.82739e-05 / -2.82576e-05 | 0.00214552 / -0.00214552 | -0.000277153 / 0.000277198 | -3.75248e-05 / 3.75763e-05 | -8.21128e-05 / 8.2145e-05 | 0.00020192 / -0.000201942 | -0.0114473 / 0.0114473 | 7.5627e-09 / 8.78191e-09 | -9.12771e-05 / 9.12917e-05 | -nan / -nan | -nan / -nan |
 | MUON_MS | -0.000909151 / 0.000909163 | -0.00369808 / 0.00369801 | -0.00115957 / 0.00115953 | -4.43831e-05 / 4.43314e-05 | -0.000113252 / 0.000113285 | -0.00098392 / 0.000983893 | -0.00911718 / 0.00911679 | 8.56306e-09 / 7.95644e-09 | -0.000168331 / 0.000168346 | -nan / -nan | -nan / -nan |
 | MUON_SCALE | -0.00383428 / 0.00383419 | -0.00352297 / 0.00352287 | -0.00298384 / 0.00298374 | -0.00023742 / 0.000237368 | -0.00105987 / 0.00105989 | -0.00245203 / 0.00245196 | -0.00247254 / 0.00247251 | 8.39794e-09 / 8.15843e-09 | -0.00020828 / 0.000208294 | -nan / -nan | -nan / -nan |
