 |       | t#bar{t}Z+tWZ      | t#bar{t}W      | t#bar{t}H      | VV+LF      | VV+HF      | tZ      | t#bar{t}+Wt      | Other fakes      | Other      | FCNC (c)tZ      | FCNC t#bar{t}(cZ) |
 | bTagSF_eigenvars_B_2 | 0.00256158 / -0.00256163 | 0.00154342 / -0.00154344 | 0.0020598 / -0.00205983 | 2.02781e-06 / -2.02781e-06 | 0.00113918 / -0.00113919 | 0.00365294 / -0.00365303 | 0.00383313 / -0.00383323 | 0.00229874 / -0.00229878 | 0.00137879 / -0.0013788 | -nan / -nan | -nan / -nan |
 | bTagSF_eigenvars_B_3 | -0.000621801 / 0.000621798 | -0.000775601 / 0.000775596 | -0.000905385 / 0.000905379 | -1.7292e-06 / 1.7292e-06 | -0.000551476 / 0.000551474 | -0.000448758 / 0.000448757 | -0.00111539 / 0.00111538 | -0.000952896 / 0.00095289 | -0.00069405 / 0.000694047 | -nan / -nan | -nan / -nan |
 | bTagSF_eigenvars_B_4 | -6.60404e-05 / 6.60404e-05 | -0.000121264 / 0.000121264 | -6.06046e-05 / 6.06045e-05 | 4.87709e-07 / -4.87709e-07 | 5.22247e-05 / -5.22247e-05 | -0.000124846 / 0.000124846 | -7.87863e-05 / 7.87863e-05 | 7.89183e-05 / -7.89183e-05 | 3.94611e-05 / -3.94611e-05 | -nan / -nan | -nan / -nan |
 | bTagSF_eigenvars_B_5 | 1.36153e-05 / -1.36153e-05 | 4.87159e-05 / -4.87159e-05 | 2.43236e-05 / -2.43236e-05 | -1.54506e-07 / 1.54506e-07 | -7.22703e-06 / 7.22703e-06 | 1.10124e-05 / -1.10124e-05 | 2.64842e-05 / -2.64842e-05 | -1.09282e-05 / 1.09282e-05 | 4.44203e-06 / -4.44203e-06 | -nan / -nan | -nan / -nan |
 | bTagSF_eigenvars_B_6 | 5.48292e-07 / -5.48292e-07 | 4.70247e-07 / -4.70247e-07 | 1.31144e-06 / -1.31144e-06 | 3.11614e-08 / -3.11614e-08 | 5.28229e-07 / -5.28229e-07 | 8.48956e-07 / -8.48956e-07 | -6.29281e-07 / 6.29281e-07 | 1.73155e-06 / -1.73155e-06 | -2.32463e-07 / 2.32463e-07 | -nan / -nan | -nan / -nan |
 | bTagSF_eigenvars_B_7 | -9.54648e-08 / 9.54648e-08 | -3.56441e-07 / 3.56441e-07 | -2.01005e-07 / 2.01005e-07 | -3.61603e-09 / 3.61603e-09 | 3.60682e-08 / -3.60682e-08 | -9.96179e-08 / 9.96179e-08 | -1.44422e-07 / 1.44422e-07 | -1.87436e-08 / 1.87436e-08 | -2.40091e-07 / 2.40091e-07 | -nan / -nan | -nan / -nan |
 | bTagSF_eigenvars_B_8 | 5.93318e-09 / -5.93318e-09 | -1.42375e-08 / 1.42375e-08 | -1.36862e-08 / 1.36862e-08 | -1.51708e-10 / 1.51707e-10 | 6.87355e-09 / -6.87355e-09 | 2.20254e-09 / -2.20255e-09 | -1.06622e-08 / 1.06622e-08 | 2.64956e-08 / -2.64956e-08 | -2.28993e-08 / 2.28993e-08 | -nan / -nan | -nan / -nan |
 | bTagSF_eigenvars_C_0 | -0.000681807 / 0.00068181 | -0.000315391 / 0.000315392 | -0.000584732 / 0.000584735 | -0.00728077 / 0.00728113 | -0.0390195 / 0.0390266 | 9.51735e-05 / -9.51734e-05 | -5.63574e-05 / 5.63574e-05 | -0.0150527 / 0.0150541 | -0.0404003 / 0.0404077 | -nan / -nan | -nan / -nan |
 | bTagSF_eigenvars_C_1 | 0.000195549 / -0.000195549 | 4.74633e-05 / -4.74633e-05 | 0.000108599 / -0.000108599 | 0.000490247 / -0.000490248 | 0.00094044 / -0.000940445 | 5.77029e-05 / -5.77029e-05 | 7.64213e-06 / -7.64213e-06 | 0.000961355 / -0.00096136 | 0.00132244 / -0.00132245 | -nan / -nan | -nan / -nan |
 | bTagSF_eigenvars_C_2 | -2.46925e-05 / 2.46925e-05 | -6.43778e-05 / 6.43778e-05 | 6.13098e-06 / -6.13098e-06 | 0.000145614 / -0.000145614 | 0.0019545 / -0.00195452 | -2.97866e-06 / 2.97866e-06 | 1.81639e-05 / -1.81639e-05 | 0.000497867 / -0.000497868 | -0.000644723 / 0.00064472 | -nan / -nan | -nan / -nan |
 | bTagSF_eigenvars_C_3 | -1.86457e-05 / 1.86457e-05 | 2.27656e-05 / -2.27656e-05 | -5.75447e-06 / 5.75447e-06 | -0.000125591 / 0.000125591 | -0.000599603 / 0.000599601 | -2.52787e-06 / 2.52787e-06 | -7.52019e-06 / 7.52019e-06 | -0.000226815 / 0.000226815 | 0.000165169 / -0.000165169 | -nan / -nan | -nan / -nan |
 | bTagSF_eigenvars_Light_0 | -0.000114699 / 0.000114699 | -0.000569962 / 0.00056997 | -0.000474711 / 0.000474717 | -0.125655 / 0.125871 | -0.000857173 / 0.000857191 | 0.000205891 / -0.00020589 | -0.000159562 / 0.000159562 | -0.0113511 / 0.0113542 | -0.00266846 / 0.00266864 | -nan / -nan | -nan / -nan |
