 |       | t#bar{t}Z+tWZ      | t#bar{t}W      | t#bar{t}H      | VV+LF      | VV+HF      | tZ      | t#bar{t}+Wt      | Other fakes      | Other      | FCNC (c)tZ      | FCNC t#bar{t}(cZ) |
 | MU_SF_Isol_STAT | 0.00846046 / -0.00846094 | 0.00762844 / -0.00762882 | 0.00275958 / -0.00275963 | 0.00695269 / -0.00695301 | 0.00698048 / -0.00698081 | 0.00298012 / -0.00298018 | 0.00666083 / -0.00666113 | 0.00255547 / -0.00255551 | 0.00934517 / -0.00934575 | 0.00369639 / -0.00369648 | 0.0032561 / -0.00325617 |
 | MU_SF_Isol_SYST | 0.0204318 / -0.0204353 | 0.0222663 / -0.0222705 | 0.0164595 / -0.0164617 | 0.0205381 / -0.0205417 | 0.0202197 / -0.0202231 | 0.0163917 / -0.0163938 | 0.0229974 / -0.0230019 | 0.0183593 / -0.0183621 | 0.0190838 / -0.0190868 | 0.0147614 / -0.0147631 | 0.0157927 / -0.0157947 |
 | MU_SF_TTVA_STAT | 0.000539682 / -0.000539684 | 0.000466064 / -0.000466066 | 0.000455524 / -0.000455525 | 0.00050314 / -0.000503142 | 0.000519769 / -0.000519771 | 0.000457751 / -0.000457753 | 0.000396396 / -0.000396397 | 0.000391833 / -0.000391834 | 0.00037906 / -0.000379061 | 0.000560151 / -0.000560154 | 0.000495223 / -0.000495225 |
 | MU_SF_TTVA_SYST | 0.000657046 / -0.000657049 | 0.000525912 / -0.000525913 | 0.000495599 / -0.000495601 | 0.000584788 / -0.000584791 | 0.000607623 / -0.000607625 | 0.000514822 / -0.000514824 | 0.000389271 / -0.000389272 | 0.000388665 / -0.000388667 | 0.000375486 / -0.000375487 | 0.000685725 / -0.000685728 | 0.000577241 / -0.000577243 |
 | bTagSF_eigenvars_B_0 | 0.00996942 / -0.00997376 | 0.0204715 / -0.0204898 | 0.0159448 / -0.0159559 | 5.65673e-05 / -5.65674e-05 | -0.0042724 / 0.0042716 | 0.000906168 / -0.000906204 | -0.0026968 / 0.00269648 | -0.00693598 / 0.00693389 | 0.00198148 / -0.00198165 | -0.0118877 / 0.0118816 | -0.013196 / 0.0131884 |
 | bTagSF_eigenvars_B_1 | 0.0023901 / -0.00239013 | 0.0062409 / -0.00624117 | 0.0048192 / -0.00481936 | -6.61994e-06 / 6.61994e-06 | -0.00124098 / 0.00124097 | -0.00129084 / 0.00129083 | -0.00130833 / 0.00130832 | -0.000890353 / 0.000890348 | 0.00276089 / -0.00276094 | -0.00531558 / 0.00531538 | -0.00423024 / 0.00423012 |
 | bTagSF_eigenvars_B_2 | -0.00182275 / 0.00182273 | -0.00473313 / 0.00473298 | -0.00360487 / 0.00360478 | 5.75971e-06 / -5.75971e-06 | 0.000739112 / -0.000739116 | 0.000587022 / -0.000587024 | 0.00146865 / -0.00146866 | 0.000635234 / -0.000635236 | -0.00073405 / 0.000734047 | 0.00328282 / -0.00328289 | 0.00330613 / -0.0033062 |
 | bTagSF_eigenvars_B_3 | 0.000263854 / -0.000263854 | 0.000434956 / -0.000434957 | 7.59604e-05 / -7.59605e-05 | -3.11991e-06 / 3.11991e-06 | -0.00015305 / 0.000153049 | 0.000258036 / -0.000258036 | -0.000258248 / 0.000258248 | -7.87182e-05 / 7.87182e-05 | -0.00058105 / 0.000581048 | 7.02461e-05 / -7.02461e-05 | -0.000266459 / 0.000266458 |
 | bTagSF_eigenvars_B_4 | 4.00562e-05 / -4.00562e-05 | 0.000211023 / -0.000211024 | 0.00015416 / -0.000154161 | 5.56905e-07 / -5.56905e-07 | 4.76393e-06 / -4.76393e-06 | -5.47618e-05 / 5.47618e-05 | -0.000100934 / 0.000100934 | 0.000138349 / -0.000138349 | 7.37296e-05 / -7.37296e-05 | -0.000100657 / 0.000100657 | -0.000100753 / 0.000100753 |
 | bTagSF_eigenvars_B_5 | -4.11693e-06 / 4.11693e-06 | -1.91622e-05 / 1.91622e-05 | -6.14871e-07 / 6.14871e-07 | -1.25485e-07 / 1.25485e-07 | -4.46634e-06 / 4.46634e-06 | -2.53821e-07 / 2.53821e-07 | 5.22384e-06 / -5.22384e-06 | -5.4911e-05 / 5.4911e-05 | 1.69629e-05 / -1.69629e-05 | 1.43772e-06 / -1.43772e-06 | 1.62467e-06 / -1.62467e-06 |
 | bTagSF_eigenvars_B_6 | -3.64734e-07 / 3.64734e-07 | -1.56724e-06 / 1.56724e-06 | -2.34935e-06 / 2.34935e-06 | 1.8229e-08 / -1.8229e-08 | 8.01503e-09 / -8.01503e-09 | 2.20284e-07 / -2.20284e-07 | 8.48652e-08 / -8.48652e-08 | 3.54029e-06 / -3.54029e-06 | -6.65059e-06 / 6.65059e-06 | 1.77862e-07 / -1.77862e-07 | 7.14196e-07 / -7.14196e-07 |
 | bTagSF_eigenvars_B_7 | 9.66819e-08 / -9.66819e-08 | 4.62617e-07 / -4.62617e-07 | 5.51358e-08 / -5.51358e-08 | -1.47031e-09 / 1.47031e-09 | -2.65104e-08 / 2.65104e-08 | -9.44213e-09 / 9.44213e-09 | 2.33252e-07 / -2.33252e-07 | -3.86091e-08 / 3.86091e-08 | 5.15637e-07 / -5.15637e-07 | -8.18692e-08 / 8.18692e-08 | 5.32235e-08 / -5.32235e-08 |
 | bTagSF_eigenvars_B_8 | -6.42081e-10 / 6.42082e-10 | -1.69131e-08 / 1.69131e-08 | -6.02639e-09 / 6.02639e-09 | -3.51178e-11 / 3.51182e-11 | 5.24371e-09 / -5.24371e-09 | -5.35734e-09 / 5.35734e-09 | -1.38845e-08 / 1.38845e-08 | -3.94726e-08 / 3.94726e-08 | -4.6602e-08 / 4.6602e-08 | 3.25809e-10 / -3.25808e-10 | 7.39234e-09 / -7.39234e-09 |
 | bTagSF_eigenvars_C_0 | 0.00286864 / -0.00286867 | 0.000828067 / -0.00082807 | 0.00341878 / -0.00341883 | -0.00683734 / 0.00683714 | -0.0267759 / 0.0267718 | 0.000598531 / -0.000598532 | 0.000259069 / -0.000259069 | -0.0147723 / 0.0147712 | -0.020316 / 0.0203138 | 0.00270996 / -0.00270999 | 0.00719923 / -0.0071994 |
 | bTagSF_eigenvars_C_1 | 9.00315e-05 / -9.00316e-05 | -2.27523e-05 / 2.27523e-05 | 9.5506e-05 / -9.5506e-05 | 0.000373101 / -0.000373102 | -0.00289282 / 0.00289277 | 7.10183e-05 / -7.10183e-05 | 3.23803e-05 / -3.23803e-05 | -0.000166579 / 0.000166579 | -0.00229783 / 0.0022978 | -0.000118846 / 0.000118846 | 0.00047756 / -0.000477561 |
 | bTagSF_eigenvars_C_2 | -0.000176592 / 0.000176592 | -1.9277e-05 / 1.9277e-05 | -0.000164238 / 0.000164238 | 0.000165802 / -0.000165802 | 0.00120494 / -0.00120495 | -5.46743e-05 / 5.46743e-05 | -7.97531e-06 / 7.97531e-06 | 0.00111599 / -0.001116 | 0.00248183 / -0.00248187 | -0.000121884 / 0.000121883 | -0.000675907 / 0.000675904 |
 | bTagSF_eigenvars_C_3 | 3.83955e-05 / -3.83955e-05 | 9.25216e-06 / -9.25216e-06 | 4.34328e-05 / -4.34328e-05 | -0.000116309 / 0.000116309 | -0.000337935 / 0.000337934 | 1.0247e-05 / -1.0247e-05 | 2.20507e-05 / -2.20507e-05 | -0.00022742 / 0.00022742 | -3.3125e-05 / 3.3125e-05 | 5.68325e-05 / -5.68325e-05 | 6.03095e-05 / -6.03095e-05 |
 | bTagSF_eigenvars_Light_0 | 0.00141972 / -0.00141968 | 0.00111197 / -0.00111194 | 0.000950938 / -0.000950918 | -0.122762 / 0.122923 | -0.00208767 / 0.00208777 | 0.000410383 / -0.000410379 | 0.00167908 / -0.00167902 | -0.00150184 / 0.00150189 | -0.00458816 / 0.00458861 | 0.000781824 / -0.000781811 | 0.000462929 / -0.000462924 |
 | bTagSF_eigenvars_Light_1 | -0.000179315 / 0.000179315 | -7.34735e-05 / 7.34734e-05 | 4.72748e-06 / -4.72748e-06 | 0.00721938 / -0.00721973 | 0.000174393 / -0.000174394 | -3.24702e-05 / 3.24702e-05 | -0.000308778 / 0.000308778 | 0.000377761 / -0.000377762 | 0.000398049 / -0.00039805 | -0.000150098 / 0.000150098 | -8.06433e-05 / 8.06432e-05 |
 | bTagSF_eigenvars_Light_2 | -3.85158e-05 / 3.85158e-05 | -4.02654e-05 / 4.02654e-05 | -8.1833e-05 / 8.1833e-05 | -0.0016124 / 0.00161238 | -5.72521e-05 / 5.72521e-05 | -6.8625e-05 / 6.8625e-05 | 7.85987e-05 / -7.85988e-05 | 1.59464e-05 / -1.59464e-05 | -0.000197564 / 0.000197563 | 5.04711e-05 / -5.04711e-05 | -1.05113e-05 / 1.05113e-05 |
 | bTagSF_eigenvars_Light_3 | 3.50129e-05 / -3.50129e-05 | 4.95066e-06 / -4.95066e-06 | 4.7603e-05 / -4.7603e-05 | -0.00256838 / 0.00256834 | -1.66648e-05 / 1.66648e-05 | 2.52117e-05 / -2.52117e-05 | 3.54403e-06 / -3.54403e-06 | -8.33839e-05 / 8.33838e-05 | -0.000180623 / 0.000180622 | 9.85154e-06 / -9.85154e-06 | 1.61515e-05 / -1.61515e-05 |
 | EG_RESOLUTION_ALL | 0.000145935 / -0.000145997 | -0.00191512 / 0.0019151 | 0.001355 / -0.00135502 | 0.000648236 / -0.00064824 | 5.18487e-05 / -5.18795e-05 | -1.10396e-05 / 1.10329e-05 | -0.00453376 / 0.00453373 | -0.00382952 / 0.00382949 | 0.00448355 / -0.00448356 | 0.00224644 / -0.00224647 | -0.000390036 / 0.000390007 |
 | EG_SCALE_ALL | -0.000698329 / 0.000698339 | 0.00219296 / -0.002193 | 0.000658592 / -0.000658547 | -0.000713315 / 0.000713308 | 5.98595e-05 / -5.98906e-05 | 0.000352836 / -0.000352843 | 0.00245168 / -0.00245172 | 0.0333839 / -0.0333909 | -0.000801262 / 0.000801287 | -0.000126236 / 0.000126218 | 0.000819325 / -0.000819359 |
 | GlobalReduction_JET_BJES_Response | 0.000881405 / -0.000881474 | 0.00603552 / -0.00603581 | 0.000362824 / -0.000362778 | 0.000192451 / -0.000192454 | 0.00431853 / -0.00431861 | 0.00342716 / -0.00342725 | 0.00462975 / -0.00462992 | 0.0168242 / -0.0168264 | -0.00114157 / 0.00114159 | 0.00234917 / -0.00234923 | 0.00393224 / -0.00393228 |
 | GlobalReduction_JET_EffectiveNP_1 | 0.00376105 / -0.00376133 | 0.00738774 / -0.00738858 | 0.00578389 / -0.00578442 | 0.0175194 / -0.0175241 | 0.0112655 / -0.0112674 | 0.00778442 / -0.00778528 | 0.00701116 / -0.00701191 | 0.0220681 / -0.0220754 | 0.000751477 / -0.000751545 | 0.0126243 / -0.0126267 | 0.00720045 / -0.00720117 |
 | GlobalReduction_JET_EffectiveNP_2 | -0.00205 / 0.00205001 | -0.00495223 / 0.00495215 | -0.00128211 / 0.00128209 | -0.0054065 / 0.00540641 | -0.00320935 / 0.00320939 | -0.00221817 / 0.00221815 | -0.000345078 / 0.000345077 | -0.00667646 / 0.00667631 | -0.00395944 / 0.00395933 | -0.00321296 / 0.00321292 | -0.00224779 / 0.00224775 |
 | GlobalReduction_JET_EffectiveNP_3 | 0.000971099 / -0.000971087 | 0.000890505 / -0.000890512 | 0.000382869 / -0.000382823 | 0.0020765 / -0.0020765 | 0.00141241 / -0.00141244 | 0.00132593 / -0.00132594 | 0.00128737 / -0.00128737 | 2.5425e-06 / -2.55377e-06 | 0.000615997 / -0.000616056 | 0.00156009 / -0.00156011 | 0.000684805 / -0.000684833 |
 | GlobalReduction_JET_EffectiveNP_4 | -0.000306633 / 0.000306646 | -0.000428795 / 0.000428786 | -0.00015757 / 0.000157554 | -0.000817906 / 0.000817898 | -0.000792293 / 0.000792258 | -0.000619185 / 0.000619175 | -0.000929979 / 0.000929972 | 2.32543e-06 / -2.33707e-06 | -0.00079306 / 0.000793085 | -0.000662263 / 0.000662241 | -0.000169926 / 0.000169897 |
 | GlobalReduction_JET_EffectiveNP_5 | 2.31902e-05 / -2.31767e-05 | -2.84783e-05 / 2.8471e-05 | 0.000239426 / -0.000239442 | -2.32843e-05 / 2.32814e-05 | 6.96738e-05 / -6.96058e-05 | 7.19219e-05 / -7.19288e-05 | -9.47414e-06 / 9.47374e-06 | 8.27876e-07 / -8.39558e-07 | -1.01187e-05 / 1.00583e-05 | 2.2241e-05 / -2.21918e-05 | -2.01848e-05 / 2.0259e-05 |
 | GlobalReduction_JET_EffectiveNP_8 | -7.37164e-06 / 7.38494e-06 | 3.01134e-05 / -3.01206e-05 | 0.000232593 / -0.000232609 | 6.73088e-05 / -6.72474e-05 | -4.52732e-05 / 4.53406e-05 | 6.27057e-05 / -6.27125e-05 | 9.44977e-06 / -9.45018e-06 | -9.19844e-07 / 9.08279e-07 | 0.000103384 / -0.000103355 | -3.52409e-05 / 3.52227e-05 | 1.33122e-05 / -1.32387e-05 |
 | GlobalReduction_JET_EffectiveNP_7 | 6.95699e-06 / -6.94356e-06 | -1.98342e-05 / 1.9827e-05 | -0.000147976 / 0.000148024 | -0.000157731 / 0.000157728 | -6.90588e-05 / 6.91269e-05 | -5.07256e-05 / 5.07188e-05 | -1.03425e-05 / 1.03421e-05 | 2.49681e-06 / -2.5085e-06 | -3.66441e-06 / 3.69371e-06 | -0.000150576 / 0.000150558 | 4.16639e-06 / -4.1954e-06 |
 | GlobalReduction_JET_EffectiveNP_8restTerm | 1.04275e-05 / -1.04142e-05 | 0.000402012 / -0.000402019 | 2.44714e-05 / -2.4424e-05 | 0.000345697 / -0.0003457 | 0.000123191 / -0.000123124 | 0.000129751 / -0.000129758 | -1.06637e-05 / 1.06633e-05 | -1.75403e-06 / 1.74244e-06 | 1.01376e-05 / -1.01975e-05 | 0.000263947 / -0.000263965 | -7.85838e-07 / 7.5704e-07 |
 | GlobalReduction_JET_EtaIntercalibration_Modelling | 0.00352787 / -0.00352812 | 0.00881243 / -0.00881399 | 0.00575295 / -0.00575366 | 0.0190079 / -0.0190155 | 0.0132252 / -0.0132288 | 0.00723873 / -0.00723983 | 0.00896688 / -0.00896856 | 0.0417575 / -0.0417944 | 0.00384061 / -0.00384089 | 0.0113111 / -0.0113138 | 0.00649269 / -0.00649349 |
 | GlobalReduction_JET_EtaIntercalibration_NonClosure_2018data | 0.000609269 / -0.000609332 | 0.00380601 / -0.00380606 | 0.00195438 / -0.00195441 | 0.00208733 / -0.00208735 | 0.00204181 / -0.00204186 | 0.00101559 / -0.00101552 | 0.00278071 / -0.00278074 | 0.00895933 / -0.00895961 | -0.00035243 / 0.00035237 | 0.000611915 / -0.000611934 | 0.00138212 / -0.00138215 |
 | GlobalReduction_JET_EtaIntercalibration_NonClosure_highE | 5.55113e-06 / -5.53759e-06 | 3.27666e-08 / 3.27666e-08 | 2.50842e-08 / 2.30329e-08 | 3.10815e-08 / 3.13547e-08 | 3.39225e-08 / 3.47011e-08 | -2.20895e-05 / 2.20827e-05 | -2.04892e-10 / -2.04892e-10 | -5.8868e-09 / -5.8868e-09 | 1.47608e-08 / 1.47608e-08 | 2.40794e-08 / 2.5519e-08 | 3.85087e-08 / 3.62775e-08 |
 | GlobalReduction_JET_EtaIntercalibration_NonClosure_negEta | 2.00226e-05 / -2.00091e-05 | 0.000706332 / -0.000706343 | -4.24944e-05 / 4.24785e-05 | 0.000771769 / -0.000771776 | 0.000153261 / -0.000153293 | 0.00023476 / -0.000234692 | 0.000662194 / -0.000662197 | -5.85196e-09 / -5.84276e-09 | 4.53477e-05 / -4.54082e-05 | 0.000177641 / -0.000177659 | 0.000123613 / -0.000123642 |
 | GlobalReduction_JET_EtaIntercalibration_NonClosure_posEta | 9.80248e-05 / -9.80114e-05 | -1.40875e-06 / 1.40145e-06 | 0.000156907 / -0.000156859 | -5.92535e-05 / 5.92505e-05 | 0.000528384 / -0.000528318 | 0.000190041 / -0.000190048 | -1.72569e-07 / 1.72162e-07 | 3.27872e-07 / -3.39563e-07 | 6.29802e-06 / -6.26871e-06 | 0.000182972 / -0.000182923 | 6.9361e-05 / -6.92868e-05 |
 | GlobalReduction_JET_EtaIntercalibration_TotalStat | 0.00178142 / -0.00178151 | 0.00421165 / -0.00421179 | 0.000944169 / -0.000944192 | 0.00543925 / -0.00543948 | 0.00325681 / -0.00325692 | 0.00193731 / -0.00193727 | 0.00185727 / -0.0018573 | 0.00673708 / -0.00673743 | 0.00209557 / -0.00209558 | 0.00201129 / -0.00201134 | 0.00207445 / -0.00207451 |
 | GlobalReduction_JET_Flavor_Composition | 0.012575 / -0.0125742 | 0.00992185 / -0.00992141 | 0.0146383 / -0.0146372 | 0.0611013 / -0.0610545 | 0.0350274 / -0.035017 | 0.0193996 / -0.0193973 | 0.0185377 / -0.0185357 | 0.0403779 / -0.0403627 | 0.0133601 / -0.0133591 | 0.0343398 / -0.0343299 | 0.0164749 / -0.0164733 |
 | GlobalReduction_JET_PunchThrough_MC16 | 7.92252e-06 / -7.90898e-06 | 1.05658e-07 / -1.13017e-07 | -3.97382e-08 / 2.37758e-08 | -8.19639e-07 / 8.16627e-07 | -3.3651e-06 / 3.43372e-06 | 9.71413e-06 / -9.72097e-06 | 6.93962e-07 / -6.94371e-07 | -5.8868e-09 / -5.8868e-09 | 1.47608e-08 / 1.47608e-08 | 0 / 0 | 0 / 0 |
 | GlobalReduction_JET_JER_DataVsMC_MC16 | -0.00176662 / 0.00176659 | -0.0147361 / 0.0147341 | -0.00150875 / 0.00150873 | 0.0159426 / -0.0159453 | 0.00198557 / -0.00198561 | -0.000108675 / 0.000108674 | 0.00800196 / -0.00800263 | -0.106847 / 0.106792 | -0.00224187 / 0.00224182 | 0 / 0 | 0 / 0 |
 | GlobalReduction_JET_JER_EffectiveNP_1 | 0.000424747 / -0.000424752 | -0.00179595 / 0.00179586 | -0.00331869 / 0.0033184 | 0.0246036 / -0.0246195 | 0.00575211 / -0.00575298 | -0.00218553 / 0.0021854 | -0.00353886 / 0.00353853 | -0.0454424 / 0.0453873 | 0.00869607 / -0.00869806 | 0.00553359 / -0.0055344 | -0.00429732 / 0.00429683 |
 | GlobalReduction_JET_JER_EffectiveNP_2 | -0.000241074 / 0.000241074 | 0.000913597 / -0.00091359 | -0.00417422 / 0.00417437 | 0.037208 / -0.0371915 | 0.0115788 / -0.0115775 | -0.000523528 / 0.000523531 | -0.00102099 / 0.001021 | 0.0013594 / -0.00135938 | 0.00193787 / -0.00193783 | 0.011024 / -0.0110228 | -0.00665298 / 0.00665335 |
 | GlobalReduction_JET_JER_EffectiveNP_3 | 0.000672116 / -0.000672093 | -0.00435917 / 0.00436011 | -0.0030794 / 0.00307987 | 0.0309016 / -0.0308506 | 0.00786654 / -0.00786339 | -0.00142439 / 0.00142449 | 0.00180995 / -0.00180979 | -0.0348969 / 0.0349533 | 0.00861291 / -0.00860912 | 0.0068958 / -0.00689339 | -0.00180163 / 0.00180179 |
 | GlobalReduction_JET_JER_EffectiveNP_4 | 0.000374384 / -0.000374387 | -0.00307575 / 0.00307556 | 0.000119623 / -0.000119623 | 0.0365233 / -0.036549 | 0.00824073 / -0.00824209 | 0.00296938 / -0.00296956 | 0.00792863 / -0.00792988 | -0.0377979 / 0.0377677 | 0.00702529 / -0.00702628 | 0.0109227 / -0.0109251 | -0.00220992 / 0.00220983 |
 | GlobalReduction_JET_JER_EffectiveNP_5 | 0.000219599 / -0.000219599 | 0.000775386 / -0.000775389 | -0.00246367 / 0.00246363 | 0.011046 / -0.0110467 | 0.00509901 / -0.00509916 | 0.00481559 / -0.00481572 | -0.00919158 / 0.00919105 | -0.0288595 / 0.0288535 | 0.00656697 / -0.00656721 | 0.00655733 / -0.00655757 | -0.00149608 / 0.00149606 |
 | GlobalReduction_JET_JER_EffectiveNP_6 | -0.00144754 / 0.0014476 | -0.00555477 / 0.00555567 | -0.000105231 / 0.000105231 | 0.0182365 / -0.018226 | 0.00327327 / -0.00327295 | 0.00196503 / -0.00196492 | -0.01105 / 0.0110535 | -0.0321248 / 0.0321525 | 0.00435982 / -0.00435925 | 0.00284773 / -0.00284749 | -0.00250345 / 0.00250363 |
 | GlobalReduction_JET_JER_EffectiveNP_7restTerm | 0.000279977 / -0.000279978 | -0.0117305 / 0.0117277 | -0.00135965 / 0.00135961 | 0.0233944 / -0.0234057 | 0.00665956 / -0.00666047 | -0.000203409 / 0.000203409 | -0.001713 / 0.00171294 | -0.0388551 / 0.0388245 | 0.00794185 / -0.00794314 | 0.00435826 / -0.00435865 | -0.00328543 / 0.00328521 |
 | GlobalReduction_JET_Pileup_OffsetMu | 0.00181835 / -0.00181828 | 0.00314125 / -0.00314109 | 0.00202422 / -0.00202416 | 0.00981844 / -0.00981691 | 0.00588682 / -0.00588628 | 0.00249531 / -0.00249521 | 0.00697581 / -0.00697502 | 0.0087589 / -0.00875768 | 0.00199528 / -0.00199519 | 0.00373002 / -0.0037298 | 0.00256853 / -0.00256845 |
 | GlobalReduction_JET_Pileup_OffsetNPV | 0.00402817 / -0.00402833 | 0.0033256 / -0.00332573 | 0.00379465 / -0.00379475 | 0.0213222 / -0.0213268 | 0.0142938 / -0.0142959 | 0.00679894 / -0.00679943 | 0.0151837 / -0.0151861 | 0.0346177 / -0.034629 | 0.0015448 / -0.00154479 | 0.00928075 / -0.00928166 | 0.00639222 / -0.00639268 |
 | GlobalReduction_JET_Pileup_PtTerm | -0.000895245 / 0.000895175 | 3.23664e-05 / -3.23738e-05 | 0.000541665 / -0.000541683 | -0.000892944 / 0.000892932 | -0.000721273 / 0.000721336 | -0.00123678 / 0.00123683 | -0.000990532 / 0.000990521 | 5.47622e-06 / -5.48785e-06 | -0.00469644 / 0.00469624 | -0.000978023 / 0.000977995 | -9.19866e-05 / 9.19576e-05 |
 | GlobalReduction_JET_Pileup_RhoTopology | 0.0118599 / -0.0118583 | 0.0146884 / -0.0146857 | 0.0119356 / -0.011934 | 0.0452667 / -0.0452322 | 0.034865 / -0.0348464 | 0.0208532 / -0.0208475 | 0.0251883 / -0.0251795 | 0.0439839 / -0.0439517 | 0.00814475 / -0.00814398 | 0.0312527 / -0.0312383 | 0.0168277 / -0.0168242 |
 | GlobalReduction_JET_SingleParticle_HighPt | -3.14657e-08 / -3.14657e-08 | 3.27666e-08 / 3.27666e-08 | 2.40585e-08 / 2.40585e-08 | 3.1218e-08 / 3.1218e-08 | 3.4312e-08 / 3.4312e-08 | -3.42177e-09 / -3.42177e-09 | -2.04891e-10 / -2.04891e-10 | -5.8868e-09 / -5.8868e-09 | 1.47608e-08 / 1.47608e-08 | 2.47991e-08 / 2.47991e-08 | 3.73915e-08 / 3.73915e-08 |
 | MET_SoftTrk_ResoPara | 8.4296e-05 / -8.42962e-05 | 1.19236e-08 / -1.19236e-08 | -4.77773e-05 / 4.77772e-05 | 1.89458e-05 / -1.89458e-05 | 5.21905e-07 / -5.21905e-07 | -6.9466e-05 / 6.94659e-05 | -1.48069e-08 / 1.48069e-08 | -5.74775e-09 / 5.74775e-09 | 1.44121e-08 / -1.44121e-08 | -0.000133741 / 0.000133741 | -3.93669e-08 / 3.93669e-08 |
