 |       | t#bar{t}Z+tWZ      | t#bar{t}W      | t#bar{t}H      | VV+LF      | VV+HF      | tZ      | t#bar{t}+Wt      | Other fakes      | Other      | FCNC (c)tZ      | FCNC t#bar{t}(cZ) |
 | bTagSF_eigenvars_Light_0 | -0.000582313 / 0.000582321 | 0.000656966 / -0.000656957 | 0.000615702 / -0.000615693 | -0.262327 / 0.262141 | -0.0144954 / 0.0144997 | -0.000121638 / 0.000121638 | -0.00111572 / 0.00111575 | -0.00626554 / 0.00626637 | -0.00171206 / 0.00171212 | -0.0104006 / 0.0104029 | -0.00657102 / 0.00657193 |
 | bTagSF_eigenvars_Light_1 | 3.76539e-05 / -3.76539e-05 | 3.15663e-05 / -3.15663e-05 | -8.83389e-05 / 8.83388e-05 | 0.00436887 / -0.00436899 | 0.000237257 / -0.000237257 | 6.38172e-07 / -6.38172e-07 | -0.000183548 / 0.000183548 | 0.00169995 / -0.00169997 | 0.00011686 / -0.00011686 | 0.0004217 / -0.000421702 | 0.000296974 / -0.000296975 |
 | bTagSF_eigenvars_Light_2 | -5.77476e-05 / 5.77476e-05 | -0.000307596 / 0.000307595 | -4.38638e-05 / 4.38638e-05 | -0.0148591 / 0.0148575 | -0.000433435 / 0.000433434 | 1.49772e-05 / -1.49772e-05 | 0.000661602 / -0.000661605 | -0.00205657 / 0.00205654 | 0.000346663 / -0.000346664 | -0.000187216 / 0.000187216 | -5.6731e-05 / 5.6731e-05 |
 | bTagSF_eigenvars_Light_3 | -1.74863e-06 / 1.74863e-06 | 9.86612e-05 / -9.86613e-05 | 2.7689e-05 / -2.7689e-05 | -0.00740767 / 0.0074073 | -0.000293472 / 0.000293471 | -4.31456e-05 / 4.31456e-05 | -0.000145677 / 0.000145676 | -0.000372253 / 0.000372252 | -6.41109e-05 / 6.41109e-05 | -0.000276362 / 0.000276361 | -4.84435e-05 / 4.84435e-05 |
 | EG_RESOLUTION_ALL | 0.000445446 / -0.000445378 | 0.0011124 / -0.00111242 | 4.2882e-05 / -4.28658e-05 | 1.15458e-05 / -1.14991e-05 | 0.00077518 / -0.000775213 | -9.34696e-06 / 9.35164e-06 | -0.00818277 / 0.00818264 | -0.0329492 / 0.0329487 | 1.29567e-05 / -1.29569e-05 | 0.0012452 / -0.00124515 | -0.00169922 / 0.00169921 |
 | EG_SCALE_ALL | 0.000300663 / -0.000300687 | 0.00224871 / -0.00224866 | 0.00137707 / -0.00137708 | 9.21527e-06 / -9.1682e-06 | 0.00167217 / -0.00167222 | -5.06828e-05 / 5.06892e-05 | -0.0202889 / 0.0202859 | 0 / 0 | 0.00448769 / -0.00448782 | 0.000676569 / -0.000676524 | -0.00187868 / 0.00187865 |
 | GlobalReduction_JET_BJES_Response | 0.00773517 / -0.00773557 | 0.00586406 / -0.00586435 | 0.00806612 / -0.00806661 | -2.36618e-05 / 2.37089e-05 | 0.0143737 / -0.0143753 | 0.0134993 / -0.0135007 | 0.0181981 / -0.0182006 | 0.000952618 / -0.000952626 | 0.00402453 / -0.00402466 | 0.0159563 / -0.0159582 | 0.00706924 / -0.00706963 |
 | GlobalReduction_JET_EffectiveNP_1 | 0.0103251 / -0.0103267 | 0.0181388 / -0.0181438 | 0.0108199 / -0.0108218 | 0.059963 / -0.0600152 | 0.022375 / -0.0223826 | 0.0146487 / -0.014652 | 0.0288711 / -0.0288837 | 0.0220755 / -0.0220829 | 0.00257993 / -0.00258003 | 0.0190119 / -0.0190174 | 0.0189193 / -0.0189247 |
 | GlobalReduction_JET_EffectiveNP_2 | -0.00245759 / 0.00245764 | -0.00431581 / 0.00431573 | -0.00278529 / 0.00278529 | 3.79914e-05 / -3.80171e-05 | -0.00508848 / 0.00508838 | -0.00452139 / 0.00452133 | -0.0121878 / 0.0121873 | 0.000765003 / -0.000765004 | -0.00169573 / 0.00169572 | -0.00404009 / 0.00404009 | -0.00376176 / 0.00376172 |
 | GlobalReduction_JET_EffectiveNP_3 | 0.000594756 / -0.000594778 | 0.000616518 / -0.000616542 | 0.00122388 / -0.00122387 | 3.08178e-05 / -3.0843e-05 | 0.00119289 / -0.00119285 | 0.00117048 / -0.00117048 | -7.19115e-06 / 7.15792e-06 | -0.000339889 / 0.000339889 | -4.03413e-05 / 4.03411e-05 | 0.00185508 / -0.00185509 | -0.001024 / 0.00102401 |
